smiles,qed,sa,egfr,her2
O=C(P)N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.7209,4.4249,-7.8,-9.0
CC(NC(=O)C(Cl)N[PH](=O)c1ccoc1)c1noc(Cc2ccccc2)n1,0.3342,4.1731,-7.8,-9.0
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2O)[nH]n1,0.6904,4.6116,-8.3,-8.5
Cn1cc(OC(=O)NNC(=O)NNCc2cccs2)c2ccccc21,0.5373,4.8356,-8.0,-8.8
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2cccs2)C1,0.8743,5.0,-8.6,-8.2
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCc4cccc2c43)C1S,0.5849,5.0,-8.2,-8.6
CC(SC(=O)C1=COCC1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.7805,4.4967,-7.9,-8.8
Cc1ccc(NC(O)CC2C(=O)N(C)C(=S)N2NC(=O)C2=CC=S(Cl)C=C2)c(C)c1,0.4411,4.237,-8.4,-8.3
CC1CC(Br)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.7574,4.8341,-8.8,-7.9
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.7859,4.6793,-8.1,-8.6
Cn1cc(SC(=O)NNC(=O)NNCc2cccs2)c2ccccc21,0.4171,4.5736,-8.0,-8.7
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se-])C1,0.6315,3.8509,-8.1,-8.6
COc1ccc(C(=O)NN=Cc2ccc(OCP3CONCO3)nc2)cc1,0.4237,4.4657,-8.1,-8.6
O=C(C1CCCP(C(=O)Cl)C1)N1CCC(OCc2ccccc2)CC1,0.559,4.6053,-7.5,-9.2
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.8972,5.0,-8.8,-7.8
COc1ccc(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)cc1,0.5542,4.6045,-7.9,-8.7
Cn1cc(C[PH](=O)NNC(=O)NNCc2cccs2)c2ccccc21,0.3767,4.5308,-8.1,-8.5
CC(=NCC(=O)COc1cccnc1C#P)c1ccc2c(c1)CCCC2,0.5719,4.4724,-7.7,-8.9
CC1=CCC(O)C([S-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se-])=C1,0.4712,3.7622,-8.0,-8.6
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.5863,4.7259,-8.0,-8.5
CC1CC(C)CN(C(=O)C(CS2=CC=CC=C2)NC(=O)c2ccco2)C1,0.806,4.7609,-8.1,-8.4
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3COCOO3)cc2)CC1,0.4466,4.4966,-7.9,-8.6
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCC(N)OC1=CC=CCC1F,0.511,3.8449,-7.9,-8.6
CC1CP(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)S1,0.6263,3.9598,-8.7,-7.8
COc1ccc(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)cp1,0.5478,4.2029,-8.0,-8.5
CC1CN(C(=O)C(Cc2ccccc2)NS(=O)c2ccco2)CP(C)C1,0.7689,3.8682,-7.9,-8.6
CC(N[PH](=O)c1ccoc1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.5694,4.3414,-7.7,-8.7
CC(=O)N1CCCC(C(O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.8284,4.5196,-8.0,-8.4
Cc1ccc(C(O[NH3+])S(=O)(=O)c2c#cc(F)cc2)cc1,0.866,3.6915,-7.9,-8.5
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)CI(C)C1,0.4168,5.0,-8.7,-7.7
CC(NC(=O)C1=COCC1)C(=O)NC(C)c1noc(Cc2ccccp2)n1,0.7534,4.2583,-7.9,-8.5
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3COPCO3)cc2)CC1,0.4401,4.4587,-7.9,-8.5
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CC=CNC3)CC2)C1,0.8326,4.5136,-8.2,-8.2
C=[N+]([Se-])c1cccc(C)c1S(=O)(=O)[N-]C1=CC(C)=CCC1O,0.6383,3.5643,-8.3,-8.1
CCC(NC(=N)NNC(=O)COC1C=CC(C#N)CC1)c1cccc(Cl)c1,0.2586,3.8763,-7.6,-8.8
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)[nH]n1,0.804,4.7647,-8.0,-8.3
Cc1cc(NC(O)CC2Sc3ccc(Cl)cc3NC2=O)[nH]n1,0.6433,4.5155,-8.0,-8.3
COc1ccc(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)nc1,0.5326,4.5706,-8.0,-8.3
Cc1ccn(C)c(=O)c1NC(=O)C(=P)NCC(C)OC1=CC=CCC1F,0.7119,3.8024,-7.9,-8.4
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](O)[Se-])=C1,0.6095,3.6063,-8.0,-8.3
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CC[SH]1C(=O)CCCC1=O)CC2)C1CC1,0.4912,5.0,-8.3,-8.0
CCCNC(=O)C[SH+]1CC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.4885,5.0,-8.7,-7.6
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(N)nn(P)c1C,0.7913,4.4577,-7.6,-8.7
Cn1cc(CC(=O)NNC(O)NNCc2cccs2)c2ccccc21,0.3055,4.5683,-7.9,-8.3
CCC1(CC)NC(=O)N(CC(=O)NC2PC3CNCc4cccc2c43)C1O,0.574,4.7446,-8.1,-8.1
COC1=CCC(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.5851,4.7679,-7.7,-8.5
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=[PH](O)C=CS2=CC=CC=C12,0.2606,5.0,-8.4,-7.8
Cc1ccc(C(C[NH3+])S(=O)(=O)c2c#cc(F)cp2)cc1,0.9395,3.1213,-7.9,-8.2
Cc1ccc(C(C[NH3+])[SH](=O)(O)c2c#cc(F)cc2)cc1,0.7494,4.1727,-8.3,-7.8
O=C(Cl)N1CCPC(C(=O)N2CCC(OCc3ccccc3)CC2)C1,0.4568,4.1361,-8.1,-8.0
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCSC1=O)CC2)C1CC1,0.5642,5.0,-8.0,-8.1
COC1=CC=C(C(O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.4114,4.3709,-7.9,-8.2
Cn1cc(CC(=O)NNC(=O)NNCc2cccs2)c2ccpcc21,0.5167,4.1474,-7.7,-8.4
COc1ccc(S(=O)NN=Cc2ccc(OCC3CONCO3)nc2)cc1,0.5101,4.2699,-7.9,-8.2
Cc1ccc(C(C)NC(=O)N(C)CCN(I)C2CC[NH+](C)CC2)cc1,0.5052,4.2135,-7.7,-8.3
CCC(NC(=O)N1CCN(C2=CCCC=C2)NC1)c1c(C)nn(P)c1C,0.7932,4.2093,-7.6,-8.4
CC(NC(=O)c1ccoc1)C(=O)NC(O)c1noc(CS2=CC=CC=C2)n1,0.4788,4.4218,-7.5,-8.4
Cc1cccc([N+](=O)[Se-])c1S(=O)(=O)[N-]C1=CC(F)=CCC1O,0.7975,3.7788,-7.6,-8.3
CC1(C)NC(N2CCN(Cc3ncccc3C(F)(F)F)CC2)=[NH+]S1,0.7584,4.8022,-7.9,-8.0
CC1CN(C(=O)C(Cc2ccccc2)SC(=O)c2ccco2)CP(C)C1,0.7152,3.9802,-8.3,-7.6
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)SC2)C1,0.7697,4.4485,-8.0,-7.9
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1=O)SC2)C1CC1,0.3432,5.0,-8.0,-7.9
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[NH+](C)CC2)cc1,0.5196,4.1743,-7.8,-8.1
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=S(O)C=CS2=CC=CC=C12,0.3431,5.0,-7.8,-8.1
Cc1ccc(C(C)NC(=O)N(C)CC[SH](N)C2CC[NH+](C)CC2)cc1,0.572,4.1101,-7.8,-8.1
Cn1cc(CC(=O)NNC(=[IH])NNCc2cccs2)c2ccccc21,0.3009,4.8841,-7.7,-8.2
CC1(C)S[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.795,4.7102,-7.8,-8.0
CC(C)(C)c1nn(F)cc1C(=O)SCc1cn2ccccc2n1,0.7347,4.4916,-7.8,-8.0
Cc1cc(NC(=O)CC2Sc3cpc(Cl)cc3NC2=O)[nH]n1,0.7881,4.2527,-7.7,-8.1
Cc1ccc(C(C[NH3+])S(=O)(=O)c2c#cc(F)cc2)cp1,0.9395,2.8411,-7.5,-8.3
CC1=CCC(O)C([N-][SH](=O)(O)c2c(C)cccc2[N+](=O)[Se-])=C1,0.5449,3.7852,-7.7,-8.1
Cc1cc([SH](=O)(O)NC2=CCC(Cl)C=C2F)ccc1OCC(=O)O,0.4511,4.0647,-7.9,-7.9
CCC(NC(O)N1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.5886,4.2821,-7.6,-8.2
CCC(C)NC(=O)CN1CCN(C(=O)Nc2cc(Cl)ccc2SC)OC1,0.7178,4.1045,-7.4,-8.3
CCC(O)NC(=O)CN1CCN(C(=O)Nc2cc(Cl)ccc2SC)CC1,0.5024,4.2912,-8.0,-7.7
Cc1cc([SH](=O)(O)NC2=CCC(Cl)C=C2F)ccc1OCC([O-])O,0.3378,3.9836,-7.8,-7.9
Cc1cc([SeH](=O)(O)NC2=CCC(Cl)C=C2F)ccc1OCC(=O)[O-],0.4841,4.0727,-7.7,-7.9
CCC(NC(=O)N1CCN(C2=CCCCC2)CC1)c1c(C)nn(P)c1C,0.8188,4.549,-7.4,-8.2
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[SH+](C)CC2)cc1,0.3504,4.1743,-7.5,-8.1
CCCc1cc(OC(=O)NCCc2c(F)cccc2F)n(Br)n1,0.823,4.257,-7.5,-8.1
Cc1cc([SH](=O)(S)NC2=CCC(Cl)C=C2F)ccc1OCC(=O)[O-],0.3901,3.9959,-7.5,-8.1
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.8228,4.4627,-7.2,-8.3
Cn1cc(C(=O)SCc2cn3ccccc3n2)c(C(C)(C)C)n1,0.7389,4.5735,-7.6,-7.9
CC1(C)S[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CS2)S1,0.7748,4.2809,-7.6,-7.9
NC(=O)c1cc#cc(CCCC(=O)NCc2cc(=O)[nH]c3ccccc23)c1,0.5981,4.16,-5.0,-10.5
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[NH+](C)CC2)nc1,0.4968,4.1466,-7.6,-7.9
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(I)nn(P)c1C,0.5233,4.3057,-7.2,-8.3
CC1(C)S[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)Br)CC2)S1,0.5784,4.4221,-7.4,-8.1
CC1(C)P[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.7964,4.7789,-7.9,-7.6
Cc1cc([SH](=O)(O)NC2=CCC(Cl)C=C2F)ccc1OCC(=O)[O-],0.512,4.0727,-7.5,-7.9
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(C)np(P)c1C,0.776,4.1622,-7.5,-7.9
Cc1ccc(C(C[NH3+])S(=O)(=O)C2=CC=C(F)S#C2)cc1,0.9252,4.0254,-7.4,-8.0
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)CP(C)C1,0.8203,4.2833,-8.1,-7.3
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)CP(Cl)C1,0.7892,4.2728,-8.1,-7.3
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[NH+](C)CC2)pc1,0.5224,3.4637,-7.6,-7.8
Cc1ccc(P(C[NH3+])S(=O)(=O)c2c#cc(F)cc2)cc1,0.8685,3.7874,-7.3,-8.1
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1I,0.5233,4.2938,-7.2,-8.2
CCCc1cc(OC(=O)NCCc2c(F)cccc2F)n(C)n1,0.889,4.3684,-7.2,-8.1
CC1(C)S[CH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.7343,4.5198,-7.7,-7.6
CCOC1=CCC(C[SH]2CCN(C(=O)NCCC(=O)N(C)I)CC2)C=C1,0.3246,3.578,-7.9,-7.4
Cn1cc(C(=O)SCc2nc3ccccn3n2)c(C(C)(C)C)n1,0.7391,4.5528,-7.5,-7.8
CC1(C)S[NH+]=C(N2CCN(Cc3pcccc3C(F)(F)F)CC2)S1,0.7784,4.1131,-7.5,-7.8
CCC(NC(=O)N1CCN(C2=[SH]CCC=C2)CC1)c1c(C)nn(P)c1C,0.4697,4.6082,-7.2,-8.1
CCC(NC(=O)I1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.2205,4.4919,-7.1,-8.2
C=C(SCc1cn2ccccc2n1)c1cn(C)nc1C(C)(C)C,0.718,4.3459,-7.4,-7.8
Cc1cc([SH](=N)(O)NC2=CCC(Cl)C=C2F)ccc1OCC(=O)[O-],0.4484,4.0249,-7.7,-7.5
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCOC1=O)CC2)C1CC1,0.5644,5.0,-7.6,-7.6
Cc1cccc([N+](=O)[Se-])c1S(=O)(=O)[N-]C1=CC(Br)=CCC1O,0.7132,3.7695,-7.4,-7.7
CCC(NC(=O)N1CCN(C2=COCC=C2)CC1)c1c(C)nn(P)c1C,0.8185,4.3102,-7.2,-7.9
