smiles,qed,sa,egfr,her2
CCc1c(C(=O)N2CCP(Cc3cc(=O)n4ccsc4n3)CC2)cnn1C1=CC=S(F)C=C1,0.3902,5.0,-9.4,-9.4
Cc1cccc(N2CCN(C(=P)c3noc4c3COc3ccccc3-4)CC2C)c1,0.6054,5.0,-9.3,-9.5
CCc1c(C(=O)N2CCP(Cc3cc(=O)n4ccsc4n3)SC2)cnn1-c1ccc(F)cc1,0.3796,5.0,-9.5,-9.3
O=C(CN1CNCc2ncccc21)Nc1ccccc1C(=O)Nc1ccccc1,0.6268,5.0,-9.3,-9.4
O=C(CN1CNCc2ccccc21)Nc1cccpc1C(=O)Nc1ccccc1,0.6005,5.0,-9.2,-9.4
Cc1ccc(C(C[NH3+])S(=O)(=O)c2c#cc(F)cc2)cc1,0.9278,3.8274,-9.1,-9.4
C=C1C=C(CNC(=O)CCOc2c#ccc(C(N)=O)c2)c2ccccc2N1,0.7053,4.1052,-8.6,-9.9
CCOC(=O)Nc1cccc(NC(=O)NC(C)c2ccc(C)c(F)c2)c1C,0.6978,4.5463,-9.1,-9.3
Cc1ccc(NC(=O)CC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(N)c1,0.36,4.595,-9.6,-8.8
Cc1ccc(NC(O)CC2C(=O)N(F)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.3561,4.3735,-9.2,-9.1
Cc1ccc(NC(O)CC2C(=O)N(O)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.3056,4.4842,-9.2,-9.1
Cc1ccc(NC(=O)CC2N(NC(=O)c3ccc(Cl)cc3)C(=S)N(C)S2=P)c(C)c1,0.4985,4.3116,-9.2,-9.0
CCc1c(C(=O)N2CCP(Cc3cc(=O)n4ccsc4n3)CC2)cnn1-c1ccc(F)cc1,0.4053,5.0,-8.4,-9.7
NC(=O)c1cc#cc(OCCC(=O)NCc2cc(=O)[pH]c3ccccc23)c1,0.6551,3.9728,-8.8,-9.3
NC(=O)c1cc#cc(OCCC(=S)NCc2cc(=O)[nH]c3ccccc23)c1,0.5465,4.2332,-8.8,-9.2
O=C1N=C(N2CCN(c3cccc4c3=CC=C[SH]=4)CC2)SC1=Cc1cccpc1O,0.4118,5.0,-9.6,-8.4
O=C1C2C3CCC(CC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.462,5.0,-8.9,-9.1
O=C1C2C3C=CC(CC3)C2C(O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.4472,5.0,-8.5,-9.4
NC(=O)c1cc(OCCC(=O)NCc2cc(=O)[nH]c3ccccc23)c#cn1,0.5688,4.55,-8.8,-9.1
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCc4cccc2c43)C1O,0.6274,5.0,-8.4,-9.4
Cc1ccc(NC(=O)CC2C(P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.5233,4.504,-9.0,-8.8
O=C1N=C(N2CCN(c3cccc4c3=CC=C[SH]=4)CC2)PC1=Cc1ccccc1O,0.3294,5.0,-9.0,-8.8
NC(=O)c1cc#cc(OCCC(=O)NCc2cc(=O)[nH]c3cccnc23)c1,0.5688,4.4221,-8.7,-9.1
CC1CC(C)CN(C(=O)C(Cc2ccccc2)N[PH](=O)c2ccco2)C1,0.7896,4.7991,-8.8,-8.9
CCNC(=O)Nc1cccc(NC(=O)NC(C)c2ccc(C)c(F)c2)c1C,0.6246,4.5513,-8.7,-8.9
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CCCCC3)CC2)C1,0.7342,4.8141,-8.3,-9.3
CC1CC(C)ON(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.8942,4.7797,-8.8,-8.8
Cc1ccc(NN(O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.4632,4.5862,-9.1,-8.4
CCC(NC(=O)NNC(=N)COC1C=CC(C#N)CC1)c1cccc(Cl)c1,0.2583,3.8208,-8.0,-9.4
O=C(Cl)N1CCCC(C(=O)N2CCC(OCc3ccccc3)CN2)C1,0.657,4.5917,-8.4,-9.0
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.3534,5.0,-8.8,-8.5
O=C1N=C(N2CCN(c3cccc4c3=CC=C[SH]=4)CS2)SC1=Cc1ccccc1O,0.3122,5.0,-9.5,-7.8
CCOC(=O)Nc1cccc(NC(=O)NC(C)C2=CC=S(C)C(F)=C2)c1C,0.6434,4.0074,-8.6,-8.7
O=C(Cl)N1CCCC(C(=O)N2CCC(NCc3ccccc3)CC2)C1,0.6607,4.9425,-8.6,-8.7
O=C1N=C(N2CCN(S3=CC=CC4=[SH]C=CC=C43)CC2)SC1=Cc1ccccc1O,0.4056,5.0,-9.1,-8.2
CCC1(CC)NC(=O)N(CC(=O)OC2CC3CNCc4cccc2c43)C1O,0.6845,5.0,-7.9,-9.3
N=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.4464,5.0,-8.8,-8.4
Cc1ccc(N2CC(C(=O)OCC(=O)Nc3ccc(CO)nc3)CC2=O)cc1,0.7305,5.0,-8.0,-9.2
CNCNC(=O)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.4829,5.0,-9.1,-8.1
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3CC2=O)[nH]n1,0.9038,4.7721,-8.1,-9.1
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(P)C=CS2=CC=CC=C12,0.2418,5.0,-9.0,-8.2
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NOC(C)OC1=CC=CCC1F,0.4645,3.6864,-8.1,-9.1
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCC(C)OC1=CC=CCC1F,0.7728,3.9268,-8.2,-8.9
O=C(Cl)N1CCCC(C(=O)N2CCC(OCc3ccccc3)CC2)C1,0.6083,4.9076,-8.2,-8.9
O=C(C1CCCN(C(=O)Cl)N1)N1CCC(OCc2ccccc2)CC1,0.6576,4.5952,-8.1,-9.0
CCOC(=O)Nc1cccc(NC(=O)NC(C)c2ccc(C)c(F)c2)c1S,0.549,4.2756,-8.3,-8.8
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCI(C)OC1=CC=CCC1F,0.2939,3.8372,-8.3,-8.8
Cc1cc(C)c(NC(=O)CC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)cn1,0.5257,4.6369,-8.7,-8.3
C=C(NN1C(=S)N(C)C(=P)C1CC(=O)Nc1ccc(C)cc1C)c1ccc(Cl)cc1,0.4878,4.4645,-8.8,-8.2
Cc1ccc(NC(S)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.3461,4.4084,-8.6,-8.4
CC(=NNC(=O)POc1cccnc1C#P)c1ccc2c(c1)CCCC2,0.459,4.364,-8.0,-9.0
Cc1ccc(NC(=O)CC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cn2)c(C)c1,0.5257,4.6273,-8.9,-8.1
Cn1cc(CC(=O)NNC(=O)NNCc2cccs2)c2ccccc21,0.5254,4.8473,-8.0,-8.9
CC(NC(=O)C1=COCC1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.7675,4.7162,-8.1,-8.8
CCCNC(=O)C[NH+]1OCCC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)S1,0.5856,5.0,-9.3,-7.6
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=[SH]C=CCC3)CC2)C1,0.613,4.8998,-7.8,-9.1
O=C(P)N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.7209,4.4249,-7.9,-9.0
O=C1C2C3C=PC(CC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.3444,5.0,-8.5,-8.4
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(O)c2ccco2)C1,0.7812,4.8095,-8.3,-8.6
Cc1ccn(I)c(=O)c1NC(=O)C(=O)NCC(C)OC1=CC=CCC1F,0.504,3.8007,-7.9,-9.0
CC(NC(=O)N(C)NC(=O)C1=COCC1)c1noc(Cc2ccccc2)n1,0.7744,4.5272,-8.2,-8.7
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se-])=C1,0.8035,3.7622,-8.3,-8.5
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2O)[nH]n1,0.6904,4.6116,-8.3,-8.5
O=C(Cc1cn(F)c2ccccc12)NNC(=O)NNCc1cccs1,0.5245,4.4626,-8.0,-8.8
CC(N[PH](=O)c1ccoc1)C(=O)NN(C)c1noc(Cc2ccccc2)n1,0.4402,4.2055,-8.0,-8.8
CC1CC(C)CN(C(=O)C(NC(=O)c2ccco2)Sc2ccccc2)C1,0.643,4.8085,-8.4,-8.4
O=C(Cl)N1CCCC(C(=O)N2CCC(OCc3ccccc3)OC2)C1,0.607,4.7464,-8.1,-8.7
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=[SH]C=C12,0.252,5.0,-8.7,-8.1
Cc1cc2[nH]c1OCC1Sc3ccc(Cl)cc3N=C1N[C]2,0.781,4.9353,-8.1,-8.7
COc1ccc(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)cc1,0.5542,4.6045,-7.9,-8.8
CSc1ccc(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)cc1,0.4245,4.4863,-7.9,-8.8
CC1CC(C)CN(C(=O)C(Cc2ccccn2)NC(=O)c2ccco2)C1,0.8942,5.0,-8.4,-8.3
O=C(C1CCCN(C(=P)Cl)C1)N1CCC(OCc2ccccc2)CC1,0.5797,4.8963,-7.9,-8.8
CCCNC(=O)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3nc(C)nn23)CCO1,0.609,5.0,-8.8,-7.9
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.7859,4.6793,-8.1,-8.6
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3SC2=O)[nH]n1,0.883,4.7085,-8.1,-8.6
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se+])=C1,0.8035,3.9962,-8.2,-8.5
CC1CC(C)CN(C(=O)C(Cc2ccccp2)NC(=O)c2ccco2)C1,0.8704,4.5456,-8.1,-8.6
CC(=O)N1CCCC(C(=O)N2CCC(ONC3=CC=CCC3)CC2)C1,0.7903,4.4388,-8.1,-8.6
Cc1c[nH]c(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)c1,0.8043,4.7686,-8.0,-8.7
O=C1C2C3C=CC(CC3)C2C(=O)N1[SH]=CC1=C(O)C=CS2=CC=CC=C12,0.3321,5.0,-8.6,-8.1
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se-])C1,0.6315,3.8509,-8.1,-8.6
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1=O)CN2)C1CC1,0.3849,5.0,-8.0,-8.7
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCc4cncc2c43)C1O,0.6089,5.0,-8.0,-8.7
CC(=O)N1CSCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.7688,4.4882,-8.1,-8.6
CC1CC(C)NN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.8636,4.7424,-8.1,-8.6
CC(N[PH](=O)c1cnoc1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.5571,4.277,-8.0,-8.7
CC(NC(=O)c1ccoc1)C(=O)NC(O)c1nc(Cc2ccccc2)op1,0.5359,4.6926,-7.8,-8.9
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.8972,5.0,-8.8,-7.8
O=C1C2C3C=CC(CC3)[SH]2C(=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.3302,5.0,-8.3,-8.3
Cn1cc(CC(=O)NNC(=O)NOCc2cccs2)c2ccccc21,0.6117,4.7927,-7.8,-8.8
CPc1ccc(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)cc1,0.4182,4.1164,-7.9,-8.7
CC(NC(=O)C1=COCP1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.7015,4.4813,-7.9,-8.7
Cc1ccc(NC(=O)CC2C(=P)N(C)C(=S)N2NC(=O)S2=CC=C(Cl)C=C2)c(C)c1,0.5004,4.2285,-8.6,-8.0
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1=O)NC2)C1CC1,0.3766,5.0,-8.2,-8.4
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.5863,4.7259,-8.0,-8.5
CCCNC(=O)C[NH+]1NC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.5455,5.0,-8.8,-7.7
CC1=CS(C)=CC=C1NC(=O)CC1C(=P)N(C)C(=S)N1NC(=O)c1ccc(Cl)cc1,0.5004,4.0033,-8.4,-8.1
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCC(O)OC1=CC=CCC1F,0.5124,3.8721,-7.9,-8.6
CC1CC(C)CN(C(=O)C(Cc2ccncc2)NC(=O)c2ccco2)C1,0.8942,5.0,-8.4,-8.1
CCOC(=O)NC1=CC=CS(NC(=O)NC(C)c2ccc(C)c(F)c2)=C1C,0.6611,4.0648,-8.1,-8.4
COc1ccc(C(=O)NNCc2ccc(OCC3CONCO3)nc2)cc1,0.5828,4.5886,-8.1,-8.4
COC1=CC=C(C(=O)NN=Cc2ccc(SCC3COCCO3)cc2)CC1,0.4419,4.6396,-8.0,-8.5
CC1CC(C)CN(C(=O)C(CS2=CC=CC=C2)NC(=O)c2ccco2)C1,0.806,4.7609,-8.1,-8.4
CCCNC(=O)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(O)nn23)CCO1,0.5408,5.0,-8.6,-7.9
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3OCCOS3)cc2)CC1,0.4382,4.3774,-7.9,-8.5
CC(=[IH])N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.5933,4.7406,-7.9,-8.5
CC(N[PH](=O)c1ccoc1)C(=O)NC(C)c1noc(Cc2cccnc2)n1,0.5571,4.3632,-8.1,-8.3
CC(N[PH](=O)c1ccsc1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.5605,4.4242,-7.9,-8.5
COc1ccc(C(=O)N[SH]=Cc2ccc(OCC3CONCO3)nc2)cc1,0.4842,4.6945,-8.0,-8.4
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCC(C)OC1=CC=NCC1F,0.7412,3.8372,-7.9,-8.5
O=C(CC1Sc2ccc(Cl)cc2NC1=O)Nc1cc(I)n[nH]1,0.6299,4.5175,-7.9,-8.5
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=C[SH]=C12,0.252,5.0,-8.6,-7.8
CC(N[PH](=O)c1ccon1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.5571,4.5431,-8.0,-8.4
O=C(Cl)N1CCPC(C(=O)N2CCC(OCc3ccccc3)CC2)C1,0.4568,4.1361,-8.1,-8.3
CC(NC(=O)C1=COCC1)C(=O)NC(C)c1noc(CS2=CC=CC=C2)n1,0.6867,4.3707,-7.8,-8.6
O=C(C1CCC[SH](C(=O)Cl)C1)N1CCC(OCc2ccccc2)CC1,0.6318,4.6214,-7.7,-8.7
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)[nH]n1,0.804,4.7647,-8.0,-8.3
Cc1ccn(C)c(=O)c1NC(=O)C(=S)NCC(C)OC1=CC=CCC1F,0.7672,3.8027,-7.9,-8.4
Cn1cc(CC(=O)NNC(=O)NNCc2nccs2)c2ccccc21,0.5152,4.8593,-8.0,-8.3
CC(CNC(=O)C(=O)Nc1c(I)ccn(C)c1=O)OC1=CC=CCC1F,0.5009,3.7968,-7.5,-8.8
CC1CC(I)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.5437,4.7392,-8.7,-7.6
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=S)[Se-])=C1,0.7836,3.5091,-8.2,-8.1
O=C1C2C3C=CC(CC3)C2C(=O)N1N=IC1=C(O)C=CS2=CC=CC=C12,0.2805,5.0,-8.2,-8.1
CC(N[PH](=O)C1=COCC1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.6673,4.505,-7.6,-8.7
O=C(Cl)N1CCCC(C(=O)N2CCC(OCc3ccncc3)CC2)C1,0.6076,4.8742,-7.9,-8.3
CC1(C)S[NH+]=C(N2CCI(Cc3ncccc3C(F)(F)F)CC2)S1,0.3926,4.7187,-7.8,-8.4
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)S1=C(C)N(P)N=C1C,0.5877,4.2717,-7.6,-8.6
O=C(S)N1CCCC(C(=O)N2CCC(OCc3ccccc3)CC2)C1,0.8381,4.7393,-8.1,-8.1
CCCNC(=O)C[NH+]1CC(C2=C(c3cc(C)no3)C=NS3=CC(C)=NN23)CCO1,0.6631,5.0,-8.7,-7.5
CP1CC(I)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.4027,4.0485,-8.6,-7.6
CC(NC(=O)C1=COCC1)C(=O)CC(C)c1noc(Cc2ccccc2)n1,0.7683,4.5958,-8.0,-8.2
CC1CC(S)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.7936,4.7368,-8.6,-7.6
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)ccnc2[N+](=O)[Se-])=C1,0.7901,3.7054,-8.0,-8.1
CC(O)N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.8284,4.6205,-7.7,-8.4
COC1=CC=C(C(=O)NN=CC2=CC=S(OCC3COCCO3)C=C2)CC1,0.4083,4.3095,-7.7,-8.4
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)[pH]n1,0.8853,4.4205,-7.7,-8.4
O=C1CCCC(=O)N1CC[SH](=O)(O)N1CCc2nc(NC(O)C3CC3)sc2C1,0.2835,5.0,-7.6,-8.5
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCC1c1nc(S)no1,0.8222,5.0,-7.9,-8.2
CN1C=S(CC(=O)NNC(=O)NNCc2cccs2)c2ccccc21,0.4712,4.3291,-7.6,-8.4
Cc1ccc(NC(O)CC2C(=O)N(C)C(=S)C2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.4692,4.6203,-8.4,-7.6
CC1=NCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se-])=C1,0.7865,3.6806,-8.0,-8.0
CCC(NC(=[IH])N1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.494,4.3973,-7.8,-8.2
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.8228,4.4627,-7.4,-8.5
CS1=NNC(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)=C1,0.7733,4.1181,-7.5,-8.4
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1=S)CC2)C1CC1,0.4549,5.0,-7.9,-8.0
CCC(NC(=O)N1CCN(C2=CCCC=C2)NC1)c1c(C)nn(P)c1C,0.7932,4.2093,-7.6,-8.3
Cc1cccc([N+](=O)[Se-])c1S(=O)(=O)[N-]C1=CC(C)CCC1O,0.8015,3.8503,-7.6,-8.3
Cc1ccc(C(C[NH3+])S(=O)(=O)c2ccc(F)c#n2)cc1,0.9168,4.0183,-7.5,-8.4
CC1CN([PH](=O)C(Cc2ccccc2)NC(=O)c2ccco2)CP(C)C1,0.753,4.0489,-8.1,-7.8
COC1=CC=C(C(=O)NI=Cc2ccc(OCC3COCCO3)cc2)CC1,0.4757,4.6626,-7.7,-8.2
CC1=CC(Cl)CC=C1N[SH](=O)(O)c1ccc(OCC(=O)[O-])c(C)c1,0.5164,4.1009,-7.3,-8.6
CC1=CCC(O)C([N-]S(=O)(=S)c2c(C)cccc2[N+](=O)[Se-])=C1,0.7859,3.5996,-7.8,-8.1
CC1(C)S[NH+]=C(N2CCN(Cc3nnccc3C(F)(F)F)CC2)S1,0.7803,4.5955,-8.1,-7.8
Cn1cc(C(=O)SCc2cc3ccccn3c2)c(C(C)(C)C)n1,0.7285,4.5806,-7.8,-8.0
CC(NC(=O)C1=COCC1)C(=O)NC(C)c1noc(Cc2ccccp2)n1,0.7534,4.2583,-7.8,-8.0
CCCNC(O)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.499,5.0,-8.3,-7.4
CC1(C)S[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.795,4.7102,-7.7,-8.0
CC1(C)S[NH+]C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.8141,4.7178,-7.9,-7.8
COC1=CP=C(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.4393,4.3897,-7.5,-8.2
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1=O)CC2)C1CC1,0.4553,5.0,-7.7,-7.9
Cc1cc([SH](=O)(O)NC2=CCC(Cl)C=C2F)ccc1OCC(=O)[O-],0.512,4.0727,-7.8,-7.8
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3COCCO3)cp2)CC1,0.5722,4.3048,-7.5,-8.1
CCCc1cc(OC(=O)NCCc2c(F)cccc2I)n(C)n1,0.7136,4.2092,-7.6,-8.0
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCSC1=O)CC2)C1CC1,0.5642,5.0,-8.0,-7.6
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)S2=CC=CO2)CP(C)C1,0.6313,4.1214,-8.0,-7.6
O=C(Nc1nc2c(s1)C[SH]([SH](=O)(O)CCN1C(=O)CCCC1=O)CC2)C1CC1,0.2983,5.0,-8.2,-7.4
Cc1cc([SH](=O)(O)NC2=CCC(Cl)C=C2F)ncc1OCC(=O)[O-],0.4947,4.0668,-7.8,-7.7
CCCc1nn(C)c(OC(=O)NCCc2c(F)cccc2F)p1,0.874,4.1419,-7.4,-8.1
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)PC1,0.438,4.5059,-7.5,-8.0
Cc1cc([SH](=O)(O)NC2CCC(Cl)C=C2F)ccc1OCC(=O)[O-],0.5083,4.2148,-7.7,-7.7
O=C(Nc1nc2c(s1)PN([SH](=O)(O)CCN1C(=O)CCCC1=O)CC2)C1CC1,0.3329,5.0,-8.0,-7.4
CC1(C)S[NH+]=C(N2CCN(Cc3pcccc3C(F)(F)F)CC2)S1,0.7784,4.1131,-7.5,-7.9
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)CP(C)C1,0.8203,4.2833,-8.1,-7.3
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[NH+](C)CC2)cc1,0.5196,4.1743,-7.6,-7.8
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(I)nn(P)c1C,0.5233,4.3057,-7.2,-8.2
CC1CN(C(=O)[SH](Cc2ccccc2)NC(=O)c2ccco2)CP(C)C1,0.6058,4.1256,-7.6,-7.8
CCOC1=CCC(CN2CCN(C(=O)CCCC(=O)N(C)I)CC2)C=C1,0.4003,3.8749,-7.8,-7.6
Cn1cc(C(=O)SCc2cn3ccccc3n2)c(C(C)(C)C)n1,0.7389,4.5735,-7.6,-7.7
Cc1cc([SH](=O)(O)NC2=CCC(Cl)C=C2F)ccc1OCC([O])=O,0.5246,3.7198,-7.4,-7.9
CN1C=S(C(=O)SCc2cn3ccccc3n2)C(C(C)(C)C)=N1,0.7692,4.4829,-7.4,-7.9
CCCc1cc(OC(=O)NCCS2=C(F)C=CC=C2F)n(C)n1,0.6373,4.0816,-7.4,-7.9
Cn1nc(C(=O)SCc2cn3ccccc3n2)c(C(C)(C)C)n1,0.7391,4.4702,-7.4,-7.9
CCC(NC(=O)N1CCN(C2=CCCC=C2)PC1)c1c(C)nn(P)c1C,0.794,3.8517,-7.4,-7.9
