smiles,qed,sa,egfr,her2
CCc1c(C(=O)N2CCP(CS3=CC(=O)N4C=CSC4=N3)CC2)cnn1-c1ccc(F)cc1,0.4589,5.0,-8.5,-9.3
Oc1ccccc1C=C1SC(N2CCN(c3cccc4c3=CC=C[SH]=4)CC2)=NC1O,0.4982,5.0,-9.6,-8.2
Cc1ccc(N2CC(C(=O)OCC(=O)Nc3ccc(CO)cc3)CC2=O)cn1,0.7305,5.0,-8.6,-9.2
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.8972,5.0,-8.8,-8.9
O=C(CCOc1c#ccc(C(=O)S)c1)NCc1cc(=O)[nH]c2ccccc12,0.5489,4.1287,-8.5,-9.2
CCc1c(C(=O)N2CCP(Cc3cc(=O)n4ccsc4n3)CO2)cnn1-c1ccc(F)cc1,0.4032,5.0,-8.2,-9.4
CCC1(CC)NC(=O)N(CC(=O)SC2CC3CNCc4cccc2c43)C1O,0.7208,4.8689,-8.2,-9.4
Cc1ccc(NC(=O)PC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.4839,4.3689,-9.1,-8.5
Cc1ccc(NC(=O)OC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.5286,4.5186,-9.0,-8.6
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.7859,4.6793,-8.1,-9.4
CC(=NNC(=O)COc1cccnc1C#P)c1ccc2c(c1)CCOC2,0.5011,4.6025,-8.2,-9.3
O=C1C2C3C=CC(CC3)C2C(=O)N1NCC1=C(O)C=CS2=CC=CC=C12,0.4563,5.0,-8.5,-9.0
O=C1N=C(N2CCN(c3cccc4c3=CC=C[SH]=4)CC2)SC1=Pc1ccccc1O,0.416,5.0,-8.7,-8.8
CCC(NC(=O)NNC(=O)COC1C=CC(C#N)CC1)c1cccc(F)c1,0.5256,4.0719,-8.1,-9.4
O=C(Cl)N1CCCC(C(=O)N2CCC(PCc3ccccc3)CC2)C1,0.4509,4.2568,-8.3,-9.1
O=C(Cc1cn(F)c2ccccc12)NNC(=O)NNCc1cccs1,0.5245,4.4626,-8.5,-8.9
CC(=NNC(=O)POc1cccnc1C#P)c1ccc2c(c1)CCCC2,0.459,4.364,-8.3,-9.1
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ncco2)C1,0.8942,5.0,-8.6,-8.8
Cc1cnc(NC(O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.4612,4.6144,-8.6,-8.8
O=C1C2C3C=CC(CC3)C2[PH](=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.3402,5.0,-8.4,-9.0
CC1CC(O)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.8565,4.9874,-8.5,-8.8
Cc1ccc(NC(O)CC2C(=O)[SH](C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,0.2966,4.5797,-8.8,-8.5
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.3534,5.0,-8.7,-8.6
CC1CC(C)C[SH](C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.7834,4.8991,-8.7,-8.6
O=C(Cl)N1CCCC(C(=O)N2CCC(OCc3ccccc3)CC2)C1,0.6083,4.9076,-8.3,-8.9
CC(=[SH]NC(=O)COc1cccnc1C#P)c1ccc2c(c1)CCCC2,0.3569,4.821,-8.4,-8.8
C[PH](=NNC(=O)COc1cccnc1C#P)c1ccc2c(c1)CCCC2,0.6336,4.2904,-7.9,-9.3
CCC1=CC=C(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.5917,4.7236,-8.3,-8.9
CCC(NC(=O)NNC(=O)COC1C=CC(S#N)CC1)c1cccc(Cl)c1,0.4932,4.1693,-7.9,-9.3
CC(=NNC(=O)COc1cccnc1C#P)c1cpc2c(c1)CCCC2,0.4787,4.2293,-8.1,-9.1
CCOC(=O)Nc1cccc(NC(=O)NC(C)c2ccc(C)c(F)n2)c1C,0.6809,4.3951,-8.6,-8.6
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCc4cccc2c43)C1O,0.6274,5.0,-8.1,-9.0
COc1ccc(C(=O)NN=Cc2ccc(OCC3CONOO3)nc2)cc1,0.4193,4.4392,-8.3,-8.8
Cc1ccc(NC(=O)CC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)nc2)c(C)c1,0.4043,4.6089,-9.1,-8.0
O=C(C1CCCN(C(O)Cl)C1)N1CCC(OCc2ccccc2)CC1,0.642,5.0,-8.4,-8.7
CCC1(SC)NC(=O)N(CC(=O)NC2CC3CNCc4cccc2c43)C1O,0.6072,5.0,-8.1,-9.0
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=C[SH]=CCC3)CC2)C1,0.613,4.864,-8.0,-9.1
O=C(COc1cccnc1C#P)NN=C(P)c1ccc2c(c1)CCCC2,0.489,4.4389,-8.0,-9.1
CCC1(NC)NC(=O)N(CC(=O)NC2CC3CNCc4cccc2c43)C1O,0.5036,5.0,-7.9,-9.2
Cc1ccc(NC(=O)CC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cn2)c(C)c1,0.5257,4.6273,-8.9,-8.1
O=C(Cl)N1CCCC(C(O)N2CCC(OCc3ccccc3)CC2)C1,0.6424,4.7015,-8.3,-8.7
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCc4ccnc2c43)C1O,0.6089,5.0,-7.8,-9.2
CC(=NNC(=O)COc1cccnc1C#P)c1ccc2c(p1)CCCC2,0.4787,4.1467,-8.0,-9.0
Cc1ccc(NC(O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)n1,0.4612,4.5693,-8.9,-8.1
O=C1C2C3C=CC(OC3)C2C(=O)N1N=CC1=C(O)C=CS2=CC=CC=C12,0.35,5.0,-8.5,-8.5
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCC(C)OC1=CC=CCC1F,0.7728,3.9268,-8.0,-8.9
CCCNC(=O)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.6371,5.0,-8.9,-8.0
CC(=NNC(=O)COc1cccnc1C#P)c1ccc2c(c1)NCCC2,0.4845,4.5875,-8.2,-8.7
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NC[SH](C)OC1=CC=CCC1F,0.5304,3.6605,-8.1,-8.8
CC(=NNC(=O)COc1cccnc1C#P)c1ccc2c(c1)CCCS2,0.4852,4.5433,-8.1,-8.8
Cc1ccc(NC(=O)CC2C(=P)N(C)C(=S)N2NC(O)c2ccc(Cl)cc2)c(C)c1,0.3457,4.4464,-8.8,-8.1
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se-])=C1,0.8035,3.7622,-8.3,-8.5
CC(=NNC(O)COc1cccnc1C#P)c1ccc2c(c1)CCCC2,0.3555,4.3603,-8.0,-8.8
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2O)[nH]n1,0.6904,4.6116,-8.3,-8.5
CC1CC(C)CN(C(O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.8352,4.8777,-8.2,-8.6
Cc1ccc(C(C)NC(=O)N(N)CCN(N)C2CC[NH+](C)CC2)cc1,0.325,4.0601,-8.2,-8.6
CC(NC(=O)c1ccoc1)C(=O)NC(O)c1noc(Cc2ccccn2)n1,0.5116,4.6864,-8.1,-8.7
Cn1cc(CC(=O)NNC(=O)NNCc2cccs2)c2ccccc21,0.5254,4.8473,-7.9,-8.8
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCC(C)OC1=CC=CCC1Cl,0.6004,3.907,-7.9,-8.8
Cc1ccn(C)c(=O)c1OC(=O)C(=O)NCC(C)OC1=CC=CCC1F,0.6287,3.8537,-7.8,-8.9
CC(NC(=O)C1=COCC1)C(=O)NC(C)c1noc(Cc2cccnc2)n1,0.7461,4.7052,-7.7,-9.0
NOc1ccc(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)cc1,0.4684,4.3473,-7.8,-8.9
CC(NC(=O)C1CCOC1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.7605,4.9425,-8.0,-8.7
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCC1c1nc(F)no1,0.8233,5.0,-8.0,-8.7
CC1(C)S[NH+]=C(N2CCN(Cc3ccccc3C(F)(F)F)CC2)S1,0.7998,4.7133,-8.2,-8.5
CPC(NC(=O)NNC(=O)COC1C=CC(C#N)CC1)c1cccc(Cl)c1,0.3823,3.732,-7.7,-9.0
CC(NC(=O)C1=COCC1)C(=O)NC(N)c1noc(Cc2ccccc2)n1,0.6052,4.5812,-7.8,-8.9
C=C1C(NC(=O)C(=O)NCC(C)OC2=CC=CCC2F)=C(C)C=CN1C,0.7356,3.4618,-7.8,-8.8
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=[IH])c2ccco2)C1,0.662,5.0,-7.9,-8.7
Nc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)[nH]n1,0.6846,4.6689,-7.9,-8.7
CCOC(=O)Nc1cccc(NC(O)NC(C)c2ccc(C)c(F)c2)c1C,0.549,4.2514,-8.0,-8.6
CC(=O)N1CCCC(C(O)N2CCC(OCC3=CC=CCC3)CC2)C1,0.8284,4.5196,-8.0,-8.6
CC(OC(=O)C1=COCC1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.7432,4.7076,-7.6,-9.0
CCC(NC(=O)NNC(=O)COI1C=CC(C#N)CC1)c1cccc(Cl)c1,0.3127,4.2116,-7.7,-8.9
CCCNC(=O)O[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.6644,5.0,-8.8,-7.8
COC1=CC=C(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.5863,4.7259,-8.0,-8.5
O=C(NN=Cc1ccc(OCC2COCCO2)cc1)C1=CC=C(OF)CC1,0.5842,4.3945,-7.9,-8.6
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCc4cpcc2c43)C1O,0.618,4.6352,-7.9,-8.6
CC(=O)N1CCCC(C(=O)N2CCC(OCC3CC=CCC3)CC2)C1,0.734,4.749,-7.6,-8.9
CCc1c(C(=O)N2CCP(Cc3cc(=O)n4ccsc4n3)CC2)cpn1-c1ccc(F)cc1,0.364,5.0,-8.2,-8.3
O=C(Cl)N1CCCC(C(=O)N2CCN(OCc3ccccc3)CC2)C1,0.6067,4.7592,-8.1,-8.4
CCC1(CC)NC(=O)N(CC(=O)N[SH]2CC3CNCc4cccc2c43)C1O,0.4867,4.9975,-7.7,-8.7
O=C(Cl)N1CCCC(C(=O)N2CCC(OCc3ccccc3)CP2)C1,0.4549,4.3236,-8.2,-8.2
CC(NC(=O)c1ccoc1)C(=O)NC(O)c1noc(Cc2ccncc2)n1,0.5116,4.672,-7.8,-8.6
CCCNC(=O)C[NH+]1CP(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.5644,5.0,-8.8,-7.6
CC1CP(C)C[SH](C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.601,4.2506,-8.3,-8.1
Cc1ccn(C)c(=O)c1NC(=O)C(=O)NCC(S)OC1=CC=CCC1F,0.4063,3.6943,-7.9,-8.5
CCC1(CC)SC(=O)N(CC(=O)NC2CC3CNCc4cccc2c43)C1O,0.7208,5.0,-8.0,-8.4
CC(N[PH](=O)c1ccop1)C(=O)NC(C)c1noc(Cc2ccccc2)n1,0.5537,4.4863,-7.7,-8.7
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1=O)CC2)C1CC1,0.4553,5.0,-8.4,-7.9
Cc1cc(NC(O)CC2Sc3ccc(Cl)cc3NC2=O)[nH]n1,0.6433,4.5155,-8.0,-8.3
COc1ccc(C(=O)CN=Cc2ccc(OCC3CONCO3)nc2)cc1,0.5572,4.4178,-7.9,-8.4
Cc1ccc(C(C)CC(=O)N(C)CCN(N)C2CC[NH+](C)CC2)cc1,0.5666,4.1035,-7.5,-8.8
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[SeH])C1,0.6278,3.8415,-7.9,-8.4
Cc1ccc(C(C[NH3+])S(=O)(=O)c2c#cc(F)cc2)nc1,0.9093,3.8361,-7.7,-8.6
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCc4ccpc2c43)C1O,0.618,4.5608,-7.5,-8.8
CC(N[PH](=O)c1ccoc1)C(=O)NC(I)c1noc(Cc2ccccc2)n1,0.2119,4.2345,-7.9,-8.4
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C[SH](C)C1,0.7912,4.8783,-8.1,-8.2
CCCNC(=O)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(S)nn23)CCO1,0.5137,5.0,-8.7,-7.6
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CC=COC3)CC2)C1,0.7762,4.5464,-8.1,-8.2
COS1=CC=C(C(=O)NN=Cc2ccc(OCC3CONCO3)nc2)C=C1,0.4032,4.2323,-7.9,-8.3
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1O)CC2)C1CC1,0.4899,5.0,-7.9,-8.3
CC(NC(=O)c1copc1)C(=O)NC(O)c1noc(Cc2ccccc2)n1,0.5258,4.4959,-7.6,-8.6
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)P=CS2=CC=CC=C12,0.2614,5.0,-8.9,-7.3
Cc1cc(NC(=O)CC2Sc3ccc(Cl)cc3NC2=O)[nH]n1,0.804,4.7647,-8.0,-8.1
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)ccnc2[N+](=O)[Se-])=C1,0.7901,3.7054,-8.0,-8.1
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNPc4cccc2c43)C1O,0.5658,4.926,-7.7,-8.4
CCCNC(=P)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.5705,5.0,-8.4,-7.7
Cc1ccc(C(C[NH3+])[SH](=O)(O)c2c#cc(F)cc2)cc1,0.7494,4.1727,-7.9,-8.2
COC1=CCC(C(=O)NN=Cc2ccc(OCC3COCCO3)cc2)CC1,0.5851,4.7679,-7.8,-8.3
CC(=O)N1CCCC(C(=O)N2CCC(OCC3=CC=NCC3)CC2)C1,0.7768,4.5942,-7.9,-8.2
CC1CN(C(=O)C(Cc2ccccc2)SC(=O)c2ccco2)CP(C)C1,0.7152,3.9802,-8.4,-7.6
CCCNC(=O)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3pc(C)nn23)CCO1,0.6294,5.0,-8.4,-7.6
CC1(C)NC(N2CCN(Cc3ncccc3C(F)(F)F)CC2)=[NH+]S1,0.7584,4.8022,-8.1,-7.9
Cc1cccc([N+](=O)[Se-])c1S(=O)(=O)[N-]C1=CC(C)CCC1O,0.8015,3.8503,-7.6,-8.3
O=C(C1CCCN(C(=S)Cl)C1)N1CCC(OCc2ccccc2)CC1,0.4549,5.0,-7.4,-8.5
Cc1ccc(C(C[NH3+])S(=O)(=O)c2ccc(F)cc2)cc1,0.8754,4.3001,-7.7,-8.2
CCC(NC(=O)N1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.8228,4.4627,-7.5,-8.3
CC1(C)S[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.795,4.7102,-7.8,-8.0
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[NH+](C)CC2)cc1,0.5196,4.1743,-7.9,-7.9
CCCc1cc(CC(=O)NCCc2c(F)cccc2F)n(C)n1,0.8518,4.4481,-7.7,-8.1
CCC(NC(=O)N1CCN(C2=CCCC=C2)CP1)c1c(C)nn(P)c1C,0.794,4.0055,-7.4,-8.4
CCCNC(=S)C[NH+]1CC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)CCO1,0.5924,5.0,-8.4,-7.4
CC1CP(C)CI(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,0.2863,4.4454,-8.2,-7.6
Cc1ccc(C(C[NH3+])S(=O)(=O)c2c#cc(F)cc2)cn1,0.9093,3.8721,-7.4,-8.3
Cc1ccc(C(C)NC(=O)N(C)CCN(N)I2CC[NH+](C)CC2)cc1,0.193,4.384,-7.6,-8.1
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[SH+](C)CC2)cc1,0.3504,4.1743,-7.5,-8.2
CC(N[PH](=O)c1ccoc1)C(=O)NP(C)c1noc(Cc2ccccc2)n1,0.5491,3.8993,-7.8,-7.9
CCOC1=CCC(CN2CCN(C(=O)NCCC(=O)N(C)I)CC2)CC1,0.4506,4.0468,-7.5,-8.2
CC(N[PH](=O)c1ccoc1)C(=O)NC(C)c1noc(CS2=CC=CC=C2)n1,0.5092,4.0378,-7.7,-8.0
Cc1ccc(C(Cl)NC(=O)N(C)CCN(N)C2CC[NH+](C)CC2)cc1,0.3,3.9464,-7.8,-7.9
C[IH]1(C)S[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.3871,5.0,-7.6,-8.0
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCN1C(=O)CCCC1=O)CC2)C1CP1,0.3315,4.9098,-8.2,-7.4
CCCc1cc(OC(=O)NCCc2c(C)cccc2F)n(C)n1,0.8896,4.3724,-7.4,-8.2
CCCc1cc(OC(=O)NCCc2c(F)cccc2F)n(C)n1,0.889,4.3684,-7.5,-8.0
CCOC1=CCC(CN2CCN(C(=O)NCCC(=O)N(C)I)CC2)C=C1,0.4513,3.8967,-7.6,-7.9
CC1CN(C(=O)C(Cc2ccccc2)NC(O)c2ccco2)CP(C)C1,0.6026,4.0969,-8.1,-7.4
CCCc1cc(OC(=O)NCCc2c(F)cccc2F)n(C)c1,0.8831,4.3788,-7.7,-7.8
Cc1cc([SH](=O)(O)NC2=CCC(Cl)CC2F)ccc1OCC(=O)[O-],0.5083,4.0199,-7.5,-8.0
Cc1ccc(C(C[NH3+])S(=O)(=O)c2c#cc(F)nc2)cc1,0.9093,3.9153,-7.6,-7.9
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCS4=C3C2=CC=C4)C1O,0.522,4.6394,-7.6,-7.9
CC1=CCC(O)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[S-])=C1,0.6725,3.9962,-7.4,-8.1
CC(NC(=O)N(C)CCN(N)C1CC[NH+](C)CC1)c1ccc(O)cc1,0.4279,4.1225,-7.7,-7.8
CC1(C)S[SeH+]=C(N2CCN(Cc3ncccc3C(F)(F)F)CC2)S1,0.6691,4.4768,-7.5,-7.9
Cc1nn(P)c(C)c1C(CO)NC(=O)N1CCN(C2=CCCC=C2)CC1,0.7842,4.4431,-7.1,-8.3
CCCc1cc(OC(=O)NCCc2c(O)cccc2F)n(C)n1,0.8571,4.3231,-7.5,-7.9
CCCc1cc(OC(=O)NCCc2c(F)cccc2F)n(O)n1,0.8007,4.1911,-7.7,-7.7
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)CP(C)C1,0.8203,4.2833,-8.1,-7.3
[NH3+]CC(c1ccc(I)cc1)S(=O)(=O)c1c#cc(F)cc1,0.7905,3.4848,-7.8,-7.6
CC1(C)S[NH+]=C(N2CCN(Cc3ncccc3[PH](F)(F)F)CC2)S1,0.6215,4.7829,-7.6,-7.8
Cc1cc([SH](=O)(O)NC2CCC(Cl)C=C2F)ccc1OCC(=O)[O-],0.5083,4.2148,-7.8,-7.6
CCOC1=CCC(CN2CCN(C(=O)NCCC(=O)N(C)I)NC2)C=C1,0.4293,3.6305,-7.8,-7.6
COOC1=CCC(CN2CCN(C(=O)NCCC(=O)N(C)I)CC2)C=C1,0.2603,3.6752,-7.6,-7.8
Cn1cc(C(=O)SCc2cn3ccccc3n2)c(C(C)(C)C)n1,0.7389,4.5735,-7.6,-7.7
CC1=CCC(O)C([N-][SH](=O)(O)c2c(C)cccc2[N+](=O)[Se-])=C1,0.5449,3.7852,-7.5,-7.8
CCCc1nc(OC(=O)NCCc2c(F)cccc2F)n(C)n1,0.8856,4.3276,-7.5,-7.8
CCC(C)NC(=O)CI1CCN(C(=O)Nc2cc(Cl)ccc2SC)CC1,0.3395,4.4342,-7.2,-8.1
CCC(NC(=O)N1CC[SH](C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.602,4.2046,-7.8,-7.5
CCC(NC(=S)N1CCN(C2=CCCC=C2)CC1)c1c(C)nn(P)c1C,0.6295,4.3037,-8.2,-7.1
Cc1ccc(C(C)NC(=O)N(C)CCN(N)C2CC[NH+](C)CN2)cc1,0.4188,4.0052,-7.3,-7.9
CCCc1cc(OC(=O)NCCc2c(F)cccc2F)p(C)n1,0.8587,4.2625,-7.3,-7.9
CCPc1cc(OC(=O)NCCc2c(F)cccc2F)n(C)n1,0.8209,3.9372,-7.4,-7.8
CCOC1=CCC(CN2CCN(C(=O)NCCC(=O)N(C)I)CS2)C=C1,0.3351,3.5972,-7.7,-7.5
CCC1(CC)NC(=O)N(CC(=O)NC2CC3CNCC4=S3C2=CC=C4)C1O,0.5169,4.9104,-7.4,-7.7
CP1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)CP(C)C1,0.7945,4.4158,-7.9,-7.2
CC1=CC([SH](=O)(O)NC2=CCC(Cl)C=C2F)=CC=S1OCC(=O)[O-],0.3567,3.5785,-7.2,-7.9
Cc1cc([SH](=O)(O)NC2=COC(Cl)C=C2F)ccc1OCC(=O)[O-],0.4982,4.0891,-7.4,-7.7
CCCc1cc(OC(=O)NCCc2c(F)cccc2F)n(C)p1,0.8577,4.06,-7.3,-7.8
CC1=CCC(P)C([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[Se-])=C1,0.5745,3.2959,-7.5,-7.6
O=C(Nc1nc2c(s1)CN([SH](=O)(O)CCP1C(=O)CCCC1=O)CC2)C1CC1,0.4554,5.0,-7.5,-7.6
Cn1cc(C(=O)SCc2cn3cnccc3n2)c(C(C)(C)C)n1,0.7391,4.5237,-7.3,-7.7
CC1CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)CP(C)S1,0.7932,4.557,-7.8,-7.2
Cn1cc(C(O)SCc2cn3ccccc3n2)c(C(C)(C)C)n1,0.7459,4.375,-7.1,-7.9
CCC(C)NC(=O)CN1CCN(C(=O)NC2=CC(Cl)=CC=S2SC)SC1,0.3801,3.7968,-7.4,-7.6
CC1(C)S[NH+]=C(N2CCN(Cc3ncccc3C(F)(F)S)CC2)S1,0.6061,4.5234,-7.2,-7.8
