smiles,qed,sa,egfr,her2
O=C(/C=C/c1cccnc1)Nc1ccc(-c2cn3c4ccccc4nc3s2)cc1,0.4215,3.0,-8.0,-8.4
O=C(c1cc2ccccc2n1Cc1ccccc1)N1CCN(c2ccccn2)CC1,0.5227,3.0,-8.3,-8.1
Cc1ccccc1N1C[C@@H](CC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)CS1(=O)=O,0.6568,3.0,-8.2,-8.2
CC1(C)Cc2c(sc(NC(=O)CCC3=c4ccccc4=[NH+]C3)n2)CO1,0.827,3.0,-8.1,-8.3
CC(C)C(=O)NCc1ccc(O[C@H](C)c2nc(Cc3c[nH]c4ccccc34)on2)s1,0.4306,3.0,-7.8,-8.6
Cc1csc(NC(=O)c2cc(C3CCOCC3)nc3ccccc23)n1,0.7683,3.0,-8.3,-8.1
Cc1nc(C2CC2)nc([C@@H]2CCCN(C(=O)Cn3ccc4ccccc43)CC2)n1,0.6807,3.0,-7.8,-8.5
Cc1ccc(-c2csc(/C(C#N)=C/Nc3ccc4c(c3)OCCO4)n2)cc1,0.6593,3.0,-7.7,-8.6
Cc1ccc(NC(=O)Cc2csc(NS(=O)(=O)Cc3ccccc3)n2)cc1,0.6334,3.0,-7.9,-8.4
C[NH+](C)[C@@H]1CC[C@@H](NC(=O)C(=O)Nc2cnc3c(c2)C[C@@H](C)N3Cc2ccccn2)C1,0.6112,3.0,-7.9,-8.4
COc1cccc(CN2C(=O)CC[C@H](C(=O)N3CCCN(S(=O)(=O)C4CCCCC4)CC3)CC2=O)c1,0.5353,3.0,-8.1,-8.2
Cc1cc(O[C@H](C)C(=O)N/N=C/c2ccccc2[N+](=O)[O-])cc([N+](=O)[O-])c1,0.4505,3.0,-7.5,-8.7
C[C@@H]1CCCC[C@@]12NC(=O)N(CC(=O)NCCn1c(-c3ccccc3)n[nH]1)C2=O,0.6402,3.0,-7.7,-8.5
Cc1c(NC(=O)c2ccccc2Cl)cccc1N(C)S(=O)(=O)C1CCCC1,0.7879,4.0,-7.8,-8.4
Cc1ccc(NC(=O)C(=O)N[C@H](C)c2nnc(-c3ccccc3)o2)cc1,0.7053,3.0,-7.7,-8.4
CCOC(=O)c1cccc(-c2nn(CN3CCN(c4cccc(Cl)c4)CC3)nn2)c1,0.5606,3.0,-7.5,-8.6
CNC(=O)c1ccc(F)cc1NC(=O)c1ccc2cccnc2n1,0.7746,3.0,-7.9,-8.2
Cc1cccc(CN2CCN(C(=O)CCc3c[nH]c4ccc(C)cc34)CC2)n1,0.7419,3.25,-8.0,-8.1
CC(=O)Nc1cccc(-c2nn3c(=S)n(Cc4ccncc4)c3n2)c1,0.7286,3.0,-7.9,-8.2
O=C(CC1=c2ccccc2=[NH+]C1)NC1(c2ccccc2)CCCC1,0.8481,6.0,-7.8,-8.2
CC(=O)Nc1cccc(CN2CC[NH+](CC(=O)NCc3ccc4c(c3)OCO4)CC2)c1,0.5979,3.0,-7.6,-8.4
CC(=O)Nc1nc2cc(NC(=O)C[C@H](c3ccccc3)[NH+](C)C)ccc2o1,0.6217,3.0,-7.5,-8.5
Cc1cccc(C2=NN3N=C(C4CCCCC4)C(=O)[C@H]32)c1,0.8364,4.75,-7.6,-8.3
O=C([C@H]1CC(=O)N(c2cc(-c3ccco3)no2)S1)c1cc(F)cc(F)c1,0.5085,3.0,-7.9,-8.0
O=[N+]([O-])c1ccc(N/N=C/c2c(O)ccc3ccccc23)cc1,0.4345,3.75,-7.5,-8.4
Cc1ccc(-c2noc(SCc3nc(CC(=O)NC4CCC(C)CC4)no3)n2)cc1,0.5648,3.0,-7.8,-8.1
C[C@@H](NC(=O)c1nnn(-c2ccc(C(C)C)cc2)c1C)c1nncn1C,0.76,3.0,-8.1,-7.8
CCS(=O)(=O)[N-]c1cccc(/C=C2\N=C(c3cccc(Br)c3)OC2=O)c1,0.5228,3.0,-8.3,-7.5
Cc1cc(/C(=C/S(=O)(=O)c2cc(C)c(C)c(C)c2C)c2ccc(Cl)cc2)on1,0.5452,3.0,-8.0,-7.8
Cc1cc(C)c(NC(=O)CSc2nnc(NC3CC3)n2Cc2cccnc2)c(C)c1,0.5348,3.0,-7.7,-8.1
N#C/C(=C\c1ccc2c(c1)OCO2)C(=O)Nc1ccc(Cn2cccn2)cc1,0.5487,3.0,-7.6,-8.2
COC(=O)c1cccc(C(=O)N2CCC[C@H](Cc3nc4cc(Cl)ccc4n3C)C2)c1,0.5899,3.0,-8.2,-7.6
CCc1nnc(NC(=O)c2ccc(-c3ccc(F)cc3)o2)s1,0.7954,3.0,-7.6,-8.1
Fc1ccc(Cn2cccc2/C=N/c2ccc(S(=O)(=O)N3CCOCC3)o2)cc1,0.5779,3.0,-7.8,-7.9
COC(=O)c1cc(C)ccc1OCCC(=O)Nc1nc2cc(C(C)C)n(C)n2n1,0.6134,3.0,-7.9,-7.8
C[C@H]1OCC[C@@H]1CC(=O)NNC(=O)c1oc2ccc(Cl)cc2c1C,0.8338,3.0,-7.3,-8.3
Cc1noc(C)c1CCCNC(=O)C(=O)Nc1ccc(Cn2cccn2)cc1,0.4826,3.0,-7.3,-8.3
COC(=O)Nc1ccc(NC(=O)N[C@@H](C)c2cc3ccccc3o2)cc1,0.644,3.0,-7.6,-7.9
Cc1nc2cc(C(=O)Nc3nnc(Cc4ccsc4)o3)ccc2o1,0.6115,3.0,-7.5,-8.0
O=C(CCC(=O)N1CC[NH+](Cc2ccccc2)OC1)c1ccc(O)cc1,0.7634,3.0,-7.6,-7.9
c1ccc(-n2nnnc2SC[C@H]2CCC[NH+]2CCOc2ccc(F)cc2)cc1,0.5866,3.0,-7.4,-8.1
C[C@H](OCc1ccc(Cl)cc1)C(=O)N[C@H](CC(F)(F)F)c1ccc(F)cc1,0.6456,3.0,-7.7,-7.8
CCS(=O)(=O)c1cccc(C(=O)Oc2cc(Cl)c3c(c2)OCCCO3)n1,0.5781,3.0,-7.5,-7.9
C[NH+]1CCN(c2ccc(NS(=O)(=O)c3ccc(F)c(F)c3F)c(C(=O)[O-])c2)CC1,0.6315,3.0,-7.7,-7.7
CC(=O)c1ccc(NC(=O)N2C[C@H](C)O[C@H](C)C2)c(OC(=O)[C@@H]3CCCCCC3=O)c1,0.2575,3.0,-7.9,-7.5
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)N3CCCN(C(=O)c4ccc(Cl)cc4)CC3)C2)s1,0.6318,3.0,-7.7,-7.7
C[C@H]1C[C@H](C)CC([NH+]2CCC(NC(=O)c3cccc(C(F)(F)F)c3)CC2)C1,0.8251,5.75,-7.9,-7.5
C[C@@H]1C[C@@H](C)C[NH+](Cc2nc3c(C(=O)NCC4CCCCC4)noc3s2)C1,0.8219,3.0,-7.6,-7.8
C/[NH+]=C(/NCCc1c[nH]c2ccccc12)NCCCC1=C[C@H](C(=O)[O-])C1,0.2211,3.0,-7.6,-7.7
O=C(c1ccc([C@H]2CCC[NH2+]2)cc1)N1CCc2cc(O)ccc2C1,0.8879,6.5,-7.4,-7.9
COC(=O)c1c(C)[nH]c(C(=O)Nc2nc(C)c(-c3nc(C)cs3)c(C)c2C)n1,0.6498,3.0,-7.5,-7.8
C[C@H]1C[C@@H](C)CN(C(=O)C2=NN=C(C3=C4CCCC[C@@H]4SC(=O)[C@@H]3C#N)C2=O)C1,0.6933,3.0,-7.6,-7.7
Cc1cc(C)c([C@H](C)[NH2+][C@H](C)Cc2nc(-c3ccc(Cl)cc3)no2)s1,0.6964,3.0,-7.3,-8.0
Cc1ccccc1-c1ccc(C[NH2+][C@H](c2ccccn2)C(C)C)o1,0.7422,3.25,-7.7,-7.6
Cc1ccc(CC(=O)NNC(=O)c2c[nH]c3ccc(Cl)cc23)s1,0.6364,3.75,-7.1,-8.2
Cc1noc(CNC(=O)c2ccc(COc3ccccc3C#N)o2)n1,0.7333,3.0,-7.1,-8.2
O=c1[nH]c2ccccc2c2c(Cl)ccc(Cl)c12,0.6117,7.75,-7.4,-7.8
C[C@@](O)(CNC(=O)C(=O)Nc1ccc(F)cc1)c1ccccc1,0.7526,5.5,-7.4,-7.8
O=C(C1=C([O-])C(=O)N(c2ccc3c(c2)CCC3)[C@@H]1c1cccnc1)c1ccc(Cl)s1,0.5829,3.0,-7.2,-8.0
COC(=O)c1ccc2c(c1)s/c(=N\C(=O)CS(=O)(=O)c1ccc(Cl)cc1)n2CC,0.5543,3.0,-7.6,-7.6
C[C@H]1C[C@H]1c1nc(CC(=O)N2CCC(C3CC[NH+](C4CCCCC4)CC3)CC2)sn1,0.7795,3.0,-7.6,-7.6
C/C(=N\NC(=O)C1CC=CC1)c1nc(-c2ccc(Cl)cc2)n[nH]1,0.5137,3.0,-7.3,-7.9
Cc1ccc(S(=O)(=O)NCC(=O)NC[C@H](c2ccco2)N2CCc3ccccc3C2)s1,0.5405,3.0,-7.4,-7.7
C[C@H](Oc1ccccc1C#N)C(=O)NC(=O)NC[C@@H]1CC[NH+](CC(C)C)C1,0.656,3.0,-7.4,-7.7
C[C@H]1CCN(C(=O)CCSc2nc([O-])c3c(n2)CC[NH+](C)C3)[C@H](C)C(=O)O1,0.4036,3.0,-7.2,-7.9
CC(=O)N1CC[C@@H]([NH2+][C@H](C)CCc2c[nH]c3ccccc23)C1,0.867,5.5,-7.4,-7.7
COc1ccc(-c2cnnc(NCc3ccc(NC(=O)C4CC4)s3)n2)cc1,0.6504,3.0,-7.5,-7.6
C[C@@H](NC(=O)Cc1cccc(OC[C@H]2CCCO2)c1)C(=O)NC1CCCC1,0.7323,3.0,-7.3,-7.8
C[C@H](OCc1ccc(Cl)cc1)C(=O)NCc1ccc(-n2cccn2)nc1,0.6933,3.0,-7.0,-8.0
COc1ccc(C(=O)Nc2nnn(-c3ccc(C(C)C)cc3)n2)s1,0.7696,3.0,-7.2,-7.8
O=C(COc1ccc(C(F)(F)F)cc1)NCC(=O)NC(=O)NC1CC1,0.7108,3.0,-7.4,-7.6
CCC[C@H]1CCC[C@H](NC(=O)N[C@H](C)c2ccn(CC3CCCC3)n2)C1,0.7341,3.25,-6.8,-8.2
Cc1cccc([C@@H](CNCc2ccc3c(c2)CCO3)CC[NH+](C)C)c1,0.7719,3.5,-7.7,-7.2
CN(Cc1nccn1C(F)F)[C@H]1CCCCN(C(=O)c2ccccc2F)C1,0.7968,3.0,-7.5,-7.4
COc1cc([C@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2Cc2cc(C)on2)cc(OC)c1OC,0.4085,3.0,-8.0,-6.9
Cc1ccc(OCC(=O)N/N=C/c2cc(C)n(-c3nc(C)cs3)c2C)cn1,0.5238,3.0,-7.3,-7.6
CC[C@@](C)(C(=O)Cc1noc(Cc2ccc(C)c(C)c2)n1)[NH+]1CCCCC1,0.8139,3.0,-6.7,-8.2
O=C(c1cccc(C(F)(F)F)c1F)N(Cc1cc(F)cc(Br)c1)C1CC1,0.5783,4.0,-7.5,-7.3
Cc1ccc([C@H](CNC(=O)c2cn[nH]c2C)[NH+]2CCCC2)cc1,0.776,4.0,-7.9,-6.9
CC(=O)c1c(F)cccc1NC[C@@H]1CN(C2CCCCCCC2)CCO1,0.7951,4.25,-7.4,-7.4
C[C@H]1C[C@@H]1NC(=O)N1CCC(NCc2cn3cccc(C)c3[nH+]2)CC1,0.8889,4.5,-7.0,-7.8
COc1ccc(N2C[C@@H](C(=O)Nc3ccc(Cl)cc3C)C[C@H]2CC(C)C)cc1,0.6919,3.5,-7.4,-7.4
O=C(C[NH+]1CCC[C@H]1c1cccc(Cl)c1)NC(=O)NC[C@@H]1CCCO1,0.7295,3.25,-7.4,-7.4
CC[NH+]1CCC[C@H]1CNC(=O)c1ccc(NC(=O)C[NH+]2CCC(O)CC2)cc1,0.3912,3.25,-7.4,-7.4
C[C@@H]1CCC[C@@H]([NH+](C)Cc2nc(-c3ccccc3)cs2)C1,0.9158,4.5,-7.1,-7.7
O=C(NCc1ccc(SC(F)F)cc1)c1c[nH]nc1-c1ccccn1,0.6575,3.0,-7.2,-7.6
Cc1sc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])nc1-c1ccccc1F,0.8507,3.0,-7.6,-7.2
C[C@H](c1cccc(Cl)c1)N1CCN(Cc2noc(C3CC3)n2)CC1,0.829,3.0,-7.1,-7.7
Cc1cc(NC(=O)C(=O)NC[C@H](C)Oc2ccccc2C)no1,0.8204,3.0,-7.0,-7.8
O=C(c1ccc(CNC(=O)N2CCCC[C@H]2C[NH+]2CCCC2)o1)c1cccs1,0.729,3.0,-7.2,-7.6
C[C@@H]1[C@H](C)N(C(=O)CCC(=O)c2ccccc2)[C@H](C)C(=O)O1,0.6317,5.25,-7.4,-7.4
C[C@H]1C[NH+](CC(=O)Nc2nc(-c3cccnc3)no2)C[C@H](C)O1,0.808,3.0,-7.2,-7.6
CCCc1nnsc1C(=O)NC[C@@H](c1ccccc1)[NH+]1CC[C@@H](C)CC1,0.7828,3.0,-7.5,-7.3
CC(C)(C)C(=O)N1CCC2(CC1)C[C@H]1C(=O)N2C(=N)CC(c2ccc3c(c2)OCO3)C1=O,0.6785,3.0,-8.0,-6.7
Cc1cc(F)ccc1S(=O)(=O)N1C[C@@H](c2ccccc2C)[C@@H](C)C1,0.8452,6.0,-7.8,-6.9
Cc1ccc(-n2c(=O)c3c([nH]c2=O)CCC[C@H](C)[C@@H]3C#N)cc1,0.8216,6.0,-6.9,-7.8
C[C@@H]1C[C@H](C)CN(C(=O)C(=O)NCCNC(=O)C2=CCCCO2)C1,0.5747,4.5,-7.1,-7.6
C[C@H]([NH2+]Cc1nnc(-c2ccccc2)s1)c1cccnc1,0.7867,3.0,-7.1,-7.6
Cc1occc1C(=O)N1CCN(c2nc(C(C)C)no2)CC1,0.8637,3.0,-7.2,-7.4
COc1cc(/C=N/NC(=O)C(=O)Nc2c(C)cc(C)cc2C)c(SC)n1C,0.357,3.0,-6.9,-7.7
C[C@H]1C[C@H]([NH2+]Cc2nc(-c3ncc[nH]3)no2)SC(NC2CCCCC2)=[NH+]1,0.5712,3.0,-7.4,-7.2
Cc1nn(C)c(C)c1SCC(=O)N1CCC[C@@H](c2cc[nH]n2)C1,0.8717,3.0,-7.2,-7.4
CCN(CC(=O)NC1CC1)C(=O)C(=O)Nc1nnc(-c2ccc(Br)cc2)s1,0.6533,3.0,-7.2,-7.4
O=C(Cc1ccc(N2CCOCC2)cc1)N[C@H]1CCCC[C@@H]1CO,0.862,4.25,-7.3,-7.3
CCC[NH+](Cc1nc(-c2ccsc2)no1)S(=O)(=O)c1cccc(F)c1,0.6773,3.0,-7.0,-7.6
CC(=O)c1ccc(OCC(=O)Nc2sc3c(c2C(=O)[O-])CCCCC3)cc1,0.6081,3.0,-7.0,-7.6
Cc1ccc(C)c(S(=O)(=O)N2CCN(Cc3noc(C4CC4)n3)CC2)c1,0.7948,3.0,-7.1,-7.4
C[C@H]1CC[C@@H](C)N(C(=O)CCc2ccc3c(c2)OCO3)C1,0.8584,4.75,-7.2,-7.3
CCOc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)Nc3ccc(C)c(C)c3)C2)cc1,0.7783,3.0,-7.3,-7.2
CN(C)C(=O)N1CCC[C@H](C(=O)Oc2cc(C(F)(F)F)c[nH]c2=O)C1,0.813,3.75,-7.2,-7.3
CC1=C(C(=O)[O-])CCCC(C)=CC1[C@@H]1CC(=O)NC(=O)N1,0.7193,7.0,-7.2,-7.3
COc1ccc(F)c(NC(=O)[C@@H](C)Oc2ccc(Cl)cc2)n1,0.9165,3.0,-7.0,-7.4
CC(C)[C@H](C)CC(=O)N[C@@H](c1nc(-c2ccncc2)no1)C(=O)[O-],0.793,3.0,-6.9,-7.5
C[C@H](C(=O)N1CC(=O)Nc2ccccc21)n1nc(-c2cccs2)oc1=O,0.7615,3.0,-7.5,-6.9
CCN(C)C(=O)[C@@H]1CCCC[C@H]1[NH2+]CC1(c2ccc(F)cc2)CCCC1,0.8297,5.25,-6.9,-7.5
O=C(C[C@@H]1CCC[NH2+]1)C(=O)Nc1nnc(-c2cccnc2)o1,0.7364,3.0,-6.9,-7.5
Cc1cc(C)n(-c2cnc(-c3ccccc3)nc2C#N)n1,0.7209,3.0,-7.5,-6.9
Cc1ccc(-n2nnc(C(=O)Nc3cccnc3)c2C2CC2)cc1,0.8018,3.0,-7.1,-7.3
CC(=O)Nc1ccc(NC(=O)CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,0.6697,3.0,-6.8,-7.6
Cn1c(C[NH+](C)C2CCCCCC2)nc2cccc(C[NH3+])c12,0.8152,5.0,-7.1,-7.3
CC(=O)Nc1ccc(C(=O)[C@@H](C)Sc2nnc(N3CC[NH+](C)CC3)s2)c(Cl)c1,0.5268,3.0,-7.3,-7.1
CCc1cccc(NC(=O)NNC(=O)c2sc(C)nc2C)c1,0.761,3.5,-6.8,-7.5
Cc1ncccc1N1CCC[C@@H](c2oncc2C(=O)[O-])C1,0.8407,3.0,-7.1,-7.2
Cc1cc(NC(=O)c2ccn([C@H](C)C(=O)[O-])n2)ccc1Cl,0.9248,4.0,-6.7,-7.6
Cc1ccccc1COC1CCN(C(=O)CC[C@@H](C)[NH+](C)CC2CC2)CC1,0.7219,3.0,-6.9,-7.4
CCN1CCN(C(=O)CC2(CC(=O)OCc3ccccc3C)CC2)CC1,0.7035,3.25,-7.1,-7.2
O=C1[C@H](C(=O)[O-])c2cc(F)ccc2NN1c1ccccc1,0.8366,6.0,-7.6,-6.7
C[C@H]1CN(c2ccc(NC(=O)c3n[nH]c(C4CC4)n3)cn2)C[C@@H](C)O1,0.8814,3.0,-6.8,-7.5
COc1ccccc1C[NH+](C)CC(=O)N1CCOc2ccc(C)cc21,0.895,3.0,-7.2,-7.1
C[NH+](CC(=O)Nc1ccc(Cl)c(F)c1)S(=O)(=O)c1ccc(Cl)nc1,0.7525,3.0,-7.0,-7.2
CCN(C(=O)CSc1nc(C)c2nc[nH]c2n1)c1cccc(C)c1,0.57,3.0,-7.1,-7.1
Cc1cc(-c2ccc(S(=O)(=O)N3CCO[C@@H](C)C3)cc2)on1,0.8647,3.0,-7.1,-7.1
CCN(Cc1ccc(Cl)s1)C(=O)CCCn1cnc2ccccc2c1=O,0.6146,3.0,-6.8,-7.4
Cc1nc(C(=O)NCc2cc(-c3cc(C)on3)no2)sc1C,0.7944,3.0,-6.9,-7.3
CC[C@H](C)c1ccc(N/C([O-])=C(/C#N)C(=O)c2ccc(Cl)cc2)cc1,0.3644,4.0,-6.4,-7.8
CC(=O)Nc1ccccc1-c1nc(C2CCCCC2)no1,0.9323,3.0,-7.2,-7.0
CC(C)Oc1cccc(CN2CCO[C@H](c3ccc(Cl)cc3)C2)c1,0.7836,3.5,-7.0,-7.2
CC[NH+](C)Cc1nnc(S[C@H](C)C(=O)NC[C@H](C)c2ccc(Cl)cc2)s1,0.6202,3.0,-6.9,-7.3
CCOC(=O)C(C)(C)N1CC[NH+](C[C@@H](C)c2ncc(-c3ccc(Cl)cc3)o2)CC1,0.6976,3.0,-6.9,-7.2
C[C@]1(CNc2cc(O)nc3ccccc23)CC[NH2+]C1,0.778,5.5,-7.0,-7.1
CC(=O)NCCc1ccc([C@@H](C)[NH2+][C@H](C)c2ccccc2Cl)s1,0.7879,3.5,-7.0,-7.1
Cc1ccc([C@@H](C)[NH2+][C@@H](C)c2cc(F)c(F)cc2F)o1,0.8569,5.0,-7.1,-7.0
COC(=O)[C@H](c1cccc(C)c1)[NH+]1CCC[C@H](c2nc3ccccc3[nH]2)C1,0.6997,3.0,-7.3,-6.8
C[C@@H]1C[C@@H]1C(=O)N1CCC(CNC(=O)COCc2ccccc2)CC1,0.825,3.25,-6.6,-7.5
Cc1ccc(-c2n[nH]cc2C[NH2+][C@H]2CCC[C@H](C)[C@@H]2C)s1,0.8939,4.0,-7.1,-7.0
CSc1ccc(C(=O)CCC(=O)Oc2ccccc2[N+](=O)[O-])s1,0.1874,3.0,-6.8,-7.2
CC1CCN([C@H](C)C(=O)Nc2nc(Cc3n[nH]c(C)n3)cs2)CC1,0.865,3.0,-6.5,-7.5
Cc1c([N-]S(=O)(=O)C2CC2)cccc1C(=O)NCCc1csc(C)n1,0.8007,3.0,-6.7,-7.3
O=S(=O)(/N=C(\[O-])C1(c2ccc(Cl)c(Cl)c2)CCCC1)C1CC1,0.6114,3.75,-7.4,-6.6
C[C@H]1C[C@@H](C)CN(C(=O)CCNS(=O)(=O)C2CCCCC2)CC1,0.8332,5.5,-7.1,-6.9
Cn1cc([C@H](O)c2ccc(O)c3cccnc23)nn1,0.7182,3.0,-6.7,-7.3
Cc1cc(NC(=O)[C@H]2C[C@H]2c2cccc(Cl)c2)sc1C,0.87,5.5,-6.8,-7.2
CCN1CC[NH2+][C@H](Cc2nc3c(C(C)C)ccc(O)c3s2)C1=O,0.8893,3.0,-6.9,-7.0
Cc1ccc([C@H](C(=O)[O-])[NH+]2CCN(c3ccc(C)c(C)c3)CC2)o1,0.8826,4.5,-7.2,-6.7
CC(C)Oc1cccc(CC(=O)N2CCCC[C@H](O)C2)c1,0.9264,5.75,-7.0,-6.9
O=C1CCCN1CC(=O)NC1(c2ccc(Cl)cc2)CCC1,0.9287,5.75,-7.0,-6.9
Cc1ccc2c(C(=O)N3CC[C@@](O)(C(F)F)C3)c[nH]c2c1,0.8928,6.0,-6.9,-7.0
CC(=O)[C@@]1(C)CCCN1Cc1ccnc2ccccc12,0.8569,6.0,-7.0,-6.9
CC(C)[C@H]1C(=O)NC(=O)C[C@@H]1c1ccc(Cl)c(Cl)c1,0.8509,7.25,-7.2,-6.7
CCOc1ccc2nc(C(=O)N3CC[C@H](C)C[C@H](C)C3)oc2c1,0.8654,3.0,-7.2,-6.7
CC(=O)c1c(C)[nH]c(C(=O)Oc2ccc(C(C)C)cc2)c1C,0.5233,5.5,-6.5,-7.4
Cc1noc(C(C)CC(=O)Nc2nnc(C(F)(F)F)s2)n1,0.9289,3.0,-6.7,-7.2
Cn1ccnc1[C@H](NC1(C#N)CCc2ccccc2C1)C1CCCCC1,0.9055,3.5,-7.2,-6.7
Cc1ccc(CC(=O)N2CCOc3c(ccc(O)c3CNS(=O)(=O)C3CC3)C2)o1,0.7381,3.0,-7.3,-6.6
Cc1ccc(N(CC(=O)N[C@H]2CCS(=O)(=O)C2)S(=O)(=O)c2ccc(Cl)cc2)s1,0.7088,3.0,-6.8,-7.1
COC(=O)[C@H]1C[C@@H]2CC[C@]1(C)C[C@H](c1nc(Cc3csc(C)n3)no1)C2,0.7544,3.0,-6.8,-7.1
CCOC(=O)[C@H]1[C@@H]2C(=O)[C@@H](C[C@@H]3CCCO3)CC(=O)N2C1C[C@H]1CCC[C@@H]1CC,0.6087,3.0,-7.1,-6.7
CCC[C@H](C(=O)[O-])N1CCN(C(=O)c2n[nH]c3ccccc23)CC1,0.8481,3.0,-6.8,-7.0
Clc1ccc(C2=Nn3cnnc3SC[C@@H]2C[C@H]2CCC[NH2+]2)cc1,0.9228,3.0,-6.9,-6.9
CCn1nc(C)c(C(=O)N[C@H](c2ccc(F)cc2)C(C)C)c1C,0.9119,4.5,-6.8,-7.0
CC[NH+]1CCC[C@@H]1CNC(=O)C1(c2cccc(Cl)c2)CC1,0.8502,5.75,-6.3,-7.5
C[C@H]1CN(c2nccc(NC(=O)C3(C)CC3)c2)C[C@@H](C)O1,0.9283,4.25,-6.8,-7.0
O=[N+]([O-])c1c(Nc2ccccc2)ncn1[C@@H]1CCS(=O)(=O)C1,0.6802,3.0,-6.9,-6.8
COc1cccc(CC(=O)Nc2ccnn2Cc2csc(C)n2)c1,0.7478,3.0,-6.7,-7.0
Cc1ccc(C)c(OCC(=O)NC[C@H](c2ccco2)[NH+](C)C)c1,0.8087,3.0,-6.7,-7.0
