smiles,qed,sa,egfr,her2
Cc1ccccc1Cc1nc(CC(=O)N2CC[C@@]3(CCCCC3=O)C2)cs1,0.8045,3.0,-8.0,-8.8
CS[C@H]1CC[C@@H](NC(=O)C2CCC(C(=O)c3c[nH]c4ccccc34)CC2)C1,0.7432,3.5,-7.9,-8.8
O=C(CN1C(=O)c2ccccc2C(=O)/C1=C\Nc1ccccc1)Cc1cccc(Cl)c1,0.5732,3.25,-8.5,-8.2
N#Cc1cc(F)cc(N2CCC(CNC(=O)c3ccccc3F)CC2)c1,0.9135,4.0,-8.3,-8.3
Cc1ccccc1OCC(=O)NCCNC(=O)[C@@H]1CCC(=O)N1CCc1ccccc1,0.5711,3.0,-8.0,-8.6
Cc1ccc(CN2C(=O)C(=O)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,0.6202,4.5,-7.6,-8.9
O=C(NCCC12CC3CC(CC(C3)C1)C2)C(=O)Nc1cccc(C(F)(F)F)c1,0.7455,3.75,-7.8,-8.7
Cc1ncccc1NC(=O)c1ccccc1NC(=O)c1nc(C2CC2)n[nH]1,0.6459,3.0,-8.7,-7.8
CC1=NC(c2ccccc2)=NC2=C(C(=O)c3ccccc32)[C@@H]1C(=O)NCc1ccccc1,0.6788,3.0,-9.2,-7.3
Cc1ccc(CNC(=O)C[C@H]2SC(N3CCC(C)(C)C3=O)=NC(=O)N2CC(=O)Nc2ccc(F)cc2)o1,0.566,3.0,-8.7,-7.8
O=C(CNc1nc(-c2ccccc2)cs1)N1CCC(Cc2ccccc2)CC1,0.6622,3.0,-7.9,-8.6
C/C(=C/C(=O)N1CCN(c2ncccn2)CC1)C(=O)Nc1cc(F)ccc1F,0.8121,3.0,-8.2,-8.3
COc1cccc(C2(CNC(=O)[C@@H]3Cc4cc(C)c(C)c(C)c4O3)CCOCC2)c1,0.8164,3.0,-8.2,-8.2
O=C(NC[C@H]1[C@@H]2CCN(CC2)CC[NH+]1C1CCCCC1)c1cc(=O)[nH]c2ccccc12,0.6993,3.5,-9.0,-7.3
Cc1ccc2c(c1)c1ccccc1n2CCCC(=O)Nc1nccs1,0.5523,3.0,-7.9,-8.4
COc1ccccc1N1CCN(C(=O)c2coc(-c3ccc(Cl)cc3)n2)CC1,0.6664,3.0,-7.8,-8.5
Cc1ccc(OCc2nc(-c3ccoc3)no2)cc1C(=O)NC1CCCCC1,0.6853,3.0,-8.0,-8.3
CCN(c1ccc(C)cc1)S(=O)(=O)c1cccc(C(=O)Nc2cccc(C)c2)c1,0.6388,3.75,-7.9,-8.3
C[C@@H](C(=O)Nc1c(F)c(F)c(F)c(F)c1F)[NH+](C)c1ccccc1,0.4985,4.5,-7.9,-8.2
O=C(CCN1CC2(CCCC2)C1=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,0.6985,3.0,-8.2,-7.9
CCc1cccc(CNC(=O)c2cc(-c3cccs3)nc3nc[nH]c23)c1,0.5594,3.0,-7.8,-8.3
COc1ccc(NCc2noc(-c3ccc4ccccc4n3)n2)cc1,0.5973,3.0,-7.7,-8.4
Cc1cccc(C(=O)NCCn2nnc3ccccc3c2=O)c1C#N,0.7776,3.0,-7.4,-8.7
CCC(=O)Nc1c(C)cccc1C(=O)N[C@H](CO)Cc1c[nH]c2ccccc12,0.5079,3.25,-7.9,-8.1
O=C1c2ccccc2C(=O)N1CCNC(=O)CC1CCCCC1,0.8486,5.25,-7.8,-8.2
Cc1ccccc1-c1noc(C[NH+]2CCC([NH+]3CCC[C@H](Cn4cccn4)C3)CC2)n1,0.6164,3.0,-7.8,-8.2
CCc1c(CNC(=O)CCNc2ccccc2C#N)oc2ccccc12,0.6774,3.0,-7.5,-8.5
CC(C)c1ccc(NC(=O)c2cc3ccccc3cn2)cc1,0.765,5.75,-7.6,-8.3
CC(=O)NCc1ccc(-c2csc(CCC(=O)Nc3nccs3)n2)cc1C,0.6321,3.0,-7.7,-8.2
CCc1cccc(NC(=O)c2cc(C)n(-c3ccccc3C)n2)c1,0.7789,4.75,-7.8,-8.1
Cc1cccc([C@@H](C#N)C(=O)CCNC(=O)N2CCc3ccccc3C2)c1,0.8877,4.0,-7.8,-8.0
CC(=O)Nc1ccc(Nc2nc3ccccc3nc2N2CC[NH+](CC3CCCCC3)CC2)cc1,0.5251,3.0,-8.0,-7.8
Cc1cccc(-c2nc(Cl)ccc2F)c1C[S@](=O)CC(=O)NC1CCCCCCC1,0.6051,3.0,-8.1,-7.7
O=C(C[NH+]1CCC(c2nnc(-c3ccc(C(F)(F)F)cc3)o2)CC1)NC1CCCCC1,0.7546,3.0,-8.2,-7.6
COc1ccc(Oc2cccc3c2CCN(C(=O)c2ccc(Cl)o2)C3)cc1,0.6404,3.0,-7.6,-8.2
Cc1n[nH]cc1CN1CCC([NH+]2CCN(C(=O)CCC(=O)c3ccccc3)CC2)CC1,0.6525,3.0,-8.2,-7.6
c1cccc(-n2c(Sc3nncn3-c3ccccc3)nc3ccsc3c2=O)c1,0.4213,3.0,-9.0,-6.7
Cc1[nH]ncc1C(=O)Nc1ncc(-c2cccc(F)c2)s1,0.78,3.0,-7.7,-7.9
CC[C@@H](C(=O)[C@@H](C#N)c1ccccc1)Nc1ccc2c(c1)OCCCO2,0.855,3.0,-7.7,-7.9
Cc1ccc([C@](C)(O)CNC(=O)CC2CCCCC2)cc1[N+](=O)[O-],0.617,4.75,-7.4,-8.2
Cc1ccc(-c2csc(C[C@@H](C)NC(=O)Nc3ccc(F)cc3)n2)cc1Cl,0.5767,3.0,-7.4,-8.2
O=C(CCCC(=O)N1CCCCCC1)NC[C@@H]1C[C@@H](O)C[NH+]1Cc1ccccc1,0.6048,3.25,-7.4,-8.2
CCCc1cccc(CNC(=O)c2cccc3[nH]ccc23)c1,0.7318,5.75,-7.5,-8.0
CCC[C@H](Cc1cccc(C)c1)[NH2+]Cc1ccc2c(c1)OCCO2,0.8476,3.0,-7.4,-8.0
Cc1ccc(NC(=O)/C=C/c2ccsc2)cc1NC(=O)CCC1CCCC1,0.6109,3.0,-7.5,-7.9
COc1ccccc1CCNC(=O)NCCCC(=O)NC1CCCCCC1,0.4581,3.0,-7.4,-8.0
N#Cc1cccnc1NCCNC(=O)CCCCOc1ccc2ccccc2c1,0.5148,3.0,-7.4,-8.0
Cc1ccc(-n2nc(C)cc2NC(=O)Nc2cccc(Cl)c2C)o1,0.7237,3.0,-7.6,-7.8
CC(=O)c1cccc([N-]S(=O)(=O)c2ccccc2[N+](=O)[O-])c1,0.4774,3.0,-7.4,-7.9
COc1cc2c(cc1Cl)C=C(CCc1ccccc1OC)C[NH+]=C(N)N2,0.7521,3.0,-7.7,-7.6
COc1ccc(/C=N/N2[C@@H](C)C(S(=O)(=O)c3cccc(C)c3)\C(=N)N2)cc1,0.7695,3.0,-7.2,-8.1
C[C@@H](NC(=O)c1ccc(C#N)cn1)c1ccc2ccccc2c1,0.8035,4.25,-7.6,-7.7
COc1cccc(N2CCN(c3ccc(NC(=O)CCn4cncn4)cn3)CC2)c1,0.6411,3.0,-7.5,-7.7
COc1ccccc1CNC(=O)CSc1nnc(CC)n1-c1ccc(F)cc1F,0.5671,3.0,-7.4,-7.8
O=C(NCc1ccccc1)C1CCN(c2ncccc2C(F)(F)F)CC[NH2+]1,0.8477,3.0,-7.3,-7.9
CC(C)Sc1ccccc1NC(=O)NC[C@H]1CN2CCCC[C@@H]2CO1,0.7856,3.0,-7.4,-7.8
CNC(=O)c1ccccc1NC(=O)Cn1nc2n(c1=O)CCCC2,0.8471,3.0,-7.2,-8.0
Cc1cc(=O)c2cc3occc3n2n1C(=O)Nc1cccc(Cn2cccn2)n1,0.5123,3.0,-7.8,-7.4
O=C(Nc1nnc(-c2ccncc2)o1)c1ccccc1Cl,0.8038,3.0,-7.2,-7.9
Cc1ccc(NC(=O)CCc2nc3sc(C)cc3c(=O)[nH]2)c(N(C)C)c1,0.7227,3.0,-7.2,-7.9
COc1ccc(CC[NH2+][C@@H]2CCC[C@@H]2CCCc2ccccc2)cc1OC,0.6878,3.0,-7.5,-7.6
Cc1ccc(Br)cc1NC(=O)C(=O)N[C@@H](C)c1ccccc1Cl,0.7643,6.0,-7.0,-8.1
Cc1ccc(Nc2ccc3nnc(C)n3n2)cc1C,0.7627,3.25,-7.5,-7.5
COc1cccc(C[NH+]2CCN(CC(=O)Nc3ccccc3C)CC2)c1OC(F)F,0.6856,3.0,-7.3,-7.7
COc1cccc([C@H](OCc2ccccc2)C2CCN(C(=O)C(C)(C)C)CC2)c1,0.6715,3.0,-7.8,-7.2
CC(=O)NCCSc1nc2ccccc2n1Cc1ccc(F)cc1C,0.5397,3.0,-7.7,-7.3
CCc1cccc(C(=O)NCc2ccc[nH+]c2N2CC[NH+]([C@H](C)C(C)C)CC2)c1,0.7491,4.0,-7.3,-7.7
O=C(Cc1n[nH]c2ccccc12)NCCCOc1ccccc1F,0.6558,3.0,-7.1,-7.9
COc1ccccc1NC(=O)C1CCN(C(=O)c2csc3c2CCCC3)CC1,0.8426,3.0,-7.7,-7.3
C[C@@H](NC(=O)C1CCCCC1)c1nc(Cc2ccccc2)no1,0.9181,3.0,-7.1,-7.9
C[C@@H]([NH2+]C[C@](C)(O)c1ccccc1)C12CC3CC(CC(C3)C1)C2,0.8609,5.75,-7.4,-7.6
CC[C@@H](NC(=O)CCC(F)(F)F)[C@@H]1CC(=O)N2CCc3ccccc3[C@H]21,0.8664,4.25,-7.9,-7.1
CC(=O)O[C@@H]1C(=O)C[C@](CC(=O)c2ccccc2)(C(F)(F)F)N1c1ccc(Cl)cc1,0.5037,3.0,-7.2,-7.7
C[C@@H](Oc1ccccc1C#N)C(=O)NC[C@H](C)Cc1ccccc1,0.8503,3.0,-7.0,-7.9
O=C(NCc1ccco1)c1cc2ccccc2c(=O)[nH]1,0.763,4.75,-7.2,-7.7
Cc1ccc(C)cc1NC(=O)CNc1ccccc1N,0.7475,6.5,-7.1,-7.8
O=c1[nH]c(/C=C2/SC(=S)N(c3ccc4c(c3)OCCO4)C2=O)c(N2C[C@H]3CC=CC[C@H]3C2)ccc1=O,0.2848,3.0,-7.6,-7.2
C[C@H]1CCCCN1S(=O)(=O)c1ccc(S(=O)(=O)NCCc2ccccc2)cc1,0.7437,3.0,-6.9,-7.9
Cc1ccc(-c2csc(NC(=O)CN3CCCC3=O)n2)cc1,0.9433,3.0,-7.4,-7.4
NC(=O)[C@H]1CC(=O)N(Cc2ccc(F)cc2)C(=O)[C@@H]1c1ccccc1,0.8643,5.0,-7.5,-7.3
CC(C)[C@H](NC(=O)c1n[nH]cc1C(=O)[O-])c1ccc(F)cc1,0.862,3.5,-7.4,-7.4
CCc1ccccc1NS(=O)(=O)c1ccccc1NC(=O)[C@@H]1C[C@@H]1C,0.8276,4.0,-7.2,-7.6
CC1(CNC(=O)C[C@@H](C)c2c(F)cccc2Br)CCCC1,0.8084,6.25,-7.1,-7.7
CC(C)NC(=O)CNC(=O)c1cc2ccccc2c(Cl)n1,0.8502,4.5,-7.2,-7.6
CCc1noc2c([C@@H](C)[NH2+][C@H]3C[C@@H]4CCCC[C@@H]34)c[nH]c2c1=O,0.9084,3.0,-7.4,-7.4
O=C(Nc1ccc(F)cc1F)c1ccc(F)cc1Cl,0.8873,6.5,-7.4,-7.3
Cc1ccc(N2Cc3ccccc3C2=O)c(NC(=O)[C@H]2CCCC[C@H]2C(=O)[O-])c1,0.8677,4.5,-7.9,-6.8
O=C(COc1ccc2[nH]ccc2c1)NCCN1C(=O)CCCC1=O,0.7792,3.0,-7.0,-7.7
CC1(C)CC[C@H](CNC(=O)CCCN2C(=O)c3ccccc3C2=O)C1(C)C,0.7776,4.75,-6.7,-8.0
CCc1cc(=O)n2cc(C[NH2+]CC3(CCn4cccn4)CCCC3)[nH]c2n1,0.6309,3.0,-6.9,-7.8
Cc1ccc([C@@H](C)NC(=O)C2=CCCCO2)cc1C(F)(F)F,0.9193,5.25,-7.2,-7.5
C[C@@H](CC(=O)c1ccccc1)NC(=O)[C@@H]1CCC[NH+]1CC(=O)NC1CC1,0.5764,3.25,-7.4,-7.3
Cc1noc(C)c1Cn1cccc1CCC(=O)N1CCCCCC1,0.8437,3.0,-7.3,-7.4
CCn1c(S[C@H](C)C(=O)N2C[C@H](C)C[C@@H](C)C2)nc2ccccc2c1=O,0.6088,3.0,-7.0,-7.7
O=C(CCn1nnc2ccccc2c1=O)Nc1nccs1,0.7836,3.0,-7.2,-7.5
CCc1ccc[n+]c1SCC(=O)Nc1ccc(C)cc1C,0.9234,4.75,-7.1,-7.6
Cc1ccccc1C[NH2+][C@@H](C)CCN1C[C@H]2CCCC[NH+]2C[C@@H]1C,0.7978,5.75,-7.2,-7.4
CC[NH+](CC)CC(C)(C)CNC(=O)NCc1cccc(F)c1C(F)(F)F,0.5985,3.25,-7.2,-7.4
Cn1ccc([C@H](CNC(=O)N[C@@H]2CCCCC[C@H]2C(=O)[O-])C(F)(F)F)n1,0.7521,3.0,-7.2,-7.4
CC[C@H](Cc1ccccc1)NC(=O)N(CC)Cc1ccccc1F,0.8036,5.0,-7.0,-7.6
CCN(CC)C(=O)NCCCNC(=O)c1csc(-c2ccccc2)n1,0.7109,3.0,-7.1,-7.5
CCc1ccccc1N(C)C(=O)N[C@@H](C)c1cccc(C#N)c1,0.9269,5.5,-6.9,-7.6
COc1ccccc1CC(=O)N1C[C@@H](O)C[C@@H]1c1cc2ccccc2o1,0.7832,3.0,-7.5,-7.0
C#Cc1ccccc1Nc1ccc2nnc(C[NH+]3CCC(C)CC3)n2n1,0.705,3.0,-7.6,-6.9
COC(=O)c1ccc(Br)c(-c2ccc(N3CCC[C@@H](CO)C3)nn2)n1,0.7785,3.0,-7.5,-7.0
COc1cccc(CN2CCC[C@@H](c3nncn3C(C)C)C2)c1O,0.913,3.0,-7.2,-7.3
C[NH+](C)Cc1ccccc1NC(=O)c1ncoc1-c1ccccc1,0.7572,3.0,-6.9,-7.5
O=C(Cn1nc2ccccn2c1=O)N(CCO)Cc1ccccc1,0.716,3.0,-6.9,-7.5
CN(C)c1ccccc1NC(=O)NCc1cccc(Cn2ccnc2)c1,0.7175,3.0,-6.7,-7.7
CC(=O)c1ccccc1NCc1csc(-c2ccccn2)n1,0.7232,3.0,-6.9,-7.5
CO[C@@H](CNC(=O)c1cc(F)ccc1C)c1ccccc1,0.9164,5.0,-7.0,-7.4
O=c1ccc([N+](=O)[O-])cn1C[C@@H]1CCCC[NH+]1Cc1ccccn1,0.6493,3.0,-7.3,-7.1
CCn1/c(=N/C(=O)CCCCc2ccccn2)[nH]c2ccccc21,0.7083,3.0,-6.8,-7.6
C[C@H]1CN(C(=O)CCCCNC(=O)Nc2ccccc2)CC[NH+](C)C[C@@H]1C,0.6616,4.75,-7.3,-7.1
C[C@H]1CN(Cc2ccco2)CCN1C(=O)CCc1ccccc1Br,0.78,4.0,-7.1,-7.3
C[NH2+][C@H](c1ccc(F)cc1)[C@@H]1CCN(c2ccccc2OC)CCO1,0.9041,3.0,-7.1,-7.3
CN(C)c1ccccc1NC(=O)C[NH+]1CCC(NC(=O)CC2CCCCC2)CC1,0.6531,3.75,-6.8,-7.6
CCc1ccccc1NC(=O)NCCCC[NH+]1CCC[C@@H](C)C1,0.6646,5.25,-6.8,-7.6
CCNC(=O)[C@@H]1CCCN1C(=O)CCCc1c[nH]c2ccccc12,0.8564,4.5,-7.1,-7.3
CCC1(CC)NC(=O)N(CC(=O)NC2CCCCCC2)C12CCCCC2,0.7221,5.5,-7.6,-6.8
CSc1ccccc1NC(=O)CCn1c(=O)oc2ccccc2c1=O,0.711,3.0,-7.2,-7.1
Cc1ccccc1C[C@H]1CCC[NH+]1CCCNC(=O)CCC(=O)c1cccs1,0.4768,3.0,-6.7,-7.6
CCc1nc2ccccc2c(=O)n1NC(=O)CC[C@@H]1CCCO1,0.9155,3.0,-7.1,-7.2
CCC(=O)[C@H](CC)n1c([C@H]2CC(=O)N(c3ccccc3C)C2)nc2ccccc21,0.6087,3.0,-7.1,-7.2
C[C@@H]1CCCC[C@H]1NC(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O,0.9113,5.75,-7.3,-7.0
Cc1ccccc1[C@@H](C)[NH2+][C@@H](CC(F)(F)F)c1ccc(Br)cc1,0.7375,5.5,-7.4,-6.9
Cc1ccc(-n2cccc2CN2CCCC2=O)cc1C[NH+](C)CC1CC1,0.8143,4.0,-7.2,-7.1
CNC(=O)c1cccc(OC(=O)c2ccccc2)n1,0.8479,4.5,-6.9,-7.4
CCc1ccsc1CNC(=O)N[C@@H]1c2ccccc2C[C@H]1C,0.8782,5.0,-7.0,-7.2
Cc1ccc(-c2cccs2)cc1NC(=O)N[C@H]1CCOC1,0.9093,4.0,-6.9,-7.3
CC1(C)CCC[NH+]1CCCCNC(=O)N1CCC[C@@H]1c1ccccc1,0.7652,5.25,-7.1,-7.1
Cc1cc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c(C)[nH]1,0.9244,6.5,-6.7,-7.5
CC(=O)Nc1ccc(Nc2ccccc2NC(=O)C(F)(F)F)cc1,0.7926,4.5,-7.1,-7.1
CC[NH+](CC(=O)NC1CCCCC1)S(=O)(=O)c1ccc(NC(C)=O)cc1,0.6463,3.25,-7.1,-7.1
COC(=O)Cn1/c(=N\C(=O)CCCS(=O)(=O)c2ccccc2)sc2cc(C)ccc21,0.5203,3.0,-7.1,-7.1
CC[C@@H](C)OC(=O)c1cccc(NC(=O)c2cc(C)on2)c1,0.8577,3.0,-6.9,-7.3
CCN(Cc1ccccc1Cl)C(=O)c1ccc(NC(=O)C2CC2)cc1,0.836,4.5,-7.2,-7.0
C[C@@H]1CCCCN1S(=O)(=O)c1csc(C(=O)Nc2ccccc2)n1,0.9033,3.0,-6.9,-7.3
N#Cc1cnn(-c2ncc(-c3ccccc3)oc2=O)n1,0.689,3.0,-7.2,-7.0
CCc1ccc([C@H](Cc2ccccc2)[NH2+]Cc2ncoc2C)cc1,0.7224,3.0,-7.6,-6.6
CC(C)c1ccccc1NC(=O)[C@@H]1CCCCC[NH+]1CC(=O)NC(C)(C)C,0.7415,5.75,-6.9,-7.3
C[C@H]1CCCN(C(=O)Cn2ncc3ccccc3c2=O)C1,0.8429,5.5,-6.9,-7.2
O=C(CCc1nc(C2CC2)n[nH]1)Nc1ccccc1-n1cccn1,0.7293,3.0,-6.9,-7.2
Cc1ccccc1CCn1c(CC[NH3+])nc2cccnc21,0.7745,3.25,-7.2,-6.9
CCCCN1C(=O)c2oc3ccc(C)cc3c(=O)c2[C@]12C(=O)N(Cc1ccccc1OC(C)C)c1ccccc12,0.2923,3.0,-7.7,-6.4
CNC(=O)CNC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccccc1,0.8654,5.25,-7.4,-6.7
CCN(CC)S(=O)(=O)c1ccc(CCC(=O)Nc2ccccc2C#N)o1,0.7639,3.0,-6.8,-7.3
C=CCNC(=O)NC(=O)CSc1ncnc2ccccc12,0.4991,3.0,-6.8,-7.3
O=C1[C@@H]2C[NH+](Cc3ccccc3)CC[C@@H]2CCN1c1ccccc1,0.9204,6.5,-7.0,-7.1
CCC[C@@H](C)NC(=O)NCCN1C(=O)[C@H]2CC=CC[C@@H]2C(=O)N1CCc1cccs1,0.5888,3.0,-7.0,-7.1
CCNC(=O)NCC(=O)N[C@H]1CCN(c2cccc(C)c2C)C1,0.7664,5.25,-6.8,-7.3
CCCCNC(=O)C1CCN(C(=O)[C@H]2CCCN2C(=O)NC2CCCCC2)CC1,0.6655,4.0,-7.3,-6.8
C[C@H](CC1CCCCC1)C(=O)NCCNc1cccc(Br)c1,0.6927,5.25,-6.6,-7.5
Cc1cc([C@H]([NH2+]Cc2c(F)cccc2Cl)C2CC2)c(C)o1,0.8916,4.5,-6.8,-7.2
COC(=O)c1c(NC(=O)c2cccc(C#N)c2)sc(C)c1C(C)C,0.8488,3.0,-6.7,-7.3
C[C@@H]1CN(CC(=O)NCC[NH+]2CCCC2)c2ncccc2c1=O,0.7695,3.75,-6.8,-7.2
COc1cc(OC)c(Cl)cc1S(=O)(=O)Nc1ccccc1C(=O)NC(C)C,0.7273,3.0,-7.0,-7.0
CC(C)(C)c1ccc(OCC(=O)Nc2cccnc2Cl)cc1,0.8652,4.0,-6.7,-7.3
Cc1cc(C)c(N(C)C(=O)CCCn2c(-c3cccs3)n[nH]c2=S)cc1,0.6233,3.0,-6.9,-7.1
C[C@H]1C[NH+]2CCCC[C@@H]2CN1c1cc(C(=O)[O-])cc(-c2ccc(Cl)cn2)n1,0.8445,3.0,-7.2,-6.8
O=C(N[C@H](Cn1cncn1)c1cccs1)C(=O)Nc1cccc(F)c1,0.6819,3.0,-6.8,-7.2
COc1ccoc1CNC(=O)CCSc1cc2ccccc2[nH]1,0.65,3.0,-6.9,-7.1
CCOc1ccccc1/C=C/C(=O)Oc1cc(OC)ccc1Br,0.4232,3.0,-6.7,-7.3
CC(C)NC(=O)Cc1csc(NC(=O)CSc2ccccc2Cl)n1,0.7165,3.0,-6.7,-7.3
O=C(NC[C@@H](c1cccs1)N1CCOCC1)C(=O)Nc1ccccc1F,0.7824,3.0,-6.9,-7.1
CC[C@@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)c1cccc(C)c1,0.8132,5.75,-7.2,-6.8
CCCCNC(=O)c1ccc(NC[C@H]2CCCC[NH2+]2)cc1[N+](=O)[O-],0.3819,3.25,-7.0,-7.0
CCc1noc(C)c1CNC(=O)Cc1ccc(CC)cc1,0.8879,3.5,-6.8,-7.2
CCN1CCC([NH2+][C@@H](C)c2cccc(-n3ccnc3)c2)CC1,0.9166,4.5,-6.7,-7.2
CCCn1cc(C(=O)N[C@@H](C)c2nc(-c3ccccc3)cs2)cn1,0.74,3.0,-6.7,-7.2
Cc1cc(F)cc(N[C@H](C[C@H]2CCCCO2)C(=O)[O-])c1N,0.7972,4.25,-6.9,-7.0
CC(=O)Nc1ccccc1CCNC(=O)c1ccc(OC)nc1,0.8548,3.0,-6.7,-7.2
CSc1ccccc1NC(=O)C(=O)c1cnc([C@@H]2CCCO2)s1,0.5084,3.0,-7.0,-6.9
CCCn1nc(C)c(NC(=O)c2cccc(C[S@](C)=O)c2)c1C,0.8835,3.5,-6.7,-7.2
C[C@@H](NC(=O)/C=C/c1ccco1)C(=O)N1CCn2c(nn(C)c2=O)C1,0.769,3.0,-7.1,-6.8
COc1cc([C@H]2CC(=O)N(c3ccccc3C(F)(F)F)[C@H]3CCCCC[NH+]2C3)ccc1Cl,0.7113,3.0,-7.6,-6.3
CCC[C@@H]1CN(C(=O)Cc2nc3c(s2)C[C@@H](C)CC3)C[NH2+]C(C)(C)C1,0.893,3.75,-6.8,-7.0
Cc1ccc(NCc2noc(-c3ccco3)n2)c(O)c1,0.7096,3.0,-6.3,-7.5
Cc1cccc(C[C@@H](C)NC(=O)[C@H]2CN(C)CCO2)c1Cl,0.925,5.25,-6.6,-7.2
COc1ccc(CN[C@@H](C)c2ccccc2[N+](=O)[O-])c(OC)c1,0.6253,3.0,-6.9,-6.9
Cc1occc1-c1nnc(SCC[C@H]2CCCCC[NH2+]2)[nH]1,0.8319,3.0,-6.7,-7.1
CC1(C)CCCN(c2cc(CNc3ncccn3)ncn2)C1,0.9352,3.0,-7.1,-6.7
CC[C@@H](C)c1ccccc1NC(=O)C(=O)NCCc1cccs1,0.7958,4.0,-6.7,-7.1
C[C@@H](CCCO)NC(=O)C1CC[NH+](Cc2ccc(N3CCOCC3)cc2)CC1,0.6081,3.0,-6.9,-6.9
CCOc1ccccc1[C@@H](CNC(=O)[C@@H]1Cc2ccccc2S1)NCC,0.7459,3.0,-6.8,-7.0
CC(C)CNC(=O)CNC(=O)C(=O)Nc1ccc(F)c(Cl)c1,0.7117,4.75,-6.5,-7.3
COc1cccc(NCc2noc([C@H]3CCC[NH2+]C3)n2)c1,0.8627,3.0,-6.6,-7.1
COc1ccsc1C[NH+]1CCC[C@@H](CN(C(=O)c2ccccn2)C2CCCC2)C1,0.7576,3.0,-7.2,-6.5
C[C@@H](C(=O)NCCN1C(=O)CSC1=O)N1CCN(C(=O)[C@@H]2CCCO2)CC1,0.6445,3.0,-6.7,-7.0
CN(C[C@@H]1CCC[C@@H]1CO)C(=O)c1n[nH]c(=O)c2ccccc12,0.8928,4.0,-6.7,-7.0
CCOC(=O)c1ccccc1NC(=O)[C@@H]1CCCC[C@@H]1[NH3+],0.8266,5.25,-6.6,-7.1
CNC(=O)c1noc(CS(=O)(=O)c2ccc3c(c2)OCO3)n1,0.8419,3.0,-6.6,-7.1
C[C@H]1C[C@H](c2ccc(F)cc2)C[NH+](C(C)C)[C@H](C)C1,0.8373,8.75,-6.9,-6.8
Cc1nc([N-]S(=O)(=O)c2ccccc2C#CCC(C)C)sc1C,0.7622,3.0,-6.7,-7.0
CCc1ccsc1C[NH2+][C@@H]1CC(C)(C)Cc2ccccc21,0.8757,6.0,-7.0,-6.7
Cc1ccccc1NC(=O)C[NH2+]CCc1ccccc1,0.771,6.0,-6.7,-7.0
Cc1ccc([C@@H](C)[NH2+]Cc2ncn(C3CCCCC3)n2)o1,0.9197,3.0,-6.6,-7.1
CC1(C)C(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2F)C1(C)C,0.6822,4.75,-6.7,-6.9
NC(=[NH2+])Oc1ccc([C@@H]2CCC(=O)N2CCc2ccsc2)cc1,0.6363,3.0,-6.9,-6.7
COc1cccc(CN2CCN(CC(=O)N3CCC[C@@H]3C)CC2)c1OC(F)F,0.7072,3.0,-6.7,-6.9
