SMILES,Dock,QED,SA
[NH2+]CC(=O)Nc1ccccc1C(=O)n1cnc(-c2ccccc2)n1,-9.4,0.734,3.660
[C@H]Oc1cccc(C(=O)O[C@@H](C)C(=O)Nc2nc(-c3ccccc3)cs2)c1,-9.4,0.653,3.786
[C@]1(NC(=O)Nc2ccc(Cn3ccnc3)c3ccccc23)Cc2ccccc21,-9.4,0.564,3.593
[C@H](C(=O)Nc1ccccc1-n1cccn1)[NH+]1CCC(c2nnc(-c3ccccc3)o2)CC1,-9.3,0.493,4.330
[C@]1(c2ccncc2)N[C@H](c2cccc(F)c2)c2ccccc21,-9.3,0.775,3.946
[C@](Cl)c1ccc(S(=O)(=O)NCCc2nc3ccccc3s2)cc1OC[C@@H]1Cc2ccccc2C1,-9.3,0.334,3.826
[C@H]Oc1ccccc1CC(=O)NCCc1nc2ccccc2n1Cc1ccccc1,-9.3,0.488,3.339
[C@@H](C)[C@@H](NC(=O)c1ccccc1Br)C(=O)N[C@@H](c1ccccc1)c1ccccc1,-9.2,0.55,3.762
[NH2+][C@]1(c2cc(Cl)ccc2O)C=C(c2ccccc2)N1c1ccc(Cl)cc1,-9.2,0.703,4.204
[C@]1(C(=O)OC2CCCC2)CCC[C@H]1CCOc1ccc2ccccc2c1,-9.2,0.648,4.010
[C@](C#N)(/N=C/C(=O)/N=N/c1cc(F)ccc1Br)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,-9.2,0.385,4.235
[C@](O)(c1ccc(F)cc1)N(C(=O)c1[nH]cc(C2CC2)n1)c1ccccc1F,-9.2,0.712,4.033
[C@](O)(C[NH+]1CCN(C(=O)CCc2ccc(F)cc2F)CC1)c1ccc2c(c1)OCCO2,-9.2,0.724,4.437
[C@]12C[C@H]1c1ccc(Cl)cc1CN2C(=O)Nc1cccc([N+](=O)[O-])c1,-9.2,0.652,4.138
[C@H](c1ccccc1Br)Cc1noc(-c2cncc3ccccc23)n1,-9.2,0.509,3.759
[C@H](C#Cc1ccc(Cl)cc1)c1nnc(S(=O)(=O)c2c(F)cccc2Cl)n1N,-9.2,0.516,4.250
[C@]1(c2ccccc2)c2cc(C(=O)[O-])cc(N3CCOCC3)c2C(=O)N1c1ccccc1,-9.2,0.658,3.837
Nc1ccc2nc(COc3ccc(C(=O)N4CCOCC4)cc3)[nH]c(=O)c2c1,-9.1,0.665,3.272
[C@H](C(=O)c1ccc(Cn2cccn2)c(F)c1)c1cc(Cl)c2cccnc2n1,-9.1,0.49,3.891
Clc1ccccc1C[C@@H]1CCCN1C(=O)c1ccc(OCc2ccc(F)cc2)cc1,-9.1,0.493,3.416
ClCc1cn(Cc2nnc(-c3ccc(Cl)cc3)n2Cc2ccc(F)cc2)nc1N1CCOCC1,-9.1,0.347,3.684
Clc1ccc(CN2CCO[C@@]3(CCc4c(F)cccc4C3)C2)cc1,-9.1,0.807,4.340
[C@H]Oc1cccc(CC(=O)Nc2cncc(-c3ccccc3Cl)n2)c1,-9.1,0.754,3.533
[C@]1(CCc2ccc(Br)cc2)NC(=O)N(c2cccc3ccccc23)C1CCSCC(F)(F)F,-9.1,0.306,4.421
O=C(Nc1nc2cc(Cl)ccc2o1)c1c(F)c([N+](=O)[O-])ccc1O,-9.0,0.55,3.603
[NH2+]=C1/C(=C/C=C/c2ccccc2)Oc2ccccc21,-9.0,0.869,3.824
[NH2+]=C1c2ccccc2C(=O)N1c1cccc(F)c1,-9.0,0.795,3.495
[C@H]1CC[C@H](C)C(Nc2ccccc2NC(=O)c2ccccc2F)C1,-9.0,0.841,4.162
[C@]([C@@H](O)c1ccc(O)cc1)N1N=C(c2ccccc2)C(C)(C)C1,-9.0,0.912,4.477
[C@](O)(c1ccc(F)cc1)C1CCN(C(=O)[C@H]2CCCN2S(=O)(=O)c2ccccc2)CC1,-9.0,0.767,3.834
[C@H]Oc1ccc(C(=O)N2CCC[C@@H](c3nc4ccccc4[nH]3)C2)cc1,-9.0,0.796,3.881
[C@](O)(c1ncc(C2CC2)n1/N=C/c1cccc(O)c1)c1ccc(Br)cc1,-9.0,0.611,3.907
[C@H]1c2ccccc2C(=O)[C@H]1CCNC(=O)/C=C/c1ccc(Br)cc1,-9.0,0.793,4.136
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(-c2ccncc2)c1,-8.9,0.612,2.846
[C@H]Oc1ccc2c(c1)NC(=O)[C@@H]2c1cccc(NC(=O)CCn2cccn2)c1,-8.9,0.694,4.266
[C@H]Oc1cccc(-c2csc(NC(=O)CN(C(C)=O)c3ccccc3)n2)c1,-8.9,0.706,3.557
[C@H]1CCCN(C(=O)CN2CCc3cnn(-c4ccccc4)c3C2)C1,-8.9,0.868,3.785
[C@H]1C=[NH+]/C(=C/c2ccccc2Cl)c2ccccc21,-8.9,0.803,4.300
[C@H](c1ccccc1Cl)NC(=O)C1=CN(c2ccc(Cl)cn2)CC1,-8.9,0.915,4.061
[C@H]1CCCN1c1ccccc1CNc1ncnc2ccccc12,-8.9,0.791,3.570
[C@]1(C(=O)CNC(=O)/C=C/c2ccc(Cl)cc2F)N[C@@H]1c1ccc(F)cc1F,-8.9,0.584,4.267
[C@](C#Cc1ccccc1)c1ccc(-c2nnc(-c3ccc(Cl)s3)o2)cc1,-8.9,0.438,3.737
[C@](C#Cc1ccc(Cl)cc1)Nc1nc2c(cc1C#N)CCN(C(C)C)C2,-8.9,0.665,4.189
[C@]Oc1cc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc([N+](=O)[O-])c1OCc1ccccc1,-8.9,0.358,3.555
[C@](O)(c1ccccc1)c1ccccc1OOc1ccc(C#N)cc1,-8.9,0.565,3.413
[C@](C#Cc1nnc(N2CCN(c3ccccc3F)CC2)o1)c1ccccc1,-8.9,0.672,3.992
[C@H](C(=O)NC1CCN(c2nc3ccc(F)cc3s2)CC1)c1ccc(Cl)c(Cl)c1,-8.9,0.619,3.609
[C@]1(C(=O)NC2CCCCC2)CC(=O)N(c2ccccc2)[C@@H]1c1cc(F)ccc1F,-8.9,0.828,4.016
[C@H]Oc1cccc(C(=O)N(Cc2ccoc2)c2nc3ccccc3nc2)c1,-8.9,0.537,3.820
[C@]1(NC(=O)c2nnnn2-c2ccccc2)c2ccccc2O1,-8.9,0.787,3.633
[C@]1(C(=O)CCC2CCN(C(=O)Cc3ccc4c(c3)OCO4)CC2)N[C@]1(C)Cc1ccccc1,-8.9,0.625,4.168
Cc1cc(C)cc(NC(=O)C(=O)Nc2ccc(F)cc2Cl)c1,-8.8,0.829,2.901
O=C(NCCOc1ccccc1)Nc1cccc(OCc2ccc(F)cc2)c1,-8.8,0.561,2.774
[C@H]1C(=O)c2ccc(O)cc2[C@@H]1C(=O)NCc1ccc([N+](=O)[O-])cc1,-8.8,0.661,4.132
[C@H]Oc1cccc(CN(C[C@@H](O)c2ccccc2)c2nnnn2C2CCCC2)c1,-8.8,0.633,4.393
[C@H]1C(=O)C(=O)N(c2ccc(Cl)cc2)[C@@H]1c1ccc(F)cc1,-8.8,0.798,3.820
[C@H]Oc1ccc(C(=O)Nc2ccccc2C=O)cc1S(=O)(=O)N1CCC[C@H](C)C1,-8.8,0.733,4.046
[C@H]Oc1ccc(-c2ncoc2)cc1NCc1cc(-c2ccccc2)on1,-8.8,0.548,3.918
O=C(Nc1cc(C(F)(F)F)cc(Cl)c1)[C@@H]1CC(=O)N(c2ccc(Cl)cc2)C1,-8.8,0.764,3.577
[NH2+][C@H](C(=O)Cc1cc(C(F)(F)F)c(F)cc1)c1ccccc1C(F)(F)F,-8.8,0.808,4.271
Clc1ccc2cc(CNc3cccc(F)c3)c(=O)oc2c1,-8.8,0.737,3.131
CC(=O)c1cccc(NC(=O)COc2ccc3ccccc3c2)c1,-8.8,0.722,2.674
[NH2+]=C1/S(=O)(=O)c2ccc(C(=O)c3ccccc3)cc2N1,-8.8,0.774,3.869
[C@]1(SCC(=O)Nc2ccccc2)[C@H]2CN(C(=O)Cc3ccccc3)CC[C@@H]21,-8.8,0.834,4.001
[C@](O)(c1cccnc1)N1CCN(C(=O)CCn2cc(C(F)(F)F)[nH]c3ccccc32)CC1,-8.8,0.735,4.125
[C@](O)(c1cccs1)NC(=O)Nc1ccccc1Oc1cccc([N+](=O)[O-])c1,-8.8,0.428,3.440
n1ccnn1CN1CCN(c2cc(F)cc3c2oc2ccccc32)CC1,-8.8,0.568,3.677
[C@H]1CCC[C@@H]1CNC(=O)CN1C(=O)N[C@@](C)(c2cccc3ccccc23)C1=O,-8.8,0.786,4.355
[C@H]Oc1ccccc1[C@@H]1CCCN1C(=O)NCc1ccccc1Cn1cccn1,-8.8,0.694,4.072
[C@]1(c2ccccc2)OCC[C@@H]1COC(=O)c1cc2ccccc2o1,-8.8,0.676,4.012
[C@](C#Cc1ccccc1)[C@]1(O)C(=O)N(Cc2ccccc2)[C@@H]1C,-8.8,0.698,4.488
[C@@H]1C(=O)N(CCc2cccc(Cl)c2)Nc2cc(S(N)(=O)=O)ccc21,-8.7,0.867,3.927
[C@H]1C(=O)NC2=C(C(=O)CCC2)[C@H]1c1ccc2nccnc2c1,-8.7,0.873,4.458
[C@H](CC(=O)N1CCC(NC(=O)c2ccccc2)CC1)c1ccc(Cl)cc1,-8.7,0.873,3.218
[C@H]Oc1cccc(C(=O)C[C@@]2(O)C(=O)N(Cc3ccccc3)c3ccccc32)c1,-8.7,0.657,3.908
[C@H](N)c1ccc2c(c1)nc(C1CC1)n2C[C@@H]1Cc2ccccc2C1(C)C,-8.7,0.755,4.485
Clc1ccccc1[C@@H]1CCCN1C(=O)Cc1ccc([N+](=O)[O-])cc1,-8.7,0.618,3.418
[C@]1(NC(=O)Nc2ccccc2F)CCCC1c1ccccc1,-8.7,0.863,3.735
[C@](O)(c1ccccc1)c1cn[nH]c1C(=O)Nc1cccnc1,-8.7,0.688,3.448
[C@](c1ccccc1)[C@@H]1CCCCN1C(=O)c1ccc(F)cc1,-8.7,0.839,3.687
[C@](CNc1nc2ccccc2cc1C(N)=O)c1ccccc1,-8.7,0.759,3.464
[C@H]1CCc2ccc(F)c(C(=O)NCCc3ccc(C#N)cc3)c21,-8.7,0.943,3.589
[C@](O)(C[C@@H](Nc1ccc(F)cc1)c1cccc(F)c1)C1CCCC1,-8.7,0.722,3.794
[C@](O)(c1ccc(Cl)cc1)c1c[nH]c2ccc(O)c(O)c12,-8.7,0.545,3.572
[C@H](c1cccc(Cl)c1)N1N=C(c2ccccc2F)O[C@@H]1C(=O)c1ccccc1,-8.7,0.579,4.238
[C@H]Oc1cccc(F)c1C(=O)Nc1ccccc1C(=O)NCc1ccccc1,-8.7,0.682,3.196
[C@H]1CCC[C@@H](NC(=O)C2=CCN(c3ccccc3)CC2)C1,-8.7,0.924,4.215
[C@](C#Cc1ccc(F)cc1Br)c1nnnn1-c1ccccc1,-8.7,0.664,3.989
n1cncn1CCNC(=O)c1cc(-c2ccccc2F)nn(C#N)c1=O,-8.6,0.709,3.783
[C@@H]1CCCN(C(=O)c2ccccc2OC2CCC(C(=O)[O-])CC2)C1,-8.6,0.845,3.961
[C@@H]#Cc1cccc(C(=O)Nc2c(F)cccc2F)c1,-8.6,0.822,2.980
[C@H](C)OC(=O)CN1C(=O)/C(=C/Nc2ccc([N+](=O)[O-])cc2)Sc2ccccc21,-8.6,0.342,3.822
[C@H]1CCCC[C@@H]1c1nc(CCC(=O)N2CCc3ccccc32)cs1,-8.6,0.82,4.235
[C@H]Oc1ccc(CN2CCC[C@@](CC(=O)Nc3nc(C)c(C)o3)C2)cc1,-8.6,0.859,4.216
[C@H](c1cccc([N+](=O)[O-])c1)[C@@H]1CCCN1C(=O)c1ccc(OC(F)(F)F)cc1,-8.6,0.559,4.067
[C@H]Oc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc4ccccc34)CC2)cc1OC,-8.6,0.612,3.371
[C@H]Oc1ccc(/C=N\NC(=O)/C(Cl)=C/c2ccc(OCc3ccccc3)c([N+](=O)[O-])c2)c(OC)c1,-8.6,0.185,3.916
[C@H]1C(C#N)=C(N)[C@@H]1c1ccccc1OCc1cc(F)ccc1F,-8.6,0.939,4.256
[P@]C1CCN(c2ccccc2-c2nc(-c3ccccc3)cs2)CC1,-8.6,0.55,3.607
[C@](C#C[C@@H]1NC(=O)NC1=O)c1ccc(OCc2ccccc2Cl)cc1,-8.6,0.656,4.431
[C@](O)(c1ccc(F)cc1)c1cc2cc(OC(N)=O)oc2cc1[N+](=O)[O-],-8.6,0.551,3.882
[C@]1(c2ccccc2)NC(=O)N(CC(C)C)[C@@H]1C(=O)Nc1ccccc1Br,-8.6,0.775,4.069
[C@]1(CNC(=O)COc2ccc(Cl)cc2)CCC(=O)N1c1ccccc1,-8.6,0.863,3.285
[C@](CN1CCO[C@@H](c2ccc(C(N)=O)c(Br)c2)C1)c1cccc(C(F)(F)F)c1,-8.6,0.74,4.346
[C@]1(CO)CCC[C@@H]1Cc1ccc(OCc2ccccc2)nc1,-8.6,0.886,4.009
[C@]1(Cc2ccc(Cl)cc2)NC(=O)N(Cc2csc(Cc3ccccc3)n2)C1,-8.6,0.657,3.659
[C@]1(CC(=O)N2CCCC2)CCCN1C(=O)c1c[nH]c2ccccc12,-8.6,0.944,3.592
[C@H]Oc1ccccc1NC(=O)[C@@H]1CC(=O)N(Cc2ccccc2)C1,-8.6,0.921,3.693
[C@H]1CN(C[C@@H]2CCN(c3cccc4ncccc34)C2=O)CCC1(C)C,-8.6,0.86,4.418
[C@]Oc1ccccc1-c1nnc(NC(=O)c2ccccc2)s1,-8.6,0.802,3.358
[C@](O)(c1ccccc1)NNS(=O)(=O)c1ccc2c(c1)COC2,-8.6,0.725,3.598
[C@]Oc1ccc(CNC(=O)N[C@H]2CCCc3ccccc32)cc1F,-8.6,0.902,3.959
[C@H]1CCC[C@H]1[C@H]1CCCN1C(=O)c1ccc(-n2cccn2)cc1,-8.6,0.87,4.350
N#Cc1cccc(C(=O)NCc2nc3ccccc3c(=O)[nH]2)c1N,-8.5,0.628,3.408
COc1c(C)scc1C(=O)Nc1ccc2oc(C)c(C)c2c1,-8.5,0.763,3.433
[C@@H]O[C@@H](CNC(=O)Cc1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1,-8.5,0.622,3.657
[C@@H](C)c1ccc(CNC(=O)c2ccc(NC(=O)c3ccoc3)cc2)cc1,-8.5,0.707,3.224
[C@@H]Oc1ccc(NC(=O)COc2ccccc2C(=O)OCc2ccccc2)cc1,-8.5,0.587,3.130
[C@H]Oc1cccc(S(=O)(=O)N[C@H]2CCCc3ccccc32)c1F,-8.5,0.934,4.110
[C@H]O/N=C1\Sc2ccccc2N(Cc2cccc(C(F)(F)F)c2)C1=O,-8.5,0.666,3.867
[C@H]Oc1ccc(N2C[C@@H](C(=O)Nc3ccccc3)CC2=O)cc1,-8.5,0.945,3.653
[C@H]Oc1ccc(NC(=O)C[NH2+]c2ccccc2Oc2ccccc2)cc1,-8.5,0.644,4.024
[NH2+]c1ccc(S(=O)(=O)N2CCN(c3ccc(F)cc3C(F)(F)F)CC2)cc1,-8.5,0.63,3.727
[C@](O)(c1ccc(F)cc1)C1CCC(n2ccccc2=O)CC1,-8.5,0.939,3.498
[C@]1(C(=O)NCCCc2ccccc2)[C@H](O)Cc2ccccc21,-8.5,0.831,3.727
[C@](C#N)(Oc1ccc(/N=N/N=C/c2ccccc2)o1)c1ccc([N+](=O)[O-])cc1,-8.5,0.254,4.379
[C@]1(c2nnc(-c3ccc(I)cc3)s2)[C@H](CN(C)Cc2cccnc2)C1=O,-8.5,0.512,4.342
[C@]Oc1nc2nc(C)nn2c(/C=C/C(=O)Nc2ccc(F)c(Cl)c2)c1[N+](=O)[O-],-8.5,0.394,4.308
[C@H]1C(=O)C(SCC(=O)OCc2cccc(Cl)c2)C(=O)N(c2ccncc2)C1=O,-8.5,0.404,4.379
[C@H](C(=O)N1CCOCC1)c1cc(C(C)C)nc2ccccc12,-8.5,0.875,3.608
[C@]#[P@]C(C)COc1ccccc1C(=O)NCc1ccccc1OCc1ccc(F)cc1,-8.5,0.446,3.965
[C@H]Oc1ccccc1OCc1c[nH]nc1C[C@H]1CCCc2ccccc21,-8.5,0.704,4.449
[C@H]1[C@H](c2ccccc2)NC(=O)N(C[C@H](O)c2ccc(Cl)cc2)C1=O,-8.5,0.896,4.347
[C@H]1C[C@@H]1c1cc(C(=O)N[C@@H](c2ccccc2)N2CCOCC2)ccn1,-8.5,0.912,4.452
[C@H]Oc1cccc(NC(C)=O)c1NC(=O)Nc1ccc(N2CCOCC2)cc1,-8.5,0.739,3.543
[C@](C#N)(OCc1c[nH]c2ccccc12)n1ccc2ccccc21,-8.5,0.614,3.681
[C@H](C)c1nc(C(=O)Nc2ccccc2OC2CCCC2)c(C#N)c(-c2ccc(Cl)cc2)n1,-8.5,0.516,3.826
[C@H]1CCc2cc(NC(=O)NCc3ccc(N(C)C)cc3)ccc21,-8.5,0.907,3.372
N#Cc1ccc([C@@H]2Nc3ccc(Br)cc3C(=O)N2Cc2ccc(Cl)cc2Cl)cc1,-8.5,0.466,3.884
[C@]1(c2ccccc2F)NN(C(=O)CCc2cccc(C#N)c2)C1,-8.5,0.944,3.652
[C@H](C)NC(=O)[C@@H]1CC(c2cc(OCc3ccccc3)ccc2F)N1C,-8.5,0.875,4.419
S/C(=N/C(=C\NN=S)Nc1cccc(C(F)(F)F)c1)Nc1ccccc1Cl,-8.4,0.22,4.267
[C@@H](C)c1ccc(C(=O)N2CC[C@@H](CO)C2)c(OCc2ccccc2)c1,-8.4,0.879,3.726
FC(F)(F)c1ccc(Cn2c(=O)[nH]c3ccccc32)cc1,-8.4,0.772,2.940
[C@H]Oc1ccccc1CN(C)C(=O)Cn1cnc2cc(Cl)ccc2c1=O,-8.4,0.693,3.553
[C@H](C)c1cccc(NC(=O)Cn2cnc3cc(C(=O)[O-])ccc32)c1,-8.4,0.773,3.815
[C@H](C#N)Cn1ncc2c(NC(=O)c3cccc(F)c3)ncnc21,-8.4,0.794,3.782
[C@H]S(=O)(=O)c1ccccc1CNC(=O)NC[C@@H](O)c1ccc(F)cc1F,-8.4,0.712,4.032
[NH2+]=[N+]([O-])c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1,-8.4,0.516,3.570
[C@](O)(C(=O)Cn1cc([N+](=O)[O-])ccc1=O)c1ccc(Cl)cc1,-8.4,0.669,3.572
[C@](Cc1ccc(Cl)cc1)[C@@H]1CCCN(C(=O)c2ccc(F)cc2)C1,-8.4,0.791,3.779
[C@](CNC(=O)c1ccccc1)Nc1nc(-c2ccc(Cl)cc2)no1,-8.4,0.531,3.529
[C@H]1CCC[C@]1(O)Cc1cccc(O[C@@H](C)C(=O)NC2CCCCC2)c1,-8.4,0.829,4.420
[C@H](C)c1ccccc1NC(=O)CCc1n[nH]c2ccc(F)cc12,-8.4,0.752,3.602
[C@H][C@]1(c2ccccc2)NC(=O)N(CC(=O)N2CCOC(C)(C)C2)C1=O,-8.4,0.823,4.407
[C@]1(C(=O)Nc2nc(CCCCc3ccccc3)[nH]c2C(N)=O)CC[C@@H]1C,-8.4,0.636,4.271
[C@]1(C(=O)Nc2ccccc2Cc2ccc([N+](=O)[O-])cc2)[C@@H](C)OC1(C)C,-8.4,0.653,4.019
[C@H]Oc1ccc([C@@H]2CCCCN2C(=O)c2ccn(CCC(=O)N(C)C)n2)cc1OO,-8.4,0.553,4.490
[C@](=N/C(=O)c1ccc(Cl)cc1Cl)c1ccccc1[N+](=O)[O-],-8.4,0.486,3.653
n1cc(C(=O)NCCN2CC[C@@H](Nc3ccccc3)C2=O)nc(N2CCCC2)n1,-8.4,0.718,4.053
O=S(=O)(CCc1nc2ccccc2[nH]1)Nn1ccc(/C=C/c2ccccc2)n1,-8.4,0.505,3.881
[C@]1(NC(=O)c2ccc(F)cc2)N[C@H](C#N)C(=O)N1c1cccc([N+](=O)[O-])c1,-8.4,0.621,4.268
[C@]1(c2ccc(Cl)cc2)NC(=O)N(CC(=O)NCCc2ccc(Cl)cc2)C1=O,-8.4,0.726,3.385
O=C(Cn1c(=O)[nH]c2ccccc21)Nc1ccccc1OCC(F)(F)F,-8.3,0.73,3.159
FC(F)(F)C1NN(C(=O)c2c(F)cccc2Cl)C1,-8.3,0.802,4.246
[C@H]Oc1ccc(NC(N)=O)cc1NC(=O)C[C@H](O)c1ccccc1C(F)F,-8.3,0.593,4.274
[C@H]Oc1ccc(CC(=O)N[C@H](C)c2nc(-c3ccccc3C)cs2)cc1C,-8.3,0.664,4.022
[NH2+][C@H](Cc1cc(C(F)(F)F)ccc1F)c1ccccc1,-8.3,0.837,4.003
N#Cc1cccc(C(=O)N[C@@H](c2ccccc2)c2cccs2)c1,-8.3,0.786,3.381
[C@H]Oc1cc(C)c(NC(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1OC,-8.3,0.803,3.331
Cl[C@@H]1CCN(c2cncc(C(=O)NCc3ccccc3)c2)C1,-8.3,0.882,3.597
[P@]=C(Nc1ccccc1)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,-8.3,0.534,3.612
[C@](O)(/C=N/O)C1=C(C#N)CN(C(=O)COC(=O)c2ccc3c(c2)OCCO3)S1,-8.3,0.244,4.493
[C@]1(NC(=O)c2ccc(NC(=O)c3c(F)cccc3Cl)cc2)CCCC1,-8.3,0.84,3.321
[C@](O)(CC(=O)NCc1ccccc1)c1c[nH]c2ccccc12,-8.3,0.676,3.188
[C@](CNC(=O)c1ccc(-n2c(C)ccc2-n2cccn2)cc1)c1ccco1,-8.3,0.574,4.088
[C@](O)(c1nnnn1-c1ccc(Cl)cc1)[C@@H]1CCCN1c1ccnc(C#N)c1,-8.3,0.741,4.343
[C@](O)(c1ncc(Br)cc1N)[C@@H]1CCCc2ccccc21,-8.3,0.879,4.118
[C@H](C(N)=O)c1cccc(-c2csc3ccccc23)c1,-8.3,0.773,3.469
S1CCC[C@@H]([C@@H](CNC(=O)c2ccc(O)c(F)c2)N2CCOCC2)C1,-8.2,0.834,4.386
[C@H]Oc1ccccc1CNC(=O)N1CCN(c2cc(CCCCC#N)c([N+](=O)[O-])cc2F)CC1,-8.2,0.338,3.903
[C@H]1CCN(C(=O)C[C@H]2CCCCO2)[C@@H]1c1ccc(Cl)cc1,-8.2,0.85,4.438
[NH2+]=C1/C(=C/c2ccc(OCCO)cc2)C(=O)N[C@H]1c1cccc(F)c1,-8.2,0.698,4.256
CCc1ncc(CN2CCCC[C@H]2Cn2ccccc2=O)cc1C,-8.2,0.847,3.965
[NH2+]=C1S/C(=C/c2ccc(SCc3ccccc3Cl)o2)S/C1=C\c1c(Cl)cccc1Cl,-8.2,0.384,4.396
Cl[C@@H]1CCCC[C@@H]1OCC(=O)NC1CCN(Cc2c[nH]c3ccccc23)CC1,-8.2,0.721,4.194
Cl[C@@H](Cc1ccccc1)[C@@H]1COc2ccccc2C1,-8.2,0.765,3.855
Clc1ccc(-c2nc3cc(NCCc4cc[nH]n4)ccc3o2)cc1,-8.2,0.561,3.584
Clc1ncccc1C(=O)Nc1c(F)cccc1F,-8.2,0.85,2.882
Cl[P@](Cc1ccc(F)cc1)SCCN1C(=O)c2ccccc2C1=O,-8.2,0.527,4.144
[NH2+]=C1\C[C@H](CCCOc2ccccc2)C(=S)N1c1ccccc1,-8.2,0.655,4.182
[C@]1(COc2ccccc2)NC(=O)c2ccccc21,-8.2,0.891,3.216
[C@](C#N)(OC[C@H](O)c1ccccc1)[C@@H]1CCCCN1C(=O)c1ccc(F)cc1,-8.2,0.829,4.204
[C@](O)(c1ccc(Cl)cc1)C(=O)NCC(=O)Nc1ccc([N+](=O)[O-])cc1Br,-8.2,0.47,3.402
[C@](O)(c1ccc(Cl)cc1)[C@H]1CCCN1c1cn[nH]n1,-8.2,0.904,4.320
[C@H]Oc1cc(OC)c(C(=O)N2CCC(c3cccnc3)CC2)cc1Cl,-8.2,0.834,3.595
[C@](CNC(=O)CS(=O)(=O)c1ccc(C(=O)NC2CC2)cc1)c1ccccc1,-8.2,0.723,3.447
[C@](O)(c1ccc(C(=O)[O-])o1)Cc1c[nH]c2ccccc12,-8.2,0.753,3.986
[C@](C#N)(NC(=O)c1ccc2c(c1)OCO2)c1ccc(C(F)(F)F)cc1,-8.2,0.925,3.542
[P@]=C(N/C(=N\Cc1ccccc1)c1nc(-c2ccccc2)cs1)C(=O)[O-],-8.2,0.406,4.079
[C@H]OC[C@@H](C)NC(=O)c1cc(CN(C)C(=O)c2ccncc2)cc(F)c1F,-8.2,0.807,4.216
[C@]1(C(C)=NC(=O)NCc2c(F)cccc2N)oc2ccccc21,-8.2,0.675,4.011
