[0.605, 0.851, 0.8317863774455583, 0.729, 0.489]
[0.606, 0.827, 0.7942514015623949, 0.65, 0.0]
[0.606, 0.673, 0.8336804604563519, 0.539, 0.0]
[0.609, 0.862, 0.7798583332333133, 0.743, 0.489]
[0.612, 0.497, 0.8311522822177606, 0.704, 0.0]
[0.614, 0.801, 0.8102540365316233, 0.7, 0.489]
[0.616, 0.63, 0.7804628267603528, 0.758, 0.488]
[0.616, 0.9, 0.752873954379053, 0.737, 0.488]
[0.609, 0.843, 0.7947543393530871, 0.678, 0.0]
[0.622, 0.537, 0.792670402342488, 0.705, 0.488]
[0.608, 0.526, 0.88708176361912, 0.639, 0.0]
[0.599, 0.618, 0.8646932144649039, 0.669, 0.0]
[0.608, 0.812, 0.7549291821600386, 0.658, 0.0]
[0.602, 0.381, 0.7962059632363583, 0.779, 0.0]
[0.584, 0.526, 0.8671709466903974, 0.546, 0.0]
[0.593, 0.666, 0.8402123874287346, 0.627, 0.0]
[0.614, 0.913, 0.7661625387968098, 0.724, 0.489]
[0.619, 0.729, 0.8207638859995838, 0.524, 0.488]
[0.612, 0.805, 0.7667926638789254, 0.719, 0.0]
[0.606, 0.635, 0.7768571179875527, 0.54, 0.0]
[0.614, 0.827, 0.8286180062624753, 0.653, 0.489]
[0.598, 0.865, 0.8404816003099234, 0.709, 0.489]
[0.604, 0.475, 0.824504147318513, 0.657, 0.0]
[0.605, 0.376, 0.7878563936063936, 0.738, 0.0]
[0.604, 0.763, 0.8434116452430822, 0.662, 0.0]
[0.598, 0.826, 0.8121806371790906, 0.683, 0.0]
[0.611, 0.831, 0.7495709958842556, 0.709, 0.0]
[0.609, 0.87, 0.7570835496591839, 0.742, 0.0]
[0.606, 0.245, 0.7988735088814751, 0.627, 0.0]
[0.607, 0.941, 0.78861717648309, 0.713, 0.489]
[0.609, 0.775, 0.7710966929303816, 0.774, 0.489]
[0.614, 0.591, 0.7590186622320769, 0.689, 0.0]
[0.613, 0.496, 0.7831904886312407, 0.721, 0.0]
[0.601, 0.889, 0.8428192267502612, 0.67, 0.489]
[0.603, 0.624, 0.8145517711892816, 0.538, 0.0]
[0.612, 0.919, 0.7686793865054864, 0.664, 0.489]
[0.603, 0.887, 0.8233993614418413, 0.579, 0.489]
[0.602, 0.405, 0.8295091703094587, 0.69, 0.0]
[0.609, 0.747, 0.8402271737514073, 0.544, 0.0]
[0.604, 0.872, 0.7402681409008469, 0.708, 0.0]
[0.607, 0.805, 0.8013022354794468, 0.662, 0.0]
[0.611, 0.8, 0.8100536868696073, 0.649, 0.0]
[0.594, 0.502, 0.8580724342713311, 0.379, 0.0]
[0.606, 0.816, 0.7634927932608575, 0.712, 0.0]
[0.612, 0.753, 0.7604050760518628, 0.629, 0.0]
[0.591, 0.254, 0.8822497788804172, 0.613, 0.0]
[0.584, 0.095, 0.8308340693712, 0.384, 0.0]
[0.595, 0.064, 0.7445690226450485, 0.438, 0.0]
[0.605, 0.659, 0.8006887072097915, 0.592, 0.0]
[0.602, 0.707, 0.7921270771453599, 0.587, 0.0]
[0.614, 0.878, 0.7727401347944641, 0.764, 0.489]
[0.601, 0.812, 0.759160526506397, 0.668, 0.0]
[0.579, 0.092, 0.8137749743052092, 0.242, 0.0]
[0.605, 0.785, 0.8416270824291733, 0.483, 0.0]
[0.611, 0.824, 0.7178488978161484, 0.711, 0.0]
[0.61, 0.839, 0.7531915290566915, 0.635, 0.0]
[0.602, 0.797, 0.7630478308002036, 0.574, 0.0]
[0.609, 0.884, 0.7976642419382554, 0.543, 0.489]
[0.622, 0.545, 0.7872605217023614, 0.679, 0.488]
[0.596, 0.714, 0.8114772349617814, 0.659, 0.0]
[0.607, 0.797, 0.819773634915099, 0.724, 0.0]
[0.575, 0.045, 0.8514468339565933, 0.265, 0.0]
[0.602, 0.868, 0.7786271260161677, 0.633, 0.0]
[0.602, 0.839, 0.7243015645215652, 0.742, 0.0]
[0.594, 0.73, 0.7890724554317606, 0.723, 0.0]
[0.609, 0.831, 0.8058287257224446, 0.686, 0.489]
[0.599, 0.276, 0.836705709072076, 0.645, 0.0]
[0.606, 0.812, 0.8403246337038401, 0.58, 0.0]
[0.598, 0.643, 0.7844289856785324, 0.66, 0.0]
[0.61, 0.757, 0.7843176540894676, 0.711, 0.0]
[0.618, 0.553, 0.8291307506480785, 0.68, 0.488]
[0.601, 0.826, 0.7398099798784818, 0.539, 0.0]
[0.603, 0.875, 0.8131288748752679, 0.485, 0.489]
[0.615, 0.729, 0.813747931970088, 0.644, 0.489]
[0.598, 0.594, 0.780410623153371, 0.66, 0.0]
[0.594, 0.63, 0.8711140731581248, 0.391, 0.0]
[0.602, 0.856, 0.8007913894687733, 0.63, 0.0]
[0.602, 0.391, 0.7799143272166721, 0.558, 0.0]
[0.614, 0.343, 0.8084344660431616, 0.742, 0.0]
[0.606, 0.885, 0.7387018718985933, 0.773, 0.0]
[0.605, 0.856, 0.8043511669817682, 0.582, 0.0]
[0.614, 0.71, 0.8233836550826581, 0.642, 0.489]
[0.613, 0.815, 0.7655820658694221, 0.638, 0.0]
[0.599, 0.87, 0.7815251039488548, 0.743, 0.489]
[0.606, 0.851, 0.7760274663601505, 0.682, 0.0]
[0.608, 0.927, 0.7091191151744429, 0.732, 0.0]
[0.608, 0.541, 0.7632509644495946, 0.741, 0.0]
[0.609, 0.868, 0.8004140028810554, 0.64, 0.489]
[0.596, 0.765, 0.792421145289655, 0.573, 0.0]
[0.606, 0.507, 0.7876835554729001, 0.684, 0.0]
[0.611, 0.54, 0.8258736019714947, 0.58, 0.0]
[0.609, 0.691, 0.7872894704203051, 0.694, 0.0]
[0.604, 0.524, 0.7853988603988604, 0.672, 0.0]
[0.609, 0.875, 0.7603296703296704, 0.566, 0.0]
[0.608, 0.795, 0.7977536449028986, 0.737, 0.0]
[0.604, 0.827, 0.8023122483184979, 0.641, 0.0]
[0.607, 0.934, 0.7618353344768438, 0.742, 0.489]
[0.607, 0.836, 0.6934005267967532, 0.783, 0.0]
[0.587, 0.454, 0.8420634172472408, 0.447, 0.0]
[0.598, 0.723, 0.7933581668169598, 0.504, 0.0]
[0.588, 0.675, 0.8363935229305011, 0.673, 0.0]
[0.616, 0.694, 0.7972324384681386, 0.698, 0.488]
[0.607, 0.889, 0.7467966660205466, 0.694, 0.0]
[0.599, 0.51, 0.8058553713975709, 0.534, 0.0]
[0.611, 0.649, 0.8100525860916309, 0.601, 0.0]
[0.609, 0.808, 0.7768177266819544, 0.668, 0.0]
[0.604, 0.816, 0.8172380671099035, 0.565, 0.0]
[0.609, 0.876, 0.7667618643858692, 0.671, 0.0]
[0.603, 0.787, 0.7985176208767757, 0.656, 0.0]
[0.601, 0.68, 0.7965398923295534, 0.563, 0.0]
[0.608, 0.657, 0.7985076832151301, 0.627, 0.0]
[0.593, 0.487, 0.8287429208918935, 0.483, 0.0]
[0.598, 0.698, 0.819918319228664, 0.698, 0.0]
[0.611, 0.881, 0.8045295765635451, 0.68, 0.489]
[0.609, 0.737, 0.7472712338288026, 0.759, 0.0]
[0.603, 0.881, 0.721462808811721, 0.574, 0.0]
[0.618, 0.687, 0.7401504246516157, 0.763, 0.488]
[0.602, 0.881, 0.814500745540921, 0.633, 0.489]
[0.605, 0.746, 0.7494868325079602, 0.761, 0.0]
[0.603, 0.591, 0.803413534935274, 0.612, 0.0]
[0.606, 0.85, 0.7141531515735952, 0.675, 0.0]
[0.604, 0.88, 0.715649447567358, 0.724, 0.0]
[0.607, 0.855, 0.8095949477351916, 0.731, 0.489]
[0.604, 0.837, 0.7251224556721181, 0.65, 0.0]
[0.606, 0.661, 0.8102177515344557, 0.586, 0.0]
[0.602, 0.454, 0.8021466641835386, 0.574, 0.0]
[0.606, 0.834, 0.7294877775465869, 0.745, 0.0]
[0.601, 0.866, 0.777040111123404, 0.761, 0.489]
[0.611, 0.47, 0.8077335463092827, 0.691, 0.0]
[0.609, 0.663, 0.7927946071965624, 0.763, 0.0]
[0.612, 0.376, 0.7778787751268785, 0.679, 0.0]
[0.606, 0.765, 0.7522203322203322, 0.781, 0.0]
[0.601, 0.658, 0.8653672844181859, 0.51, 0.0]
[0.612, 0.789, 0.8062687312687312, 0.527, 0.0]
[0.609, 0.847, 0.7937949281439196, 0.588, 0.0]
[0.602, 0.349, 0.7822833792593791, 0.672, 0.0]
[0.603, 0.886, 0.7739167794762821, 0.606, 0.0]
[0.608, 0.761, 0.7750054568008249, 0.541, 0.0]
[0.609, 0.902, 0.7660740071669352, 0.648, 0.0]
[0.604, 0.79, 0.7914781603378429, 0.657, 0.0]
[0.615, 0.713, 0.7859036091717526, 0.705, 0.489]
[0.613, 0.659, 0.8350082656057023, 0.657, 0.0]
[0.598, 0.796, 0.7544985174008696, 0.671, 0.0]
[0.611, 0.533, 0.7539001729325534, 0.609, 0.0]
[0.601, 0.777, 0.7818360071301248, 0.599, 0.0]
[0.607, 0.858, 0.7255622893342963, 0.604, 0.0]
[0.613, 0.331, 0.7940114600723608, 0.697, 0.0]
[0.614, 0.83, 0.7334228455461331, 0.664, 0.0]
[0.608, 0.83, 0.7968357017925236, 0.646, 0.0]
[0.595, 0.57, 0.7737933689804493, 0.674, 0.0]
[0.614, 0.713, 0.774241364771769, 0.655, 0.489]
[0.604, 0.827, 0.8401015797068428, 0.679, 0.489]
[0.597, 0.798, 0.7659282822440717, 0.597, 0.0]
[0.602, 0.632, 0.7619514967752348, 0.766, 0.0]
[0.616, 0.41, 0.7601041004371736, 0.726, 0.0]
[0.608, 0.784, 0.7713000259174245, 0.672, 0.0]
[0.599, 0.763, 0.7399846242339772, 0.68, 0.0]
[0.599, 0.91, 0.7382152744701119, 0.735, 0.0]
[0.607, 0.902, 0.7502908496732026, 0.632, 0.0]
[0.611, 0.727, 0.785193200220802, 0.735, 0.0]
[0.609, 0.862, 0.792150355068673, 0.568, 0.0]
[0.605, 0.534, 0.7893410170960431, 0.663, 0.0]
[0.618, 0.416, 0.7531766406689859, 0.757, 0.0]
[0.616, 0.797, 0.7331135592971133, 0.745, 0.488]
[0.602, 0.746, 0.8388333388096934, 0.481, 0.0]
[0.606, 0.817, 0.7195465580024276, 0.744, 0.0]
[0.598, 0.775, 0.7911870061779318, 0.636, 0.0]
[0.613, 0.406, 0.7925743591858629, 0.694, 0.0]
[0.588, 0.655, 0.8444600328248801, 0.589, 0.0]
[0.613, 0.474, 0.7945697479843822, 0.714, 0.0]
[0.602, 0.447, 0.7841197715187975, 0.595, 0.0]
[0.585, 0.634, 0.8550125488786366, 0.542, 0.0]
[0.599, 0.688, 0.7557302392870384, 0.493, 0.0]
[0.604, 0.836, 0.747009177169704, 0.739, 0.0]
[0.609, 0.82, 0.7522627637485193, 0.758, 0.0]
[0.618, 0.532, 0.7889263795842385, 0.643, 0.0]
[0.611, 0.804, 0.7588007868575088, 0.728, 0.0]
[0.618, 0.891, 0.7680664570679815, 0.74, 0.488]
[0.605, 0.929, 0.7826926938075173, 0.664, 0.0]
[0.601, 0.853, 0.761555854984061, 0.679, 0.0]
[0.605, 0.726, 0.7916665512198876, 0.688, 0.0]
[0.593, 0.666, 0.8420505458566603, 0.492, 0.0]
[0.611, 0.777, 0.7429081229174981, 0.745, 0.0]
[0.591, 0.77, 0.8368465477552396, 0.636, 0.0]
[0.606, 0.667, 0.7284856930509105, 0.691, 0.0]
[0.603, 0.858, 0.8051953188164731, 0.686, 0.0]
[0.611, 0.946, 0.7298347078806493, 0.749, 0.489]
[0.611, 0.643, 0.7974245472837023, 0.742, 0.0]
[0.59, 0.612, 0.8716497646290984, 0.525, 0.0]
[0.603, 0.921, 0.7584023009305354, 0.663, 0.0]
[0.611, 0.709, 0.7313064875740931, 0.731, 0.0]
[0.611, 0.834, 0.7310444317587175, 0.738, 0.0]
[0.596, 0.759, 0.8212823331719312, 0.44, 0.0]
[0.612, 0.674, 0.7721468030614371, 0.671, 0.0]
[0.615, 0.435, 0.7576289034132171, 0.741, 0.0]
[0.588, 0.653, 0.7924626574563558, 0.718, 0.0]
[0.595, 0.789, 0.7900590707631546, 0.599, 0.0]
[0.607, 0.614, 0.8126272291359932, 0.649, 0.0]
[0.609, 0.862, 0.7529819239068465, 0.75, 0.0]
[0.605, 0.745, 0.7927981388112306, 0.615, 0.0]
[0.609, 0.79, 0.7282430140480988, 0.768, 0.0]
[0.609, 0.901, 0.6542516659174056, 0.776, 0.0]
[0.602, 0.575, 0.7628342749092131, 0.588, 0.0]
[0.603, 0.876, 0.7092250973355849, 0.741, 0.0]
[0.609, 0.819, 0.7584489690461786, 0.726, 0.0]
[0.603, 0.779, 0.7914732372536915, 0.764, 0.0]
[0.621, 0.483, 0.7447569570999224, 0.669, 0.0]
[0.605, 0.822, 0.6956103808348653, 0.647, 0.0]
[0.616, 0.673, 0.8254962336840894, 0.538, 0.488]
[0.615, 0.646, 0.7924499802593881, 0.71, 0.489]
[0.62, 0.552, 0.7881956521878728, 0.674, 0.488]
[0.603, 0.875, 0.7487917483228087, 0.768, 0.0]
[0.61, 0.892, 0.6928342511510337, 0.711, 0.0]
[0.595, 0.796, 0.7835542644614655, 0.59, 0.0]
[0.595, 0.733, 0.7730224570933711, 0.655, 0.0]
[0.603, 0.841, 0.7825964135286791, 0.613, 0.0]
[0.614, 0.835, 0.792946567331571, 0.612, 0.489]
[0.611, 0.911, 0.7536257221039829, 0.779, 0.0]
[0.611, 0.814, 0.7348018512652659, 0.682, 0.0]
[0.603, 0.839, 0.6863772170752709, 0.77, 0.0]
[0.581, 0.502, 0.8285903274089088, 0.486, 0.0]
[0.607, 0.887, 0.7694791659518033, 0.723, 0.489]
[0.604, 0.882, 0.7738819363465098, 0.69, 0.0]
[0.606, 0.784, 0.7436953730265597, 0.698, 0.0]
[0.592, 0.587, 0.7873053132080399, 0.599, 0.0]
[0.611, 0.896, 0.7320987145682267, 0.747, 0.0]
[0.6, 0.752, 0.7726410584720443, 0.69, 0.0]
[0.607, 0.912, 0.7265858348605629, 0.726, 0.0]
[0.622, 0.624, 0.7868046206358371, 0.55, 0.488]
[0.611, 0.948, 0.7216476466657376, 0.776, 0.489]
[0.604, 0.911, 0.7588652060014289, 0.726, 0.0]
[0.597, 0.616, 0.758530968278646, 0.48, 0.0]
[0.613, 0.643, 0.7677756782046101, 0.604, 0.0]
[0.599, 0.9, 0.7636411039548079, 0.727, 0.489]
[0.606, 0.922, 0.7949689985022168, 0.663, 0.489]
[0.609, 0.628, 0.7682607932607932, 0.755, 0.0]
[0.6, 0.711, 0.8149475407084102, 0.497, 0.0]
[0.587, 0.58, 0.8199832954699019, 0.327, 0.0]
[0.577, 0.544, 0.8758541897628687, 0.547, 0.0]
[0.598, 0.859, 0.7772711442786069, 0.598, 0.0]
[0.594, 0.595, 0.7596123506874014, 0.601, 0.0]
[0.583, 0.576, 0.840764668717757, 0.56, 0.0]
[0.594, 0.746, 0.7613481911139698, 0.61, 0.0]
[0.616, 0.3, 0.7598310689039884, 0.607, 0.0]
[0.595, 0.789, 0.8114858353031833, 0.452, 0.0]
[0.609, 0.9, 0.7249337654215703, 0.74, 0.0]
[0.612, 0.853, 0.7279171584434743, 0.698, 0.0]
[0.6, 0.898, 0.7802114467643986, 0.676, 0.0]
[0.61, 0.891, 0.7069060277219896, 0.694, 0.0]
[0.611, 0.591, 0.7740073988041468, 0.723, 0.0]
[0.614, 0.863, 0.7679670857342413, 0.616, 0.0]
[0.608, 0.691, 0.747569280227508, 0.664, 0.0]
[0.608, 0.675, 0.7921138269019625, 0.635, 0.0]
[0.604, 0.642, 0.8148534550445874, 0.689, 0.0]
[0.602, 0.738, 0.7057522224991692, 0.71, 0.0]
[0.612, 0.657, 0.7743089317463895, 0.677, 0.0]
[0.608, 0.862, 0.7383962267517299, 0.627, 0.0]
[0.602, 0.552, 0.774925176322997, 0.652, 0.0]
[0.605, 0.756, 0.73100584898972, 0.699, 0.0]
[0.601, 0.846, 0.8010074989702793, 0.614, 0.0]
[0.618, 0.339, 0.7836848557412142, 0.672, 0.0]
[0.608, 0.828, 0.8231709191362474, 0.554, 0.489]
[0.602, 0.862, 0.8029261263050578, 0.606, 0.0]
[0.602, 0.598, 0.7386764705882354, 0.8, 0.489]
[0.601, 0.651, 0.7991954022988506, 0.694, 0.0]
[0.58, 0.392, 0.8423267496979274, 0.484, 0.0]
[0.571, 0.387, 0.7154465942764567, 0.319, 0.0]
[0.603, 0.784, 0.7712761726302788, 0.661, 0.0]
[0.602, 0.629, 0.7722028212838085, 0.656, 0.0]
[0.605, 0.891, 0.8038359966075526, 0.669, 0.489]
[0.614, 0.849, 0.7943502259831035, 0.66, 0.489]
[0.609, 0.445, 0.785157109345535, 0.713, 0.0]
[0.613, 0.493, 0.7010369533614086, 0.749, 0.0]
[0.614, 0.89, 0.8022136339967222, 0.574, 0.489]
[0.605, 0.826, 0.7368221703841162, 0.637, 0.0]
[0.602, 0.777, 0.821582569797895, 0.572, 0.0]
[0.614, 0.869, 0.7687976760330388, 0.696, 0.489]
[0.613, 0.516, 0.8175196574248769, 0.46, 0.0]
[0.585, 0.182, 0.8418650793650793, 0.344, 0.0]
[0.587, 0.354, 0.8914781564077339, 0.296, 0.0]
[0.608, 0.81, 0.8183375668943749, 0.536, 0.0]
[0.595, 0.846, 0.7401120739589049, 0.7, 0.0]
[0.588, 0.497, 0.8346673563101885, 0.638, 0.0]
[0.608, 0.541, 0.7766770601812907, 0.692, 0.0]
[0.609, 0.635, 0.7918413645919922, 0.583, 0.0]
[0.598, 0.749, 0.7390784512185441, 0.633, 0.0]
[0.609, 0.926, 0.7834105587530245, 0.633, 0.489]
[0.603, 0.52, 0.8036623848306658, 0.667, 0.0]
[0.62, 0.458, 0.7409032634032634, 0.663, 0.0]
[0.59, 0.363, 0.8213316290106649, 0.561, 0.0]
[0.575, 0.325, 0.7398304298941584, 0.431, 0.0]
[0.61, 0.686, 0.7556166063581174, 0.784, 0.489]
[0.598, 0.835, 0.6609898804216741, 0.743, 0.0]
[0.583, 0.493, 0.8749319308142838, 0.509, 0.0]
[0.586, 0.62, 0.7321631674244471, 0.654, 0.0]
[0.608, 0.651, 0.7391534978886423, 0.712, 0.0]
[0.588, 0.477, 0.782025133809244, 0.68, 0.0]
[0.595, 0.224, 0.853978864272982, 0.628, 0.0]
[0.618, 0.554, 0.7617307812959986, 0.751, 0.488]
[0.616, 0.602, 0.7881037778874189, 0.714, 0.488]
[0.597, 0.43, 0.8375429655090671, 0.418, 0.0]
[0.603, 0.494, 0.7995385316437948, 0.49, 0.0]
[0.595, 0.583, 0.777321704733068, 0.531, 0.0]
[0.614, 0.797, 0.7536966230622947, 0.76, 0.489]
[0.607, 0.476, 0.8079912006186127, 0.673, 0.0]
[0.611, 0.657, 0.771248164443895, 0.71, 0.0]
[0.592, 0.834, 0.8063071191492244, 0.669, 0.0]
[0.619, 0.427, 0.7651723014143892, 0.578, 0.0]
[0.594, 0.599, 0.8037684004331829, 0.568, 0.0]
[0.611, 0.646, 0.7296516720265642, 0.787, 0.489]
[0.609, 0.46, 0.8183929249050191, 0.633, 0.0]
[0.607, 0.379, 0.7798952762923351, 0.682, 0.0]
[0.605, 0.709, 0.7913166391790222, 0.791, 0.0]
[0.61, 0.457, 0.8264823848238482, 0.752, 0.0]
[0.614, 0.808, 0.7345844435926983, 0.698, 0.0]
[0.612, 0.824, 0.7559011626429156, 0.776, 0.0]
[0.595, 0.322, 0.8686140561947013, 0.555, 0.0]
[0.593, 0.414, 0.7810973435724856, 0.609, 0.0]
[0.577, 0.338, 0.8445991183957284, 0.544, 0.0]
[0.602, 0.642, 0.8082498531234321, 0.539, 0.0]
[0.606, 0.626, 0.8073074341357924, 0.612, 0.0]
[0.595, 0.682, 0.8156742173470932, 0.521, 0.0]
[0.604, 0.822, 0.7438618717131565, 0.6, 0.0]
[0.595, 0.647, 0.7570575421248289, 0.537, 0.0]
[0.596, 0.354, 0.7833668526366835, 0.362, 0.0]
[0.618, 0.591, 0.7455438451528553, 0.607, 0.488]
[0.595, 0.53, 0.7264310776942355, 0.591, 0.0]
[0.617, 0.62, 0.6968161944151874, 0.509, 0.0]
[0.613, 0.454, 0.767349566936286, 0.515, 0.0]
[0.599, 0.781, 0.8237745105207817, 0.528, 0.0]
[0.596, 0.65, 0.7778781066581518, 0.507, 0.0]
[0.59, 0.576, 0.8012648198926853, 0.372, 0.0]
[0.601, 0.673, 0.7709320603592016, 0.539, 0.0]
[0.611, 0.445, 0.7450823751050263, 0.658, 0.0]
[0.603, 0.84, 0.7778736471861472, 0.747, 0.489]
[0.601, 0.753, 0.7691752107791021, 0.661, 0.0]
[0.605, 0.868, 0.7298775643860784, 0.684, 0.0]
[0.597, 0.807, 0.760495861030378, 0.789, 0.0]
[0.618, 0.346, 0.7647249796077839, 0.671, 0.0]
[0.606, 0.857, 0.7987291556650824, 0.737, 0.489]
[0.602, 0.537, 0.784093277930897, 0.573, 0.0]
[0.602, 0.691, 0.7777142857142857, 0.642, 0.0]
[0.598, 0.782, 0.8021823384833211, 0.641, 0.0]
[0.602, 0.474, 0.8076640513423772, 0.592, 0.0]
[0.609, 0.633, 0.8243583586255625, 0.415, 0.0]
[0.614, 0.838, 0.7264438761011651, 0.698, 0.0]
[0.606, 0.33, 0.7265416941069115, 0.691, 0.0]
[0.605, 0.354, 0.8275905501806315, 0.666, 0.0]
[0.615, 0.831, 0.7088804252729919, 0.736, 0.0]
[0.608, 0.639, 0.7957481490767506, 0.551, 0.0]
[0.602, 0.694, 0.6949796185866967, 0.663, 0.0]
[0.606, 0.68, 0.7430797101449275, 0.794, 0.489]
[0.61, 0.669, 0.7972619047619047, 0.733, 0.0]
[0.615, 0.59, 0.7996351022341732, 0.713, 0.489]
[0.62, 0.784, 0.7205037716537503, 0.688, 0.488]
[0.595, 0.732, 0.8376107356679074, 0.755, 0.0]
[0.609, 0.836, 0.7207980273448759, 0.728, 0.0]
[0.613, 0.833, 0.7492937095748919, 0.717, 0.0]
[0.609, 0.91, 0.7856525338943328, 0.694, 0.489]
[0.604, 0.324, 0.7488196377132132, 0.511, 0.0]
[0.601, 0.276, 0.7398072945999012, 0.488, 0.0]
[0.601, 0.833, 0.7532436244571784, 0.718, 0.0]
[0.613, 0.375, 0.7934848463373632, 0.584, 0.0]
[0.62, 0.415, 0.7777550110663585, 0.749, 0.488]
[0.617, 0.714, 0.7860049230122439, 0.719, 0.488]
[0.595, 0.635, 0.8269810744810744, 0.625, 0.0]
[0.616, 0.644, 0.6642745426616394, 0.684, 0.0]
[0.619, 0.717, 0.6881360117881857, 0.662, 0.0]
[0.601, 0.291, 0.8551954932265482, 0.335, 0.0]
[0.6, 0.427, 0.766176306249525, 0.664, 0.0]
[0.592, 0.613, 0.8639753413703304, 0.609, 0.0]
[0.604, 0.434, 0.7312615665633186, 0.713, 0.0]
[0.606, 0.828, 0.8002247511824124, 0.632, 0.0]
[0.606, 0.617, 0.7620636377666201, 0.743, 0.0]
[0.595, 0.513, 0.8735083148463431, 0.368, 0.0]
[0.608, 0.896, 0.7828674389667107, 0.709, 0.489]
[0.613, 0.703, 0.7940998657705287, 0.65, 0.0]
[0.601, 0.474, 0.7952297047294619, 0.587, 0.0]
[0.597, 0.623, 0.7450953508838349, 0.553, 0.0]
[0.612, 0.787, 0.7992752944034038, 0.617, 0.0]
[0.612, 0.795, 0.7783940812514325, 0.71, 0.0]
[0.609, 0.448, 0.7359070498039496, 0.641, 0.0]
[0.61, 0.67, 0.7763864762355888, 0.739, 0.0]
