SMILES,Dock,QED,SA
C[C@H](NS(=O)(=O)c1ccc(C(F)(F)F)cc1)C(=O)Nc1ccc(F)c(C(=O)N2CCCCCC2)c1,-10.1,0.5650,5.5586
C[C@H](Nc1cn[nH]c1-c1ccc(F)cc1)C(=O)NC(=O)Nc1cccc(Cl)n1,-10.1,0.4885,5.5483
C[C@@H]([NH2+][C@H](C)c1cccc(C(=O)Nc2c[nH+]cc3ccccc23)c1)c1ccc(F)cc1F,-10.1,0.4598,5.8333
Cn1c(CC(=O)Nc2ccc(C(N)=O)cc2)nnc1[C@H]1CCCN1C(=O)c1cc(F)ccc1Cl,-10.1,0.5565,5.9593
CN(C)C(=O)[C@H]1C[C@H](c2ccccc2)n2nc(NC(=O)c3ccccc3F)cc21,-10.1,0.7397,4.6591
CC1=C2[C@@H](c3ccc4c(c3)OCO4)N[C@](C(=O)[O-])(C(=O)Nc3ccc(Cl)c(Cl)c3)[C@H]2C1,-10.1,0.5380,5.2575
C[C@@H]([NH2+][C@H](Cc1ccccc1)[C@@H]1CCc2ccccc21)[C@H]1CCOc2ccccc21,-10.1,0.6313,5.5729
Cc1c(-c2ccccc2)oc2c1/C(=C/c1ccc(Cl)cc1)CCC2=O,-10.1,0.5341,4.8251
Cc1ccc2nc(-c3ccc(OC(=O)c4ccccc4F)o3)ccc2c1,-10.0,0.4803,5.1722
Cc1ccc(F)c(C(=O)Nc2cccc(NS(=O)(=O)c3cccc(F)c3)c2)c1,-10.0,0.6672,5.2253
C[C@@H](C(=O)c1ccc2c(c1)OCCCO2)N(C)C(=O)c1cccc2c1OCCO2,-10.0,0.7388,4.3547
Cc1c(-c2ccccc2)onc1NC(=O)NCC[C@H]1CCC[C@@]2(C)CCC[C@@H]2C1,-10.0,0.6371,5.8235
COc1ccc([C@H]2CC(c3ccccc3)=NC(=O)c3cc(C)oc32)cc1OC,-10.0,0.6589,5.0949
CN1CCc2cc(c3ccccc3CC(=O)NCc3ccccc3O)ccc21,-10.0,0.7139,5.1592
CN(C)c1ccc(NC(=O)[C@@H]2CCCN(C(=O)c3ccc4c(c3)OCO4)C2=O)cc1,-10.0,0.6167,4.4296
C[C@@H](NC(=O)c1cccc(NC(=O)N2C[C@@H]3CC[C@H]2C3)c1)c1ccc(Cl)cc1,-10.0,0.7744,4.854
Cc1ccc(/C=N/c2cc3c(cc2Cl)C(=O)CCC(=O)N3)cc1,-10.0,0.8357,3.5187
C[C@@H]([NH2+][C@H](c1ccc(F)cc1)c1nc2ccccc2o1)c1ccc(Cl)cc1C,-10.0,0.4951,5.6964
Cc1c(C[NH+]2CC[C@@H]3[C@@H](C2)c2ccccc2C(=O)N3CCO)oc2c1CCCC2,-10.0,0.8309,4.2747
CN(Cc1ccc2c(c1)OCO2)C(=O)Nc1cccc(CNC(=O)c2ccco2)c1,-10.0,0.6513,5.9064
CNC(=O)COc1cccc(C(=O)NNC(=O)[C@@H]2CC(=O)N(c3ccc(Cl)cc3F)C2)c1,-10.0,0.5612,5.722
CNC(=O)CNC(=O)c1ccc2c(c1)S(=O)(=O)C[C@H](C)N2c1ccccc1,-10.0,0.8285,4.5334
C[C@H](C[NH2+][C@H]1CCn2c(nc3c(F)cccc31)C(F)(F)C(F)(F)O2)Nc1ccc(C(F)(F)F)cc1,-10.0,0.5667,5.6628
CC1=CC(=O)c2ccccc2[C@H]1[C@@H]1CCCN1C(=O)c1cccc(-n2cccn2)c1,-10.0,0.6581,4.999
Cn1cc([C@@H]2CCCN(C(=O)c3cccc4ccccc34)C2)c2ccc(Cl)cc21,-10.0,0.4030,5.287
Cc1cccc([C@@H]2CCCN2C(=O)Cc2cccc(CN3CCOCC3)c2)c1,-10.0,0.7947,4.1676
CN1C(=O)c2ccccc2-c2ccc(NC(=O)c3ccco3)cc21,-10.0,0.5750,4.1575
CNC(=O)[C@H]1Cc2ccc(F)cc2[C@H]1c1cccc(NC(=O)C2CCCC2)c1,-10.0,0.8422,4.3198
C[C@@H](C(=O)[O-])[C@@H]1C=C(Cc2ccccc2)n2nc(-c3ccccc3)cc2C1,-9.9,0.7046,4.5158
COc1ccc(NC(=O)[C@@H]2CCCN2C(=O)c2cc3cccc([N+](=O)[O-])c3o2)cc1,-9.9,0.5086,5.5553
COc1ccc([C@H]2CCCN2C(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1,-9.9,0.8424,4.5762
CN1C(=O)/C(=C/c2ccc(NC(=O)c3ccc(Br)cc3)nn2)c2ccccc21,-9.9,0.6314,5.0354
CC1=NC(=O)[C@H](C)c2cc(NC(=O)C(=O)N3CCC[C@@H](C(=O)NC4CC4)C3)ccc21,-9.9,0.7380,4.0049
CNC(=O)c1nnc2c(CNc3cn4ccnc4cc3c2=O)c(C)c(C)n1,-9.9,0.7933,4.6277
COc1cccc(-c2c(C(=O)NC3CC[NH+](C)CC3)oc3ccccc23)c1O,-9.9,0.6478,4.5832
Cc1c(Br)cccc1NC(=O)c1ccc2c(c1)C(=O)N(C)C(=O)N2,-9.9,0.7079,3.5896
Cc1cccc(-c2ccc(C(=O)Nc3c(C)cccc3C)cc2)c1,-9.9,0.6761,4.2563
Cc1c(-c2ccc(Br)cc2)oc2c1C(=O)N(c1ccccc1)C2=O,-9.9,0.5976,4.4649
C[C@H]([NH2+]C[C@@H]1CC(C2(C)CCCC2)[C@@H]1c1cccc(F)c1)c1cccc(F)c1,-9.9,0.6686,4.9274
Cc1ccc([C@H](C(=O)Nc2cc3c(o2)CCCC3)[NH+]2CCN(c3cc[nH+]cc3)CC2)cc1,-9.9,0.6507,4.9069
Cn1c(C(=O)NC2CCOCC2)cc2cc3c(c(=O)n21)CC(=O)N3Cc1ccccc1F,-9.9,0.6731,5.3199
Cc1c(-c2ccco2)nn(-c2ccccc2)c1C(=O)N[C@H]1CCn2cccc2C1,-9.9,0.5768,5.6584
Cc1c(F)cccc1-c1cccc(C(=O)Nc2c(F)cccc2F)c1,-9.9,0.6852,4.2225
Cc1c(OCc2ccccc2)nn(-c2ccccc2)c1-c1ccccc1F,-9.9,0.4665,5.7946
C[C@H](Nc1ccc(F)cc1)c1ccc2c(c1)C(=O)N(CCc1ccccc1)C(=O)C2=O,-9.9,0.4776,5.9356
Cc1ccccc1-c1cc(=O)n2cc(C)c(C(=O)N3CCCC3)c(-c3cc(C)no3)c2n1,-9.9,0.4891,5.6013
Cc1ccccc1NC(=O)Cn1ncc2c(=O)n(-c3ccccc3F)ccc21,-9.9,0.5943,5.0258
CNC(=O)c1cccc2c1CC[NH+]([C@H]1CC(=O)N(CCc3ccc(C4CC4)cc3)C1)OCO2,-9.9,0.6995,5.6263
CC(C)c1nn(-c2cccc(C)c2)c2c1C(=O)N(Cc1cccc(F)c1)C2=O,-9.9,0.6393,4.7841
C[C@H](NS(=O)(=O)c1cc2ccccc2c(Cl)n1)c1cccc(C(F)(F)F)c1,-9.9,0.6146,4.7974
C[C@H](CCNC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12)[NH+]1CCCCC1,-9.9,0.6269,5.3911
Cn1cc([C@H]2CCCN(C(=O)c3ccc4c(c3)OCO4)C2=O)c2ccccc21,-9.9,0.6430,4.286
Cc1cccc([C@@H]2CC(=O)N(c3cc(-c4ccc(C)cc4)oc3C)C(=O)N2C)c1C,-9.9,0.5638,5.1375
Cc1cccc(NC(=O)NC[C@@H](C)N2CCN(Cn3cc[nH+]c3)c3ccccc3C2)c1C,-9.9,0.6261,5.5224
C[C@H](O)c1ccc(C(=O)N2CCC3(CCc4ccccc4C3)CC2)cc1,-9.9,0.8846,3.3947
C[C@H](NC(=O)N1CCCC[C@H]1Cc1ccccc1)C(C)(C)C(=O)N[C@@H](C)c1ccccc1,-9.9,0.6366,5.6892
CN1C(=O)[C@@H](C(=O)N2CCc3ccccc3C2)[C@H](c2ccc(C#N)cc2)C1C(F)(F)F,-9.9,0.6916,3.3318
CNC(=O)[C@@H]1Cc2ccccc2[C@H]1[NH2+][C@H]1CCc2cc(F)ccc2[C@H]1O,-9.9,0.7792,3.8049
CNC(=O)[C@@H]1Cc2ccccc2N1C(=O)c1cc(-c2cccc(F)c2)no1,-9.9,0.7745,3.9759
CNC(=O)[C@@H]1Cc2ccccc2N1C(=O)c1ccc(-c2cc(C3CC3)nc3c2CCC3)o1,-9.9,0.6823,5.654
CNC(=O)[C@@H]1C[C@H]2C[C@H](C)[C@H](C)[C@@H]2[C@H]1C(=O)Nn1c(=O)oc2ccccc21,-9.9,0.8624,3.9797
Cc1c(F)cccc1NC(=O)c1ccc2nc(-c3ccncc3)oc2c1,-9.9,0.5885,5.0816
CN1C(=O)C(=Cc2cccc3ccccc23)C(=O)N1c1ccc(F)cc1,-9.9,0.5233,3.5778
C[C@@H](NC(=O)Cc1c[nH]nc1-c1ccccc1)C(=O)Nc1ccccc1C(F)(F)F,-9.8,0.5716,5.3894
C[C@@H](NC(=O)c1ccc(CC(=O)N2C[C@H]3CCCC[C@@H]3C2)cc1)c1cccc(Br)c1,-9.8,0.6602,5.3827
COc1cccc([C@H]2CC(=O)c3ccc(C(=O)Nc4ccc(C)cc4)cc3C2=O)c1,-9.8,0.6834,5.4916
Cc1c(F)cccc1C(=O)NCc1ccccc1NC(=O)Cn1nc2c(c1C)CCCO2,-9.8,0.6191,5.8655
Cc1c(-c2ccccc2)nc(Nc2ccc(C(N)=O)cc2)nc1C,-9.8,0.7698,4.4381
Cc1c(-c2ccccc2)cccc1NC(=O)c1cc(Br)c2ccccc2c1,-9.8,0.3897,5.9633
CN1C(=O)C2(CCN(C(=O)C(=O)c3ccc(O)cc3)CC2)[C@@H](c2ccccc2F)C1=O,-9.8,0.4627,4.1717
CC1=C(C(=O)Nc2cccc(S(=O)(=O)[O-])c2)[C@@H](C)N(Cc2nc3ccccc3s2)CC1,-9.8,0.5868,5.8987
COc1cccc(NC(=O)NC[C@@]2(O)CCCN(c3cccc4ccccc34)C2)c1,-9.8,0.5999,5.6449
C[C@H]([NH2+][C@H]1CCc2cc(F)ccc21)c1ccc2c(c1)CCCC2,-9.8,0.8817,2.9866
Cc1cc(=O)[nH]c2cc(C(=O)Nc3ccccc3C(=O)N3CCCC3)ccc12,-9.8,0.7367,4.2623
COc1cccc([C@@H]2CC(=O)C3=C(C2CCCC3)N2CCN(c3ccccc3)CC2)c1,-9.8,0.7008,5.2974
Cc1c(-c2ccc(F)cc2)n(C)nc1NC(=O)c1cccc(CNC(=O)N2CCCCC2)c1,-9.8,0.6027,5.8789
Cc1ccc(CC(=O)Nc2nnc(-c3cccc(S(N)(=O)=O)c3)o2)cc1,-9.8,0.7035,5.0399
Cc1ccc(Cl)cc1NC(=O)c1cc(=O)oc2cc(C)c(Cl)cc12,-9.8,0.6551,4.2233
Cn1c(-c2ccccc2)nc2cc([C@H]3[NH+]=C4C=Nc5ccccc54)cc(c32)c1=O,-9.8,0.8509,4.307
C[C@@H](NS(=O)(=O)c1ccccc1)C1CCN(S(=O)(=O)c2ccc3ccccc3n2)CC1,-9.8,0.6113,5.3492
Cc1c(Cl)cc(S(=O)(=O)[C@H]2CCCN(C(=O)[C@@H]3C[C@@H]3c3ccccc3)C2)cc1C,-9.8,0.7144,4.5508
C[C@@H](NC(=O)c1ccc2ccccc2c1)NC(=O)Nc1cccc(C(C)(C)C)c1,-9.8,0.5475,5.1649
Cc1c(OCc2ccccc2)sc2c1/C(=C\c1ccccc1)C(=O)[NH2+]2,-9.8,0.7266,4.605
Cc1ccccc1[C@H]1C[C@@H]1C(=O)N1CCC[C@@H](c2nc3cccnc3s2)C1,-9.8,0.6746,4.7832
CN(CCc1[nH+]c2ccccc2[nH]1)C(=O)[C@@H](NC(=O)C(=O)Oc1ccccc1)c1ccccc1,-9.8,0.2526,5.9607
C[C@H](CC(=O)N1CCc2cc(F)ccc2C1)N(C)C(=O)Nc1ccccc1F,-9.8,0.8679,3.7546
CC1=CC(c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)CC1=O,-9.8,0.9294,4.0619
CC1=CC[C@H](C(=O)NCc2cnn(-c3ccccc3)c2)c2ccccc21,-9.8,0.7758,4.625
C[C@@H](NS(=O)(=O)c1ccccc1)[C@@H](C)C(=O)N[C@@H]1C[C@@]12CCc1ccccc12,-9.8,0.7857,4.5237
Cn1cc(S(=O)(=O)NC[C@@H](c2ccccc2)c2cc(F)c(C(F)(F)F)c(Cl)c2)cn1,-9.8,0.5553,5.4513
Cc1cccc([C@@H](O)C2(CC(=O)NCc3cccc4ccccc34)CCOCC2)c1,-9.8,0.6280,5.787
Cc1cccc([C@@H]2CCCN2C(=O)CNC(=O)c2ccc3c(c2)OCCO3)c1,-9.8,0.8857,4.0184
Cc1cccc(C(=O)Nc2ccc(C3=C[C@@H]4OC(=S)N4C=CC3)cc2)c1C,-9.8,0.7816,4.6505
Cc1c(F)cccc1CN(C[C@@H]1COc2ccccc2O1)C(=O)Cc1ccc(F)c(F)c1,-9.8,0.5505,5.7091
C[C@H](NS(=O)(=O)c1ccc2c(c1)c1ccc(C(=O)[O-])cc1C2=O)c1ccccc1,-9.8,0.5478,4.9499
CNC(=O)c1ccc(-n2c(C)cc(CC(=O)Nc3cccc(F)c3)c2N2CCOCC2)cc1,-9.8,0.6044,5.7937
CNC(=O)c1ccccc1NC(=O)c1ccc(-n2cnc3ccccc32)o1,-9.8,0.5847,5.2171
C[C@H](Oc1cccc2c1OCCC2)C(=O)N(C1CCC1)c1nc2ccccc2s1,-9.8,0.5978,5.9885
CNC(=O)[C@@H]1CN(C(=O)C2CCN(c3ccc(F)cc3)CC2)CN1CCc1ccccc1,-9.8,0.7531,4.5733
CNC(=O)[C@@H]1Cc2ccccc2N1C(=O)c1cccc(-c2nc(C3CC3)no2)c1,-9.8,0.7424,4.8852
Cc1c(-c2ccon2)oc2c1CCC[C@H]2n1c(=O)oc2ccccc21,-9.8,0.5513,4.8069
CN1C(=O)/C(=C\C(=O)Nc2ccccc2-c2cccc(C(F)(F)F)c2)C(=O)N1/N=C\c1ccco1,-9.8,0.3369,5.9938
CN1C(=O)[C@@H](Cc2csc(-c3cccc(F)c3)n2)N2CCCC[C@@H]2C1=O,-9.8,0.7766,3.4476
C[C@H]1NC(=O)[C@H](CC(=O)N2CCn3cccc3[C@H]3CCCC[C@@H]32)C(=O)O1,-9.7,0.6390,3.4247
Cc1ccc(C(=O)Nc2ccccc2Oc2ccc(Cl)cc2)cc1[N+](=O)[O-],-9.7,0.4595,5.8646
CN(Cc1ccc(Cl)cc1)C(=O)COc1cccc(NC(=O)c2ccccc2F)c1,-9.7,0.5917,5.9514
C[C@@H](NC(=O)[C@H](C#N)c1ccccc1)[C@H]1Cc2ccccc2CN1C(=O)c1cccnc1Cl,-9.7,0.5827,5.6326
C[C@H](Oc1cccc(Cl)c1)C(=O)Nc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2s1,-9.7,0.4511,5.8796
Cn1c(=O)c2ccccc2n2c(CNC(=O)c3ccccc3Cl)nnc12,-9.7,0.6014,4.64
Cn1c(CNC(=O)c2ccc(=O)n(C)c2)nc2cc(-c3ccc(F)cc3)ncc2c1=O,-9.7,0.5436,5.5836
Cc1c(NC(=O)[C@H]2CCCN(C(=O)COc3ccccc3F)C2)sc2ccccc12,-9.7,0.6485,5.6372
C[C@H](NS(=O)(=O)c1ccc(F)cc1)NC(=O)N[C@H]1CCCc2ccc(Cl)cc21,-9.7,0.6407,4.5933
Cc1cccc(C2=CNC(=O)/C(=C/c3cn(Cc4ccccc4)o3)C2=O)c1,-9.7,0.5728,4.7317
C[C@@H](NC(=O)C(=O)c1ccc(Cl)cc1)c1ccccc1Oc1ccccc1,-9.7,0.4732,5.7091
CNC(=O)C1CCN(C(=O)c2ccc3c(c2)CCCN3C(=O)C2CCCCCC2)CC1,-9.7,0.7534,3.6051
C[C@H](c1ccccc1)[NH+]1CCC(NC(=O)C(=O)Nc2ccc3c(c2)COC3)CC1,-9.7,0.6898,4.4542
C[C@H](Oc1ccccc1)C(=O)N1CC[C@]2(CCCN(c3ccc(F)cc3C)C2)C1,-9.7,0.7670,4.3428
Cn1c(Nc2ncc(Cl)c(Cl)c2)nc2c1CN(C(=O)[C@H]1COc3ccc(F)cc3C1)CC2,-9.7,0.6156,5.6474
C[C@H]([NH2+][C@H](CCc1ccccc1)C(=O)N1CCCCC1)c1ccc(F)c(F)c1,-9.7,0.7744,4.2238
Cc1c(O)cccc1NC(=O)C[NH+](C)S(=O)(=O)c1ccccc1-c1ccc(Cl)cc1,-9.7,0.5441,5.3386
Cc1c([C@@H](O)c2ccccc2)oc2c1C(=O)N(c1ccccn1)C2=O,-9.7,0.7447,4.0964
C[C@H](NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(F)cc2Cl)c(F)c1)c1ccccc1,-9.7,0.4550,5.9677
C[C@H]([NH2+]CC1(c2ccc(F)cc2F)CCCC1)C(=O)Nc1ccc2ccccc2c1,-9.7,0.6178,5.3177
Cc1ccc([C@@H]2CCCN2C(=O)Nc2ccc3c(c2)CCO3)cc1,-9.7,0.8955,3.4615
Cn1c(-c2ccccc2)nc2cc(NC(=O)[C@H]3COc4ccccc4O3)ccc21,-9.7,0.5785,5.4561
CNC(=O)c1ccc(F)cc1NC(=O)c1ccc(-c2cccc(F)c2)cc1,-9.7,0.7255,4.5608
Cc1c(CC(=O)N2CCC[C@H](c3cccc(C)c3)C2)nnn1-n1cnc2ccccc21,-9.7,0.5125,5.4416
Cc1c(C)oc(C(=O)c2ccccc2NS(=O)(=O)c2ccc(C(N)=O)cc2)c1C,-9.7,0.6019,5.4896
C[C@@H](O)c1ccc(Cl)c(C(=O)Nc2cccc(Oc3ccc(F)cc3)n2)c1,-9.7,0.6489,5.6201
Cc1c(Cl)cc(O)cc1C(=O)N1CCC[C@@H](c2nnc(C3CC3)n2C)C1,-9.7,0.8935,3.9353
Cc1ccccc1C(=O)c1cccc(-c2nc(=O)c3ccccc3n2C)c1,-9.7,0.5197,4.705
Cc1ccccc1CN(C(=O)[C@@H]1CCCN(c2nnc3ccccc3c2C)C1)C(C)(C)C,-9.7,0.5642,5.4037
C[C@@H](c1ccccc1)N(C(=O)NCC(C)(C)c1ccccc1)c1ccc(F)cc1,-9.7,0.5434,5.6629
CN1CC(=O)c2ccccc2C[C@H]1N1CCO[C@@H](c2ccccc2F)C1,-9.7,0.8303,2.8986
CC1=C(CCC(=O)Nc2ccccc2NC(=O)C2CCCCC2)[C@H]2CCC[C@H]2C1,-9.7,0.5761,5.6531
CN(CCc1ccccc1)S(=O)(=O)c1ccc(F)c(C(=O)Oc2ccccc2F)c1,-9.7,0.4183,5.5127
C[C@H](CCNC(=O)N1CCS(=O)(=O)[C@H](c2ccccc2F)C1)[NH+]1Cc2ccccc2C1,-9.7,0.7344,4.6756
Cc1cccc(C(=O)Nc2nnc(NC(=O)c3ccc(F)cc3Cl)s2)c1,-9.7,0.7007,5.1995
Cc1c(F)cccc1NC(=O)c1cnn2cc(-c3ccccc3Cl)nnc12,-9.7,0.5784,5.1734
Cc1c(Br)cccc1/C=C/CN1C(=O)C[C@]2(CCc3ccccc32)CCOC1,-9.7,0.6526,4.5193
C[C@H](O)c1ccccc1C(=O)Nc1ccc2c(c1)C(=O)N(C1CCCC1=O)C2=O,-9.7,0.7789,4.4488
C[C@H](O)c1cn[nH]c1CCC(=O)N1CCc2[nH]c3ccccc3c2C1,-9.7,0.6830,3.9901
C[C@@H]([NH2+][C@H](C)c1ccc(-c2ccc3c(c2)CCC3)nc1)c1c(F)cccc1F,-9.7,0.6712,4.8813
C[C@H](NC(=O)N1CCC[C@H]1CCN1C(=O)c2ccccc2C1=O)c1ccc(F)c(F)c1,-9.7,0.7365,4.7955
CNC(=O)c1ccccc1[C@H]1CCCN1c1nc(-c2c(F)cccc2F)nc(C)[nH+]1,-9.7,0.7168,4.5613
C[C@@H](NC(=O)N1CCc2ccccc21)c1ccccc1[N+](=O)[O-],-9.7,0.6967,3.2855
