SMILES,Dock,QED,SA
Cn1c([C@H](C)C(=O)NCc2cccc(F)c2)nc2nc(-c3ccc(F)cc3)ccc21,-9.8,0.5366,5.688
Cn1c(-c2ccc(C(=O)N3CCC(=O)CC3)cc2)nc2cc3ccccc3n2c1=O,-9.8,0.5184,4.4639
Cn1c([C@H]2CCCN(C(=O)c3ccccc3F)C2)nnc1-c1ccc(F)cc1,-9.8,0.6928,4.1712
Cn1c(-c2ccc(Br)cc2)nc2cc(S(=O)(=O)N3CCCC3)cc(C(N)=O)c21,-9.8,0.6435,4.7888
Cc1c([C@@H]2CCC[NH+]2Cc2cccc(C(F)(F)F)c2)oc2ccccc12,-9.8,0.7179,3.9682
Cn1ccn(C[C@H]2CCCN(C(=O)[C@@H]3CCCN(C(=O)Cc4ccccc4F)C3)c2=O)c2ccccc21,-9.8,0.5800,5.6246
C[C@@H](Cc1ccc2ncccc2c1)N(C)C(=O)Cc1cccc(N2C(=O)[C@@H](O)CC[NH+]2C)c1,-9.8,0.5989,5.6676
Cc1ccc(S(=O)(=O)c2ccc(C(=O)N3CC[C@@H](c4ccccc4)C3)cc2)cc1,-9.8,0.6440,4.8564
Cc1ccc(/C=C2\SC(NC(=O)N(C)C(=O)Nc3cnc4ccccc4c3)=NO2)nn1,-9.8,0.6313,5.4471
Cc1ccc(Cl)c(NNC(=O)[C@@H](C)n2ncc(=O)c3ccc4c(c23)CCC4)c1,-9.8,0.6611,5.0767
Cc1c(C[NH+]2CCOCC2)cccc1C(=O)N[C@H](c1ccccc1)c1ccccc1Cl,-9.8,0.6211,5.2367
COc1cccc(C(=O)Nc2nnc3[nH]cc(-c4ccccc4)c(=O)n23)c1,-9.8,0.5809,5.1314
Cn1ccnc1CNC(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-9.8,0.7064,4.7228
COc1ccccc1-c1nc(CC)nc(N[NH2+]Cc2cc(Cl)ccc2C)n1,-9.8,0.4830,5.4054
COc1ccccc1NC(=O)Nc1nn(-c2ccccc2)c(=O)c(C)c1C,-9.8,0.7419,4.773
Cc1cc(C[NH+]2CCN(C(=O)c3cc(C(F)(F)F)cc(F)c3)CC2)oc1-c1ccccc1,-9.8,0.6154,4.5642
Cc1c(-c2ccccc2)cc(C(C)(C)C)cc1NC(=O)[C@@H]1CC(=O)N(C)C1,-9.8,0.8787,3.6693
Cn1cc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)no2)c2ccccc21,-9.8,0.4625,5.5836
Cc1cccc(C(=O)NNC(=O)CCc2nc3ccccc3c(=O)[nH]2)c1,-9.8,0.6221,4.6313
Cn1c(N2CCOCC2)c2ccccc2c1N1CCC([NH+]2CCCCCC2)CC1,-9.8,0.8613,3.5666
C[C@@H](c1ccncc1Cl)[NH+]1CCN(S(=O)(=O)c2ccc3nc(C)[nH]c3c2)CC1,-9.8,0.6707,4.6907
CNC(=O)Cc1ccc(-c2nc(Cn3ccc4c(o3)CCC4)nc3[nH]ccc23)cc1,-9.8,0.6824,5.8026
C[C@H]1CC(C(=O)NC[C@@H](O)c2cccc(F)c2)CCN1C(=O)c1ccccc1C,-9.7,0.8125,4.1764
CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(NS(=O)(=O)c2cccc(F)c2)cc1,-9.7,0.5940,5.5557
C[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cccc(NC(=O)N2CCCC2)c1,-9.7,0.5731,5.6845
Cc1c(C(=O)c2cccc(C3CC[NH+](C)CC3)c2)nnn1-c1cccc([N+](=O)[O-])c1,-9.7,0.3978,5.0652
Cc1ccc(CNC(=O)CN2C(=O)c3ccccc3[C@H](Cc3ccccc3)C2=O)s1,-9.7,0.6212,5.5751
Cn1c(-c2cc(C(=O)[O-])ccc2OCC(F)F)nc(-c2ccc3c(c2)OCCO3)n1,-9.7,0.6055,5.718
Cn1c(=O)n(Cc2ccc(C(=O)Oc3ccc(F)cc3)cc2)c(=O)c2ccccc21,-9.7,0.3872,5.095
Cn1c([C@H]c2ccccc2F)nnc(NC(=O)c2ccccc2)c1=O,-9.7,0.7914,4.0863
Cc1c(O)c(F)cc(C(=O)c2ccccc2OCc2ccccc2)c1C,-9.7,0.6618,5.0992
Cc1c(F)cccc1NC(=O)c1n[nH]c2c1C(=O)N(Cc1ccccc1)C2=O,-9.7,0.6827,4.6447
Cc1c(C)n(-c2cccc(Cl)c2)c2nnc(-c3ccc4c(c3)OCO4)nc12,-9.7,0.5143,5.2848
Cc1c(C(=O)Nc2cccc3cccnc23)cnn1S(=O)(=O)c1ccc(F)cc1,-9.7,0.5567,5.4362
Cc1cc(NC(=O)[C@@H]2CCCN(Cc3ccccc3-c3cccs3)C2)no1,-9.7,0.7037,5.5577
Cc1cc(=O)oc2nc(NC(=O)c3ccccc3Oc3ccccc3F)oc12,-9.7,0.5680,5.7882
COc1ccc(Cl)cc1C(=O)N1CCC(C(=O)Nc2ccc3ccccc3c2)CC1,-9.7,0.6437,5.3692
Cc1c([C@@H](C)NC(=O)[C@@H]2CCc3ccccc32)nn(-c2cccc(O)c2)n1,-9.7,0.7469,4.7707
Cc1ccc(N(C)C(=O)Cc2c[nH]c3ccccc23)cc1C(=O)N1CCCCC1,-9.7,0.7229,4.6181
Cc1ccc(N2CCCN(c3ccc(CN4CCCC4=O)cc3)[nH+]c2)c([N+](=O)[O-])c1,-9.7,0.6022,4.8457
Cc1c(CNC(=O)c2cccc(NC(=O)C3CCC3)c2)oc2ccccc12,-9.7,0.7061,5.2943
Cn1cc(/C=C/C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(F)cc2)C(=O)CO3)cn1,-9.7,0.3608,5.1815
Cc1c(F)cc2c(=O)c([C@H]3CCCN(C(=O)Cc4ccc(C(F)(F)F)cn4)C3)nc(=O)oc2c1,-9.7,0.5375,4.6944
COc1ccccc1CNC(=O)Cn1c2ccccc2c(=O)c2ccccc21,-9.7,0.5458,5.2215
C[C@H]([NH2+][C@H](c1ccccc1)c1cccnc1)c1cc2ccccc2o1,-9.7,0.5949,4.9362
CCc1cccc(CNC(=O)c2cc(=O)[nH]c3c2cnn3-c2cc(C)on2)c1,-9.7,0.5558,5.2883
C[C@@H](c1cccnc1)N(C)C(=O)c1cccn1C1CCN(C(=O)Nc2ccccc2)CC1,-9.7,0.6426,5.6804
CN1C[C@H](c2ccccc2)c2c(C(=O)Nc3nccnc3C(=O)c3ccccc32)CCC1=O,-9.7,0.6283,4.5748
CN1CCCc2cc(NC(=O)C3CCN(C(=O)c4ccc(Cl)cc4)CC3)ccc21,-9.7,0.8225,4.2815
Cn1ccnc1-c1cccc(NC(=O)NCc2cc3ccccc3[nH]c2=O)c1,-9.7,0.5127,5.247
Cn1ccnc1-c1cc(C)cc(CNC(=O)[C@@H]2CCc3ccccc32)c1,-9.7,0.7829,4.3754
Cc1cc(F)ccc1NC(=O)[C@H]1CCCN(S(=O)(=O)c2c(F)cccc2F)C1,-9.7,0.8366,3.7591
Cc1cc(F)ccc1/C=C1/C(=O)N=C(SCC(=O)Nc2ccccc2C)N(C)C(=O)C1=S,-9.7,0.5425,4.9981
Cc1cc(F)cc(C(=O)N[C@@H]2CCCc3c2cnn3-c2ccccc2Cl)c1,-9.7,0.7070,4.7262
Cc1cc(C[NH+]2CCC[C@@H](c3nnc4n3CCC4)C2)c2nnn(C)c2c1,-9.7,0.7564,4.8923
Cn1cc(-c2c(C(=O)[O-])cc(-c3ccccc3)c(C(=O)NC3CCCCC3)n2)nn1,-9.7,0.6956,5.369
Cc1cccc(NC(=O)[C@H]2CCCN(C(=O)OCc3cccc4ccccc34)C2)n1,-9.7,0.6947,5.241
Cn1c(Nc2ccc(F)cc2)nnc1[C@H]1NC(=O)c2ccccc21,-9.7,0.7768,4.0555
CNC(=O)Cn1cc(C(=O)N2C[C@@H](c3ccccc3)CO[C@@H]2c2ccccc2OC)cn1,-9.7,0.6446,5.3855
CNC(=O)Cn1c([C@@H]2CCCN(c3nccn(-c4ccccc4)c3=O)C2)nc2ccccc21,-9.7,0.5138,5.9387
C[C@H]([NH2+][C@@H](C)c1ccc(F)cc1)C(=O)Nc1ccc2ccccc2c1,-9.6,0.7336,4.0666
C[C@H](NC(=O)CN1C(=O)c2ccccc2C1=O)c1ccnc(OCC2CCCC2)c1,-9.6,0.7127,5.358
COc1ccccc1N1C(=O)CC[C@@H](Cc2ccc(C(=O)N3CCOCC3)cc2)C1=O,-9.6,0.6928,4.3857
Cn1c(N[C@H](c2ccc(F)cc2)c2cccc(F)c2)nc2cccnc21,-9.6,0.5913,5.2259
Cn1c([C@@H]2CC(=O)N(Cc3ccc(Cl)cc3)C2)nc2cc3c(cc2c1=O)CCCC3,-9.6,0.6423,4.7339
Cn1c(CC[C@@H]2CCC[C@@H]2C2CC2)nc2c1c(=O)n(C(C)(C)C)c(=O)n2-c1ccccc1,-9.6,0.5979,5.8459
Cc1c(O)cc(C)c(/C=C2/C(=O)N(c3nc4ccccc4n3C(C)(C)C)C(=O)[C@@H]2O)c1,-9.6,0.4901,4.7298
C[C@H](Cn1c(C[NH3+])nc2ccc(F)cc2c1=O)c1ccc2ccccc2c1,-9.6,0.6058,4.4066
C[C@@H](NS(=O)(=O)c1ccccc1F)c1nn(-c2ccccc2)c(=O)c(F)c1C(F)(F)F,-9.6,0.5920,5.0052
Cc1cc([C@@H]2NC(=O)[C@@H]3CCCC[C@@H]3N2C(=O)[C@@H]2CC(=O)N(CCc3ccccc3)C2)no1,-9.6,0.7555,4.8777
COc1ccc(-c2cc(C(=O)c3cc4ccccc4o3)ccc2Cl)cc1,-9.6,0.4183,5.7696
COc1ccc([C@H]2C[C@H]3C(=O)N[C@@H](c4ccccc4)C[C@H]3C2=O)cc1OC(F)(F)F,-9.6,0.8091,4.7189
COc1ccc([C@H](Cn2c(=O)[nH]c3ccccc32)NC(=O)C2CCCC2)cc1,-9.6,0.6893,5.2766
C[C@@H](C(=O)NC1Cc2ccccc2C1)Oc1cccc2ccccc12,-9.6,0.7875,4.2252
C[C@@H](C(=O)Nc1ccc2c(c1)CCC2)N1CCC(O)(c2ccccc2)CC1,-9.6,0.8732,4.0937
Cc1ccc(C)cc1NC(=O)c1cn(C2CCCC2)c(=O)n(-c2cccnc2)c1=O,-9.6,0.7223,5.0572
Cc1c(C)cccc1NC(=O)C(=O)N1CCN(Cc2ccc3ncccc3c2)CC1,-9.6,0.6839,4.1964
Cc1c(CCc2cccc(OC(F)F)c2)oc2c1C(C)(C)Oc1ccccc12,-9.6,0.5196,5.8154
COc1cccc(NC(=O)[C@H]2CCCN2C(=O)N2CCc3ccc(F)cc3C2)c1,-9.6,0.8634,3.8359
COc1cccc(-c2noc(C[NH+]3CCC[C@H]3c3ccc4c(c3)OCCO4)n2)c1,-9.6,0.7168,5.095
Cn1cc(C(=O)N2CCC[C@H](C(=O)Nc3ccc(F)cc3)C2)c(-c2cc(C(F)(F)F)ccc2C)n1,-9.6,0.5233,5.7346
Cn1cc([C@@H](NC(=O)NC[C@@H](O)C(F)(F)F)c2ccc(C(C)C)cc2)c2ncccc21,-9.6,0.5486,5.5811
Cn1cc([C@@H]2CCCNC2=O)c(S[C@H]2CC(=O)N(c3cccc(Cl)c3)C2=O)n1,-9.6,0.7710,4.3252
Cn1cc(S(=O)(=O)CC(=O)N2CCc3cc(F)ccc3C2)c2ccccc21,-9.6,0.6954,3.6702
Cc1c(F)cc2c(c1)C(=O)NC[C@@H](C(=O)N1CCC[C@H](c3cccc(C)c3)C1)N2,-9.6,0.8197,3.6789
C[C@H](c1ccccc1C(F)(F)F)N(C)Cc1ccc2c(c1)NC(=O)[C@H](C)O2,-9.6,0.8443,4.2009
C[C@H](c1cccc(S(N)(=O)=O)c1)N1CCN(C(=O)[C@H]2C[C@@H]2c2c[nH]c3ccccc32)CC1,-9.6,0.6218,5.225
C[C@@H](Nc1ccc(F)cc1-c1cnc(C(N)=O)cc1)C(=O)NC1CCCCC1,-9.6,0.7122,4.8617
Cn1ccc([C@@H](Cc2ccc(F)cc2)C(=O)c2cccc3ccccc23)n1,-9.6,0.4746,5.429
C[C@@H](c1ccncc1)N(C)C(=O)c1ccccc1[N-]S(=O)(=O)c1ccccc1,-9.6,0.6238,5.2864
Cc1c(N2CCC(C(=O)c3ccc4c(c3)OCCCO4)CC2=O)cccc1[N+](=O)[O-],-9.6,0.4330,4.7837
C[C@@H](c1ccco1)N1CCN(C(=O)c2nn(-c3ccccc3)c3ccccc23)CC1,-9.6,0.5167,5.5295
CN(CCc1ccccc1)C(=O)c1nn(-c2c(F)cccc2F)c2ccccc12,-9.6,0.4980,5.3989
Cc1ccccc1NC(=O)[C@H]1CCCN(c2nc3c(s2)CC(C)(C)C3)C1,-9.6,0.8703,4.2896
Cc1cccc(-n2c(=O)n(CC(=O)N3CCCCCC3)c(=O)c3ccccc32)c1[N+](=O)[O-],-9.6,0.4617,4.8703
Cc1cccc(N2CCOc3c([C@@H]([NH2+][C@@H]4CCO[C@H]4c4cccs4)CC3)cccc2)c1,-9.6,0.7699,5.3031
Cn1c(N2CCC[C@H]2C(=O)Nc2ccnn2C[C@@H]2CCOC2)cc2ccccc21,-9.6,0.7238,5.2269
Cn1c(N)c(S(=O)(=O)N2CCN(C(=O)c3cccc(F)c3F)CC2)c2ccccc21,-9.6,0.6845,4.2796
CNC(=O)CC1C(=O)/C(=C/c2ccc(O)c3ccccc23)C(=O)C1=O,-9.6,0.3816,4.1778
CNC(=O)CC1CCN(S(=O)(=O)c2cccc(C(=O)N3CCCC[C@@H]3C)c2)CC1,-9.6,0.7899,3.6245
CNC(=O)C[C@H]1CCCCN1C(=O)Nc1ccc(C)c(C(=O)Nc2ccc(F)cc2)c1,-9.6,0.6771,4.9456
COc1cc(C)c(CN2CCO[C@@H](CNC(=O)[C@H]3CCOc4ccccc43)C2=O)cc1,-9.5,0.7708,4.8074
CC1=CCC(=O)N2Cc3ccc(C(F)(F)F)cc3N=C2C[C@@]12CCC(=O)N(Cc1ccoc1)C2=O,-9.5,0.4543,5.0705
Cc1c(Cl)cccc1NC(=O)NC[C@H]1CCCN1C(=O)c1ccc2c(c1)OCCCO2,-9.5,0.7404,5.1529
CN1CCN(C(=O)C(=O)Cc2ccccc2NC(=O)c2ccc3c(c2)OCO3)CC1,-9.5,0.7543,5.157
CN(C(=O)NCC1(C2CC2)[C@@H]2CCCN(C(=O)c3cccc(F)c3)CC2)C1(C)C,-9.5,0.8352,3.411
C[C@@H](CNC(=O)N1CCC[C@@H](c2nc(-c3ccccc3)no2)C1)N1CCCCC1,-9.5,0.8358,4.6513
C[C@@H](c1ccccc1)[NH+]1CCC(NC(=O)c2ccc3c(c2)CCN3C(F)(F)F)CC1,-9.5,0.7491,3.8873
Cn1cc(C(Cl)(F)F)c(C(=O)N2CCN([C@@H](c3ccccc3)c3ccc(F)cc3)CC2)n1,-9.5,0.5279,5.3401
CN1CCC[NH+](Cc2c(C(=O)Oc3ccc4c(c3)OCO4)oc3cnccc32)CC1=O,-9.5,0.4936,5.8972
C[C@@H](Oc1cc2ccccc2c(=O)oc1=O)c1ccc(C(F)(F)F)c(C(F)(F)F)c1,-9.5,0.5274,4.7669
Cn1c([C@@H]c2cccc3ccccc23)nc2c1CN(Cc1ccccc1)CC2,-9.5,0.5205,5.2686
Cn1c([C@@H]2CCCN2C(=O)Cn2cnc3ccccc3c2=O)nnc1-c1ccncc1,-9.5,0.5052,5.6792
Cn1c(N2CCN(c3cccc(Cl)c3)CC2)nc2ccccc2c1=O,-9.5,0.7093,3.5652
Cn1c([C@H]2CCCN(Cc3ccccc3F)C2)nnc1-c1cccc(Cl)c1,-9.5,0.6559,4.8253
Cc1c(-c2nc3ccc(F)cc3cc2C(F)(F)F)on1-c1ccccc1,-9.5,0.4262,4.8117
Cc1c(F)cccc1NC(=O)[C@@H](C)[NH+](Cc1cccc2ccccc12)C(F)(F)F,-9.5,0.4838,4.5321
CNC(=O)Cn1/c(=N/C(=O)C2(c3ccccc3)CCOCC2)sc2ccc(F)cc21,-9.5,0.6960,4.5602
CNC(=O)C(=O)Nc1ccc(C(=O)Nc2ccc3cc(C(N)=O)cnc3c2)cc1,-9.5,0.4953,5.5217
C[C@H](CNC(=O)c1coc2ccccc12)N1C(=O)N[C@](Cc2ccccc2F)C(=O)C1=O,-9.5,0.5777,5.4641
C[C@H](C(=O)Nc1ccccc1C(=O)[O-])n1nnnc1-c1ccc(F)c(Cl)c1,-9.5,0.7113,5.2106
Cc1cc(S(=O)(=O)[N-]c2ccc(C(=O)N3C[C@H](C)OCC3)cc2)[nH]c1-c1ccncc1,-9.5,0.6532,5.404
