smiles,egfr,qed,sa,her2
[P@@]1C[C@H](c2cccc3ccccc23)n2nc(Nc3ccccc3)ncn21,-10.0,0.755,3.7315946905605344,-10.6
[P@@](=C/c1ccco1)c1ccc(-c2ccccc2COc2ccc(F)cc2)cc1,-9.8,0.45299999999999996,2.6906957745051105,-10.7
[N+]1=CCCC[C@@H]1C(=O)NC[C@H](c1ccccc1)N1CCN(C(=O)c2ccc3c(c2)OCCO3)CC1,-10.2,0.77,3.73889196140789,-10.3
[N+]c1ccc(N2C(=O)[C@@H]3[C@@H]4C=C[C@@H](C4)C(=O)[C@H]3S2)cc1OCC(F)(Cl)c1ccc(Cl)cc1,-9.5,0.40599999999999997,5.778615980231283,-11.0
FC(F)c1cccc(Oc2cccc3c2O[C@@H](COc2ccccc2F)C3)c1,-8.7,0.605,2.8525807010521067,-11.8
Fc1cccc(Cn2ccnc(Nc3n[n-]c4ccccc34)c2=O)c1,-8.9,0.701,3.15603205809445,-11.6
FC(F)(F)c1ccc(Cl)c(NN=C2C=C(c3cccc(C(F)(F)F)c3)C(=O)N2CCc2ccccc2)c1,-10.1,0.345,2.8620941813635348,-10.4
Fc1ccc2c(c1)c1c(Cl)cc(C[NH+]3CCC[C@@H]3CCc3ccccc3)nc12,-9.5,0.6,4.158110520240733,-11.0
Fc1ccc(-c2cccc(NCc3ccccc3Cl)c2)c(F)c1,-9.2,0.708,1.798247465281527,-11.2
FC(F)(F)[n+]1ccc2ccccc2c1CNCc1cccc2cccnc12,-9.2,0.62,2.832295784323227,-11.2
Fc1ccc2[nH]cc(CCN[C@@H](c3ccccc3)c3ccccc3)c2c1,-9.5,0.572,2.0065389799731506,-10.9
FC(F)(F)c1cccc(Cn2cnnc2-c2ccccc2)c1,-8.4,0.8119999999999999,2.050890390153789,-12.0
Fc1ccc2c(c1)CCN(Cc1cccc3ncccc13)C2,-9.0,0.791,1.9899247773051023,-11.4
[N+]1=C[C@H](c2cc(OCc3ccccc3)ncc2[O-])CC(=O)N1c1ccc2c(c1)OCO2,-10.0,0.713,3.973687586017952,-10.3
[N+]/[C@H]1C(=O)[C@H](CC(=O)NCc2ccc(Cl)cc2)Nc2ccc(NC(=O)c3ccc(Cl)cc3)cc21,-9.0,0.5499999999999999,3.394795137419472,-11.3
Fc1cccc(-c2noc(CSc3nnnn3-c3ccccc3)n2)c1,-8.8,0.589,2.17890903243444,-11.5
Fc1ccc(-n2cnc3cc(S(=O)(=O)[N-]c4ccccc4)ccc32)cc1,-8.9,0.612,2.950625181771352,-11.4
Fc1ccc(-c2noc(-c3ccccc3OCc3ccccn3)n2)cc1F,-9.5,0.595,2.133577178975316,-10.8
Fc1ccccc1CC1CCN(C(=O)c2cc(-c3ccccc3F)[nH]c(=O)c2Cl)CC1,-11.1,0.693,2.479343039266734,-9.2
P=C(\NC1=CC(C(=O)OC2CC2)=C(c2ccccc2F)C1)c1ccccc1,-9.8,0.6739999999999999,3.2078066811187416,-10.4
[N+]c1ccc(C(=O)/C=C/C(=O)c2ccc(Cl)cc2)cc1OCc1ccccc1,-9.3,0.49,2.538164083124201,-10.9
[N+]=C(c1ccccc1)N1CCN(C(=O)c2cc([N+](=O)[O-])ccc2F)CC1,-9.3,0.443,2.511106201792428,-10.9
[C@H]1Cc2ccccc2[C@H]1CC(=O)N1CCc2ccccc2C1,-9.7,0.909,3.041547611538068,-10.5
N#C/C(=C\c1ccc(OC(F)(F)F)cc1)c1ccc(N2CCOc3ccccc32)cc1,-9.1,0.45199999999999996,2.4349213354087933,-11.1
[N+](=C/c1ccccc1)C(=O)Nc1ccc2[nH]nc(-c3ccccc3)c(=O)c2c1,-9.0,0.622,2.7974904714919315,-11.2
[N+]c1cc2c(cc1F)[C@@H](c1nc3cc(C)c(Cl)cc3[nH]1)CCC2,-9.5,0.763,3.635138228508577,-10.7
FC(F)(F)c1ccc(-c2nc(CO[C@H](C(N)=O)C3CCCCC3)no2)cc1,-8.7,0.901,3.068070935591389,-11.5
FC(F)(F)Oc1cccc(NC(=O)N2CCC(NCc3ccccc3F)C2=O)c1,-9.1,0.817,2.825855171927764,-11.1
N/C(=N/c1ccccc1)c1ccc2c(c1)O/C(=C/c1ccco1)C2=O,-9.3,0.528,2.5333193078310146,-10.8
[N+](=O)c1ccc(CN2CCO[C@]3(CCC[NH2+]C3)C2=O)c2ccccc12,-8.7,0.886,4.714473184127057,-11.4
F[N+]([O-])=C(C(=O)c1cnc(Oc2ccccc2)cc1)c1ccc(F)c(Cl)c1,-9.1,0.288,2.72326745981373,-11.0
[N+]1=C[C@H](c2cc(OCc3ccccc3)ccc2[O-])N(Cc2ccc(C(F)(F)F)cc2)C([O-])=C1Cl,-9.5,0.573,3.882527913342376,-10.5
Fc1ccc(F)cc1C[NH2+][C@H]1C[C@@H]2CCCc3cccc1c32,-9.0,0.872,3.922748940644752,-11.0
FC(F)c1ccc(OCc2noc(-c3ccccc3OC(F)(F)F)n2)cc1F,-8.7,0.603,2.54997263342006,-11.3
Fc1ccc(-c2ccc(-c3csc(S(=O)(=O)Nc4cccnc4)n3)cc2)cc1,-8.9,0.591,2.2676656643207806,-11.1
[N+]1=N/C(=C/c2ccc(OCc3ccccc3)s2)C(=O)N1c1ccccc1,-8.8,0.712,3.1739963226304937,-11.1
FC(F)(F)Oc1cccc(-c2n[n-]nc2Cc2ccccc2)c1,-8.8,0.817,2.948055157589218,-11.1
Fc1ccc(C[NH+]2CCc3nc(NC[C@@H](C#N)Cc4cc5cc(Cl)ccc5o4)[nH]c3C2)cc1,-9.2,0.46699999999999997,4.570649321163806,-10.7
CC(=O)c1cccc(Nc2cccc(C(=O)N3CCC(C(N)=O)CC3)c2)c1,-8.9,0.877,1.97681766224288,-10.9
Cc1nn(Cc2ccccc2)cc1CN1CCO[C@H](c2cccc(C(F)(F)F)c2)C1,-9.3,0.6779999999999999,2.8126327387201613,-10.5
[P@@](=N/c1cccc2[nH]ccc12)Nc1cccc2cccnc12,-8.7,0.571,3.0513338466972453,-11.1
[N+]1=CCCC[C@@H]1c1[nH]c2ccccc2c1C[NH+]1CC(C2=CCCCC2)C1,-10.1,0.875,4.765595697246156,-9.7
[N+]1=C(C2=NC=C(c3ccccc3)NC2Oc2ccccc2)N1Cc1ccc(F)cc1,-9.2,0.768,3.886226712133956,-10.6
[N+]N/Cn1c(=O)oc2cc(-c3cc4c(cc3C#N)CCCC4)ncc2s1,-9.6,0.743,3.788886104848277,-10.2
[N+]=CC1[NH+]=c2ccccc2=[NH+][C@H]1C(=O)Nc1ccc2c(c1)CCC2,-8.8,0.593,4.840314321513947,-10.9
[N+]c1cccc(C(=O)NCCN2CC(=O)c3ccccc3S2)c1,-9.0,0.956,3.137059353393415,-10.7
c1n[nH]c2c1CC[NH+](Cc1cn3cc(-c4ccccc4OC)ccc3c1Cl)O2,-9.6,0.638,4.245198045225548,-10.1
Fc1ccccc1On1cnnc1CN[C@@H](CCc1ccccc1)c1ccccc1,-9.1,0.52,2.9600478037439792,-10.6
FC(F)(F)C1=NN(C2CCN(C[C@@H]3CCCCC3)C[C@H]2c2ccc[nH]2)c2ccccc21,-9.2,0.632,3.6594115947527,-10.5
[C@H](CCNC(=O)Nc1ccc(Cl)cc1F)c1ccc2c(c1)CC(=O)N2,-8.7,0.791,2.679585797390077,-10.9
[N+]=C(C(=O)c1cccc(F)c1)N[C@@H]1C[C@H]1c1cccc(Cl)c1,-8.6,0.616,3.4441778488333368,-11.0
[N+]c1ccc(-c2nn(Cc3ccccc3)c(=O)[nH]c2=O)cc1F,-8.6,0.874,2.840904743388034,-11.0
[N+]c1ccc(F)c(C[NH+]2CCC[C@H]2c2nc3ccccc3o2)c1,-9.0,0.888,4.764086538980622,-10.6
[N+]1=C[C@@H](Nc2nc(N[C@@H]3CCN(c4ncccn4)N=C3C(=O)c3cccs3)ccc2O)c2ccccc21,-10.2,0.39999999999999997,4.623121645932313,-9.4
[C@@H][N+]=C(\C)N1CCN(C(=O)NC[C@@H](C)c2nc(-c3ccccc3)no2)CC1,-8.6,0.734,3.344383877912225,-11.0
Fc1ccc(Cc2cccc(F)c2)cc1N[C@H]1CCn2cccc2C1,-9.1,0.8039999999999999,2.992927963576508,-10.5
FC(F)(F)[C@@H](c1ccccc1)N1CCN(Cc2cccc(C#CCC(F)F)c2)CC1,-9.2,0.568,3.1529619000376394,-10.4
Fc1ccc(SCC[C@H]2Cc3cc(-c4ccccc4)ccc3O2)cc1,-8.3,0.604,2.543564702106396,-11.3
FC(F)(F)c1ccccc1CN1CCN(C(=O)Cc2ccccc2)CC1,-8.7,0.91,1.89155048738466,-10.9
[C@H]1O[C@@H](c2ccc(Cl)cc2)N1C(=O)CNC(=O)c1cc(Cl)ccc1O,-8.9,0.9349999999999999,3.126023318085012,-10.6
[C@H](C(=O)Nc1c(F)c(F)cc(F)c1F)[C@H]1C[C@@H](C)N(c2ccccc2)C1,-9.4,0.727,3.644012765229348,-10.1
[NH+]/C(=C\c1ccc(Cl)cc1)N[C@@H](c1ccc(C)cc1)c1ccccc1O,-10.1,0.8029999999999999,3.0086304813809406,-9.4
Fc1ccc(-c2ccnc(NC[C@@H](O)c3ccccc3)c2)cc1,-8.5,0.828,2.346062132067704,-11.0
Fc1ccccc1Cn1c[nH+]cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c1=O,-8.7,0.628,2.838839119732759,-10.8
FC(F)(F)c1ccc2oc(C(=O)N3CCC[C@@H](C(=O)NC4CC4)C3)cc2c1,-9.4,0.865,2.7589644173727663,-10.1
Fc1ccc(-c2noc(-c3ccc(NCc4cccnc4)o3)n2)cc1,-8.4,0.6699999999999999,2.4379368910622983,-11.1
Fc1cccc(C[C@H]2CCCC[C@@H]2[NH2+][C@@H]2CC(F)(F)OC2=O)c1,-8.8,0.943,4.51643419883622,-10.7
[C@H]OCc1cccc(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)c1C,-8.5,0.85,2.4863438345780065,-10.9
[C@H]Oc1cccc([N-]S(=O)(=O)c2ccc3c(c2)C(=O)N(Cc2ccccc2)C3)c1,-8.7,0.693,3.341655282967009,-10.7
[P@@]=C(NC(=S)NCc1ccc(Cl)cc1)N1c2ccccc2C[C@H]1Cc1ccccc1,-9.7,0.46399999999999997,3.0594534962304936,-9.7
[P@@]Cc1nc(CN2CCC[C@@H]2c2ccccc2F)oc1NC(=O)c1ccco1,-8.7,0.6769999999999999,3.460570444641851,-10.7
[C@H][NH+](Cc1ccc(F)c(Br)c1)C(c1ccccc1)c1nc(C(F)(F)F)cs1,-9.0,0.619,4.039224929911399,-10.4
[N+](=O)c1ccccc1NC(=O)c1cc[nH+]c(N2CCCCC2)c1,-9.2,0.9219999999999999,3.489471116257416,-10.2
[N+]=C/C=C/C(=O)N[C@H]1CCCC[C@@H]1CCN1CCc2ccccc2C1,-8.8,0.72,3.667464438180475,-10.6
Fc1ccc(CN2CCC([NH+]3CCC[C@@H]3CCc3ccccc3)CC2)cc1,-8.8,0.901,3.776145583757554,-10.6
Fc1cc(/C=N/N=C2\Sc3ccccc3N2)ccc1OCc1ccccc1,-9.1,0.471,2.53093673106879,-10.3
Fc1cc(N2CCCC2)ccc1NCC1CCN(S(=O)(=O)c2cc(F)ccc2F)CC1,-9.0,0.792,2.351513144161837,-10.4
Fc1cc2c(cc1NC(=S)N[C@H]1CCCC[C@H]1C(=O)NC[C@@H]1CCCC[C@@H]1O)N(c1ccccc1)C2=O,-9.9,0.492,3.7715031625247217,-9.5
[C@H]Oc1cccc(-c2cnc(NC(=O)[C@@H](C)N3CCC(c4ccccc4)CC3)nn2)c1N,-8.8,0.658,3.3342526059574364,-10.5
[C@H]1CCCCN1C(=O)CS[C@@H]1N=C2N=NN(c3ccccc3)[C@@H]2C1,-8.5,0.9229999999999999,4.450225180514101,-10.8
Fc1ccc(-c2ccccc2NC(=O)c2cccc(Cl)c2Cl)cc1,-9.4,0.6849999999999999,1.7273846139447713,-9.9
Fc1ccc(-n2ncc3c(=O)n(-c4cccc(F)c4)ncc32)cc1,-9.0,0.65,2.204386650143864,-10.3
F[N+]([O-])=C(CC[NH+]1CCn2cccc2C1)c1c([O-])c2ccccc2oc1=O,-9.0,0.316,4.9106410207693685,-10.3
FC(F)(F)Oc1ccc(Nc2nc3cc(Cl)cc(Cl)c3s2)cc1,-8.3,0.665,2.30257486912768,-11.0
Fc1cccc(CN2CC[NH+](CCc3nc(-c4ccc(Cl)cc4)no3)CC2=O)c1,-8.9,0.749,3.6101789814515737,-10.4
[NH+]/1(C(=O)Cn2ncc(C(F)(F)F)n2)c2ccccc2C(=O)c2ccccc21,-9.2,0.825,3.667626164267171,-10.1
[P@@]=C(\N=c1/[nH]c(Cl)nc2c1cnn2-c1ccccc1)c1ccccc1F,-9.6,0.509,3.0828965663867374,-9.7
[N+]1=C2CCC[C@@H]2[C@H]1C(=O)NCc1ccc(OCc2ccccc2)cc1,-8.6,0.863,3.399344075351893,-10.7
[NH+]=C(/NCc1cccnc1)N1CCN(c2nc3ccccc3c(=O)[nH]2)CC1,-9.3,0.493,2.827690129316114,-9.9
[NH+]Nc1cccc(C(=O)NCc2cc(=O)n(C)c3c2CCC3)c1,-8.9,0.856,2.946467820311112,-10.3
[C@H]n1c(SCCC(=O)N[C@H]2CCCc3ccccc32)nnc1-c1ccc(F)c(F)c1,-9.0,0.6729999999999999,3.195126298648605,-10.2
[P@@]=C(OCc1ccncc1)NC(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,-8.7,0.754,2.780032817975126,-10.5
[N+]/c1cc(N2CCN(c3ccc(Cl)cc3)CC2)ccc1OCc1ccc(Cl)cc1,-8.7,0.613,2.398687998444302,-10.5
FC(F)c1cccc(C[S@@](=O)c2nc3cc(Cl)ccc3[nH]2)c1,-8.2,0.842,3.031793425624727,-11.0
FC(F)(F)c1cccc(C(=O)NCc2nnnn2C[C@@H]2CCCO2)c1,-8.7,0.864,2.7864650329898257,-10.5
Fc1ccc(-c2cccnc2)cc1OCC(=O)N1CCN(Cc2ccco2)CC1,-9.1,0.722,2.209486821973714,-10.1
FC(F)(F)c1ccc(C[NH+]2CCC[C@@H](c3nc4ccccc4[nH]3)C2)o1,-8.7,0.842,4.31352297348079,-10.5
[NH+]1CCN(Cc2c[nH+]c3ccccc3n2)C[C@@H]1Cc1ccccc1,-8.8,0.854,4.318020490293993,-10.3
[P@@](=C/Nc1ccc2ccccc2c1)Nc1ccc([N+](=O)[O-])cc1,-8.4,0.478,2.7639574538004705,-10.7
[P@@](=NC(=O)Nc1nnc(C2CC2)s1)OCc1cccc(C(F)(F)F)c1,-8.2,0.792,3.2083743130997195,-10.9
[NH+](CC1CC1)[C@H]1CCN(C(=O)c2ccc(C3CCCC3)cc2)C1,-8.3,0.87,3.43694272908263,-10.8
[N+]([O-])c1ccc(Nc2ncnc3c2CCN(c2ccc(F)cc2)C3)cc1,-8.4,0.8069999999999999,2.788735562338156,-10.7
[N+]c1ccc(Br)cc1Oc1ccc(NC(=O)C2CCCCC2)cc1,-8.6,0.837,2.468045513020119,-10.5
Fc1ccc(Oc2sc3cc(NCc4ccccc4)c[nH+]c3c2CN2CCOCC2)cc1,-9.3,0.506,3.1177178557562613,-9.8
Fc1ccc(C2=NS(=O)(=O)c3cc(F)ccc3O2)cc1C(F)(F)F,-8.9,0.8089999999999999,2.820572448960432,-10.2
FC(F)(F)c1ccccc1NC(=O)CN1CCN(C(=O)COc2cccc(F)c2)CC1,-9.1,0.783,2.093167894583829,-10.0
FC(F)(F)C1CCN(C(=O)c2cnn3c2OCCC3)[C@]1c1ccccc1Cl,-9.1,0.85,3.741068708870742,-10.0
Fc1cc(F)ccc1C(=O)N1CCC(O)(F)c2ncccc21,-9.2,0.861,3.189140173377238,-9.9
[P@@]1/c2ccccc2C(=O)N1CCC[NH+]1CCC(Cc2ccccc2F)CC1,-8.9,0.841,4.125754783649121,-10.1
[N+]1=C[C@H](C(=O)Nc2ccccc2)[C@@H](c2c[nH]c3ccccc23)N1c1ccc(F)cc1,-9.2,0.614,3.5959029378745075,-9.8
[N+]c1ccc(C[NH+]2CCC(CN3C(=O)c4ccccc4C3=O)CC2)cc1O,-8.5,0.879,3.848265022777082,-10.5
[N+]n1c(=O)c2ccccc2nc1-c1ccc(Br)cc1C(F)(F)F,-9.4,0.725,2.7484760367100964,-9.6
[N+]=C(/C=C/c1ccc2c(c1)OCO2)Nc1ccc(Cl)c(Cl)c1,-8.7,0.761,2.6978310494944484,-10.3
[N+]1=C(C2(c3ccccc3)N=N2)/C(=C/c2ccc(O)cc2)C1,-9.1,0.9,3.3496355498142627,-9.9
Fc1ccc(F)c(CN2CCC(c3nncn3CCc3ccccc3)CC2)c1,-9.2,0.721,2.310391221960975,-9.8
Fc1ccc(-c2ccc([C@H]3CCCN3C(=O)Cc3cccc(Cl)c3Cl)o2)c(Cl)c1,-9.8,0.509,2.863764427712629,-9.2
FC(F)(F)c1ccccc1SC1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,-8.7,0.605,2.4099560653727217,-10.3
Fc1ccc(COc2ccccc2CN2CCN(Cc3ccco3)CC2)cc1,-8.7,0.691,1.965824597489356,-10.3
FC(F)(F)c1nnc(-c2ccccc2)n1[C@H]1CC(=O)N(c2cccc(Cl)c2)C1,-9.5,0.719,2.929833692505099,-9.5
[NH+]=C(c1cccc(Cl)c1)[NH+](C)C/Cc1c[nH]c2c(Cl)cccc12,-8.4,0.5539999999999999,3.8760293527689313,-10.5
[NH+]1(c2nc(-c3c[nH]c4ccccc34)nn2-c2ccccc2)CC1,-9.0,0.648,3.093599275236277,-9.9
[P@@]/N=C(\NCc1cccc2c1CCCC2)N1CCc2ccccc21,-9.1,0.58,2.831806585138448,-9.8
[N+]=C[C@@H]1CC(C(=O)Nc2ccccc2C#N)=C(C)c2ccccc21,-8.9,0.862,3.4573686803392416,-10.0
[N+]([O-])c1ccc([C@H]2CN(C(=O)c3ccc(F)c(F)c3)N=N2)cc1,-8.4,0.894,3.6819020154908255,-10.5
[N+]([O-])C[C@H](c1ccco1)N(Cc1c[nH]c2ccccc12)C(=O)Cn1nnc(-c2ccccc2)n1,-8.8,0.42,3.446848932573144,-10.1
[N+]1=CCCC[C@H]1C(=O)N1CCC(NC2=Cc3ccccc3C(=O)N2C2CCC2)CC1,-9.3,0.9279999999999999,3.790633867583279,-9.6
[N+]=Cc1ccc(Cl)c(S(=O)(=O)Nc2ncn(Cc3ccccc3)n2)c1,-8.4,0.747,2.7536861224171627,-10.5
Fc1cccc([C@H]2c3cc(NC(=O)CCCn4cccc4)[nH]c3CCS2)c1,-8.9,0.725,3.522710434899542,-10.0
FC(F)(F)CCC[NH2+][C@H]1CCc2c(OCc3ccccc3)nc(-c3ccccc3)nc2C1,-9.1,0.603,3.5951298257222444,-9.8
FC(F)c1cc(C(=O)[O-])cc(-c2cc(F)ccc2F)c1,-8.9,0.892,2.7352747697504114,-10.0
Fc1cccc(COc2ccc3nn(-c4ccc(OCC(F)(F)F)cc4)n3c2)n1,-8.8,0.436,2.976488832549956,-10.1
Fc1cccc(-c2nc(-c3ccc(Cl)cc3)no2)c1,-8.5,0.783,1.766699852615428,-10.4
[NH+]=C(/NCC(=O)NCc1ccccc1)N1CCN(c2ncccn2)CC1,-8.5,0.523,2.554374833593215,-10.3
[NH+]N=C([O-])CCC(=O)Nc1cccc(C(=O)NOCc2ccccc2)c1,-8.3,0.46499999999999997,2.796608075742247,-10.5
[N+]1=C/C=C/C1=C\c1ccc(OCc2coc(-c3ccccc3)n2)cc1,-8.3,0.784,3.0512758515612584,-10.5
[N+]n1c(=O)[nH]c(=S)n1/N=N/c1nc2ccc(Cl)cc2n1CCC(=O)N1CCN(Cc2ccccc2)CC1,-9.3,0.365,3.388865739975285,-9.5
[N+]([O-])Cc1ccccc1C(=O)N1CCC2(CC1)NC(=O)N(c1ccc(Cl)c(Cl)c1)C2,-10.0,0.8029999999999999,3.581334207729947,-8.8
[N+]1=CCCC[C@@H]1C(=O)Nc1ccc(Cl)cc1N[C@H]1CCCc2ccccc21,-9.5,0.884,3.838657046756581,-9.3
FC(F)c1ccn(-c2cccc(C[NH+]3CCc4ccccc43)n2)c1,-8.9,0.862,4.285242028755532,-9.9
Fc1cccc(/C=C/C[NH2+]Cc2cccc(C(F)(F)F)c2)c1,-7.9,0.722,3.027810205821992,-10.9
[N+]c1cccc2c1CN(Cc1cc(F)ccc1F)CC2,-8.6,0.904,2.751651827780101,-10.2
[N+]=Cc1ccc(Cn2c(Nc3ccccc3)nc3ccccc32)cc1,-9.2,0.643,2.388384500209906,-9.6
[nH+]1/N=C(/NC(=S)NCc2cccc(Br)c2)nc2ccccc21,-8.2,0.77,3.1352757610329114,-10.6
Fc1ccc(F)c([C@H]2CCC[NH+](Cc3ccccc3)C2)c1,-8.7,0.866,3.9030049542054215,-10.1
[P@@](=C\c1sc2ccccc2c1Nc1ccc(F)cc1)C1CCCC1,-9.4,0.586,3.0158824247917515,-9.3
FC(F)(F)c1ccc(OCC(=O)N2CCC(COc3ccccc3)CC2)cc1,-8.4,0.8099999999999999,1.984741967739588,-10.3
FC(F)(F)c1cccc(CNC(=O)c2cccn2CC(F)(F)F)c1,-8.3,0.911,2.337186176771084,-10.4
FC(F)(F)Oc1cccc(-c2csc(NC3CCCCC3)n2)c1,-8.4,0.882,2.2138691436032047,-10.3
[P@@]C1CC[NH+](Cc2ccc(OCc3ccc4nc[nH]c4c3)nc2)CC1,-8.6,0.773,3.916801548026955,-10.1
[P@@]C1CCCC[C@H]1c1ccc(F)c(OCc2ccc(F)cc2)c1,-8.5,0.706,3.185655216571688,-10.2
[NH+](N/C([O-])=N/c1nnnn1-c1ccccc1)c1cc(F)cc(Br)c1,-8.6,0.45299999999999996,3.8117505297425263,-10.1
[N+]n1ccc(-c2cccc(CCC(=O)N3CCCC3)c2)c1Br,-8.0,0.905,2.7983211593845603,-10.7
[N+]c1cccc(-c2cnn(CS(=O)(=O)c3nnc(NCc4ccco4)o3)c2)c1,-8.5,0.58,3.50324515150027,-10.2
Fc1ccccc1C(=O)/C(CCOc1ccc(F)cc1)c1ccccc1,-9.0,0.612,2.391682714229173,-9.7
Fc1ccccc1N1CC[C@H](c2c[nH]nc2-c2cccs2)C1,-8.2,0.863,3.077871398520317,-10.5
FC(F)(F)c1cccc2nc([C@H]3CCCCN3C(=O)Cc3cccc(Cl)c3)[nH]c12,-9.2,0.6839999999999999,2.9082730581066247,-9.5
FC(F)(F)c1cccc(-c2cc(Br)ccc2OCc2ccco2)c1,-8.6,0.595,2.09421606190857,-10.1
Fc1cn[nH]c1C(=O)N/N=C\C1=CCC[C@H](c2nc(C3CC3)no2)C1,-8.6,0.719,3.888502384019079,-10.1
[C@H]Oc1ccc(-c2ncoc2C(=O)[C@@H]2C[C@H]2c2ccccc2F)cc1OCC(F)(F)F,-8.7,0.446,3.862953822869409,-9.9
[P@@]1CC[C@H](C(=O)Nc2ccc3c(c2)N(CCc2ccccc2)C3)C1,-8.2,0.911,3.345444867325412,-10.4
[P@@]1CCN(C(=O)CCC/C=C\c2cc(Cl)c(Cl)cc2)c2ccccc21,-8.1,0.5459999999999999,3.129916620792028,-10.5
[N+]1=C[C@H](S(=O)(=O)C2CC2)[C@H]2N=C(c3ccccc3)[C@@H](O)[C@@H]2[C@@H]1Nc1cccc(F)c1,-9.1,0.841,4.754929429196991,-9.5
[N+]([O-])Cc1cccc(-c2csc(-c3ccccc3)n2)c1,-8.1,0.756,2.461390371662624,-10.5
[N+]=Cc1ccc(CSc2nnc(Nc3ccccc3C)o2)cc1,-8.2,0.634,2.7687519428934664,-10.4
[N+]1=C[C@@H](C2=CCCCC2)[C@@H](c2ccc3c(c2)CCN3C(=O)COC(=O)CCC[NH+]2CCCC2)C1,-8.5,0.5539999999999999,4.951634060496396,-10.1
[N+]([O-])=C1\C(=N/C(=O)c2cn(C3CCCCC3)nc2-n2c(C)cc(=O)[nH]2)N=C1O,-9.9,0.667,4.0089684015273175,-8.7
[N+]1=CCCC[C@@H]1C(=O)N1CCC(Nc2ccc(Cl)c(Cl)c2)CC1,-8.0,0.885,3.601062424312774,-10.6
[N+]=C(c1ccccc1)N1CCN(c2cnn(Cc3ccccc3)c(=O)c2[N+](=O)[O-])CC1,-8.9,0.35,2.812733089946392,-9.7
[nH+]1cnc2c1n[nH]c1nc(-c3ccccc3)[nH]c12,-8.8,0.602,3.703061579838068,-9.8
FC(F)(F)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,-8.2,0.942,1.511939291894933,-10.4
Fc1ccc2c(c1)[C@H]([NH2+]CCN1CCOC[C@H]1c1ccccc1)CCC2,-8.0,0.874,3.866856721273304,-10.6
Fc1ccc(-c2cccc(-n3ccnc3OCCN3CCOCC3)c2)cc1,-8.6,0.75,2.377273846453408,-10.0
FC(F)(F)CC[NH+](Cc1ccncc1)C(=O)c1cccc(C[C@@H]2CCCO2)c1,-8.4,0.867,4.051169666582196,-10.2
FC(F)(F)C1CCN(C(=O)c2cccnc2CC2CCCC2)CC1,-8.1,0.905,2.465317419374633,-10.5
FC(F)(F)c1ccc(Cl)c(-c2ccc(Nc3ncccn3)n2C(F)(F)F)c1,-8.4,0.636,2.9314550678671267,-10.2
FC(F)(F)COc1cccc2c1NC(=O)/C2=C/C1NC(=S)[N-]c2ccccc21,-9.6,0.66,4.171136126779684,-9.0
