smiles,egfr,qed,sa,her2
[C@H]1c2ccccc2C(=O)O[C@@H]1CC(=O)NCc1ccc2c(c1)OCO2,-8.9,0.945,3.057231019424769,-11.6
[C@H]1CCCC[C@@H]1[C@@H]1CCCN1C(=O)c1ccc(C(=O)c2ccc(F)cc2)cc1,-9.4,0.778,3.111983982821512,-11.1
[C@H](CCNC(=O)N1CCC[C@H]1c1nc2ccccc2n1CC(=O)N1CCCCC1)c1ccc2ccccc2n1,-9.6,0.422,3.298177917158835,-10.9
[C@H]1C(=O)n2nc(CC[NH2+]Cc3c(F)c(F)cc(F)c3Cl)nc2[C@@H]1c1ccccc1F,-9.6,0.446,4.350717213547659,-10.9
[C@H]OC(=O)c1ccc([N-]S(=O)(=O)c2ccc(-c3cccc4cccnc34)cc2)cc1,-9.4,0.502,3.2064643726308564,-11.1
[C@](C#Cc1cccc(C(=O)NCCC2=CCNc3ccccc32)c1)c1ccc(F)cc1,-9.3,0.6679999999999999,2.9642447010664714,-11.2
[C@H]Oc1ccc(-c2cc(C(=O)NNC(c3ccccc3)c3ccccc3)sc2C)cc1,-9.7,0.448,2.673446780525474,-10.7
[C@H]1CCC[C@@H](CC(=O)Nc2n[nH]c(=O)c3ccc(C(F)(F)F)cc23)C1,-9.3,0.865,3.3036279334696266,-11.1
[C@H](C(=O)N[C@@H]1CCCC[C@@H]1Cc1c[nH]c2ccccc12)c1ccc(F)cc1,-8.5,0.753,3.212919558927954,-11.9
[C@]O[C@]([C@](=O)c1ccc2c(c1)c1ccccc1O2)C(=O)Nc1ccc(Br)cc1F,-9.8,0.40499999999999997,2.875975052853308,-10.6
n1cc[nH+]cc1CNc1nc2c(s1)CN(C(=O)CCC[NH+]1CCC(Cc3ccccc3)C1=O)CC2,-9.5,0.5499999999999999,4.775488974103931,-10.8
[C@H]1C(=O)c2ccc(S(=O)(=O)NC3CCCC3)cc2[C@H]1c1cccc([N+](=O)[O-])c1,-9.6,0.693,3.191776633108799,-10.7
[C@H](CC(=O)NC[C@@H](c1cccnc1)c1ccccc1F)c1cccc(F)c1,-9.1,0.76,3.018342642224836,-11.2
[C@H]1C=c2ccccc2=C1CCNC(=O)Cn1n[nH+]c2ccccc21,-8.9,0.8109999999999999,3.7175762492771263,-11.3
[C@](C#N)(NC(=O)CN1C(=O)N[C@@](c2ccccc2)c2ccccc21)c1nc(-c2ccccc2)on1,-9.6,0.533,3.045614062789328,-10.6
C=CCOc1ccccc1CN1C(=O)CCc2cc(NC(=O)Cc3ccccc3)ccc21,-8.8,0.601,2.2174629830907264,-11.3
[C@H]O/C(=N/O)[C@H]1CCCN(c2ccc(-c3cc(=O)oc4ccncc34)[nH+]n2)C1,-9.0,0.39799999999999996,4.490483265154671,-11.1
[C@](C#CCNC(=O)Nc1cccc(-c2nnc(C(C)C)o2)c1)c1ccccc1,-9.0,0.741,2.7950742113293288,-11.1
[C@H](C)N1C(=O)c2ccccc2C(C(=O)NCCc2ccc(OCC(=O)Nc3ccc(Cl)cc3)cc2)C1=O,-9.5,0.409,3.042691224330264,-10.5
[C@H]1c2ccccc2C(=O)O[C@@]1(C)C(=O)N[C@H](C)COc1ccccc1,-8.4,0.9319999999999999,3.38384621291741,-11.6
[C@]1(C(=O)N2CCc3ccc(NC(=O)C4CCCCC4)cc32)CCCC1,-8.7,0.875,2.548982532277801,-11.3
[C@H]Oc1cccc(NC2CCN(C(=O)N[C@@H](C)c3ccccc3)CC2)c1,-9.0,0.9329999999999999,2.8352267142291723,-10.9
[C@H](CNc1ccc(F)cc1C(N)=O)c1ccccc1O[C@@H]1CCCc2ccccc21,-10.0,0.661,3.1052397031270456,-9.9
[C@H]Oc1ccc(C(=O)Nc2ccc(F)cc2)cc1OCc1c(F)cccc1Cl,-9.0,0.6729999999999999,2.2842879730949903,-10.9
[C@]1(c2ccccc2)NC(=O)N(CC(=O)Nc2ccnn2Cc2ccccc2)C1=O,-8.7,0.712,2.500655031411336,-11.2
[C@](CO)(NC(=O)NCc1c(F)cccc1F)[C@@H]1C[C@]12CCc1ccccc1-2,-9.2,0.836,4.040621299532058,-10.7
[C@](C#Cc1ccccc1)c1ccc(C(=O)Nc2cc([N+](=O)[O-])ccc2C)cc1,-9.0,0.494,2.4138671600472783,-10.9
[C@]([C@@H]1CCCc2c1nnn2Cc1ccc(O)cc1)c1ccc(F)cc1,-9.4,0.87,3.3600008824384666,-10.5
[C@](c1ccccc1)C(=O)Nc1ccc(Cc2ccccc2)cc1,-8.8,0.826,2.0617635286299425,-11.1
c1ccc2sc(NC(C(=O)c3cccc(C(F)(F)F)c3)NCc3ccc[nH]3)nc2c1,-9.0,0.363,3.197000359471501,-10.8
[C@H](C)c1nc(C2CCCC2)nc2c1CCN(CC(=O)NCC1(C)CCCCC1)C2,-9.0,0.863,3.1729517347080387,-10.8
[C@H]1CCCCN1C(=O)CSc1nnc(-c2ccccc2)n1-c1cccc(Cl)c1,-9.0,0.643,2.556864580309941,-10.8
[C@](C#Cc1ccccc1)[C@@H]1CCCCN1C(=O)[C@H]1Cc2ccccc2S1,-9.4,0.829,3.581690687307269,-10.4
[C@]1(c2ccccc2)NC(=O)N(CC(=O)NC2CCN(c3ccccc3)CC2)C1=O,-9.0,0.843,2.4249577786640835,-10.8
[C@]1(c2ccco2)NCCN(Cc2nc(-c3ccc(F)cc3)sc2-c2ccccc2)C1,-9.8,0.564,2.7941293482092373,-10.0
[C@]1(C(=O)c2ccccc2)c2ccccc2C(=O)N1c1ccc(F)cc1,-10.2,0.753,2.137933928484335,-9.6
[C@]1(c2ccccc2)NC(=O)N(CC(=O)Nc2cccc(C(=O)NCC3CC3)c2)C1,-9.2,0.757,2.484992076294162,-10.6
[C@H]1CCC(C(=O)Nc2c(C(C)c3ccccc3)n[nH]c2-c2ccccc2)C1,-9.4,0.741,3.451532606639735,-10.3
[C@H]Oc1ccccc1NC(=O)NCCc1nccn1C(=O)c1ccccc1,-8.8,0.786,2.577546080181218,-10.9
[C@H](C)NC(=O)Cc1cc2ccccc2cc1OCC(=O)NCc1ccccc1,-8.9,0.714,2.323240023295142,-10.8
O[C@H]1CCCc2nc(N/N=C/c3c(F)c(F)c(F)cc3F)cnc21,-8.9,0.376,3.6070931653801,-10.8
[C@]1(SCc2c[nH]c3ccccc23)NC(=O)N(CC(=O)Nc2ccccc2C(F)(F)F)C1=O,-9.4,0.5619999999999999,2.729237127011322,-10.3
[C@H]Oc1cccc(COC(=O)c2ccc3c(c2)N(CC(=O)Nc2ccccc2F)C3=O)c1,-9.2,0.654,2.477381353554009,-10.5
[C@](C#Cc1ccccc1)C(=O)NC1(c2ccccc2F)[C@H](C(F)(F)F)C1,-9.1,0.735,3.9050222488963655,-10.6
c1ccc(-c2ccccc2CN2CCN(c3cccc[nH+]3)CC2)cc1,-9.3,0.8099999999999999,2.719366928484334,-10.3
[C@H]Oc1ccc2nc(NC(=O)[C@@H](C)Sc3ncnn3-c3ccccc3)[nH]c2c1O,-9.2,0.5,3.556926101801104,-10.4
[C@H](C)n1ncc2ccc(OCc3cccc(C(F)(F)F)c3)cc21,-8.5,0.779,2.577009832145432,-11.1
[C@H](C(=O)N1CC(C(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])C1)c1ccc2c(c1)COC2,-9.1,0.6779999999999999,2.84756748562379,-10.5
[C@H]1c2ccsc2NC(=O)[C@H]1C[NH2+][C@@H]1CCC[C@@H](CC(=O)Nc2ccccc2)C1,-9.2,0.781,4.524133198696503,-10.4
O[C@H](Cn1cnc2ccc(F)cc21)c1cc(Br)cc2c1OCOC2,-9.4,0.82,3.21207500534416,-10.2
[NH+][C@H](NC(=O)N1CCN(C(=O)Cn2cc([N+](=O)[O-])c3ccccc32)CC1)c1ccc(F)cc1,-10.0,0.538,3.295769922769092,-9.6
[C@](C#N)([C@H]1CCCN(C(=O)c2ccc(-n3nccn3)cc2)C1=O)c1cccc(OC(F)F)c1,-9.0,0.614,3.4776405156628147,-10.6
[C@]1(Cn2cnnc2[C@]2(C)C(=O)N=C2c2ccccc2)CCCN1c1ccccc1,-9.2,0.756,3.617577947191715,-10.4
[C@]1(c2ncccc2)NC(=O)N(CC(=O)Nc2ncnn2-c2ccccc2)[C@H]1C,-8.8,0.784,3.379572154043559,-10.8
c1ccc(Cn2nnnc2C[NH+]2CCC[C@@H](CNC(=O)Cc3ccccc3)C2)cc1,-8.9,0.663,3.766300350854785,-10.6
[C@H]1C=NN([C@H](CC(C)(C)c2ccc3c(c2)OCCO3)C2CC2)c2ccccc21,-9.4,0.82,3.650312324983732,-10.1
[C@H]Oc1ccc(NC(=O)NC2CCCC2)cc1OCc1cnn(-c2ccc(F)cc2)c1-n1cccc1,-9.2,0.424,2.8852718347380275,-10.3
[C@H]Oc1cccc(C(=O)Nc2cccc(C[NH+](Cc3ccc(F)cc3)C(C)C)c2)c1,-9.2,0.6719999999999999,3.5728049769607173,-10.3
[C@H]Oc1ccc2ccc(C(=O)C(=O)N[C@H]3CCN(CC(F)(F)F)C3)cc2c1,-8.6,0.722,3.2833865712189194,-10.9
[C@H]1C(=O)N(C(=O)CSc2nnc3ccccn23)C(=O)N1C1CCCCC1,-8.4,0.6829999999999999,3.018552566386738,-11.1
[C@H]Oc1ccc2[nH]c(=O)c([C@@H](C)N[C@H](C)c3noc(-c4ccc(Cl)cc4)n3)nc2c1,-8.8,0.5609999999999999,3.7737168560151897,-10.7
[C@H]Oc1ccc(NC(=O)N2C(=O)N=C([O-])/C(=C\c3ccc(O)cc3)C2=O)cc1[N+](=O)[O-],-9.1,0.504,3.395505332561674,-10.4
O[C@H]1C[C@@H](c2ccccc2)O[C@@H]1C(=O)Nc1ccc2c(c1)OCCO2,-8.6,0.876,3.184841150407352,-10.9
[C@]O[C@H](C)c1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1,-8.6,0.891,2.7582312301729246,-10.9
[C@]Oc1ccc([C@H]2NC(=O)c3cc(NC(=O)c4cccnc4)ccc3N2)cc1OC,-8.6,0.6869999999999999,3.2017241519580866,-10.9
[C@]1(C(=O)Nc2cccc(Br)c2)C(=O)C[C@@H]1c1cccc(Cn2ccccc2=O)c1,-9.5,0.721,3.05894667640722,-10.0
n1ncc(SCc2csc(-c3ccccc3)n2)c(-c2ccccc2)n1,-8.2,0.5499999999999999,2.4226549284843344,-11.3
[C@H](C)c1ccc(F)cc1NC(=O)c1ccc(-c2ncc[nH]2)cc1,-9.0,0.844,2.456997115631177,-10.4
[C@H]1CCN(c2ccccc2C(=O)Nc2cnc3snc(-c4ccccc4)c3c2)C1,-9.9,0.603,2.7354586603405444,-9.5
[C@H]2/C(=N\c3ccccc3)c3ccccc3C(=O)N2c1cccnc1,-9.8,0.7969999999999999,2.6123489470019354,-9.6
[C@]Oc1cccc(NC(=O)N2CC[C@H](Oc3ccc(Cc4ccccc4F)cn3)C2)c1,-8.7,0.724,3.1412513899063708,-10.7
[C@]1(C(N)=O)[C@H](CC(=O)c2c[nH]c3cc(C)ccc23)NC1C1=NC=C1C(=O)c1ccc(F)cc1,-9.0,0.567,3.944231269054626,-10.4
[C@]1(c2ccccc2)NC(=O)/C1=NC1=[N+]([O-])[C@H](C(=O)Nc2ccccc2)CC1=O,-9.1,0.5539999999999999,3.715099269428176,-10.3
[C@](C#C[C@H]1CCCCN1C(=O)c1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,-9.6,0.774,3.2046038519092983,-9.8
[C@]1(C(=O)NCc2cccc(F)c2)CCCN(S(=O)(=O)c2ccccc2-c2ccco2)C1,-8.9,0.712,2.6747771694623808,-10.5
[C@](O)(Cc1nc2ccccc2n1C)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-8.8,0.769,2.542881471193532,-10.6
[C@H](CNC(=O)Nc1cccc(C(F)(F)F)c1)c1c(F)cccc1F,-8.3,0.876,2.446064971822185,-11.0
[C@H](Cc1cnc2ccccc2c1N)c1c2ccccc2n1,-8.9,0.87,2.870810617950781,-10.4
[C@H]([C@H](C)NC(=O)Nc1cc(Cl)ccc1OCC1CCCCC1)[NH+]1CCN(c2ccccc2)CC1,-9.3,0.601,3.655513533971746,-10.0
[C@](O)(CC(=O)NC[C@H](c1ccccc1)c1c[nH]c2ccccc12)c1cccs1,-9.4,0.504,2.960366150291214,-9.9
[C@H]1c2ccc(Cl)c(Cl)c2CCN1C(=O)c1ccccc1OCc1ccccc1,-9.1,0.625,2.538829766884886,-10.2
[C@](C#CNc1ncnc2c1CCCC2)c1c[nH]c2ccccc12,-8.2,0.644,3.255390609094235,-11.1
[C@H]Oc1ccc(-n2nc(C(=O)NCc3ccccc3)cc2CN2CCOCC2)cc1,-8.4,0.736,2.584728228542387,-10.8
[C@H](c1ccc(F)cc1)[C@H]1CCCN1C(=O)Cc1csc(OCc2ccccc2)n1,-8.8,0.651,3.1515180376894527,-10.4
[C@H]1C(=O)CCCN1C(=O)CN1C(=O)N[C@]2(CCc3ccccc32)C1=O,-8.4,0.884,3.832144701959022,-10.8
[C@](O)(C[NH+]1CCC[C@H]1C(N)=O)c1nc2sccc2cc1NC(=O)c1ccc(Cl)cc1,-9.4,0.5459999999999999,4.3345838243409816,-9.8
[C@H]1c2ccccc2C(=O)N1c1cnn(CC[NH+]2CCC[C@]3(CC(C)(C)CSC3)C2)c1,-9.5,0.901,5.534277620802547,-9.7
[C@H]1CCN(C(=O)c2cn(Cc3ccccc3)nc2-c2ccccc2)C1,-8.7,0.8119999999999999,2.333821298546704,-10.5
[C@H]Oc1ccccc1NC(=O)C(=O)[C@@H]1CC(=O)N(c2cccc(OCCO)c2)C1,-8.6,0.738,3.1693726828721047,-10.6
[C@H](C)N=C1CCN(CC(=O)N[C@@H](C)c2ccc(Cl)cc2)c2ccccc21,-8.7,0.9299999999999999,3.081107612358071,-10.5
[C@](O)(CNc1cc(C(=O)c2ccccc2)[nH]n1)c1cccc(F)c1,-8.6,0.689,2.5939792922843328,-10.6
[C@]1(C(=O)N2CCC(CCCCc3cccnc3)C3=C2CCC3)CCC1,-8.5,0.776,3.5184615779073827,-10.7
[C@](O)(CC(=O)N1CCC[C@@H](C)C1)C(=O)Nc1ccc2c(c1)NC(=O)C=C2,-8.6,0.86,3.072068703691765,-10.6
[C@]1(C(N)=N/S(=O)(=O)c2cccc(F)c2)NC(=O)[C@H]1c1ccccc1,-9.2,0.575,3.152515668250364,-10.0
[C@](CCCNC(=O)N1CCc2ccccc21)c1ccc(F)cc1,-8.5,0.917,2.487061242549036,-10.7
[C@]1(C(=O)/C=C/c2ccccc2Oc2ccccc2)=NC(=O)[C@H]1C,-9.0,0.872,2.945203683054032,-10.2
[C@H]Oc1ccc(-c2ncco2)cc1NC(=O)c1ccnc(OCCc2cccnc2)c1,-8.8,0.5439999999999999,2.843512325749481,-10.3
[C@H]1C[C@@H](CC(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC(=O)N1Cc1ccco1,-8.5,0.767,3.312156944506356,-10.6
[C@H]Oc1ccccc1OCC(=O)N1CCC(c2c[nH]c3ccccc23)CC1,-8.7,0.826,2.4727238196763857,-10.4
[C@H]1CCN(C(=O)NCc2ccc(-n3ccnc3)cc2)c2ccccc21,-8.8,0.878,2.633687826613233,-10.3
[C@H]1C(C)(C)Cc2ccccc2N1CCCC(=O)c1cccc(Cl)c1Cl,-8.4,0.66,2.794002444967852,-10.7
[C@H]Oc1ccccc1-c1nc2ccccc2n1CC(=O)NC[C@H](C)c1ccccc1,-8.9,0.573,2.8621076076363305,-10.2
[C@H]Oc1ccc(CN2CCN(c3cc(C)[nH+]cc3C#N)C[C@H]2c2c[nH]c3c(C)cccc23)cc1,-9.5,0.563,4.068488087989158,-9.6
[C@H]1C(=O)c2ccccc2N[C@@H]1c1ccc(F)cc1Cl,-9.0,0.9299999999999999,3.0669750913669525,-10.1
[C@H](C(=O)NCCc1ccccc1)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,-8.5,0.65,2.4427029196676564,-10.6
[C@H]1C(=O)c2ccc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)cc2N=C1S,-8.5,0.857,2.8475389152491424,-10.6
[C@H]1C(C#N)C(=O)N(CCN2CCN(c3ccccc3F)CC2)c2ccccc21,-8.8,0.902,3.122156769428175,-10.3
[C@H](C(=O)c1ccc(C(N)=O)cc1)c1c[nH]c2ccccc12,-8.6,0.7989999999999999,2.282595928124477,-10.5
[C@]1(CCc2nc(-c3ccc(F)cc3)no2)Oc2ccccc21,-8.4,0.815,2.4914196885477047,-10.7
[C@](C#CNC1=Nc2nnnn2[C@@H]1C(F)(F)F)c1ccccc1,-8.7,0.72,4.257890164369852,-10.4
[C@H](C)NC(=O)CNc1ccccc1C(=O)NNC(=O)c1ccc(F)cc1,-8.8,0.6699999999999999,2.331047403056917,-10.2
[C@H]Oc1cccc(NC(=O)c2ccccc2Sc2ccccc2F)c1,-9.1,0.76,2.336901236176644,-9.9
[C@H]1C[C@@H](C)CN(C(=O)Cc2ccc([S@@](=O)Cc3ccccc3)cc2)C1,-8.2,0.902,3.468211435019252,-10.8
[C@H]1c2ccccc2C(=O)N1CCCNC(=O)c1ccc(F)cc1,-8.6,0.943,2.414722290456352,-10.4
[C@H](c1ccc(Cl)cc1)c1ccc(NC(=O)NC[C@H]2CCCO2)cc1,-8.5,0.9329999999999999,2.6911204902939936,-10.5
[C@H]Oc1ccc(-c2noc(CNc3ccc[nH]c3=O)n2)cc1OC[C@H]1CCCO1,-8.6,0.6779999999999999,3.3886603001328925,-10.4
[C@H]Oc1ccc(OCc2ccccc2NC(=O)[C@H](C)Oc2ccc(Br)c(C)c2)cc1,-8.8,0.535,2.832162805015015,-10.2
[C@H](c1cccc([N+](=O)[O-])c1)N1CCN(C(=O)Cc2csc(Cc3ccccc3)n2)CC1,-8.8,0.499,2.68506062667932,-10.2
[C@H]1CN(C(=O)[C@H]2CCCCN2Cc2ccc(Cl)cc2)CCC1(C)C,-8.6,0.899,3.081329540067747,-10.4
[C@](C#Cc1ccccc1-n1cccc1)NC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,-9.7,0.527,2.863792300458849,-9.3
[C@]1(NCc2ccccc2F)C=CC[C@@H]1CCS(=O)(=O)Cc1ccccc1Cl,-8.4,0.772,3.269323338451686,-10.6
[C@](C#N)(C(=O)Nc1cccc(C(=O)N2CCC[C@@H](C)C2)c1)c1ccccc1,-8.7,0.884,2.7912084533368,-10.3
[C@]1(CC(=O)N2CCC[C@H]3CCCC[C@@H]32)CN(c2cnccn2)C1,-8.7,0.94,3.5120139787050766,-10.3
[C@H](C)C1(CNC(=O)C(=O)Nc2nccc(-c3ccccc3)n2)CC[NH2+]CC1,-9.0,0.76,3.562673299116128,-9.9
[C@H]1C(=O)c2ccc(S(=O)(=O)c3ccc(C(C)(C)C(=O)[O-])cc3)cc2N1,-8.9,0.865,3.164648973733202,-10.0
[C@H]Oc1cc(/C=C2/C=C(c3ccc(F)cc3)N=N2)c(Br)cc1OCC(=O)NC1CC1,-8.4,0.689,3.2823672454078743,-10.5
[C@H]1CC[C@H](Oc2cccc(Cn3cc(-n4cccc4F)nn3)n2)C1,-8.4,0.8029999999999999,4.071232949665607,-10.5
[C@]1(c2ccc(Cn3c(C#N)cc4cc(Cl)ccc43)s2)Nc2ccccc21,-8.8,0.584,2.993337991487952,-10.1
[C@](CC(=O)N1CC[C@](Cc2ccccc2)NC1=O)c1ccc(F)cc1,-8.8,0.889,2.9834339284843345,-10.1
[C@](COC(=O)[C@@H]1C(=O)N(Cc2ccccc2)c2ccccc21)c1nc([C@@H]2CCCC[NH+]2CC(=O)NC2CCCCC2)no1,-9.2,0.358,4.708752577335757,-9.7
[C@]1(C(C)C)C(=O)C(=O)[C@@H]1NC(=O)COc1ccccc1OCc1ccccc1,-8.4,0.792,2.849972933011429,-10.5
[C@](O)(Cn1cc([N+](=O)[O-])ccc1=O)c1ccc(Oc2ncccc2OC(F)F)cc1,-8.6,0.52,2.803793263507421,-10.3
Cc1cc(Cl)ccc1CCNC(=O)N[C@H]1CCN(Cc2ccccc2)C1,-8.8,0.891,2.4169233296137875,-10.0
[C@H](c1ccccc1)CCNC(=O)N[C@@H](COC(=O)c1c[nH]c2ccccc12)c1ccco1,-9.3,0.347,3.16666415865081,-9.5
[C@H](CCCCc1ccc(S(N)(=O)=O)cc1)C(=O)Nc1ccccc1[N+](=O)[O-],-8.8,0.46599999999999997,2.4164816541457146,-10.0
[C@H]Oc1cccc(-c2nc(NC(=O)CNc3cc(F)ccc3F)co2)c1,-8.3,0.783,2.840148616282788,-10.5
[C@H](c1cscc1C#N)[C@@](CC(=O)c1cccc2c1OCO2)c1ccccc1,-9.0,0.663,3.1575055139314987,-9.8
[C@H]1C(=O)CN[C@@H]1/C(=C\Nc1nnc(-c2cccs2)s1)c1cccc(Cl)c1,-8.4,0.753,3.8199311433789713,-10.4
[C@H]Oc1ccc(-c2nc([C@@H](C)NC(=O)N[C@@H]3CCOC3)sc2C)cc1F,-8.5,0.917,3.706722565018598,-10.3
[C@H]Oc1ccccc1Oc1ccccc1NC(=O)C(=O)N[C@H]1CC(=O)N(C[C@@H]2CCCO2)C1,-9.3,0.706,3.487161001325749,-9.5
[C@H](C)C(=O)N1CCC(CCc2c[nH]c3cc([N+](=O)[O-])ccc23)CC1,-8.4,0.754,2.6274233017275748,-10.4
[C@H]1c2ccccc2CC[C@H]1C(=O)N/N=C/c1ccn[nH]1,-8.3,0.736,3.703469453012232,-10.5
[C@H](C)CNC(=O)CO/N=C(\[O-])Cc1nc(-c2cccc3ccccc23)no1,-7.9,0.447,3.0875531807729333,-10.9
[C@H]Oc1ccc(CNC(=O)c2ccc(-c3ccc(Cl)cc3Cl)cc2)cc1OC,-8.5,0.647,2.229548343104728,-10.3
[C@H](C)[C@@H](NC(=O)NCCn1ncc2c1CCCC2)c1cc(F)ccc1F,-8.3,0.909,3.4118024148528736,-10.5
[C@H]1CCC[C@@H]1C(=O)Nc1ccc([N+](=O)[O-])c(OCc2ccccc2)c1,-8.3,0.714,2.874698537865232,-10.5
[C@]1(Cc2ccncc2)NC(=O)N(CC(C)(C)c2nnnn2-c2ccc(F)cc2)C1,-8.8,0.773,3.1911242357010225,-10.0
[C@H](C(=O)NC[C@@H]1CCN(c2ccc(F)cn2)C1)c1ccc(F)c(F)c1,-8.1,0.884,3.0893603742682654,-10.7
[C@H](C)c1ccc(NC(=O)CCc2n[nH]c3ccccc23)cc1,-8.1,0.833,2.4200721552636804,-10.7
[C@H]1C(=O)c2ccc(OC[C@@H]3CCCCO3)cc2[C@H]1C(=O)NCc1ccccc1F,-9.1,0.891,3.434937208275924,-9.7
[C@H](c1ccc(S(N)=O)cc1)N1CCN([C@@H](c2ccccn2)c2cccc(F)c2)CC1,-9.2,0.742,3.69051248091767,-9.6
[C@H](c1ccccc1F)[C@H]1CCCN1C(=O)CCc1cc[nH+]c(Cl)c1,-8.6,0.843,3.929396075578273,-10.2
[C@H]Oc1ccc(NC(=O)c2ccccc2)cc1OC(=O)Cc1ccccc1Cl,-9.2,0.563,2.265278890816509,-9.6
[C@]1(C(=O)NCc2ccc3c(c2)OCO3)CN(c2ccccc2Cl)C(=O)NC1=O,-8.7,0.898,2.657178698508816,-10.1
[C@](O)(c1ccc(F)cc1)C1(C(=O)NCc2nc3ccccc3o2)CC1,-8.6,0.828,2.578173446360825,-10.2
[C@]1(C(C)(C)C(=O)NCc2ccccc2F)C(=O)C=C1c1ccccc1Cl,-9.1,0.9289999999999999,2.624989104848275,-9.7
[C@](O)(c1ccccc1Br)C1CCN(C(=O)c2ccccc2)CC1,-8.6,0.954,2.091936975771036,-10.2
[C@]1(CC(C)C)CCCN(Cc2nc(-c3ccc(F)cc3)no2)C1,-8.2,0.913,2.6018803324143924,-10.6
CN(Cc1cccc([N+](=O)[O-])c1)C(=O)c1cccnc1SCc1ccccc1,-8.8,0.414,2.1307842754318944,-9.9
N[NH+]1c2ccccc2C[C@H]1C(=O)Nc1ccc(C(F)(F)F)cc1,-8.3,0.817,3.810030741047212,-10.4
[C@H](C)NC(=O)c1cccc(C#Cc2c(F)cccc2OC(F)F)c1,-8.4,0.946,2.8024867649544287,-10.3
[C@H]1c2ccccc2C(=O)N1CCCN1CCN(c2ccc(C#N)c[nH+]2)CC1,-8.3,0.891,3.609002300689044,-10.4
