SMILES,Dock,QED,SA
Nc1ncc(-c2ccccc2[N+](=O)[O-])c2c1CN(C(=O)c1cccc(Br)c1)CC2,-9.5,0.583,2.5340
[NH+]1CCc2ccccc2[C@H]1C(=O)NC1CC[NH+](Cc2ccc(Cl)cc2)CC1,-9.4,0.822,4.4143
[NH+]=C(C(=O)[C@@H]1CCOc2ccccc21)[NH+]1Cc2ccccc2C1,-9.4,0.699,4.0960
[C@@](C#Cc1cccc(F)c1)NC(=O)c1cc([C@H]2CCCCC2=O)nc2ncncc12,-9.4,0.649,3.7741
[C@H]1C(=O)CN(c2ncccn2)C(SCc2nc[nH]c2-c2ccc(F)cc2)=C1[O-],-9.4,0.816,3.5070
Cn1cccc1[C@@H](O)C[NH+]1CCC(c2nc3ccc(F)cc3n2C2CCCCC2)CC1,-9.4,0.767,4.0665
[NH+]=C1C=C(C)/C(=N/c2ccccc2)[C@@H]1C(=O)COc1ccccc1[N+](=O)[O-],-9.3,0.735,3.5914
C[C@@]C(=O)c1cc(Cl)c(NC(=O)Cc2ccc(F)cc2)cc1OCc1ccccc1,-9.3,0.595,2.3517
N/c1cccc(-n2cnnc2SCc2ncc3ccccc3c2[O-])c1,-9.3,0.560,2.8467
Cc1cc(C)cc(Oc2cccc(C(=O)Nc3nnc([C@@H]4CCCO4)nc3)c2)c1,-9.3,0.806,2.9980
[C@H]1CCN(C(=O)C[NH+]2CCN(C(=O)[C@@H]3C=C[C@@H](NC(=O)Nc4ccccc4)c3)CC2)C1,-9.3,0.687,4.6247
[NH+]=C(Nc1ccc(F)cc1)N1CCN(C(=O)Nc2cc(C(N)=O)on2)CC1,-9.2,0.514,2.8853
[NH+]=C(NC1CCCC1)N1C(=O)c2cc(C(F)(F)[N+](F)(F)F)ccc2N1,-9.2,0.361,3.9511
c1ccc2c(c1)CC[C@@H]2[NH+](CC(=O)Nc1ccc(C(Cl)=O)cc1)c1ccncc1,-9.2,0.727,3.9201
[C@]\[C@]1(c2ccccc2)NC(=O)CN1C(=O)Cc1c[nH]c2cc(Br)ccc12,-9.2,0.809,3.4272
C[C@@](CO)(NC(=O)O[C@@H]1CCN(c2ccc(F)c(F)c2)C1=O)c1ccc(Cl)cc1,-9.2,0.881,3.3739
[C@@]Oc1cc(C)cc(/C=C/C(=O)N2Cc3cccc(C(F)(F)F)c3C2=O)c1,-9.2,0.871,3.1593
[C@@](CC(=O)NCc1cccc(NC(=O)C2CC2)c1)N[C@H]1CCc2ccccc2C1,-9.2,0.717,3.0377
[C@@]Oc1ccc(C(=O)Nc2ncc(N3CCOCC3)cc2Sc2ccc(C)c(C)c2)cc1OC,-9.2,0.631,2.8968
C\C=C(NC(=O)N[C@H](C)C(=O)N1Cc2ccccc2O[C@@H]1C)c1ccccn1,-9.2,0.964,3.6277
[C@@]1(c2ccc(Cl)cc2)NC(=O)N(CC(=O)N/N=C/c2cc(Cl)ccc2Cl)C1=O,-9.2,0.536,2.6824
[C@@](C#N)(C(=O)c1ccc2c(c1)CCCC2)N1CCN(c2ccc(C#N)cc2)CC1,-9.2,0.866,2.6500
C[C@H](C(=O)NC[C@@H]1CCCN(c2ncccn2)[C@H]1C)c1ccccc1,-9.2,1.020,3.3491
[C@@](C#CN(C)C(=O)c1cccc(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,-9.2,0.521,3.0125
[C@](Cc1ccccc1)[C@H]1CCCN(c2ccc(Cl)cc2C(N)=O)C1,-9.1,1.004,2.9577
[C@@H]Oc1cccc([C@@H](NC(=O)C2CCC(N(C)c3nc4ccccc4s3)C2)C(C)C)n1,-9.1,0.683,3.9511
[C@](C(=O)c1ccc(OC(F)F)c(Cl)c1)N1CCN(C(=O)CCc2c[nH]c3ccccc23)CC1,-9.1,0.602,2.8678
[C@](CNC(=O)CCc1ccc(Cl)cc1)NC[C@@H](C(c1ccccc1)c1ccccc1)Oc1ccccc1,-9.1,0.274,3.0987
[C@@](C#C/C(c1ccccc1)C1CCCCC1)C(=O)Nc1cc(Cl)ccc1Cl,-9.1,0.705,3.2789
C[NH+](Cc1cc(F)cc(F)c1)S(=O)(=O)c1ccc(/C=N/S(=O)(=O)c2ccc(Cl)cc2)cc1,-9.1,0.617,3.6025
CN(C)c1cccc(F)c1NC(=O)Cc1cc(-c2ccccn2)cc(N2CCOCC2)n1,-9.1,0.750,2.6116
[NH+]=C1CCN(c2ccccc2Br)C[C@@]1(c1cccc(F)c1)C(=O)Nc1ccc([N+](=O)[O-])cc1,-9.0,0.516,3.4424
[NH+]c1ccc(S(=O)(=O)Nc2nc(-c3cccc(F)c3)cs2)cc1,-9.0,0.894,2.6717
[C@@H]Oc1ccc(NC(=O)Cn2ncc(=O)[nH]c2=O)cc1OCc1ccc(Cl)cc1,-9.0,0.719,2.6571
[C@]1(c2cccc(C(F)(F)F)c2)NC(=O)N(Cc2cccc([N+](=O)[O-])c2)C1,-9.0,0.774,2.6856
[NH2+]=c1cc2c(ccc3ncnn32)c1-c1ccc(Oc2ccccn2)cc1,-9.0,0.684,3.2200
[C@@](C#CCNC(=O)Nc1cc(C(F)(F)F)ccc1N1CCCCC1)c1cccs1,-9.0,0.794,2.9478
[C@H]O[C@H]1[C@@H]\[C@@H](c2ccccc2)[C@@H](c2ccccc2)S/C1=N\CCc1ccc(F)cc1,-9.0,0.580,4.0021
N=C1/C(=C\c2cc(Cl)ccc2OCc2ccccc2C#N)C(C#N)=C(N)O1,-9.0,0.949,2.9595
N=C1NC(COC(=O)[C@@H]2CSC3=Cc4ccccc43)[C@@H]2C1,-9.0,0.951,4.5831
C[C@H](NC(=O)NCc1ccc(-n2cccc2)nc1)c1ccc(F)cn1,-8.9,0.861,2.8898
[NH+]=C(Cn1cnc2ccccc2c1=O)NC[C@@H](O)c1ccccc1,-8.9,0.553,3.0041
[NH+]=C(NCC1CCN(c2cccc(Cl)c2)CC1)N1CCN(C2=[NH+]CCC2)CC1,-8.9,0.554,3.5878
[NH+]=C1NCC(Cc2c[nH]c(=O)[nH]c2=O)[C@@H]2c3ccccc3C=C12,-8.9,0.679,4.2870
[NH+]=C1c2sccc2C(=O)C[C@@H]1N/N=C(/[O-])Cc1noc(Cc2ccccc2)n1,-8.9,0.440,4.1372
[C@@]1(C(=O)C[NH+]2CCC(Oc3ccc(C(F)(F)F)cc3)CC2)NC(=S)N1c1ccccc1F,-8.9,0.616,3.6374
[C@@]Oc1ccc(OCc2nc(C)sc2[C@@H]2CCc3ccccc32)cc1O,-8.9,0.820,3.4996
[C@@]1(C[NH2+]Cc2ccc(Br)cc2)NC(=O)N=C1SCc1ccc(Cl)cc1,-8.9,0.831,3.4380
[C@@]1(CC([O-])=N/S(=O)(=O)c2ccccc2)Nc2ccccc21,-8.9,0.796,2.9792
CS(=O)(=O)c1ccc(C(=O)Nc2nnc(SCC(=O)Nc3ccccc3F)s2)cc1,-8.9,0.516,2.1024
[C@@]Oc1ccccc1S(=O)(=O)N1CC(c2ccc(OC)cc2)c2ccccc21,-8.9,0.770,3.0364
[NH2+][C@@]1(c2ccccc2)[C@@H]2CCC[C@@H]2[NH+]=C(c2ccccc2)[NH+]1Cc1ccccc1,-8.9,0.703,4.6162
[NH+]=C(N[C@H]1CCC[C@@H](C)C1)N1CCN(C(=O)c2cccc(Cl)c2)CC1,-8.8,0.723,3.3231
[NH+]=C(C(=O)Nc1ccccc1-c1ccccc1)n1nnc(-c2ccccc2Cl)n1,-8.8,0.515,2.6594
C[C@@H][C@H][C@@H]1CN(C(=O)C(=O)Nc2ccc(F)c(Cl)c2)C[C@@H]1[NH+]1C[C@H]2CCCC[C@@H]21,-8.8,0.843,5.0286
[C@](O)(c1ccccc1)[C@@H]([NH3+])c1cccc(NC(=O)c2cnncc2F)c1,-8.8,0.764,3.4325
[C@]1(CNC(=O)[C@H]2Cc3ccccc3S2)Oc2ccccc21,-8.8,1.056,3.1715
[C@@](C(=O)[C@H]1COc2ccccc21)N1CCN(c2ccccc2C(F)(F)F)CC1,-8.8,0.911,3.3451
[C@@]1(C)CCC[C@H]1NC(=O)Cn1c(SC2CCCC2)nc2ccccc21,-8.8,0.977,3.1529
S=C(Nc1ccc(Cl)c2ccccc12)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-],-8.8,0.406,2.2158
C/C(C/C=C(/C)C(=O)NC(=O)c1ccc(F)cc1)N(C)Cc1ccccc1F,-8.8,0.840,2.9258
[C@@H]Oc1c(C(=O)NCCc2ccc(C(C)C)cc2)cc(N2CCCC2)cc1Br,-8.8,0.750,2.5485
O[C@H]C=S=C(c1ccc(F)cc1)N1C(=O)[C@H]2CCCC[C@@H]2C1=O,-8.7,0.778,3.9580
[NH+]=C(NCc1nc2ccccc2c(=O)n1C1CC1)N(Cc1ccccc1)C1CC1,-8.7,0.605,2.6989
C[NH+](C)[C@@H](CNC(=O)c1cccc2[nH]ncc12)c1ccc(Cl)cc1Cl,-8.7,0.749,3.5494
[NH+](C)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1O,-8.7,0.930,2.9581
c1ccc(COc2ccc(-n3[nH]c(=O)[nH]c3=O)nn2)c(Cl)c1,-8.7,0.852,2.6979
[NH+]=C(/NCCN1CCN(C(=O)c2ccc([N+](=O)[O-])cc2)CC1)OCc1ccccc1,-8.7,0.398,2.4936
[NH+]=C1NC(=S)N(c2ccccc2)/C1=C\SCc1ccc(Cl)cc1,-8.7,0.933,3.1263
[NH+]=C(Nc1ccc2c(c1)OCO2)[NH+](C)Cc1nc2ccccc2c1=O,-8.7,0.616,3.9683
[C@]Oc1ccc(NC(=O)N2CCC[C@@H](C(=O)NCc3ccccc3)C2)cc1F,-8.7,0.944,2.8161
[C@@H]Oc1ccc(CN(C)C(=O)c2[nH]c3ccccc3c2N2CC[NH+](Cc3ccccc3)CC2)cc1,-8.7,0.548,3.5487
[C@]1(C(=O)[C@]2(CCc3ccc(Cl)cc3)NC(=O)N(Cc3ccccc3Cl)C2=O)CO1,-8.7,0.523,3.3004
[C@@](CC(=O)N1CCC(CCNC(=O)Nc2ccccc2)CC1)c1ccc(F)cc1,-8.7,0.852,2.4377
[C@@](C)(C(=O)N1c2ccccc2C[C@@H]1O)Cc1c(F)cccc1F,-8.7,1.055,3.1646
[C@@]Oc1ccc(F)cc1NC(=O)CCNC(=O)[C@@H]1CC(=O)Nc2ccccc21,-8.7,0.824,3.0997
[C@@](C#Cc1ccccc1)NC(=O)c1ccc2c(c1)oc(=O)n2C,-8.7,0.691,2.8045
[C@@](C#Cc1ccccc1)[C@H](C(=O)NCc1ncccc1O)[NH+]c1ccccc1,-8.7,0.688,3.8237
[C@@]1(CNc2ccccc2-c2ccncc2)c2ccccc2O1,-8.7,0.893,2.4070
COc1cccc([C@H](NC(=O)c2cc(C[NH3+])ccc2F)C2CC2)c1,-8.7,0.965,3.0466
Cc1ccccc1C(=O)N[C@@H](C)c1cccc(C(=O)NC)c1,-8.7,1.021,2.1592
[C@][C@@]([C@H][C@@H][C@]CS[C@@H]1NC(=O)N(Cc2ccc(Cl)cc2)c2ccccc21)c1ccccc1,-8.7,0.482,3.8716
COc1cccc([C@H]2c3c(C)[nH]cc3c3c2cc(C)c3=O)c1,-8.6,1.025,3.4815
c1ccc(-n2nnnc2-c2nc(NC(=O)c3ccco3)cs2)cc1,-8.6,0.724,2.4869
[NH+]/Cc1c(C(=O)N2CCN(c3c(F)cccc3F)CC2)sc2c1CCC2,-8.6,0.930,2.9222
[C@H]Oc1ccc(CC(=O)N2CCCN(Cc3ccc(C(C)=O)cc3)C2=O)cc1,-8.6,0.833,2.5807
[C@](=N\NC(=S)Nc1cccc2ccccc12)c1ccc(Cl)cc1,-8.6,0.523,2.4923
CS([C@H]N(C)C(=O)N1CCC[C@@H]1C(=O)N[C@H]1CCCc2ccccc21)C(=O)N1CCCC1,-8.6,0.785,4.0961
[C@@]1(C(=O)c2ccc(C(F)(F)F)cc2)CCCC[NH+]1Cc1ccccc1,-8.6,0.947,3.5574
[C@@](CN(C)C(=O)c1ccc(-c2ccccc2)cc1)c1cc(F)cc(F)c1,-8.6,0.756,2.3691
[C@@](Cc1cccc(Cl)c1C(F)(F)F)C(=O)Nc1sc2c(c1C(N)=O)COC2=O,-8.6,0.820,3.4360
[C@@](C#COC1CCCCC1)c1csc([N-]S(=O)(=O)c2cccc(F)c2)n1,-8.6,0.818,4.0224
[C@@]N1CCc2ccccc2N1C(=O)C[C@@H](O)c1cccc(Cl)c1,-8.6,1.052,3.3465
[C@H]Oc1ccccc1-c1nnc2c3c(cc12)CN(CCCn1nccn1)CC3,-8.6,0.891,3.8184
CCc1cccc(N2C=CC(Cc3c[nH]c(=O)[nH]c3=O)C2)c1,-8.6,1.014,3.4896
C[C@H](Sc1nnnn1C)C(=O)Nc1ccc(Br)c2ccccc12,-8.6,0.801,2.6436
Cc1ccccc1-n1cc([O-])c(C(=O)Nc2cc([N+](=O)[O-])ccc2Cl)n1,-8.6,0.669,2.6061
[C@@]1(C(=O)Nc2cccc(Cl)c2)[C@@H](C(=O)Nc2ccccc2C)N=N1,-8.6,1.000,2.9474
[C@]Oc1ccccc1C1=CCN(C(=O)c2cc(C)oc2-n2cccn2)CC1,-8.6,0.823,3.2178
[C@H]Oc1ccccc1Cc1cc(C(=O)OC2CCC2)nnc1OCc1nc(C)cs1,-8.6,0.613,3.1453
[C@H]1CCCN(C(=O)NCc2nccc(-c3ccccc3)n2)C1,-8.6,1.057,2.5887
C=CCn1c(C)nc2cc(C(=O)Nc3nc(C(=O)N(C)C)ccc3[N+](=O)[O-])ccc21,-8.6,0.490,2.6857
[C@@](C#Cc1c(Cl)nsc1N1CCOCC1)c1ccc2c(c1)OCCO2,-8.6,0.866,3.3058
[NH+]=C(Nc1nc(-c2ccccc2)cs1)N1CCN(Cc2ccccc2)CC1,-8.5,0.649,2.3892
[NH+](CCn1nc(-c2ccccc2)sc1=O)c1cccc(F)c1F,-8.5,0.886,3.3646
[NH+]=C(Nc1ccncc1)[NH+]1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,-8.5,0.540,3.4031
[NH+]=C(NCc1ccc(Cl)cc1)N(CCC#N)N1Cc2ccccc2C1,-8.5,0.741,2.9973
[NH+](Cc1ccccc1)c1ccc(-c2[nH+]ccn2CC(=O)c2ccccc2)cc1,-8.5,0.611,3.5915
[NH+]=C(NCc1cccc(Br)c1)NNc1nc(COc2ccccc2)n[nH]1,-8.5,0.331,2.9845
S1\c2ccccc2C(=O)[C@@]1(O)Cc1c[nH]c2ccccc12,-8.5,0.872,3.1085
[C@@H]Oc1ccc(N2CC[NH+](CCNC(=O)c3ccc(C(=O)NC4CC4)cc3)CC2)cc1,-8.5,0.699,3.3390
[C@@H]Oc1c(Cl)ccc(CNC(=O)CCN2C(=O)[C@H]3CC=CC[C@@H]3C2=O)c1,-8.5,0.722,3.4602
[C@]1(c2ccc(Cl)cc2)NCCCN1c1cccc([N+](=O)[O-])c1,-8.5,0.804,2.4980
[C@](O)(c1ccccc1)c1nnnn1-c1ccc2c(c1)OCO2,-8.5,0.902,2.4962
[NH2+]=C(NCc1ccco1)Nc1nc(-c2cc(Cl)ccc2Cl)cs1,-8.5,0.599,2.8206
[C@@]1(C(=O)Nc2cccc(C(F)(F)F)c2)CC[C@H]1CC1O[C@@H](C(=O)NCc2ccco2)C1,-8.5,0.797,3.8573
[C@@](CO)C1CN(C(=O)c2cnc3ccccc3n2)[C@H]1c1cccc(Cl)c1,-8.5,0.881,3.5561
[C@@]1(C#N)C[C@H](CCC(=O)OCc2ccc(-c3ccccc3)cc2)[C@H]2CCCC[C@@H]21,-8.5,0.674,3.5081
[C@@](CC(=O)c1sc2ccccc2c1[N+](=O)[O-])c1cccc(Cl)c1,-8.5,0.475,2.9073
[C@@]1(c2cccs2)NC(=O)N(Cc2ccccc2)[C@H]1c1cccn1Cc1ccccc1,-8.5,0.560,3.1269
O1PCC[C@H](Nc2cc(-c3cccs3)nc(NCCN3CCOCC3)c2)N1C[C@@H]1CCCO1,-8.5,0.625,4.4101
[NH+]=C(/NCc1ccc(OC(C)C)cc1)N1c2ccccc2C[C@@H]1C,-8.4,0.777,3.0067
C[NH+](Cc1cccc([N+](=O)[O-])c1)[C@H]1CCN(c2ccc(F)cc2)C1=O,-8.4,0.771,3.7940
[NH+]=C1CCC[NH+](Cc2cccc(C(F)(F)F)c2F)N1,-8.4,0.735,4.7886
[NH+]/C(C/C=C/c1ccccc1)NC(=O)c1ccccc1O,-8.4,0.978,3.0180
c1ccc(Nc2ncc(C(F)(F)F)cc2)c([N+](=O)[O-])c1,-8.4,0.798,2.0739
[C@H](CC(=O)N1CC[C@H](C(N)=O)c2ccccc21)c1cccnc1,-8.4,1.049,3.2346
[C@][C@H][NH+]/[C@H][C@][C@H]C[C@]1(O)c2ccccc2C(=O)N1c1ccc(C#N)cn1,-8.4,0.834,4.6035
[C@]S1O\[C@H]N2C(=O)N=C(C(=O)Nc3ccc4c(c3)OCO4)N=C2S1=O,-8.4,0.666,4.6949
C[C@@]1(C2CCN(c3nc4ccccc4o3)CC2)CCC(=O)N1C[C@H](C)O,-8.4,1.021,3.6151
[C@@](CCNC(=O)Nc1ccccc1Cn1cncn1)c1ccc(OC(F)(F)F)cc1,-8.4,0.656,2.7378
[C@@]1(Cc2ccco2)NC(=O)N(CC(=O)N[C@@H]2CCc3c(Cl)cc(F)cc32)C1,-8.4,0.934,3.5578
[C@@]1(CCNC(=O)N2CCN(c3cccc(C#CCCCOC4CC4)c3)CC2)CCC(N)C1=O,-8.4,0.578,3.5200
[C@@]1(CCl)[C@@H]([O-])C[C@H]1C(=O)Nc1cccc(C(=O)N2CCCCC2)c1,-8.4,0.953,3.4908
[C@@]/C=C1/O[C@H](c2ccc(O)c(Br)c2O)C=C(C(C)C)N1c1ccccc1,-8.4,0.817,3.9628
C(CC(=O)N1CCN(c2ccccc2)CC1)c1ccc(S(N)(=O)=O)cc1,-8.4,0.973,1.8423
[C@][C@H](NC(=O)c1ccccc1N1CCSC1=O)c1ccc(OC(F)F)cc1,-8.4,0.921,3.4007
Cc1ccc2ccc(C(=O)N[C@H](CC#N)C(=O)Nc3ccc(C#N)cc3)n2c1,-8.4,0.828,3.1187
COc1ccc(-c2nnc(SCC(=O)Nc3cc(C)ccc3C)n2N)cc1,-8.4,0.612,2.0255
C[C@H](COc1ccccc1)NC(=O)C(=O)Nc1cnccc1C(F)(F)F,-8.4,0.906,2.7419
[C@H]Oc1ccc(NC(=O)N2CCC3=C(CCCC3=O)C2=O)cc1,-8.4,1.020,2.9630
O\C(=C/c1ccc(Cl)c(Cl)c1)N[C@@H]1CCc2[nH]ncc21,-8.4,0.865,3.4547
[C@@]Oc1cc(C)ccc1-n1cc([O-])c(C(=O)N2CCc3ccccc32)n1,-8.4,0.841,3.1807
[C@][NH+]P(=O)(Nc1cccc([N+](=O)[O-])c1)=C(c1ccc[nH]1)c1ccccc1,-8.4,0.464,3.6467
[NH+]=C(C(=O)Nc1ccc(-n2cccn2)cc1)c1ccccc1,-8.4,0.809,2.4588
[C@@]Oc1ccccc1NC(=O)CN1C(=O)C([O-])=Nc2cc([N+](=O)[O-])ccc21,-8.4,0.633,3.0255
COc1cccc(C(=O)Oc2cccc3ccccc23)c1,-8.3,0.645,1.5990
[NH+]=C(Nc1ccccc1F)c1ccccc1O,-8.3,0.641,2.4271
C[NH+]1Cc2nc(C(F)(F)F)ccc2[C@H]1C(=O)NCc1ccccc1,-8.3,1.002,3.8972
[NH+]=C(S)N1c2cc(Cl)ccc2N[C@H](c2cccnc2)C1,-8.3,0.535,3.6584
[NH+]=C=C(/Cc1ccc(Oc2ccccc2)cc1)n1cncn1,-8.3,0.832,2.8486
C[NH+]1CCC(CNC(=O)NNC(=O)c2ccc(F)cc2)CC1,-8.3,0.689,3.1959
c1ccc(-n2c([S-])nnc2CNC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,-8.3,0.778,2.5880
[NH+]1CCC(CNC(=O)Nc2ccccc2C(N)=O)CC1,-8.3,0.715,3.0804
[NH+]N[NH+]=[NH+]/N=C1\NC(=O)N(CCc2ccccc2)N1c1ccccc1,-8.3,0.380,3.8124
CS(=O)(=O)C[C@@H](NC(=O)c1ccc(CC(N)=O)cc1)c1ccc(F)cc1,-8.3,0.869,2.5527
O=C1c2ccccc2C(=O)N1CCCN1CCN(Cc2ccccc2)CC1,-8.3,0.850,1.8566
[C@@](O)(C(=O)OCc1ccccc1F)c1c[nH]c2ccccc12,-8.3,0.836,2.3222
[C@@](O)(c1ccc(S(=O)(=O)Nc2ccc(OC(F)F)cc2)o1)c1ccc(F)cc1,-8.3,0.719,2.5112
[C@@](C#CNC(=O)Cc1cnn(-c2ccccc2Cl)c1)N1CCCCC1,-8.3,0.788,3.1908
[C@@](C#N)(OCc1ccc(C(=O)[O-])cc1)[C@H]1NC(=S)N(Cc2ccc(F)cc2)C1=O,-8.3,0.789,3.5767
[C@@]Oc1ccc(C)c(N(C)C(=O)CSc2nc(-c3ccccc3)c(C)o2)c1,-8.3,0.694,2.9034
[C@@](C#CCO)NNC(=O)c1ccc(S(=O)(=O)C(=O)c2ccccc2)cc1,-8.3,0.417,3.0044
[C@@](=C/C(=O)CCCCc1c(F)cccc1Cl)c1ccccc1[N+](=O)[O-],-8.3,0.395,2.7585
n1nc(-c2ccccc2)cc(C(=O)OCc2ccco2)n1,-8.3,0.794,2.3548
C1CCN(C(=O)c2ccc([C@@H](C)Oc3ccc(F)cc3)nn2)CC1,-8.3,0.973,2.6883
S[C@H](c1ncccc1Cl)c1cc(Cl)c2c(c1)C(=O)CCC2,-8.3,0.897,3.3016
[NH+]1CCN(c2ccc(C(=O)NCc3nncn3C(F)(F)F)cc2)CC1,-8.3,0.911,3.5093
Cc1ccc2cc(C(=O)NCCC(=O)Nc3cccc(C(C)=O)c3)oc2c1,-8.3,0.763,2.0289
[C@H]Oc1ccc(N(C(=O)c2cc([N+](=O)[O-])ccc2[N+](=O)[O-])S(=O)(=O)c2ccc(Cl)cc2)cc1,-8.3,0.463,2.7477
[C@H]1CCC[C@@H](NC(=O)Nc2cccc(CS(=O)(=O)C3CC3)c2)C1,-8.2,0.978,3.1528
[NH+]=C(Nc1ccccc1[N+](=O)[O-])N1CC[NH+](CC2CCCCC2)CC1,-8.2,0.412,3.8682
[NH+]1CCC(C(=O)c2n[nH]c([O-])c2-c2ccccn2)CC1,-8.2,0.844,4.1040
[NH+]=C(Nc1cncc(-n2cccc2)n1)N1C(=O)C=CC[C@@H]1C,-8.2,0.701,4.1095
[NH+]=C(\NCc1ccc(-n2cccn2)cc1)n1cccn1,-8.2,0.611,2.9242
[NH+]=C(CN1CCN(c2cccc[nH+]2)CC1)c1ccccc1,-8.2,0.889,3.5498
[NH+]1CCC(CNC(=O)N[C@@H]2CCCN(c3cncc(Cl)c3)C2)CC1,-8.2,0.860,3.7866
[NH+]=C(Nc1ccccc1)[NH+]1CCN(c2ccccc2)CC1,-8.2,0.619,3.2389
[NH+](C[C@H]1CCS(=O)(=O)C[C@H]1O)[C@H]1CCN(c2cccc([N+](=O)[O-])c2)C1,-8.2,0.635,4.4200
c1ccc(Cc2n[nH]c(Cc3ncoc3C(F)(F)F)n2)cc1,-8.2,0.914,2.9112
[C@H]1C[C@@H](C[C@@H]2CCCC[C@H]2C(=O)N2CC(=O)N3CCC[C@H]32)CC[S@]1=O,-8.2,0.881,4.8731
SC(CC(=O)/N=C(\[O-])c1cccc2c1OCO2)c1ccccc1,-8.2,0.640,3.5351
[C@@H]1c2ccccc2C(=O)N1C[C@@H](O)COc1ccc(OC(F)(F)F)cc1,-8.2,0.964,3.1261
[C@@H]OC(=O)C1=C(C)OC(=S)N[C@@H]1c1ccccc1OCc1ccccc1,-8.2,0.752,3.3427
[C@]n(N[C@H]N1C(=O)c2c(C(=O)N(C)c3ccccc3)c(C(C)C)c(=O)oc2C)C1(C)C,-8.2,0.925,3.6519
[C@@]1(CC2CCN(c3cnoc3)CC2)OC(N)=C(C#N)[C@H]1c1ccco1,-8.2,1.023,3.8147
[C@@]1(C[NH2+]Cc2cnn(-c3ccccc3)c2)Nc2ccc(C(=O)[O-])cc21,-8.2,0.789,3.6644
[C@@](C#N)C(=O)C[C@H](Nc1c(F)cccc1F)C(=O)NCc1ccccc1,-8.2,0.873,3.1743
[C@@]1(CN2CCN(c3ccccc3)CC2)CCCC[C@H]1CC(=O)NC(C)C,-8.2,0.957,2.9197
P[NH+][C@@H]n1nnnc1SCc1c([O-])c(C(F)(F)F)nc2cc(F)ccc12,-8.2,0.495,4.4042
Cc1cccc(NCc2nnc(C(=O)Nc3ccc(C)c(C)c3)n2C)c1,-8.2,0.848,2.2898
[C@@H]SC1C=C(C(=O)N[C@H](C)c2ccccc2)N[C@H]1c1ccccc1,-8.2,0.981,3.6927
C1CCC(Oc2ccc(C#N)c(N3CCNC3=O)c2)CC1,-8.2,1.038,2.4979
N/[C@H]N/C=C1\COC(C)C[C@H]1CC(=O)Nc1cc(Cl)ccc1Cl,-8.2,0.866,3.9356
Oc1cc2ccccc2nc1NCCC(=O)N1CCCCC1,-8.2,1.021,2.1485
