SMILES,Dock,QED,SA
C1cSc2ccc(NC(=O)CC3CCN(C(=O)Nc4cccc(C(F)(F)F)c4)CC3)nc21,-9.4,0.776,2.6953
N#Cc1ccc(Cl)c(/C=C2\C(=O)N(S(=O)(=O)c3ccc(F)c(F)c3)N=C2C(=O)C(Cl)(Cl)Cl)c1,-9.4,0.522,3.2261
[C@@](C#Cc1cccc(C(=O)N[C@H]2CCN(c3ccccc3)N(C)C2=O)c1O)c1cccc(Br)c1,-9.4,0.624,3.6149
[C@@]1(c2ccccc2F)NC(=O)N(CC(=O)NC[C@@H]2CCCc3c2cccc3)C1,-9.4,0.948,3.1730
[NH+]NC(=O)CC1CCC(c2n[nH]c(C3CCN(C(=O)c4ccc(C(C)(C)C)[nH]4)CC3)n2)CC1,-9.4,0.706,3.3919
Nc1ccccc1NC(=O)C[NH+]1CCC(CN2CCc3[nH]c(=O)cnc3C2)CC1,-9.4,0.626,3.7250
[C@]1(C(=O)NCc2ccc(O)cc2)CCC[NH+](CCNC(=O)Cc2c(F)cccc2F)C1,-9.4,0.611,3.8524
[NH+]=C1/C(=C/c2cc(Cl)c(Cl)c(Cl)c2)C([O-])=NC(=O)N1CCc1ccccc1,-9.3,0.879,3.3032
c1ccc(-n2c(C(=O)NCc3ccc(Oc4ccccc4)cc3)cc(=O)n(C)c2=O)cc1,-9.3,0.622,2.1596
P/1[C@H]2C(=O)N(CCS(=O)(=O)c3ccccc3)CS[C@@H]2CC(=O)N1Cc1ccccc1,-9.3,0.728,4.1990
[C@H][N+]1=C(C(=O)Nc2cccc(C(F)(F)F)c2)[C@H]2CC[C@](C)(c3nnnn3Cc3ccccc3)[C@H]12,-9.3,0.693,4.0615
Cn1cc(C(=O)C2CCN(C(=O)Nc3ccc4c(c3)OCCO4)CC2)c2ccccc21,-9.3,0.760,2.3348
[C@@]1(c2cccnc2)NC(=O)N([C@@H](CO)C(=O)NCc2ccccc2)c2ccccc21,-9.3,0.700,3.1192
[C@@](C#Cc1ccccc1)c1nccn1-c1nc(Cl)nc2cc(F)ccc12,-9.3,0.509,3.0299
[C@@]NS=S1=Nc2c(-c3ccccc3)nnn2/C1=N\c1ccccc1C(F)(F)F,-9.3,0.678,4.3628
O\N=C1\C(=O)/C(=C\c2ccc(OCc3ccccc3F)cc2CN2CCOCC2)SC1,-9.3,0.528,2.8976
N=C1c2ccccc2C(=O)N1CCc1nc2cc(Cl)ccc2[nH]1,-9.3,0.886,2.5023
[C@@]=NCC(=O)Nc1ccccc1C(=O)NCc1cccc2ccccc12,-9.3,0.785,2.3454
Sc1cc(C(F)(F)F)ccc1N1CCC([NH2+][C@@H]2CCCc3ccccc32)CC1,-9.2,0.822,3.8116
[NH+]=C(/C(=O)c1ccccc1[N-]S(=O)(=O)c1ccc(Cl)cc1)N1CC[C@@H](C)c2ccccc21,-9.2,0.461,3.9068
O/[NH+]/C=C/C=C/C=C/C=C/C=C/C(/C=C\c1ccccc1Cl)N(Cc1ccccc1)c1ccc(SC(F)F)cc1,-9.2,0.225,4.1905
Nc1ncccc1C(=O)N[C@H](c1ccccc1)c1ccccc1,-9.2,0.888,1.8192
N=C(NC[C@@H]1COc2ccccc2S1)c1c(C(=O)N2CCCC2)nncc1Br,-9.2,0.647,3.7898
OS([NH+]C1CCN(C(=O)c2ccc(F)cc2)CC1)C(=O)Nc1cccc2cccnc12,-9.2,0.577,3.6252
[C@@]Oc1ccc(-c2nn(-c3ccccc3)c(/C=N/Nc3ccccc3)c2[N+](=O)[O-])cc1OC,-9.2,0.349,2.8989
[C@@](CC(=O)Nc1ccccc1C(F)(F)F)N1CCN(Cc2ccc(N3CCCC3)cc2)CC1,-9.2,0.774,2.6568
[C@@](C#C[C@H]1OCCc2ccccc21)c1n[nH]c(Oc2ccccc2F)c1[N+](=O)[O-],-9.2,0.522,3.8896
N/C(=[NH+]\CCNC(=O)c1ccccc1OCc1ccccc1)C(=O)Nc1ccccc1,-9.2,0.360,2.5669
N[NH+]3CCN(c1ccc(Oc4ccccc4)c(O)c13)C[NH+]1CCN(c2cccc(Cl)c2)CC1,-9.2,0.447,4.3919
CN[C@H]\P(S[NH+]1N=C(N)Oc2cc(O)ccc21)c1ccc(F)cc1,-9.2,0.475,5.0525
COc1ccccc1NC(=O)c1ccc(=O)n(CC(=O)N(CC)C2CCCC2)c1,-9.2,0.889,2.2208
Cc1ccccc1N(C)S(=O)(=O)c1ccc(-c2ccccc2C(=O)N(C)C)cc1,-9.2,0.746,2.0661
N3C(=O)c1ccccc1C3CCN(Cc1ccc(F)cc1F)C(=O)c1ccco1,-9.2,0.793,2.9968
O=C(Cn1nnc2c(nnn2-c2ccc(F)c(F)c2)c1=O)c1ccccc1,-9.2,0.617,2.4196
O=C(Nc1ccc(-n2cccc2)cc1)c1cc(F)cc(F)c1Cl,-9.2,0.805,2.1466
N#Cc1cc(Cl)c(N[C@H](c2ccc(F)cc2)C(=O)NCc2cccs2)cc1C=O,-9.1,0.646,3.1038
C/C(=N/Nc1nnc(-c2ccccc2)n1Cc1cccs1)c1ccccc1,-9.1,0.497,2.3324
[NH+]=C(NCc1ccccc1)Nc1ccc(C[C@H](O)c2ccc(Cl)cc2)cc1,-9.1,0.503,2.7716
O[C@@H](c1cccc(C(F)(F)F)c1)C1CCN(S(=O)(=O)c2ccc3c(c2)OCO3)CC1,-9.1,0.892,2.8492
[C@H]Oc1ccc2[nH]cc(CCNC(=O)C(=O)NCC(=O)Nc3cc(F)ccc3F)c2c1,-9.1,0.541,2.6774
Cc1nc(SC2CN(C(=O)Cc3ccccc3)C[C@@H]2c2ccccc2F)no1,-9.1,0.765,3.4188
NC(=O)c1cc(NC(=O)NC2CCCC2)oc1NC(=O)c1ccc(Br)s1,-9.1,0.676,2.8267
[C@@]1(C(=O)NCc2ccc(F)cc2)C(=O)N(c2ccc3c(c2)OCO3)C1CCc1ccco1,-9.1,0.686,3.1918
[C@@]1(c2nc(Cc3ccccc3)cs2)c2cccc(S(=O)(=O)Nc3cccc(Cl)c3)c2O1,-9.1,0.516,2.6952
[C@@]1(C(=O)N2CCN(CCOc3ccccc3)[C@@H](Cc3ccccc3)C2)CC(=O)N(C2CC2)C1,-9.1,0.736,3.1720
[C@@]1(C)CO[C@@H](c2cc(F)ccc2F)CN1CCc1c[nH]c2ncccc12,-9.1,0.878,3.3718
[C@@]1(C(N)=O)[C@@H](c2ccc(Cl)cc2)N(Cc2cscn2)C2=C(CCCC2=O)N1c1ccccc1,-9.1,0.678,3.5392
[C@@]1(C(=O)NCc2cc(F)cc3c2OCO3)C[C@H]1c1ccccc1C(F)(F)F,-9.1,0.927,3.3069
[C@](CCNC(=O)c1ccc(Sc2cc(F)ccc2F)cc1)c1nc(C(C)(C)C)no1,-9.1,0.643,2.9742
[C@@H](CNC(=O)N1CC[C@H](C(=O)[O-])c2ccccc21)c1cccc(F)c1,-9.0,1.033,3.4641
[N+]1=CCCC[C@@H]1c1[nH]ncc1C[C@H](OC1CCCC1)c1ccc(Cl)cc1,-9.0,0.892,4.2055
n1cc(-c2nc3ccccc3o2)cn1CCn1c(=O)[nH]c2ccccc21,-9.0,0.653,2.3956
[C@H](Sc1nc(C(C)(C)C)nc2ccccc12)C(=O)Nc1ccc(C(N)=O)cc1,-9.0,0.616,2.6534
C[C@H](CNC(=O)C[C@@H](O)c1ccccc1)c1nc(-c2ccc(Cl)cc2)cs1,-9.0,0.708,2.9685
[NH+]=C(Nc1nnnn1CC(F)(F)F)N1CC[NH+](C)c2ccccc21,-9.0,0.554,4.7395
[NH+]=C(/NCC(=O)N1CCCc2ccc(F)cc21)N1CCCCC1,-9.0,0.710,2.8053
C[C@@H]1C[NH+](C)CC[C@@H]1NC(=O)C(=O)Nc1nnc(-c2ccccn2)n1Cc1ccc(F)cc1,-9.0,0.599,4.2394
C1O[C@H]Oc2cc(NC(=O)/C=C/c3c(F)cccc3[N+](=O)[O-])ccc21,-9.0,0.632,3.0188
[C@@]1(C(=O)Nc2ccc([N+](=O)[O-])cc2)NC(=O)N(C[C@H]2CCCO2)[C@@H]1CCc1ccccc1,-9.0,0.596,3.4063
[C@@]1(NC(=O)C(=O)Nc2cccc(Br)c2)CCc2ccccc21,-9.0,0.921,2.3677
C[C@H](C(=O)N1CCCC1)c1cccc(S(=O)(=O)NCc2ccncc2)c1,-9.0,0.952,2.6217
N/C(=N\NC(=O)CCCS(=O)(=O)c1ccc(Cl)cc1)C(=O)N[C@@H]1CCc2ccccc21,-9.0,0.439,3.0529
N=C1C2=C(C[C@@H](C(=O)NCc3cccn3CCC(=O)[O-])C2c2ccc(F)cc2)[C@H](c2ccco2)N1,-9.0,0.572,4.4259
[C@]1(CCc2ccccc2F)N[C@]2(C(N)=O)C(=O)C(c3ccco3)=NC2=CN1,-9.0,0.797,3.9995
N[C@](CC(=O)N[C@@H](Cc1ccccc1)c1ccccc1)c1noc(C2CC2)n1,-9.0,0.740,2.9994
[C@]1(c2ccncc2)NC(=O)N(CC(=O)N2CCC[C@@H]2c2ccccc2)C1,-9.0,1.031,3.1222
[C@H](CCOc1ccc(F)cc1)N1CCN(C(=O)c2ccc3[nH]c(=O)[nH]c3c2)CC1,-9.0,0.736,2.6566
[C@@][C@@H]1[C@@H](c2ccncc2)c2c(C(=O)N[C@@H](C)c3ccccc3)coc2NC1,-9.0,0.852,4.0847
O[C@H][C@@H]1c2ccccc2C(=O)N1CCN1C(=O)/C(=C/c2ccco2)SC1=S,-9.0,0.725,3.4130
N[C@@H][N+][C@H]1[C@H]\S/C2=C(C[C@@H](CN3CCc4onnc4N3)S[C@@H]2C(=O)Nc2ccc(Cl)cc2)C1,-9.0,0.654,5.4703
[C@@H](NC(=O)Cc1ccc(OCc2ccccc2)cc1)c1ccc2c(c1)OCCO2,-8.9,0.777,2.3502
O=[N+]([O-])c1cc(C2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)ccn1,-8.9,0.673,2.4618
[NH+]1CC[C@H](CSc2nnc(C3CCCC3)n2-c2ccc(F)c(F)c2)C1,-8.9,0.940,3.7556
[NH+]=C(NCCCNC(=O)c1ccc(-n2c(C)ccc2Cl)cc1)S(=O)(=O)c1ccccc1,-8.9,0.393,2.8128
N=C(NCNC(=O)NCc1cccc(C(F)(F)F)c1)c1ccc(F)cc1,-8.9,0.393,2.4815
P[C@@H](c1ccccc1)N(Cc1cccnc1)[C@@H]1CCc2c(Cl)cccc21,-8.9,0.630,3.5929
[C@@](C#Cc1coc(-c2ccccc2)n1)N[C@H](CC(F)(F)F)c1nc(C(C)(C)C)c[nH]1,-8.9,0.564,4.1778
[C@@](C#Cc1ccccc1)NC(=O)[C@@H]1CCCN(C(=O)c2ccccc2C2CC2)C1,-8.9,0.757,3.1288
[C@@]1(C(=O)[O-])CC[C@@H]1Cc1nnc(-c2c[nH]c3ccccc23)s1,-8.9,0.908,3.7047
[C@@](C#Cc1nnnn1[C@H](C)C(F)(F)C(F)(F)F)c1cn(C)c2ccccc12,-8.9,0.626,4.0836
[C@@]1(C(=O)N2CCC(c3nc(C4CC4)n[nH]3)C[C@H]2COc2c(N)cccc2F)CCCOC1,-8.9,0.777,4.0880
[C@@]1(CC2CCN(C(=O)C[C@H]3CCCO3)CC2)OC[C@H]1C#CCc1ccccc1,-8.9,0.843,3.7649
[C@@]1(C[NH+]2CCN(Cc3ccccc3)CC2)NC(=O)N(c2ccccc2)[C@H]1c1ccc(F)cc1,-8.9,0.724,3.6586
[C@@]1(NC(=O)Cc2c[nH]c3ccccc23)COc2ccccc21,-8.9,0.889,2.4310
[C@@](C#Cc1ccccc1)C(=O)N1CC[C@@H](c2ccccc2)[C@H]1c1cccc(F)c1,-8.9,0.694,3.4311
[C@@]1(NC(=O)NCCOc2ccccc2)S[C@@H](C)CC(=O)N1Cc1ccccc1,-8.9,0.812,2.8915
NS(=O)(=O)c1cccc(CNC(=O)c2cccnc2SCc2ccccn2)c1,-8.9,0.684,2.2233
N[NH+][C@H]Oc1ccc(OC(=O)c2ccc3c(c2)C[C@@H](C(F)(F)F)[NH+]3)cc1F,-8.9,0.336,4.4984
O[C@@H][C@H]1c2ccccc2C(=O)N1CCCNC(=O)N1CCSc2ccccc21,-8.9,0.870,3.2972
[C@]1(C#N)CCC[C@@H]([NH2+]Cc2cccc(F)c2F)[C@H]1c1cccc(C(F)(F)F)c1,-8.9,0.874,4.2081
[C@]1(C(C)=COCCO)N=C(c2ccc3c(c2)OCO3)N1C(C)Cc1ccccc1,-8.9,0.659,3.4904
[C@H]Oc1cc(CNc2ncccc2C(=O)NCCC2=CCCCC2)ccc1F,-8.9,0.771,2.7458
O=C(c1cccc(S(=O)(=O)N2CCCCC2)c1)N1CCCC[C@@H]1CN1C[C@@H](C(=O)[O-])C[C@@H]1O,-8.9,0.732,3.8028
NC(=O)c1ccc(CS[C@@H]2NC(=O)/C(=C\NC(=O)CSc3ccccc3)NC2=O)cc1,-8.9,0.460,3.4243
N#Cc1ccccc1C(=O)N/N=C\c1cc(-c2ccccc2)on1,-8.9,0.701,2.3887
O=C(NC1CCCCC1)N1CCN(Cc2ccc(Cn3cccn3)c(Cl)c2)CC1,-8.8,0.919,2.2852
NS[C@@H]1[NH+]=c2ccccc2=C1NC(=O)c1cc(-c2ccccc2)n[nH]1,-8.8,0.576,3.8567
[C@@H](C(=O)N1C[C@H](C)[NH2+]C[C@@H]1Oc1ccccc1F)c1ccc[n+](C(C)(C)C)c1,-8.8,0.922,4.7363
[C@@H](C)c1ccc(NC(=O)[C@H]2CCCN(c3noc(C(C)(C)C)n3)C2)cc1,-8.8,1.013,3.1467
NS/C(=N\NC(=O)c1cccc(C#Cc2ccccc2)c1)c1ccccc1,-8.8,0.352,2.5371
[NH+]=C1NC(=O)N[C@@]([C@@H]2CCC[NH+]2Cc2ccccc2F)C1,-8.8,0.651,5.2022
[NH+]=C(CSc1nnc(C2CC2)n1C[C@@H]1CCCO1)N1CCO[C@@H](c2ccccc2)C1,-8.8,0.519,3.7236
[NH+]=C1CCC(C(=O)N(CCC2=CC3CCN(C(=O)[C@H]4OCCO4)CC3)n2)S1,-8.8,0.752,4.8029
[NH+]=C(Nc1nnc(N2CCN(C(=O)c3cccc(Cl)c3)c2CC(F)(F)F)o1)c1ccccc1,-8.8,0.541,3.7754
[NH+]=C(NCc1ccc(CN2CCOCC2)cc1)NNC(=O)c1ccccc1,-8.8,0.433,2.4168
NNC(=O)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,-8.8,0.552,1.9372
NC(=O)C[C@H](NC(=O)Cc1ccc(F)cc1)c1ccc2c(c1)OCO2,-8.8,0.946,2.5398
NC(=O)c1ccc(NS(=O)(=O)c2ccc(/C=C(\C#N)C(=O)Cc3cccc([N+](=O)[O-])c3)cc2)cc1,-8.8,0.310,2.4719
S[N+]1=C(SCc2cccnc2)NC(=O)N1c1cncc2ccccc12,-8.8,0.440,3.2006
[C@H]Oc1ccc(-c2cccc(NC(=O)N[C@H](C)c3ccccc3)n2)cc1,-8.8,0.816,2.7521
NC(=O)Cn1ccc(=O)c2cc(C(=O)N3CCN(c4ncccn4)CC3)ccc21,-8.8,0.790,2.4190
[C@@](CNC(=O)N1CCC[C@H]1c1ccccc1)c1noc(Cc2ccccc2)n1,-8.8,0.825,3.1448
[C@@]1(COc2cccc(Cl)c2)CCCN(Cc2nc(N)ccc2Cl)C1,-8.8,0.972,2.7243
[C@@](O)(c1ccccc1Br)[C@H]1CCCCN1C(=O)c1ccc(S(N)(=O)=O)cc1,-8.8,0.855,2.7787
[C@@](C#Cc1ccccc1)C(=O)NCCC1CCN(C(=O)Cc2ccccc2)CC1,-8.8,0.886,2.5827
[C@@]1(c2ccccc2)c2c(F)c(Cl)ccc2N2CCCC[C@@H]12,-8.8,0.839,2.9679
[C@@](C#CCNC(=O)C(=O)Nc1ccc2c(c1)OCCO2)c1ccccc1[N+](=O)[O-],-8.8,0.462,2.8612
C=CCNC(=O)Cn1cnc2ccc(C(=O)Nc3cccc(F)c3)cc21,-8.8,0.780,2.1954
NOc1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1,-8.8,0.965,1.9606
[C@@H]\C(=N/Nc1nc([O-])c(C)c(C)n1)c1ccccc1OCC(=O)N1CCOCC1,-8.8,0.681,3.2277
O=C(Nc1ccc(CCn2ccncc2=O)cc1)c1cccc2c1OCCO2,-8.8,0.849,2.3480
[C@](O)(c1ccccc1)C1CCC(O)(c2ccccc2)[C@@H](C(=O)N2CCCCC2)C1,-8.8,0.927,3.4992
[C@]1(C(N)=O)C=C(SCCCCO)Nc2c1cc(Cc1ccccc1)n2Cc1ccccc1,-8.8,0.516,3.0572
[NH+]S(=O)(=O)c1ccc(C(=O)C2=C(Nc3ccccc3)N=N[C@H]2c2ccc(Cl)cc2)cc1,-8.8,0.687,3.4324
[N+]c1c(NC(=O)c2cnn(-c3ccccc3)c2C(N)=O)cccc1F,-8.8,0.869,2.7272
OS(=O)(=O)c1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1,-8.8,0.947,1.8620
S[C@]1(c2ccccc2)CCC[NH+](Cc2cccc([C@]3(C)OCCO3)n2)C1,-8.8,0.920,4.7282
[C@@H]Sc1nnc([C@H]2CCCN(C(=O)n3cc[nH+]c3C)C2)c(C)c1C,-8.7,0.896,4.6116
[C@@H]#CCNC(=O)CCNC(=O)/C=C/c1cc2ccccc2c2occc12,-8.7,0.642,2.6719
S/C(=N\Nc1nc2cc(F)ccc2nc1C1CC1)c1ccn(Cc2ccccc2)n1,-8.7,0.318,2.8855
[NH+]=C/C(=N\NC(=O)[C@@H]1CC(=O)N(C2CCCCC2)C1)C(=O)Nc1cccs1,-8.7,0.578,3.7414
[C@@H]1c2ccccc2C(=O)N1c1ccc(NC(=O)C2(O)CCC2)cc1,-8.7,1.023,2.7668
O=C(CCn1nnc(-c2cccc(O)c2)c1-c1ccsc1)Nc1ccc(-n2cncn2)cc1,-8.7,0.492,2.7011
S[NH+]C[C@@H]1CC([O-])=Nc2cc(S(=O)(=O)c3ccccc3)ccc21,-8.7,0.904,4.1196
CNC(=O)c1cc(Cl)ccc1OC1CCN(C(=O)COc2ccccc2)CC1,-8.7,0.916,2.0722
[C@H]c1c(NC(=O)c2ccc(-c3ccc(C)cc3)cc2)cnn1C,-8.7,0.912,2.2818
[C@H](c1ccccc1F)N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nn2C)CC1,-8.7,0.764,2.5917
P=C(\CCc1ccc(F)cc1)c1cccc2ccccc12,-8.7,0.685,2.2239
P=C(\CN1CCN(c2ccc(F)c(F)c2F)CC1)c1c(F)cccc1F,-8.7,0.557,2.7439
Nn1c([NH2+][C@@H](Cn2cc[nH+]c2)c2ccccc2)nc2ccccc21,-8.7,0.648,4.4681
[C@H][N+](Cl)C1=NN(C(=O)c2ccc(Cl)cc2)N=C1c1cccnc1,-8.7,0.649,3.0886
[N+]1=CN=C(NCc2ccc(-n3cccn3)cc2)C=C1c1ccc(Cl)cc1,-8.7,0.884,3.2081
Cc1cnn(Cc2ccc(F)c(F)c2)c1NC(=O)C[NH+]1CCC(C(=O)C(F)(F)F)CC1,-8.7,0.778,3.6957
N1cS(C(=O)Nc2ccc(CC(=O)Nc3cccc(F)c3)cc2)CC1,-8.7,0.743,3.4172
[C@@]1(c2cccc(Cl)c2)N=C(C(=O)NC[C@@H](O)c2ccccc2F)SC1,-8.7,0.950,3.3191
[C@H]Oc1ccc(NC(=O)CN2CCN(C(=O)c3ccc(Cn4ccccc4=O)cc3)c2N)cc1,-8.7,0.665,3.2322
C[C@@H]1C[C@H]1c1ccccc1NC(=O)c1cc(-n2cccc2)on1,-8.7,0.906,3.3619
CS(=O)(=O)CCN(C)C(=O)c1cc(-c2cccnc2)nc2ccccc12,-8.7,0.800,2.2566
C/C(=N\NC(=O)c1ccc(C)c([N+](=O)[O-])c1)c1ccc(F)cc1,-8.7,0.644,1.9748
C[C@@H]1OCC[C@@H]1C(=O)N1CCC[C@@](C)(c2c(F)cccc2F)C1=O,-8.7,0.890,3.9455
[NH+]1CC(c2cnn(-c3ccccc3)c2-c2cccc(F)c2)C1,-8.7,0.898,2.9658
[C@@H]Oc1ccc(C(=O)Nc2cccc(Cl)c2)c([N+](=O)[O-])c1OCc1ccccc1,-8.7,0.541,2.4314
[NH+]=C1C(=NC(=S)NC(=O)C2(C)Cc3ccccc3C2)CC(C)(C)C1,-8.7,0.869,3.7258
[C@H][C@@]1(c2cccc(F)c2)NC(=O)N(CCCN(C)C(=O)C[C@H](O)c2ccccc2)C1,-8.7,0.812,3.7147
[C@]1(C)N=C(c2cnn(-c3ccccc3)c2C(F)(F)F)c2ccccc21,-8.7,0.778,2.6640
[C@]1(C[C@@H]2CCCC[C@H]2NC(=O)COC(=O)c2cccc3ccccc23)CC[C@H]1O,-8.7,0.841,3.5213
[C@@][C@H]/N=C(\NCc1cccc(Cl)c1)c1ccccc1OC(F)(F)F,-8.7,0.744,2.9104
[NH+][C@@H]1OCC[C@H]1OC(=O)c1c[nH]c2cc3c(cc12)CCCC3,-8.7,0.955,3.8780
[C@@H]Oc1ccc(-n2cnnc2S(=O)(=O)[C@@H]2CC(=O)N2c2ccccc2)cc1,-8.7,0.735,3.5477
[C@@H]Sc1ccccc1NC(=O)C[NH+](C)[C@@H]1CCc2ccc(N)cc2C1,-8.7,0.679,4.3131
[C@H]Oc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)ccc1OCc1ccc(Cl)cc1,-8.7,0.655,2.3112
[C@@]=C1CN([C@@H]2OCC[C@H]2[C@@H]2CCC[NH+](C)C2)[C@H]2C(c3ccccc3)=NN=NN12,-8.7,0.969,5.7301
