smiles,qed,sa,egfr,her2
Cc1cc(F)cc([C@]2(C)Nc3ccccc3C(=O)N2c2ccncc2)c1,0.7436,5.0000,-8.4,-8.9
Cc1ccc(N2CCOC2=O)c(C(=O)Nc2ccccc2C)c1,0.9435,5.0000,-8.6,-8.7
CCn1c(-c2ccccc2F)nc2cc(NC(C)C)ccc2c1=O,0.7872,5.0000,-8.7,-8.6
Cc1cnc2nc([C@@H](C)C(=O)N(Cc3ccccc3)[C@@H]3CCS(=O)(=O)C3)sc2c1,0.6215,5.0000,-8.6,-8.7
C[C@H]1CCC[C@H](N(Cc2cc3ccccc3[nH]c2=O)[NH+](C)C)C(=O)C1,0.6545,4.9208,-8.1,-9.2
C[C@H](NC(=O)N(C)Cc1ccc(Cl)c(Cl)c1)c1cccc(C#N)c1,0.852,4.3920,-8.1,-9.2
CC(C)c1noc(CCN(C)C(=O)c2n[nH]c(-c3ccccc3)n2)n1,0.7387,4.7461,-8.3,-8.9
NC(=O)[C@@H]1CN(C(=O)NCC(C2CCOCC2)c2ccccc2)CCO1,0.8209,4.8420,-8.8,-8.4
O[C@H](c1cccc(F)c1F)[NH+]1CCN(c2cc(Cl)nc(Cl)n2)CC1,0.6294,4.8942,-8.8,-8.4
O[C@@H](C[NH+]1CCC2(C1)OCCO2)c1cnc2ccccc2c1,0.8561,5.0000,-8.5,-8.7
O=C(NC1CC1)[C@H](Sc1nnnn1-c1ccc(Cl)c(Cl)c1)c1ccccc1,0.6088,5.0000,-8.1,-9.1
C[C@@H]1CC(=O)[C@H](C2CCN(c3ccc(Cl)c(F)c3)CC2)C[C@@H]1O,0.8933,4.8963,-8.2,-9.0
C[C@@H](Oc1ccc(Cl)cc1)C(=O)O[C@@H](C)c1nc2ccccc2n1C,0.638,4.9382,-8.2,-9.0
COc1cccc([C@@H]2CCCN2C(=O)Nc2cccc(Cl)c2F)c1,0.8605,5.0000,-8.5,-8.6
N#CC1(NC(=O)Cn2nc(-c3ccc(F)cc3)c(Cl)c(Cl)c2=O)CCOCC1,0.8124,4.8103,-8.4,-8.7
O=C(Cn1nnc(-c2ccccc2)n1)NCc1ccccc1Cl,0.7802,5.0000,-8.0,-9.1
CCn1c(S[C@@H](C)C(=O)Nc2ccc(OC)cc2)nc2ccccc2c1=O,0.5206,5.0000,-8.1,-9.0
N#C/C(=C/c1ccc(NC(=S)Nc2ccccc2)cc1)c1ccc([N+](=O)[O-])cc1,0.194,4.6512,-8.5,-8.6
Cc1ccc(F)cc1NC(=O)[C@H](C)Oc1ccc2c(c1)OCO2,0.9401,5.0000,-8.3,-8.8
CC(C)C[C@H](CO)NC(=O)N[C@H]1CCCc2c3c(cc(C)cn23)C1,0.7255,4.4777,-8.1,-8.9
CC(C)Oc1ccc(F)cc1NC(=O)NC[C@@H](Cc1ccccc1)C(N)=O,0.6637,4.3723,-8.0,-9.0
C[C@H]1CCCN(C(=O)N[C@H]2CCCN(Cc3ccccc3)C2=O)C1,0.9266,5.0000,-7.8,-9.2
O=C(c1cccc2ccccc12)N(CCC(C)(C)O)C[C@@H]1CCCO1,0.8729,4.8780,-8.2,-8.8
O=C(NCCCN1CCCC1=O)c1cc(=O)[nH]c2ccccc12,0.8156,5.0000,-8.7,-8.3
COC(=O)[C@]1(NC(=O)Cc2ccccc2)Cc2ccccc2C1,0.8796,5.0000,-8.4,-8.6
Cn1ccc(NC(=O)N[C@@H](CCc2ccc(F)cc2)C(F)(F)F)n1,0.8183,4.2283,-8.3,-8.6
CC(C)OC(=O)[C@@H]1[C@@H](c2cccc(O)c2)CC(=O)N1c1ccccc1,0.8686,4.9216,-8.3,-8.6
Fc1ccc(OC2CCC2)cc1CN1CCO[C@@H]2CCCC[C@H]21,0.8399,5.0000,-8.5,-8.4
C[C@@H](Sc1ccccc1)C(=O)Nc1cc(Cl)ccc1C(=O)NC[C@@H]1CCCO1,0.655,5.0000,-8.6,-8.3
C[C@@H]1CCN(C(=O)c2csc(-c3ccccc3)n2)C[C@@H]1O,0.9276,5.0000,-8.4,-8.5
O=C(Nc1ccccc1)c1cccc(C(F)(F)F)c1,0.8745,4.7123,-8.3,-8.5
Cc1ccsc1/C=C/C(=O)N[C@@H](C)c1cccc(C(F)(F)F)c1,0.7834,4.2817,-8.0,-8.8
Cc1cc(C(=O)NCC(C)C)n(-c2cccc(C(F)(F)F)c2)n1,0.9337,4.4595,-8.4,-8.4
Fc1ccccc1CN(c1nc(C(F)F)nc2ccccc12)C1CC1,0.6614,5.0000,-8.4,-8.4
COC[C@H]1CCN(C(=O)NCCNC(=O)C(C)(C)c2ccc(F)c(F)c2)C1,0.7082,4.3606,-8.0,-8.8
Cc1ccccc1C(=O)O[C@@H](C)C(=O)NCc1ccccc1Cl,0.8529,4.6036,-8.2,-8.6
O=C(Nc1cccc(F)c1F)Nc1nnc(C(F)(F)F)s1,0.8313,4.2916,-8.2,-8.6
C[C@H](Sc1nnc(C2CC2)n1C1CC1)C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,0.5676,5.0000,-8.1,-8.7
C[C@@H]1CCC[C@@H](C)N1S(=O)(=O)c1cccc(C(F)(F)F)c1,0.8335,4.3509,-8.2,-8.6
O=C(OCC(=O)N1CCCCC1)c1cccc(S(=O)(=O)N2CCOCC2)c1,0.6861,5.0000,-8.1,-8.7
COc1ccccc1N1CCN([C@@H](c2ccccc2)c2nncn2C)CC1,0.6975,5.0000,-8.3,-8.4
CC(C)c1nc([C@H]2CCCN(Cc3c[nH]nc3C(C)(C)C)C2)no1,0.9267,4.6284,-8.3,-8.4
N#C/C(=C\Nc1ccccc1[N+](=O)[O-])c1nc2ccccc2[nH]1,0.4358,4.5296,-8.4,-8.3
CC[C@@H](CCOc1ccccc1)C(=O)Nc1ccc(N2CCCCCC2)c(Cl)c1,0.5624,5.0000,-8.3,-8.4
COc1cc(Cl)c(C)cc1S(=O)(=O)NCc1cn2cc(Br)ccc2n1,0.6531,4.9539,-8.0,-8.7
COC(=O)C[C@@H](C)NC(=O)c1ccc(-c2ccccc2C#N)cc1Cl,0.8306,4.4257,-8.0,-8.7
Cc1ccc(S(=O)(=O)Nc2cc(C)cc(C)c2)c(C)c1,0.9357,4.5506,-8.1,-8.6
Cc1c(Cl)cccc1NC(=S)NC(=O)c1ccccc1Cl,0.7956,4.4753,-8.2,-8.4
CCOc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(OC)c1,0.7168,5.0000,-7.8,-8.8
Cc1ccc(C)c(OCc2ccc([N+](=O)[O-])c(NN)n2)c1,0.4974,4.2509,-8.3,-8.3
CC[C@@H](C)c1ccc(OCC(=O)N2CCN(C)c3ccccc32)cc1,0.824,5.0000,-7.9,-8.7
O=C(Nc1ccc(Br)c(C(=O)N2CCCC2)c1)N1CCCSCC1,0.807,5.0000,-8.0,-8.6
O=C(c1ccccc1)c1cccc2c1N[C@H](c1ccccc1[N+](=O)[O-])[C@@H]1CC=C[C@H]21,0.2676,5.0000,-8.6,-8.0
COc1cccc(CCNC(=O)CCCc2cc(C)ccc2C)c1,0.7967,4.7176,-7.9,-8.7
CC(C)CNC(=O)NNC(=O)[C@H]1C[C@@H]1c1cccc(F)c1F,0.7449,4.3440,-7.9,-8.7
C[C@@H](CO)c1nc2ccc(Br)cc2c2c1CC[NH+](Cc1ccc(O)cc1)C2,0.5992,5.0000,-8.4,-8.2
CCOC(=O)CS[C@H]1N=NC(=O)[C@@H]2C(c3ccc(Cl)c(F)c3)=[NH+][C@@H]2C1=O,0.7293,4.5489,-7.7,-8.8
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)c1ccc(Cl)cc1F)C2,0.8604,4.9039,-7.8,-8.7
Cc1cccc(CC(=O)N2CCCC[C@@H]2Cn2cccn2)c1,0.8701,5.0000,-7.9,-8.6
Cc1ccc(NC(=O)c2cnc([C@H]3CCCO3)s2)c(OC[C@@H]2CCOC2)c1,0.8108,5.0000,-8.3,-8.2
CCc1ccc(O[C@H](C)C(=O)N/N=C\c2cccc(OC)c2O)cc1,0.5988,4.3552,-8.0,-8.5
COC(=O)C1(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)CCCCC1,0.7347,5.0000,-8.3,-8.2
COc1ccc(CC(=O)c2cnn(-c3ccccc3)n2)cc1OC,0.6526,5.0000,-8.0,-8.5
CCn1c(SCC(=O)N[C@@H]2CCCCC2=O)nc2ccccc2c1=O,0.6533,5.0000,-8.0,-8.5
CC[C@]1(c2ccccc2)NC(=O)N(NC(=O)Cc2cc[nH]n2)C1=O,0.7073,4.5596,-7.8,-8.6
C[C@H](c1ccncc1)N(C)C(=O)c1cc(C2CC2)nc2ccccc12,0.7142,5.0000,-8.4,-8.0
O=C(/C=C/C1CC1)NC[C@H]1CC[C@H](C(=O)NCc2ccccc2)N1Cc1ccccc1,0.6149,5.0000,-7.5,-8.9
C[NH2+]C1CC(C)(C)[C@@H]([NH+]2CCC3(CCNC(=O)OC3)CC2)C1,0.6458,4.4048,-8.1,-8.3
O=C(Nc1ccnn1Cc1c(Cl)cccc1Cl)c1nnn[n-]1,0.7767,5.0000,-8.2,-8.2
CC(C)c1cc(C(=O)NCC2CCN(c3nccs3)CC2)ncn1,0.902,5.0000,-7.7,-8.7
COc1ccc(-n2cc(CNc3cccc(C)c3)cc2C#N)cc1,0.7639,4.9388,-8.0,-8.3
CC[C@@H](C)c1cc(C(=O)NC2CC[NH+](C[C@H]3CCOC3)CC2)on1,0.8132,4.9443,-7.9,-8.4
C[C@H](NC(=O)N1CCO[C@@H](CC(=O)[O-])C1)c1ccc(Cl)c(Cl)c1,0.8845,4.4640,-8.4,-7.9
Cc1ccc(Cl)c(O[C@@H](C)C(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,0.8471,4.4519,-7.8,-8.5
Cc1cc(C(=O)N[C@H](C)c2ccccc2C(F)(F)F)c(C)o1,0.9122,4.3897,-8.0,-8.3
COc1cc(CC(=O)NC[C@]2(N3CCOCC3)CCCC2)c(Cl)cc1Cl,0.795,5.0000,-7.7,-8.6
Cc1cc(CCC(=O)Nc2ccc(C)c(C(N)=O)c2)c(C)o1,0.8899,4.4470,-8.1,-8.2
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccnc3)CC2)cc1,0.8185,5.0000,-7.9,-8.3
CNC(=O)[C@@H]1CCCN1CNC(=O)Cc1csc(NC(=O)c2ccco2)n1,0.6433,4.8951,-7.9,-8.3
CNC(=O)c1cccc(NC(=O)NCc2cn(C)nc2CC)c1,0.7839,4.3832,-7.9,-8.3
C/[NH+]=C(/NCc1cc(C)on1)NCc1ccc2c(c1)OCO2,0.5293,5.0000,-7.9,-8.3
CC(C)OCc1c(C(=O)N2CCCC[C@@H]2C)oc2ccccc12,0.841,4.9939,-8.3,-7.9
Cc1ccccc1NC(=O)[C@H](C)S(=O)(=O)Cc1noc(C(C)C)n1,0.8574,4.1664,-7.8,-8.4
C[C@@]([NH2+]Cc1c[nH]cn1)NC(=O)C[C@H]1OCCc2ccccc21,0.7374,4.8213,-8.0,-8.2
C[NH+](C)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)C1,0.7929,5.0000,-7.8,-8.4
CCc1nnc(SCCNC(=O)c2ccccc2F)n1-n1cccc1,0.5202,4.8355,-7.7,-8.5
CCOc1cc(O[C@@H]2C[C@H](C)OC2=O)cc(Cl)c1OCc1ccccc1Cl,0.5969,4.9218,-8.0,-8.2
CN(C[C@@H]1CCCO1)c1ncnc2c1oc1ccccc12,0.7393,5.0000,-8.2,-8.0
Cc1csc([C@@H](C)NC(=O)Nc2ccc3c(c2)nc(C2CC2)n3C)n1,0.74,5.0000,-7.5,-8.7
CC(C)C(=O)NC[C@@H]1CCC[NH+](Cc2csc(C3CCCC3)n2)C1,0.8273,5.0000,-7.8,-8.3
CCN1CCN(C(=O)CC[C@@H](C)NC(=O)N2CCN(C)S(=O)(=O)c3ccccc32)CC1,0.7255,4.6754,-8.0,-8.1
O=C(N[C@H](CO)c1ccccc1F)c1cnc(Cl)c(Cl)c1,0.8479,4.4538,-7.9,-8.2
CCOC(=O)c1cn(CC(=O)Nc2nccs2)c2ccccc12,0.7305,5.0000,-7.8,-8.3
Cc1ccc(O[C@H](C)CNC(=O)c2nc(C3CC3)n[n-]2)cc1,0.8799,5.0000,-7.6,-8.5
CC[C@@H](COC)n1c(-c2cc(F)ccc2F)nc2ccccc21,0.6888,4.9341,-8.2,-7.9
Cc1nc(-c2ccc(NC(=O)C(=O)NCC[C@@]3(CCO)CCCO3)cc2)cs1,0.6169,4.8388,-7.5,-8.6
Cc1c(C[NH+]2CCC[C@H]2c2ccccc2C(F)(F)F)cnn1C,0.9213,5.0000,-7.8,-8.2
COC(=O)C1(N(C)C(=O)c2c(C)oc3ncc(C)c(C)c23)CCSCC1,0.7658,4.5138,-8.1,-7.9
CCC[C@@H]1C(=O)NCCN1C(=O)C(=O)Nc1ccc(N(C)C)c(C)c1,0.8009,4.2398,-7.6,-8.4
C[C@@H](Nc1nc2cc(Cl)ccc2s1)c1ccccc1,0.7231,5.0000,-7.7,-8.3
C[C@@H]1CCC[C@H](NC(=O)CNc2cc(S(N)(=O)=O)ccc2Cl)[C@@H]1C,0.7367,4.3023,-7.9,-8.1
C=CCN1C(=O)C(C(C)=O)[C@@H](c2ccc(F)cc2)N1/N=C/c1ccc(OC)cc1OC,0.3685,4.6192,-7.7,-8.3
CCS(=O)(=O)N(CC(=O)Nc1cc(C)ccn1)c1ccccc1,0.8786,4.3613,-7.8,-8.2
N#Cc1ccc(N/C=C2/C(=O)NC(=S)N(c3ccccc3Br)C2=O)cc1,0.447,4.4745,-8.0,-7.9
CCC[C@H]1CN(C(=O)NC(=N)NC(=O)NC2CCCC2)CCO1,0.4649,3.9711,-8.0,-7.9
CCN(C(=O)Nc1ccc(OC)cc1[N+](=O)[O-])C1CCCCC1,0.6602,4.4362,-8.0,-7.9
Cc1nc2cc(NC(=O)C(=O)NCC(C)(C)C[C@H](C)C)ccc2o1,0.8237,4.2438,-7.4,-8.5
