smiles,qed,sa,egfr,her2
O=C(c1cn[nH]c1)[C@@H]1CCCN1C(=O)CN1C(=O)N[C@@]2(CCc3ccccc32)C1=O,0.569,4.9379,-9.5,-9.9
O=C(Nc1cccc(-c2nc(C3CC3)no2)c1)N1CCC(OCc2ccccc2)CC1,0.6103,3.3075,-9.3,-10.1
O=C(Nc1ccc(N2CCCCC2)cc1)[C@@H]1CCCN(S(=O)(=O)c2ccccc2)C1,0.7797,3.4044,-9.3,-10.1
O=C(c1cn(-c2cccc(F)c2)nc1-c1cccnc1)N1CCN(Cc2ccccc2)CC1,0.4593,3.209,-10.0,-9.4
O=C(C1=C([O-])C(=O)N(c2ccc(F)cc2)[C@H]1c1ccccc1)c1ccccc1,0.6496,3.766,-9.5,-9.8
O=C(CSc1nnc(-c2ccccc2)n1-c1ccccc1)N1CCN(c2ccccc2)CC1,0.3942,3.0318,-9.0,-10.3
O=C(Cc1noc2ccccc12)Nc1cccc(C(=O)N2CCOCC2)c1,0.7578,3.1184,-9.5,-9.8
Cc1cccc(CNC(=O)C(=O)Nc2ccccc2C(=O)Nc2ccccc2)c1,0.5757,2.7955,-9.2,-10.1
O=C(c1cn[nH]c1-c1ccccc1)N1CCC(c2nc3ccccc3s2)CC1,0.543,3.2737,-9.1,-10.2
O=C(c1cn(Cc2ccccc2)nn1)N1CCC[C@@H](c2nc3ccccc3s2)C1,0.5075,3.7138,-8.7,-10.6
O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)c1ccccc1OC1CCCC1,0.7784,2.9346,-9.2,-10.0
O=C(c1cncc(F)c1)N1CCC[C@@H](c2nc(-c3ccccc3)no2)C1,0.7132,3.6765,-9.1,-10.1
O=C(c1cn(-c2ccccc2)nc1-c1ccccc1)N1CCC(CN2CCOCC2)CC1,0.6091,3.2194,-9.7,-9.5
O=C(NCc1ccccc1)c1cccc(NC(=O)c2ccccc2Cl)c1,0.6888,2.5617,-9.0,-10.1
O=C(c1cn(Cc2ccccc2)nc1-c1ccccc1)N1CCC(Cc2ccccc2)CC1,0.38,3.0835,-9.5,-9.6
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1C(=O)Nc1ccc(Cl)cc1,0.5468999999999999,2.8196,-9.3,-9.8
O=C(CSc1nc2ccccc2c(=O)n1Cc1ccccc1)Nc1ccc(Br)cc1,0.3039,2.8981,-9.6,-9.5
O=C(C1=Cc2cc(Cl)ccc2OC1)N1CCC(Oc2ccccc2Cl)CC1,0.7251,3.3982,-9.2,-9.9
Cc1nnc(CN2CCN(C(=O)C3CCN(C(=O)c4ccccc4)CC3)CC2)c(C)c1Cl,0.6985,3.4232,-9.8,-9.3
O=C(c1cn[nH]c1NC(=O)c1cccc2c1OCCO2)c1ccccc1,0.6965,3.4364,-9.4,-9.7
O=C(NCCc1ccccc1)c1ccccc1C(=O)Nc1ccc(F)cc1,0.6849999999999999,2.6424,-9.7,-9.4
O=C(Cc1ccccc1)N1CCN(C(=O)c2cccc(NC(=O)C3CC3)c2)CC1,0.8417,2.8544,-9.5,-9.6
O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCC[C@@H]1c1ccccc1,0.7779,3.5885,-9.7,-9.3
O=C(CS(=O)(=O)c1ccc(F)cc1)Nc1ccccc1C(=O)Nc1ccccc1,0.5964,2.8454,-9.3,-9.7
O=C(c1cn[nH]c1)N1CCC[C@@H](c2nc(-c3ccccc3)no2)C1,0.7898,3.7827,-9.2,-9.8
O=C(NCc1ccccc1)c1cccc(Oc2ccccc2OC(F)F)c1,0.6268,2.8242,-9.2,-9.7
O=C(C1=C(C(=O)OCc2ccccc2)c2ccccc2C1)N1CCN(c2ccccc2)CC1,0.5533,3.2837,-9.8,-9.1
O=C(Nc1ccc(-c2nc(-c3ccccc3)no2)cc1)c1ccccc1,0.5762,2.679,-8.7,-10.2
Cc1ccc(S(=O)(=O)N2CCC(NC(=O)C(=O)Nc3ccccc3)CC2)cc1C,0.7387,3.0373,-8.7,-10.2
O=C(c1cn[nH]c1-c1nc2ccccc2[nH]1)N1CCN(C(=O)c2ccccc2)CC1,0.5422,3.3259,-9.2,-9.7
O=C(c1cnn2c1cnn2CC(=O)N1CCCCC1)N1CCN(c2ccccc2)CC1,0.6281,3.7726,-9.0,-9.9
O=C(c1cn(-c2ccccc2)nc1-c1ccccc1)N1CCCC[C@@H]1Cn1cccn1,0.47809999999999997,3.7556,-9.5,-9.4
O=C(NCCN1C(=O)CCc2ccccc21)c1ccc(N2CCCC2)cc1,0.8785,3.0124,-8.8,-10.0
CCc1ccc([C@H](C)NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,0.6302,3.0757,-8.9,-9.9
O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)N1CCN(C(=O)c2ccco2)CC1,0.5619,3.1666,-9.0,-9.8
O=C(Nc1cccc(S(=O)(=O)C(F)F)c1)C1CCN(C(=O)c2ccccc2)CC1,0.7923,3.0685,-8.8,-10.0
O=C(Nc1cccc(Cl)c1)c1cccc(NC(=O)c2ccccc2)c1,0.6966,2.5136,-8.5,-10.3
O=C(C1=c2ccccc2=[NH+]C1)N1CCC(OCc2ccccc2)CC1,0.8281,4.0252,-9.0,-9.8
O=C(Nc1ccc(-c2ccco2)cc1)[C@@H]1CCCN(C(=O)c2ccc(Cl)cc2)C1,0.6435,3.4104,-8.8,-10.0
O=C(c1cn[nH]c1-c1ccccc1)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,0.5471,3.1799,-8.6,-10.2
C=CCn1c(SCC(=O)Nc2nc(-c3ccccc3)no2)c2ccccc2n1,0.3685,3.7009,-8.8,-9.9
O=C(NCCc1ccccc1)N1CCC(C(=O)N2CCN(c3ccccc3)CC2)C1,0.8205,3.4127,-8.8,-9.9
O=C(C1=c2ccccc2=[NH+]C1)N1CCN(C(=O)c2ccccc2)CC1,0.7196,3.8812,-9.1,-9.6
O=C(c1cn(CC(=O)c2ccccc2)nc1-c1ccccc1)N1CCCC1,0.6433,3.013,-9.5,-9.2
O=C(NCc1ccccc1)c1ccccc1C(=O)NCc1ccccc1,0.7084,2.4807,-9.0,-9.7
O=C(CNC(=O)c1ccc(-c2ccccc2)cc1)Nc1ccccc1F,0.7255,2.5944,-8.7,-10.0
Cc1nn(-c2ccccc2)c(C)c1C(=O)NCC(=O)NCc1ccc(F)cc1,0.6804,2.9833,-9.2,-9.5
C=CCc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1Cc1ccccc1,0.2676,3.1308,-8.7,-10.0
O=C(c1cn[nH]c1)N(CCC(=O)N1CCC(Cc2ccccc2)CC1)c1ccccc1,0.6244999999999999,3.38,-8.6,-10.1
Cc1c(OCC(=O)N2CCC(C(=O)Nc3ccccc3F)CC2)cccc1[N+](=O)[O-],0.5662,3.1212,-8.7,-9.9
O=C(c1cn(-c2ccccc2)nn1)N1CCC(Oc2ccc(Cl)cc2)CC1,0.6813,3.1447,-8.7,-9.9
O=C(NCc1ccccc1)c1cccc(Oc2ccc(C(=O)[O-])cc2)c1,0.7343,3.0091,-9.0,-9.6
O=C(Cn1nc(-c2ccccc2)ccc1=O)Nc1ccc(F)cc1,0.7927,2.7652,-8.9,-9.7
CCOc1ccccc1NC(=O)[C@@H](C)Sc1nnc(-c2ccccc2)n1C1CCCCC1,0.4184,3.6029,-9.0,-9.6
O=C(C1=c2ccccc2=[NH+][C@@H]1c1ccc(Cl)cc1)N1CCC(OCc2ccccc2)CC1,0.6436999999999999,4.4003,-9.2,-9.4
CC[C@@H](C(=O)N1CCCC[C@H]1C(=O)Nc1ccc(C)c(C)c1)c1ccccc1,0.801,3.6951,-9.1,-9.4
O=C(c1cn[nH]c1NCc1ccc(-n2cccn2)cc1)c1ccccc1,0.516,3.3805,-9.2,-9.3
COc1ccc(C(=O)Nc2ccc(C(=O)Nc3cccc(C)c3)cc2)cc1,0.6935,2.5469,-8.6,-9.8
O=C(c1cnc2scc(-c3ccccc3)c2c1)N1CCCCC1,0.6812,3.1152,-9.7,-8.7
COc1cccc(-c2nnc(NC(=O)c3ccc(C)cc3)s2)c1,0.7827999999999999,2.8161,-9.0,-9.4
O=C(Nc1cccc(NC(=O)c2ccccc2)c1)c1ccccc1,0.7479,2.3697,-8.5,-9.9
CCN(CC(=O)Nc1cccc(F)c1)C(=O)C1CCN(c2ncccn2)CC1,0.8157,3.2199,-9.0,-9.4
O=C(Nc1ccc(NC(=O)C2CC2)cc1)c1cccc(NC(=O)c2ccccc2)c1,0.5587,2.6839,-8.9,-9.5
CC(=O)Nc1ccc(C(=O)N[C@@H](c2ccccc2)c2ccccc2)cc1,0.7199,2.6642,-8.8,-9.5
O=C(Cn1ncc2ccccc21)Nc1ccc(C(=O)N2CCCC2)cc1,0.7782,2.9258,-8.5,-9.8
O=C(c1cnc2ccccc2c1O)N1CCN(c2cccc[nH+]2)CC1,0.764,4.0919,-8.7,-9.6
O=C(c1cnn2c1OCCC2)N1CCC[C@@H](c2nnc(-c3ccccc3)o2)C1,0.6855,4.1739,-9.1,-9.2
O=C(NCCN1C(=O)S/C(=C/c2ccc(Cl)cc2)C1=O)c1ccccc1,0.7834,2.9694,-9.2,-9.0
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(-c2ccccc2)s1,0.6631,2.9484,-8.7,-9.5
O=C(Nc1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,0.6924,2.3476,-8.6,-9.6
Cc1ccc([C@@H](C)NC(=O)C(=O)Nc2cccc(C(N)=O)c2)cc1,0.7384,3.2851,-8.5,-9.7
O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCC[C@@H]1c1ccccc1,0.6256,3.2181,-8.6,-9.6
O=C(CS(=O)(=O)c1ccc(Cl)cc1)Nc1cccc(-c2nc(C3CC3)no2)c1,0.6459,3.2567,-8.6,-9.6
O=C(Nc1ccc(Cl)cc1)Nc1ccc(C(=O)NCc2ccccc2)cc1,0.5788,2.5819,-8.7,-9.5
O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,0.6133,2.5519,-9.0,-9.1
Cc1cccc(C)c1NC(=O)NCCCCCC(=O)NC(=O)Nc1ccccc1,0.48969999999999997,2.9914,-9.2,-8.9
Cc1ccc(-n2c(SCC(=O)N[C@@H]3CCC[C@@H]3CC)nc3ccccc32)cc1,0.5813,3.8984,-9.1,-9.0
O=C(CCCc1nc2ccccc2c(=O)[nH]1)Nc1ccc(F)cc1,0.747,2.9714,-8.9,-9.2
O=C(c1cnn2cc(Cl)ccc12)N1CCC(OCc2ccccc2)CC1,0.6922,3.2816,-8.7,-9.4
O=C(c1cnn(-c2ccccc2)c1)N1CCC(C(=O)N2CCCC2)CC1,0.8419,3.0662,-8.7,-9.4
Cc1n[nH]cc1CNC(=O)N1CCC2(CC1)c1ccccc1C2=O,0.8784,4.377,-8.6,-9.5
O=C(C1=c2ccccc2=[NH+][C@@H]1C(=O)[O-])N1CCC(c2ncccn2)CC1,0.6208,4.9935,-8.8,-9.3
COc1ccc([C@@H]2CC(c3ccccc3)=NN2C(=O)c2ccc(C(C)C)cc2)cc1,0.5341,3.4939,-9.4,-8.7
O=C(c1cn(CC(=O)N2CCCCC2)c(=O)[nH]1)N1CCC(OCc2ccccc2)CC1,0.7555,3.4921,-9.1,-9.0
O=C(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,0.7317,2.2649,-8.9,-9.2
COC(=O)N1CCC[C@H](C(=O)N2CCC[C@@H](C(=O)Nc3ccc(C)cc3)C2)C1,0.8548,3.7877,-8.4,-9.7
O=C(c1ccc(-n2cccc2)cc1)N1CCC[C@H]1Cc1ccccc1,0.689,3.4392,-8.5,-9.5
COc1ccc(C(=O)C2=C([O-])C(=O)N(Cc3ccccc3)[C@@H]2c2ccccc2)cc1,0.5878,3.7384,-8.8,-9.2
O=C(CN(Cc1ccccc1)c1ccccc1)NCc1ccc(Cl)cc1,0.6507,2.7656,-8.7,-9.3
CCCc1ccc(C(=O)N2CCC(C(=O)NCCCNC(=O)c3ccccc3)CC2)cc1,0.5826,2.9477,-8.6,-9.4
CCCNC(=O)c1cccc(CNC(=O)Nc2cccc(C(C)=O)c2)c1,0.6572,2.8162,-8.9,-9.1
O=C(NCc1ccc(F)cc1)Nc1ccc(C(=O)N2CCCC2)cc1,0.8854,2.6989,-8.5,-9.5
O=C(NCc1ccc(-n2cccn2)cc1)c1ccccc1Cn1cccn1,0.5668,3.1668,-8.9,-9.1
O=C(c1cnc2ccccc2c1C1CC1)N1CCC(Cn2cc[nH+]cc2=O)CC1,0.6788,4.2886,-8.9,-9.1
O=C(CNC(=O)c1ccccc1)NCC1CCN(c2ccccc2F)CC1,0.8128,2.9036,-8.7,-9.3
O=C(Nc1ccccc1C(=O)NC1CCCC1)c1ccc(Cl)cc1,0.8615,2.6487,-8.7,-9.3
O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1ccccc1F,0.8978,2.735,-8.5,-9.5
O=C(c1cccc(C(F)(F)F)c1)N1CCN(c2ccc(F)cc2)CC1,0.7577,2.8325,-9.0,-8.9
O=C(c1cn[nH]c1-c1ccccc1)N1CCC(OC2CCCCC2)CC1,0.8926999999999999,3.3454,-8.7,-9.2
Cc1c(Cl)cccc1NC(=O)CSc1nnc(-c2ccccc2Cl)n1N,0.4824,3.1068,-8.4,-9.5
O=C(CNC(=O)c1ccc(Cn2cncn2)cc1)Nc1cccc(C(F)(F)F)c1,0.6525,3.1102,-8.7,-9.2
O=C(c1cncc(-n2cccn2)n1)N1CCC(OCc2ccccc2F)CC1,0.6693,3.5251,-8.6,-9.3
Cc1ccc([C@H]2C[C@H]2C(=O)N2CCC(Cc3ccccc3)CC2)cc1,0.7918,3.6618,-8.4,-9.5
O=C(Cn1cc([N+](=O)[O-])cnc1=O)Nc1cccc2ccccc12,0.5727,3.1579,-9.1,-8.8
O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1ccc(Cl)cc1,0.9206,2.5356,-8.8,-9.0
O=C(c1cn(C2CCCC2)nn1)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.7814,3.2375,-8.3,-9.5
CC[C@@H]1CN(C(=O)Nc2ccccc2C(=O)N2CCC(C)CC2)C[C@@H](C)O1,0.8707,4.0217,-8.8,-9.0
C=CCn1c(S[C@@H](C)C(=O)Nc2ccc(Cl)cc2F)nc2ccccc2c1=O,0.3543,3.6087,-8.5,-9.3
O=C(NCc1ccccc1)c1cccc(N2CCCC2=O)c1,0.9323,2.6952,-8.6,-9.2
O=C(NCCNC(=O)N1CCN(c2ccccc2F)CC1)c1ccccc1,0.7825,2.8702,-8.7,-9.1
O=C(C1=Cc2ccccc2S1)N1CCC(OC2CCCCC2)CC1,0.7867,3.2778,-8.2,-9.6
O=C(NCc1ccc(OC(F)F)cc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,0.7515,2.9455,-8.6,-9.2
Cc1ccc(NC(=O)CNC(=O)CN2CCN(c3ccccc3C)CC2)cc1C,0.7802,2.9302,-8.6,-9.2
C=CCc1ccc(NC(=O)C(=O)NCC(=O)Nc2ccc(C)c(C)c2)cc1,0.5333,3.0542,-8.3,-9.4
O=C(NCCc1ccccc1)c1ccc(-c2ccccc2)o1,0.7639,2.6442,-8.4,-9.3
O=C(c1cn[nH]c1-c1ccccc1)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.7303999999999999,3.024,-8.4,-9.3
O=C(c1cn[nH]c1-c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,0.7706999999999999,2.9643,-8.4,-9.3
C=C(C)COc1ccc(C(=O)N2CCC(C(=O)Nc3ccccc3)CC2)cc1,0.759,2.9006,-8.1,-9.6
O=C(CCN1C(=O)/C(=C\c2cccc(Cl)c2)SC1=S)Nc1cccc(I)c1,0.3203,3.2827,-8.5,-9.2
O=C(c1cnn2c1CCCC2)N1CCC(Oc2cccc(F)c2)CC1,0.8505,3.4749,-8.6,-9.1
O=C(c1cnn2c1NCCC2)N1CCC(NCc2ccccc2)CC1,0.8854,3.5582,-9.0,-8.7
O=C(c1cn[nH]c1)N1CCC(c2nc3ccccc3nc2C2CC2)CC1,0.7791,3.6033,-8.6,-9.0
Cc1n[nH]c2c1CC[C@@H](C(=O)N(Cc1ccccc1)C(C)C)C2,0.9319,4.0186,-9.2,-8.4
O=C(CN1C(=O)CNC1=O)Nc1ccccc1C(=O)Nc1ccccc1,0.6976,2.9531,-9.0,-8.6
O=C(NCC1(c2ccccc2)CC1)c1ccc(C(F)(F)F)cc1,0.8903,2.9523,-8.4,-9.2
O=C(c1cnn(Cc2ccccc2)c1)N1CCN(Cc2ccccc2)CC1,0.6925,2.8726,-8.7,-8.9
O=C(Nc1ccccc1[N+](=O)[O-])c1ccc(-n2cccn2)cc1,0.5821999999999999,2.9015,-8.9,-8.7
O=C(Nc1ccccc1-c1ccccc1)c1ccc(Cl)cc1,0.6924,2.4194,-8.9,-8.7
O=C(c1cnc2ncnn2c1[O-])N1CCN(c2ccc(Cl)cc2)CC1,0.664,3.6621,-8.2,-9.4
COc1ccccc1OCc1ccc(C(=O)N2CCCC[C@H]2C)cc1,0.8056,3.2043,-8.7,-8.8
O=C(NCc1ccccc1)[C@@H]1CC(=O)N(Cc2ccc(Cl)cc2)C1,0.8976999999999999,3.2142,-8.6,-8.9
CCc1ccc(-c2nc(CNC(=O)N(C)Cc3ccccc3)co2)cc1,0.7138,3.1065,-8.3,-9.2
CC[C@@H](C)NC(=O)c1ccc(C)c(N(C)C(=O)c2ccccc2)c1,0.8992,3.355,-8.2,-9.3
O=C(c1cnn(-c2ccccc2)c1)N1CCC([NH+]2CCCC2)CC1,0.91,4.3879,-8.2,-9.3
CCN(CC)C(=O)c1ccc(C)c(NC(=O)c2ccccc2N2CCCC2=O)c1,0.8003,3.1087,-8.7,-8.8
Cc1ccccc1NC(=O)CSc1nnc(-c2ccccc2)n1C1CC1,0.6519,2.9247,-7.7,-9.8
O=C(Cc1n[nH]c2ccccc12)NC[C@@H](O)c1ccccc1,0.663,3.538,-9.0,-8.5
Cc1nc2ccc(C(=O)NCc3nc(C)no3)cc2cc1C,0.7927,3.2756,-8.5,-9.0
O=C(Nc1ccccc1C(=O)N1CCC(C(=O)[O-])CC1)c1ccc(Cl)cc1,0.8631,3.146,-9.0,-8.5
O=C(Nc1cccc([N+](=O)[O-])c1)[C@H]1CCCN(c2ncccn2)C1,0.6724,3.5354,-8.3,-9.2
O=C(c1cnn(CCC(=O)NCc2cccc(C(F)(F)F)c2)c1)N1CCCC1,0.8094,3.2279,-8.3,-9.2
O=C(c1cn(C2CCCCC2)nn1)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.7683,3.2524,-8.2,-9.3
O=C(NCCCc1ccccc1)c1ccc(C(=O)N2CCCCC2)cc1,0.7982,2.6706,-8.4,-9.1
O=C(Cn1ccc(=O)[nH]c1=O)N1CCC(c2ccc(F)cc2)CC1,0.9045,3.1969,-8.4,-9.1
O=C(Nc1ccc(OC(F)F)cc1)c1ccc(-c2ccccc2)o1,0.7212999999999999,2.8558,-8.2,-9.3
CCN1CCC(NC(=O)N2CCC[C@H](C(=O)Nc3ccc(F)cc3)C2)CC1,0.8392,3.4995,-8.2,-9.3
O=C(Cn1cccc(Br)c1=O)Nc1ccccc1C(=O)Nc1ccccc1,0.6456,2.9449,-9.0,-8.4
O=C(c1cnccn1)N1CCC(CNC(=O)c2ccccc2F)CC1,0.9107999999999999,3.1043,-8.3,-9.1
O=C(NCc1ccccc1)c1ccc(-c2ccccc2)nc1,0.7854,2.5395,-8.4,-9.0
COc1ccccc1C(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,0.8795,2.7539,-8.3,-9.1
CCc1nn(C)cc1CNC(=O)c1ccc(C(=O)N2CCCCC2)cc1,0.8872,3.1678,-8.3,-9.1
C=C(C)CN1C(=O)c2ccc(OCC(=O)NCc3ccccc3)cc2C1=O,0.5951,3.0816,-8.7,-8.7
CCN1CCN(C(=O)Cn2nc(-c3ccccc3)ccc2=O)CC1,0.8334,2.9845,-8.4,-9.0
O=C(NCc1cccc(Cl)c1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0.8338,2.8553,-8.5,-8.9
C=CCn1c(SCC(=O)Nc2ccc(F)cc2)nnc1-c1ccccc1,0.4958,2.9677,-7.8,-9.6
C=CCOc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccccc3)CC2)cc1,0.7139,2.9571,-8.1,-9.3
O=C(CN(Cc1ccccc1)c1ccccc1)Nc1ccccc1F,0.7111999999999999,2.7303,-8.5,-8.9
O=C(NCC1CCN(C(=O)CN2CCOCC2)CC1)c1ccc(Cl)cc1,0.8345,3.0025,-8.5,-8.8
O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(Cl)c([N+](=O)[O-])c1,0.6469,2.8669,-8.4,-8.9
O=C(NCc1ccc(F)c(Cl)c1)N1CCO[C@H](c2ccc(F)cc2)C1,0.8847,3.5714,-9.0,-8.3
CC[C@@H]1CCCC[NH+]1CCNC(=O)c1cccc(NC(=O)c2cccnc2)c1,0.6758,4.7946,-8.5,-8.8
O=C(c1cnn(C[C@@H]2CCCO2)c1)N1CCC(OCc2ccccc2)CC1,0.7757,3.7453,-8.5,-8.8
CC(C)[C@H](C(=O)Nc1cccc(Oc2ncccn2)c1)N1CCCCC1=O,0.836,3.8574,-8.4,-8.9
Cc1noc(C)c1NC(=O)[C@@H](C)Sc1nnc(-c2ccccc2)n1C,0.6958,3.6771,-8.4,-8.9
O=C(CSc1nnc(-c2ccccc2)n1C1CC1)Nc1ccccc1,0.6725,2.8595,-7.9,-9.4
CCOc1ccc([C@H]2CCCN2C(=O)Nc2ccc(C)c(C)c2)cc1,0.8353,3.3246,-9.1,-8.2
COc1cccc(C(=O)Nc2ccc(C(=O)NC3CCCCC3)cc2)c1OC,0.7811,2.855,-8.2,-9.1
O=C(NCc1ccc(C(F)(F)F)cc1)c1ccccc1C(=O)N1CCCC1,0.8707,2.8924,-8.6,-8.7
O=C(c1cncc(C(F)(F)F)c1)N1CCN(c2ccccc2OC(F)F)CC1,0.724,3.2978,-8.1,-9.2
O=C(c1cn[nH]c1NCc1ccccc1)N1CCC[C@H](C(=O)[O-])C1,0.8284,4.1557,-8.3,-8.9
C=CCOc1ccc(CNC(=O)[C@@H]2CCCN(C(=O)c3ccccc3)C2)cc1,0.7413,3.3864,-8.3,-8.9
CC(C)CC(=O)Nc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CCCCC3)CC2)cc1,0.6557,3.1415,-8.5,-8.7
O=C(c1ccccc1)N1CCN(c2nc3ccccc3n(Cc3ccccc3)c2=O)CC1,0.4939,2.9885,-9.1,-8.1
C=CCN1C(=O)C(=CCN2C(=O)c3ccccc3C2=O)C1(C)C,0.3599,3.9403,-8.0,-9.2
Cc1c(C(=O)N[C@@H](C)c2ccccc2)sc2ccccc12,0.7352,3.2355,-8.3,-8.8
Cc1nn(C)c(C)c1CC(=O)N1CCC(C(=O)Nc2ccccc2)CC1,0.907,3.0145,-8.3,-8.8
Cc1c(C(=O)NCC2CC[NH+](Cc3ccc(F)cc3)CC2)cnn1C(C)C,0.8051,4.449,-8.2,-8.9
COc1ccccc1CC(=O)Nc1ccccc1C(=O)N1CCCC1,0.9012,2.7439,-8.3,-8.8
O=C(Cn1cnc2ccccc21)Nc1ccccc1C(=O)N1CCCC1,0.7782,2.9372,-8.6,-8.5
