smiles,qed,sa,egfr,her2
C[C@H]1CN(c2ccccc2C[NH+]2CCC(OCc3ccccc3)CC2)C[C@@H](C)O1,0.8042,4.9153,-8.7,-9.9
C[C@@H]1Oc2ccccc2C(=O)N1CC(=O)N1CCC(CC(=O)N2CCCCC2)CC1,0.7506,3.9894,-9.2,-9.4
Cc1ccc(NC(=O)CSc2nnc(NC(=O)c3ccccc3)o2)cc1F,0.6194999999999999,3.1045,-8.8,-9.7
C[C@@H]([NH2+][C@@H]1CCCc2ccccc21)c1ccc2c(c1)CCC(=O)N2,0.8852,4.8142,-8.9,-9.6
Cc1cccc2nc(C(=O)Nc3cccc(C#N)c3)c(C)cc12,0.7684,3.0968,-9.1,-9.4
C[C@@H](NC(=O)NC[C@@H](C)[NH+](C)C1CCCCC1)c1ccc2c(c1)CCC(=O)N2,0.5939,5.1891,-8.4,-10.1
Cc1ccc(CN(C)C(=O)N[C@@H]2CCCc3c2cnn3C)cc1C,0.9311,3.8722,-8.9,-9.5
COc1ccc(C(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1OCC(F)(F)F,0.7505,3.0304,-8.8,-9.6
C[C@@H]1COC[C@@H](C)N1C(=O)c1cccc(NC(=O)c2ccccc2)c1,0.9248999999999999,3.7456,-8.8,-9.6
CC1CCN(C(=O)C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,0.8497,2.8206,-8.4,-10.0
Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1C,0.8179,2.8592,-8.9,-9.5
Cc1cc([N+](=O)[O-])cc(C)c1OC(=O)CCN1C(=O)c2ccccc2C1=O,0.254,3.2449,-8.8,-9.5
C[C@@H](CCc1ccccc1)NC(=O)NCc1cccc(NC(=O)C2CC2)c1,0.6547999999999999,3.3142,-8.8,-9.5
C[C@@H](OC(=O)c1ccc(NC(=O)Cc2ccccc2)cc1)c1ccccc1Cl,0.5572,3.2505,-8.6,-9.7
C[C@H]1CN(c2ccccc2CNC(=O)CCc2nnc(-c3ccccc3)o2)CCO1,0.639,3.7188,-8.6,-9.7
C[C@@H](NC(=O)Nc1cccc(OCc2ccccc2)c1)c1ccccc1,0.6385,3.0834,-8.6,-9.7
C[C@H]1CN(c2ccccc2C(=O)N2CCC(C(=O)N[C@@H]3CCCC[C@@H]3C)CC2)C[C@@H](C)O1,0.7611,4.4018,-8.8,-9.4
CC1=C(C(=O)Nc2cccc(C(=O)NCc3ccc(Cl)cc3)c2)SC1,0.8153,3.2241,-8.9,-9.3
C[C@H]1CN(c2cccc(-c3nc4ccccc4s3)c2)C[C@@H](C)O1,0.6799,3.8425,-8.8,-9.4
C[C@H]1CN(c2cccc(N3CCCC3)c2)C(=O)N1CCc1ccccc1,0.8003,3.6933,-8.9,-9.3
C[C@@H]1OCC[C@@H]1C(=O)N1CCC[C@@H](c2ncc(-c3ccccc3)nn2)C1,0.8394,4.6098,-8.4,-9.8
C[C@@H]1Oc2ccc(C(=O)Nc3ccccc3)cc2N[C@H]1c1ccccc1,0.7023,3.7709,-9.0,-9.2
COc1ccccc1N1CCN(C(=O)CSc2nccc(-c3ccccc3)n2)CC1,0.4387,3.1003,-8.6,-9.6
COc1ccc(-n2nc(C(=O)NCc3ccccc3)c(=O)c3c2c(=O)[nH]n3C)cc1,0.5107,3.5675,-9.2,-9.0
Cc1ccccc1CS(=O)(=O)c1ccc(C(=O)NCCc2ccccc2)cc1,0.6512,2.82,-8.5,-9.6
C[C@H]1CC(C(=O)Nc2cccc(NC(=O)c3ccccc3)c2)C[C@@H](C)O1,0.8611,3.8754,-8.5,-9.6
Cc1cccc2c1N[C@H](c1ccc(F)cc1)[C@@H]1CC=C[C@@H]21,0.7174,4.23,-8.7,-9.4
C[C@H]1CN(c2ccccc2NC(=O)NCCC(=O)N2CCCCC2)C[C@@H](C)O1,0.8035,3.9202,-8.7,-9.4
C[C@H]1CN(c2cccc(C(=O)NCCc3ccccc3)c2)C(C)(C)CO1,0.8828,3.7524,-8.4,-9.7
COc1ccc2cc(C(=O)NC[C@H](c3ccccc3)[NH+](C)C)ccc2c1,0.7079,4.0778,-8.6,-9.5
COc1ccc2ccccc2c1/C=C(\C#N)C(=O)Nc1ccc(C)cc1C,0.5178,3.1219,-8.7,-9.4
Cc1cc(C)c(NC(=O)NCCCN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O)c(C)c1,0.4656,4.1227,-8.6,-9.5
C[C@H]1CCCC[C@@H]1NC(=O)Nc1cccc(C(=O)N2CCCCC2)c1,0.8608,3.6366,-8.8,-9.2
COc1cccc(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,0.8230999999999999,2.8405,-8.7,-9.3
Cc1ccc(-c2nc3ccccc3nc2OC(=O)c2ccc(Cl)cc2)cc1,0.4355,3.0004,-9.1,-8.9
Cc1cc(N2CCN(C(=O)Cc3ccc(F)cc3)CC2)nc(C(C)C)n1,0.8351,3.147,-8.5,-9.5
C[C@H]1CN(c2ccccc2NC(=O)N2CCN(c3ccccc3OC(F)F)CC2)C[C@@H](C)O1,0.7129,4.0941,-8.8,-9.2
C[C@@H](CC(=O)N1CCN(c2ccccc2)CC1)c1ccc(F)cc1,0.8458,3.2507,-8.7,-9.3
C[C@@H]1OCC[C@H]1C(=O)Nc1cccc(NC(=O)c2ccccc2F)c1,0.8843,3.8221,-8.2,-9.8
CN(C(=O)[C@@H]1CCCN(C(=O)c2ccc(Cl)cc2)C1)c1ccccc1F,0.8045,3.4804,-9.0,-9.0
CNC(=O)c1ccc(NC(=O)N2CCC(OCc3ccccc3)CC2)cc1,0.8421,2.9259,-8.2,-9.8
Cc1cc([N+](=O)[O-])ccc1NC(=O)CCNC(=O)c1ccc(C(C)C)cc1,0.5626,2.9008,-8.6,-9.4
CNC(=O)c1cccc(NC(=O)Cn2ccc(=O)c3ccccc23)c1,0.7552,2.9727,-8.7,-9.3
Cc1cc(C(=O)N2CCC([C@@H](C)O)CC2)nc(-c2ccccc2)n1,0.9319999999999999,3.6601,-9.0,-9.0
Cc1ccccc1CCNC(=O)c1cnc(-c2ccc(F)cc2)nc1,0.7655,2.9243,-8.3,-9.6
C[C@@H]1CCCN(C(=O)C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)C1,0.8105,3.3118,-8.2,-9.7
CNC(=O)c1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.7443,2.9552,-8.5,-9.4
Cc1ccc(C(=O)NCC(=O)NCc2cccc(C(F)(F)F)c2)cc1,0.8608,2.7842,-8.5,-9.4
CCOC(=O)c1ccc(NC(=O)CN2C(=O)N[C@](C)(c3cccc(Cl)c3)C2=O)cc1,0.5323,3.5276,-8.7,-9.2
CC[C@@H]1CCCC[NH+]1Cc1ccc(NC(=O)c2ccc(C)cc2)cc1,0.8487,4.6583,-8.4,-9.5
COC(=O)c1ccc(-c2cc(C(=O)NCc3ccccc3)no2)cc1,0.7143,2.8426,-8.4,-9.5
CN(C)C(=O)c1ccc(CNC(=O)N(Cc2ccccc2)Cc2ccco2)cc1,0.6544,3.0646,-9.1,-8.8
C[C@H]1CCC[C@@H](C)C1NC(=O)N1CCC(C(=O)N(C)Cc2ccc(F)cc2)CC1,0.8152,4.2831,-8.8,-9.1
C[C@H]1CCC[C@]2(CCCN(C(=O)CCC(=O)N3CCCCC3)C2)C1,0.7811,4.556,-9.0,-8.9
C[C@@H]([NH2+][C@@H](C)c1ccc(N2CCCC2=O)cc1)c1ccc(C(C)(C)C)cc1,0.8223,4.5598,-8.6,-9.3
Cc1cccc2nc(C(=O)NCc3cccc(C(=O)N(C)C)c3)nn12,0.7753,3.3134,-8.6,-9.3
C[C@H]1CN(c2cccc(F)c2C#N)C(=O)N1c1ccc(F)cc1,0.839,3.8848,-9.0,-8.9
C[C@H]1CN(c2ccccc2CC(=O)NCc2ccc(F)cc2)C[C@@H](C)O1,0.8838,3.7759,-8.5,-9.4
C[C@@H]1Oc2ccc(C(=O)NCc3ccccc3F)cc2NC1=O,0.9044,3.5074,-9.1,-8.8
C[C@H]1CN(c2cccc(C(=O)NCCc3ccc(F)cc3)c2)C[C@@H](C)O1,0.8825999999999999,3.6998,-8.3,-9.6
C[C@@H](Oc1ccc(Cl)cc1)C(=O)Nc1ccccc1C(=O)NC1CC1,0.818,3.1955,-8.5,-9.3
C[C@H]1CN(c2ccccc2CNC(=O)NCc2cccc(C#N)c2)CCO1,0.8452,3.6779,-8.5,-9.3
C[C@H]1CCCN(C(=O)Nc2ccccc2C(=O)N2CCCC2)C1,0.901,3.3324,-9.0,-8.8
CC1=C(C(=O)Nc2cccc(C(=O)NCCc3ccc(Cl)cc3)c2)SC1,0.7689,3.2558,-8.7,-9.1
Cc1cc(O[C@@H]2CCCN(C(=O)c3ccccc3)[C@H]2c2ccccc2)ccc1F,0.5747,3.8461,-9.7,-8.1
Cc1ccccc1C(=O)N1CCC(C(=O)NCCc2ccccc2)CC1,0.8901,2.7307,-8.4,-9.3
Cc1ccccc1-n1ncc(NC(=O)C(=O)NCCc2cccc(F)c2)c1C,0.6585,3.2297,-8.4,-9.3
COc1ccc2nc(NC(=O)CSc3nc4sc(C)cc4c(=O)[nH]3)sc2c1,0.3694,3.4914,-8.4,-9.3
Cc1ccc(N2CCC[C@H](NC(=O)C3CCN(C(N)=O)CC3)C2)cc1,0.8684999999999999,3.5334,-8.4,-9.3
CN(CC(=O)N1CCCCC1)C(=O)Nc1cccc(C(=O)NC2CCCCC2)c1,0.7862,3.1212,-8.6,-9.1
C[C@H]1CN(c2cccc(NC(=O)C(=O)Nc3ccc(C#N)cc3)c2)C[C@@H](C)O1,0.7911,3.9143,-8.5,-9.2
Cc1ccc(C2=N/C(=C/c3ccc([N+](=O)[O-])cc3)C2=O)cc1,0.4846,3.3123,-8.5,-9.2
CCOc1cc(NC(=O)c2cccc(Cl)c2)ccc1OCC(=O)N1CCCC1,0.7498,2.902,-8.5,-9.2
CN(C(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)c1ccccc1,0.7907,2.968,-8.0,-9.7
CCc1ccc(C(=O)Nc2ccc(C(=O)NC3CCCC3)cc2)cc1,0.8506,2.6444,-8.2,-9.4
C[C@H]1CCC[C@@H](C)C1NC(=O)c1ccc(CNC(=O)N2CCCC2)cc1,0.8556,4.0673,-8.4,-9.2
C[C@@H](c1ccccc1)N(C)C(=O)CCc1ccc(-n2cccn2)cc1,0.6731,3.4729,-8.4,-9.2
CN(C)c1cccc(C(=O)N2CCC(Cc3ccccc3)CC2)c1,0.8435,2.8563,-8.6,-9.0
CNC(=O)CCNC(=O)c1ccc(C(=O)N2CCc3ccccc32)cc1,0.8515,2.9348,-8.6,-9.0
Cc1cccc(C)c1NC(=O)CNC(=O)CCc1ccc(Cl)cc1,0.83,2.7646,-8.4,-9.2
CN(C)c1ccc(CNC(=O)N2CCC(OCc3ccccc3)CC2)cc1,0.8377,3.015,-8.3,-9.3
CC[C@@H]1CCCCN1C(=O)CN1CCN(C(=O)CCc2ccccc2)CC1,0.7619,3.4532,-8.4,-9.2
COc1ccccc1[C@@H]1CCCN1C(=O)c1cccc(C(F)(F)F)c1,0.7944,3.3883,-8.1,-9.5
CCN1CCN(C(=O)CNc2cccc(C(=O)Nc3ccccc3)c2)CC1,0.8146,2.858,-8.8,-8.8
CNC(=O)c1ccc(NC(=O)C(=O)N[C@@H](C)c2ccc(Cl)cc2)cc1,0.7229,3.2793,-8.2,-9.4
C[C@H]1CN(c2cccc(NC(=O)C(=O)NCc3ccccc3)c2)CCO1,0.8167,3.4513,-8.2,-9.4
CN(C(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1)c1ccccc1,0.43069999999999997,2.997,-8.1,-9.5
COc1ccc(C(=O)Nc2cccc(OCc3ccccc3)c2)cc1OC,0.6597,2.615,-8.2,-9.3
C[C@@H](CNC(=O)C(=O)Nc1cccc(C(=O)NC2CC2)c1)[NH+]1CCCCC1,0.5228,4.6202,-8.6,-8.9
Cc1cccc(O[C@@H](C)C(=O)NNC(=O)c2ccccc2F)c1,0.841,3.2799,-8.4,-9.1
Cc1ccc(C)c(NC(=O)CN2CCN(C(=O)Cc3ccccc3)CC2)c1,0.8762,2.7884,-8.6,-8.9
C[C@H]1CN(c2ccccc2)[C@@H](C)CN1C(=O)CCc1ccccc1,0.8458,3.7004,-8.3,-9.2
CNC(=O)C1CCN(C(=O)c2cc(C)nc3ccccc23)CC1,0.9141,2.9556,-8.5,-9.0
C[C@H]1CCCC[C@@H]1NC(=O)C(=O)Nc1cccc(C(=O)NC2CC2)c1,0.7226,3.7254,-8.7,-8.8
C[C@@H]([NH2+]C1CCN(C(=O)c2ccccc2)CC1)c1ccccc1Cl,0.8985,4.1771,-8.4,-9.1
C[C@@H]1CN(S(=O)(=O)c2ccc(C(=O)NCC(=O)NC3CCCC3)cc2)C[C@@H](C)O1,0.7071,3.8904,-8.5,-9.0
Cc1cc([N+](=O)[O-])ccc1NC(=O)CN1CCN(c2ccccc2F)CC1,0.635,2.9448,-8.5,-9.0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3F)CC2)cc1,0.8317,2.7751,-8.3,-9.2
C[C@@H]1Oc2ccccc2O[C@@H]1C(=O)N1CCN(C(=O)c2ccccc2Cl)CC1,0.7674,3.9082,-8.9,-8.5
C[C@H]1CCCC[C@@H]1NC(=O)N1CCC(OCc2ccccc2)CC1,0.8978,3.7609,-8.5,-8.9
CC(C)(C)[C@@H](O)CNC(=O)Nc1ccccc1C(=O)NCc1ccccc1,0.6204,3.446,-8.5,-8.9
COc1ccc2ccccc2c1C(=O)NCCC(=O)N1CCCCC1,0.9002,2.9272,-8.3,-9.1
COc1ccc(NC(=O)CSc2nc3ccccc3c(=O)[nH]2)cc1OC,0.5011,3.0395,-8.4,-9.0
COc1ccc(N2CCN(C(=O)CN(C)C(=O)c3ccccc3)CC2)cc1OC,0.7373,2.9679,-8.4,-9.0
C[C@@H]1OCC[C@H]1C(=O)Nc1cccc(C#Cc2ccccc2)c1,0.8531,4.0389,-8.4,-9.0
Cc1cccc2nc(C(=O)NCCCNC(=O)c3ccc(Cl)cc3)nn12,0.6403,3.234,-8.3,-9.1
C[C@H]1CCC[C@](C#N)(C(=O)NCC2(c3ccccc3)CCOCC2)C1,0.9012,4.4707,-8.7,-8.7
C[C@H]1CCCC[C@H]1NC(=O)C(=O)Nc1cccc(CCC(=O)N2CCCC2)c1,0.7552,3.8407,-8.2,-9.2
CCN1C[C@H](C(=O)N2CCC(C(=O)Nc3ccccc3C)CC2)CC1=O,0.8865,3.5061,-8.1,-9.3
CN(C(=O)CN1CCN(c2ccccc2)C1=O)Cc1ccccc1,0.8387,2.9593,-8.5,-8.9
Cc1cc(O)ccc1NC(=O)Cc1nccn1Cc1ccccc1,0.6996,3.0246,-8.3,-9.1
CC(=O)c1cccc(OCc2ccc(C(=O)N3CCCC3)cc2)c1,0.7782,2.7088,-8.4,-9.0
CN(C(=O)C1=NN(C(=O)c2cccs2)[C@H](C(=O)NCc2ccccc2)C1)c1ccccc1,0.6208,3.9811,-9.0,-8.3
Cc1ccccc1C(=O)N/N=C/c1ccc(C(F)(F)F)cc1,0.6703,2.8829,-8.4,-8.9
C[C@H]1CCC[C@](C#N)([C@]2(O)CCCN(C(=O)c3ccccc3)C2)C1,0.896,4.7154,-8.0,-9.3
Cc1ccc(/C=C/C(=O)NC[C@@H](C)c2ccc(Cl)cc2)cc1,0.7942,3.3255,-8.3,-9.0
C[C@@H]1CN(c2ccc(NC(=O)C(=O)Nc3ccccc3)cc2)C[C@@H](C)O1,0.8227,3.6685,-8.0,-9.3
C[C@H]1CN(c2cccc(C#N)c2)C[C@@H](c2ccccc2)O1,0.8329,3.8616,-8.3,-9.0
C[C@@H](NC(=O)N1CCC(C(=O)N2CCCC2)CC1)c1ccccc1,0.9168999999999999,3.3299,-8.2,-9.1
COc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1OC,0.8216,2.7471,-8.2,-9.1
C[C@H]1CCC[C@H](C)N1C(=O)CC[NH+]1CCC(Cc2ccccc2)CC1,0.8635,5.0522,-7.9,-9.3
CC1CCC(CNC(=O)c2cccc(NC(=O)CCC(=O)N(C)C)c2)CC1,0.761,3.0977,-8.3,-8.9
CN(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)cc1,0.637,2.6703,-8.1,-9.1
CC(C)CC(=O)N1CCc2cc(NC(=O)C(=O)NC3CCCCC3)ccc21,0.7888,3.2736,-8.2,-9.0
CNC(=O)c1ccc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N(C)C)c2)cc1,0.8008,2.8997,-8.7,-8.5
CNC(=O)COc1cccc(C(=O)Nc2ccc(-c3cscn3)cc2)c1,0.6912,3.0949,-8.5,-8.7
Cc1cc([N+](=O)[O-])ccc1NC(=O)COC(=O)C(C)(C)c1ccccc1,0.476,3.0775,-8.1,-9.1
Cc1cc([N+](=O)[O-])ccc1NC(=O)CN1CCN(c2ccc(Cl)cc2)CC1,0.6174999999999999,2.9142,-8.2,-9.0
C[C@H]1CN(c2ccccc2)S(=O)(=O)N1CC(=O)Nc1ccccc1,0.9123,3.8812,-8.0,-9.2
C[C@H]1CCCN(S(=O)(=O)CC2CCN(C(=O)c3ccccc3)CC2)C1,0.8150999999999999,3.5773,-8.0,-9.2
COc1ccc2nc(NC(=O)c3cccc(C)c3)sc2c1,0.7884,2.7517,-8.1,-9.1
C[C@H]1CN(c2ccccc2)S[C@@H]1NC(=O)C(=O)Nc1ccccc1,0.6556,4.322,-8.5,-8.7
Cc1cccc(C(=O)NCC(=O)NCc2ccc(F)cc2)c1,0.879,2.6115,-8.2,-8.9
CNC(=O)C1CCN(C(=O)CCc2ccc(F)cc2F)CC1,0.913,3.0235,-8.5,-8.6
CNC(=O)c1ccc(OCC(=O)N2CCC[C@@H]2c2ccccc2)cc1,0.9019,3.2821,-8.3,-8.8
CN(C(=O)NC1CCN(C(=O)[C@@H]2CC=CCC2)CC1)c1ccccc1,0.8487,3.8206,-8.0,-9.1
COC(=O)Cn1nc(C(=O)NCc2ccccc2)c2c1CCCC2,0.841,3.1387,-8.4,-8.7
C[C@H]1CCCN(C(=O)C2(C(=O)NCCNC(=O)c3ccccc3)CC2)C1,0.5892,3.7176,-8.0,-9.1
C[C@@H]([NH2+]CC1(CO)CCC1)C(=O)N1CCc2[nH]c3ccccc3c2C1,0.7531,4.7233,-8.3,-8.8
C[C@@H]([NH2+]Cc1ccc(N2CCCCC2)cc1)c1ccc(F)c(F)c1,0.8737,4.2208,-8.1,-9.0
Cc1cc(N2CCO[C@@H](C(=O)NCc3ccc(C)cc3)C2)no1,0.9218999999999999,3.7717,-8.3,-8.8
CN(C)c1ccc(C(=O)N2CCC([C@@H](O)c3ccc(Cl)cc3)CC2)cc1,0.872,3.4943,-8.5,-8.6
C[C@@H](CC#N)N(C)C(=O)c1cccc(NC(=O)c2ccccc2)c1,0.9079,3.3961,-8.4,-8.7
C[C@H]1CCC[C@@H](CCC(=O)N2CCCC[C@@H]2C2CCCC2)C1,0.6919,4.1716,-8.1,-9.0
C[C@@H](NC(=O)Cn1ccccc1=O)c1ccccc1-c1cccnc1,0.7706999999999999,3.5593,-8.4,-8.6
Cc1cc(CCCC(=O)N[C@@H](C)c2ccc(F)cc2)ccc1F,0.8264,3.2772,-8.1,-8.9
COc1ccc2c(c1)CN(C(=O)CCNC(=O)c1ccc(C)o1)CC2,0.895,3.17,-8.0,-9.0
C[C@H]1CCC[C@](C#N)([C@]2(O)CCCN(Cc3ccccc3)C2=O)C1,0.917,4.7455,-8.1,-8.9
CNC(=O)c1cc(NC(=O)N[C@@H](C)c2ccccc2)ccc1OC,0.7797999999999999,3.2206,-8.1,-8.9
CC[C@@H](NC(=O)Nc1ccc(C)c(F)c1)c1ccc(C)cc1,0.8328,3.257,-8.0,-9.0
CN(C(=O)COc1ccc(C(=O)Nc2ccccc2)cc1)C1CCCCC1,0.8269,2.8435,-8.0,-9.0
C[C@H]1CCC[C@H]([C@H](C)NC(=O)C(=O)Nc2ccccc2F)C1,0.8331,4.0748,-8.2,-8.8
CC1(C)CCC[C@@H]1NC(=O)N[C@@H]1CCCN(c2ccccc2)C1,0.886,4.0358,-8.0,-9.0
COc1ccc(CNC(=O)[C@H]2CC(=O)N(CC(=O)NC3CCCCC3)C2)cc1,0.7341,3.5315,-7.9,-9.1
Cc1cccc2sc(C)c(C(=O)NCCC[NH+]3CCC(C)CC3)c12,0.7928,4.642,-8.3,-8.7
Cc1cccc(-c2noc(CNc3ccccc3)c2N)c1,0.7512,3.2931,-8.1,-8.9
CCOc1cc(/C=N/NC(=O)c2ccccc2)ccc1OCc1ccccc1,0.4587,2.8286,-7.8,-9.2
CNC(=O)NC(=O)[C@H](C)NC(=O)c1cccc(-n2cccn2)c1,0.7513,3.606,-8.4,-8.5
CN(CCc1ccccc1)C(=O)C(=O)Nc1ccc(C(=O)N(C)C)cc1,0.8264,2.993,-7.8,-9.1
COc1ccc(NC(=O)CCNC(=O)N2CCN(c3ccccc3)CC2)cc1,0.7953,2.8133,-8.3,-8.6
CC(=O)N1CCc2cc(NC(=O)C(=O)N[C@@H](C)CO)c(C)cc21,0.6897,3.8425,-8.3,-8.6
CC1=NN(c2ccc(C(=O)N(C)C)cc2)[C@@H](C(=O)Nc2ccc(F)cc2)C1,0.8918,3.7131,-9.0,-7.9
C[C@H]1CCC[C@@H](OCC(=O)N2CCN(C(=O)Cc3ccccc3)CC2)C1,0.8025,3.7968,-7.8,-9.1
COC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccccc3)o2)c1,0.5163,2.9299,-7.9,-9.0
C[C@H]1CN(c2ccccc2)NC(=O)N1CCCc1ccccc1,0.9079,3.7739,-7.9,-9.0
COc1ccc2c(c1)CC[C@H](NC(=O)CCc1ccccc1OC)C2,0.8682,3.4357,-8.0,-8.9
C[C@@H](NC(=O)NCc1ccc(Cl)cc1)c1cccc(C#N)c1,0.892,3.3121,-8.2,-8.7
C[C@@H](Oc1ccccc1)C(=O)Nc1ccc(N2CCCC2=O)cc1,0.9085,3.229,-8.0,-8.9
C[C@H]1CN(c2ccccc2C[NH2+]Cc2ccccc2)C[C@@H]1C,0.8885,4.6819,-8.5,-8.4
CCOc1cc(C(=O)N2CCCCC2)ccc1OCC(=O)N1CCCCC1,0.7577,2.9523,-8.4,-8.5
