smiles,qed,sa,egfr,her2
O=C(NC1CCN(c2ccccc2)CC1)c1ccc(-c2ccccc2)c([N+](=O)[O-])c1,0.4883,2.9855,-8.7,-10.8
Cc1cccc([C@@H]2CCCN2C(=O)Cn2c(=O)[nH]c3ccccc32)c1,0.7898,3.6114,-9.6,-9.9
O=C(CCc1nc2ccccc2[nH]1)Nc1cccc(C(=O)N2CCCCC2)c1,0.7016,3.004,-9.6,-9.9
O=C([O-])[C@H]1CCCN(C(=O)CN2C(=O)N[C@]3(CCc4ccccc43)C2=O)C1,0.7025,4.8645,-9.3,-10.1
O=C(Nc1ccc2[nH]c(-c3ccccc3)nc2c1)c1ccccc1O,0.5173,2.8856,-9.0,-10.4
O=C(Cn1nccc1-c1ccccc1)Nc1ccc(C(=O)N2CCOCC2)cc1,0.7167,3.1036,-9.3,-10.1
C[C@H](NC(=O)c1cccc(C(F)(F)F)c1)c1ccc(N2CCCC2=O)cc1,0.8539,3.4662,-9.1,-10.3
Cc1cc(C)c(C)c(S(=O)(=O)N2CCC(C(=O)NCc3ccccc3Cl)CC2)c1,0.7634,3.1323,-9.2,-10.1
O=C(NC1CC1)c1ccc(C(=O)N2CCC[C@H](c3nc4ccccc4o3)C2)cc1,0.7276,3.5614,-9.1,-10.2
O=C(NC1CCC(Cn2cc[nH+]c2-c2ccccc2)CC1)N1[C@H]2CCCC[C@@H]2C1,0.8249,4.9061,-8.6,-10.7
O=C(Nc1cccc(-c2nc(C3CC3)no2)c1)c1cccc(C(F)(F)F)c1,0.6974,3.1467,-8.9,-10.3
O=C(Nc1ccc(F)cc1)c1cccc(NC(=O)c2ccc(Cl)cc2)c1,0.6716,2.5447,-8.8,-10.3
O=C([O-])[C@H]1Cc2c(oc3ccccc32)[C@@H]1C(=O)Nc1ccc(Cl)cc1,0.7736,4.4561,-9.3,-9.8
O=C(Nc1ccc2[nH]ccc2c1)C1CCN(c2ccccc2F)CC1,0.7437,3.0313,-9.1,-10.0
CC(=O)N1CCc2cc(OCC(=O)N(Cc3ccccc3)C(=O)c3ccc(Cl)cc3)c(=O)[nH]c21,0.575,3.7835,-8.9,-10.2
O=C(C[NH+]1CCc2ccccc2C1)Nc1cccc(C(=O)NC2CC2)c1,0.7478,4.4236,-9.5,-9.5
O=C(Nc1ccc2c(c1)CCC(=O)N2)N1CCC[C@@H]1Cc1ccccc1,0.875,3.6103,-8.9,-10.0
O=C(NCCNC(=O)c1ccc(Cl)cc1)Nc1ccccc1C(=O)N1CCCC1,0.6241,2.9048,-9.1,-9.8
C[C@H](NC(=O)[C@@H]1CCCN(C(=O)c2ccccc2Cl)C1)c1ccc(Cl)cc1,0.7902,3.591,-8.9,-10.0
O=C(NCc1ccccn1)c1cccc(NC(=O)C2(c3ccccc3)CC2)c1,0.6843,3.0255,-8.8,-10.0
O=C(CN1C(=O)CCc2ccccc21)N1CCN(c2ccccc2)CC1,0.8441,2.9457,-8.9,-9.9
O=C([O-])[C@H]1Cc2ccccc2N1CC(=O)N1CCC(Cc2ccccc2)CC1,0.7849,3.9423,-8.9,-9.9
O=C(CSc1nc2ccccc2[nH]1)N1CCC(c2nc3ccccc3[nH]2)CC1,0.5067,3.3176,-9.0,-9.8
C[C@H]1CCCC[C@@H]1NC(=O)c1ccccc1NC(=O)Cc1ccccc1,0.8399,3.4835,-9.1,-9.7
O=C(CN(Cc1ccccc1)c1ccccc1)Nc1cccc2ccccc12,0.47959999999999997,2.807,-9.2,-9.6
O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)c1cccc(C(F)(F)F)c1,0.5677,2.7477,-8.7,-10.1
C[C@H]1CCCC[C@@H]1NC(=O)CSc1nc2ccccc2n1CC(=O)NCc1ccccc1,0.4959,3.8505,-9.3,-9.4
O=C(Nc1ccc(N2CCCC2)cc1)c1ccccc1NC(=O)c1ccc(Cl)cc1,0.568,2.7681,-9.3,-9.4
C[C@H]1C[C@@H](C)CN(C(=O)CCCc2nc3ccccc3n2Cc2ccccc2)C1,0.5906,3.8282,-9.3,-9.4
COC(=O)c1ccc(NC(=O)CN2C(=O)N[C@@](C)(c3ccccc3)C2=O)cc1,0.5978,3.3948,-9.0,-9.7
Cc1ccccc1C(=O)Nc1ccc(C(=O)NCc2ccccc2)cc1,0.7194,2.5194,-9.0,-9.7
C[C@H](NC(=O)NCc1ccccc1)c1ccc(-c2ccccc2)cc1,0.6752,3.0383,-9.0,-9.7
O=C(NC1CC[NH+](Cc2ccc(Cl)cc2)CC1)c1ccc(Cn2cccn2)cc1,0.647,4.085,-9.0,-9.7
O=C(C[NH+]1CCc2nc(NC(=O)c3ccccc3)oc2C1)NCc1ccccc1,0.5789,4.6405,-8.9,-9.7
O=C(Nc1ccccc1)c1cccc(NC(=O)c2ccccc2)c1,0.7479,2.3896,-8.5,-10.0
Cc1ccc(NC(=O)C(=O)NCCC2CCN(c3ccccc3)CC2)cc1[N+](=O)[O-],0.4221,3.188,-8.8,-9.7
C[C@H]1Cc2ccccc2N1C(=O)CN(C)C(=O)c1ccc(Cl)cc1O,0.9067,3.6702,-8.5,-10.0
O=C(CSCc1ccc(Br)cc1)Nc1ccccc1C(=O)NCc1ccccc1,0.4639,2.8597,-8.9,-9.6
O=C([O-])[C@H]1Cc2cc(OCc3ccccc3)ccc2N1Cc1ccccc1,0.6698,3.6911,-9.1,-9.4
C[C@H](C(=O)NCc1ccccc1)[NH+]1CCC(c2nc3ccccc3s2)CC1,0.705,4.5242,-8.6,-9.9
O=C(Nc1cccc(-c2nc(C3CC3)no2)c1)c1ccc(Cl)cc1,0.7484,2.9471,-8.6,-9.9
O=C(Cn1nnc(-c2ccccc2)n1)NCc1ccc(N2CCCCC2)cc1,0.7057,3.0547,-8.8,-9.7
O=C([O-])[C@H]1Cc2cc(OCc3ccccc3)ccc2N1Cc1ccccc1,0.6698,3.6911,-9.1,-9.4
O=C([O-])c1cccc(/C=C/C(=O)Nc2ccccc2OC2CCCC2)c1,0.8024,3.4793,-8.8,-9.7
O=C(Cn1nc(-c2ccccc2)ccc1=O)Nc1ccc(F)cc1,0.7927,2.7652,-8.9,-9.6
Cc1cc(C(=O)NCc2ccccc2)nc(-c2ccccc2)n1,0.7936,2.7569,-9.1,-9.3
O=C(Cc1ccccc1)Nc1ccccc1C(=O)NCc1ccccc1,0.7045,2.545,-8.5,-9.9
O=C(Nc1ccccc1NC(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,0.5175,2.6831,-9.3,-9.1
C[C@@H]1Cc2ccccc2N1C(=O)CSc1nnc(-c2cccc(Cl)c2)n1C1CC1,0.5304,3.7831,-8.2,-10.2
O=C(NC1CC[NH+](Cc2ccccc2)CC1)N1CCC(OCc2ccccc2)CC1,0.7619,4.063,-8.8,-9.5
O=C([O-])[C@H]1CCCN(C(=O)c2cc(C3CC3)nc3c2cnn3Cc2ccccc2)C1,0.6395,4.0865,-9.0,-9.3
O=C([O-])c1ccc(S(=O)(=O)N2CCC(c3nc4ccccc4s3)CC2)cc1,0.6586,3.4576,-9.0,-9.3
O=C(NCc1ccccc1)c1cccc(C2=NN=C2C2CC2)c1,0.8959,3.2276,-8.7,-9.6
O=C(CSc1nc2ccccc2c(=O)n1Cc1ccccc1)Nc1ccccc1,0.3789,2.7915,-8.6,-9.7
C[C@@H]1CCCC[C@@H]1NC(=O)C(=O)Nc1cccc(C(=O)NCC2CCCC2)c1,0.6701,3.834,-9.1,-9.2
CCOc1ccc(C(=O)Nc2ccccc2C(=O)NCc2ccccc2)cc1,0.639,2.6158,-8.9,-9.3
O=C(Nc1ccc(NC(=O)Cc2ccccc2)cc1)c1ccc(Cl)cc1,0.6745,2.5109,-8.3,-9.9
O=C([O-])[C@H]1Cc2c(oc3ccccc32)CN1CCc1ccccc1,0.729,4.1171,-8.9,-9.3
O=C(Nc1ccc2c(c1)OCO2)c1ccccc1-c1ccccc1,0.7716999999999999,2.7021,-8.9,-9.3
COc1cc([C@@H]2CC(=O)N(CC(=O)Nc3ccccc3)C2=O)ccc1OC(F)F,0.7077,3.6631,-8.8,-9.4
O=C(C[NH+]1CCc2[nH]nc(-c3ccccc3)c2C1)N1CCCCC1,0.8756,4.7228,-8.3,-9.9
COc1cc(CNC(=O)c2ccc(NC(=O)c3ccc(C)cc3)cc2)ccc1OC,0.609,2.6958,-8.5,-9.7
O=C(NCc1ncnn1Cc1ccccc1)c1ccc(-n2cccn2)cc1,0.5642,3.1539,-8.7,-9.5
O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)N1CCCCC1,0.8157,2.8653,-9.1,-9.1
O=C([O-])c1cccc(OCC(=O)N2CCC(OCc3ccc(F)cc3)CC2)c1,0.7148,3.3916,-8.6,-9.6
O=C(Cn1ccccc1=O)Nc1ccccc1C(=O)NCc1ccccc1,0.6975,2.8249,-8.8,-9.3
C[C@H](Cc1ccccc1)C(=O)NCc1cccc(N2CCCC2=O)c1,0.8697,3.407,-8.7,-9.4
CC1(C)CCC[C@@H]1NC(=O)c1cccc(C#Cc2ccccc2)c1,0.8076,3.7735,-8.5,-9.6
CSc1nc(C)c(CCC(=O)N2CCC[C@H](C(=O)NCc3ccccc3)C2)cn1,0.5488999999999999,3.7606,-8.5,-9.6
O=C(CCCNC(=O)c1ccc(Cl)cc1)N1CCN(c2ccccc2)CC1,0.7666999999999999,2.7809,-8.7,-9.4
COc1ccc(NC(=O)c2ccc(C(=O)NCc3ccccc3)cc2)cc1,0.691,2.5046,-8.7,-9.4
CS(=N\N=C(\N)NC(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,0.40249999999999997,3.9883,-9.4,-8.7
Cc1cc(N2CCC(C(=O)NCc3ccc(C)cc3)CC2)nc(C)[nH+]1,0.9201,3.8083,-8.7,-9.4
O=C(NCCC1=CCCCC1)c1cccc(NC(=O)c2ccc(Cl)cc2)c1,0.6633,2.9727,-8.5,-9.5
C[C@H]1C[C@@H](C)C[NH+](Cc2cccc(C(=O)NC3CCCCC3)c2)C1,0.8649,5.0491,-8.6,-9.4
C[C@H](Cc1ccco1)NC(=O)C(=O)Nc1ccccc1C(=O)NC1CC1,0.6786,3.5989,-8.8,-9.2
O=C(CN1CCN(C(=O)c2ccccc2)CC1)Nc1ccc(F)cc1,0.9178,2.6192,-8.6,-9.4
CN1C(=O)C[C@H](CNC(=O)CCc2ccccc2)c2ccccc21,0.91,3.4983,-8.6,-9.4
C[C@@H](NC(=O)C1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,0.92,3.1011,-8.3,-9.7
COCc1cccc(NC(=O)c2ccc(NC(=O)c3cccc(F)c3)cc2)c1,0.6547,2.7434,-8.2,-9.8
Cc1cccc(C)c1NC(=O)CN1C(=O)N[C@@](C)(c2ccccc2)C1=O,0.8215,3.4445,-8.8,-9.1
CN(C)c1ccc(C(=O)N2CCC(c3nc4ccccc4s3)CC2)cc1,0.6809,3.0666,-8.7,-9.2
C[C@H](NC(=O)c1cccc(C(F)(F)F)c1)C(=O)NCc1ccccc1,0.8603999999999999,3.2166,-8.4,-9.5
C[C@H]1Cc2ccccc2N1CCNC(=O)c1cccc(NC(=O)C2CC2)c1,0.8184,3.494,-8.6,-9.3
O=C(CSc1ccccc1C(=O)NCCc1ccccc1)N1CCCCC1,0.7319,2.8852,-8.5,-9.4
O=C([O-])c1cc(COc2ccccc2)nc(-c2ccccc2)n1,0.7111999999999999,3.2645,-8.9,-9.0
O=C(Nc1cccc(F)c1)[C@H]1CCC[NH+](Cc2cccc(O)c2)C1,0.7932,4.8221,-8.8,-9.0
O=C(NCCNC(=O)C1CCN(c2ccccc2)CC1)c1ccc(F)cc1,0.7597,2.8001,-8.4,-9.4
O=C(Cn1nnc(-c2ccccc2)n1)NCC1(c2ccc(Cl)cc2)CC1,0.7167,3.2571,-7.9,-9.9
Cc1cc(NC(=O)c2ccc(CNC(=O)c3ccco3)cc2)ccc1[N+](=O)[O-],0.4908,2.9932,-8.8,-9.0
O=C(Cn1nccc1-c1ccccc1)N(Cc1ccccc1)Cc1ccccc1,0.4521,3.0165,-9.5,-8.3
O=C(CCCc1ccccc1)N1CC=C(c2ccc(Cl)cc2Cl)CC1,0.6541,3.1236,-8.1,-9.7
CNC(=O)c1ccc(NC(=O)N2CCc3c(cnc4ccccc43)[C@@H]2C)cc1,0.7074,3.7383,-9.2,-8.6
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Oc2ccccc2)cc1,0.6076,2.5529,-8.6,-9.2
COc1cc(NC(=O)c2cccc(NC(=O)N3CCOCC3)c2)ccc1F,0.8536,2.9401,-8.7,-9.1
O=C([O-])[C@H]1Cc2c(F)cccc2[C@@H]1NC(=O)Cc1ccc(F)cc1,0.9083,4.386,-8.9,-8.8
O=C([O-])c1cc(NC(=O)CSc2nnc(-c3ccccc3)n2C2CC2)ccc1O,0.4427,3.4786,-8.3,-9.4
O=C(Nc1cccc2ccccc12)c1ccc(Cl)cc1,0.7117,2.4135,-9.0,-8.7
Cc1cccc(C(=O)N2CCC[C@@H]2c2ccccc2)c1,0.7942,3.0902,-8.7,-9.0
O=C(Cc1ccccc1)Nc1ccc(C(=O)NC2CCCCC2)cc1,0.859,2.6383,-9.0,-8.7
O=C(NCc1ncoc1C1CC1)c1cccc(S(=O)(=O)N2CCCCC2)c1,0.8099,3.5083,-8.6,-9.1
O=C(Nc1ccccc1Sc1ccc(F)cc1)c1ccc(F)cc1,0.6812,2.7457,-8.7,-9.0
O=C(CN1CCN(c2cccc[nH+]2)CC1)N1CCC(Cc2ccccc2)CC1,0.7889,3.8756,-8.7,-8.9
C[C@@H](C(=O)N1CCC(Cc2ccccc2)CC1)c1ccccc1,0.8157,3.2615,-8.4,-9.2
O=C([O-])[C@H]1Cc2ccccc2CN1C(=O)COc1ccc(Br)cc1,0.7856,3.84,-8.5,-9.1
CNC(=O)[C@@H]1CCCCN1C(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1,0.5919,3.6,-8.3,-9.3
O=C([O-])c1cccc(S(=O)(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1,0.7873,3.2423,-8.4,-9.2
O=C(NCc1cccc(Cl)c1)Nc1ccc(N2CCCC2)cc1,0.8698,2.7214,-8.5,-9.0
CN(C)c1ccc(C(=O)N2CCC[C@@H](c3nc4ccccc4[nH]3)C2)cc1,0.776,3.542,-8.9,-8.6
COc1ccccc1CN1CCN(C(=O)N[C@@H](C)c2cccc(C#N)c2)CC1,0.8578,3.5187,-8.8,-8.7
CSc1ccc(C(=O)N2CCC(C(=O)NCc3ccccc3)CC2)cc1,0.8109,2.8235,-8.3,-9.2
O=C([O-])c1ccccc1OCc1ccc(OCc2ccccc2)cc1,0.6561,2.9624,-8.4,-9.1
O=C(NCc1ccccc1)C(=O)N1CCC[C@@H]1c1ccccc1,0.8763,3.2969,-8.8,-8.7
CC1CC[NH+](CCNC(=O)N2CCC(Cc3ccccc3)CC2)CC1,0.8318,4.2378,-8.2,-9.3
O=C(NCc1nc(-c2ccc(Br)cc2)cs1)c1ccc(F)cc1,0.6940999999999999,2.882,-8.3,-9.2
O=C(COc1ccc(Cl)cc1)N1CCC(c2ccc(Cl)cc2)CC1,0.7716,2.7999,-8.5,-9.0
Cc1cccc(C)c1NC(=O)CN(C)c1ncnc2sc(C)c(C)c12,0.7593,3.3825,-9.0,-8.5
O=C(Nc1ccccc1OCC1CC1)c1cccc(N2CCCC2)c1,0.8436,2.8588,-8.3,-9.1
CCC(=O)N1CCc2cc(C(=O)NCc3ccccc3)ccc21,0.9339,2.8356,-8.3,-9.1
O=C(COC(=O)C1CCN(c2ccccc2)CC1)Nc1ccccc1,0.8414,2.7084,-8.2,-9.2
CC1=C(C(=O)Nc2cccc(C)c2C)[C@@H](c2ccc(C)cc2)n2ncnc2N1,0.714,4.0022,-9.4,-8.0
Cc1ccc(C(C)C)c(OCc2ccc(C(=O)N3CCCC3)cc2)c1,0.7637,2.8361,-8.3,-9.0
O=C(COc1ccccc1Oc1ccccc1)Nc1ccc(Br)cc1,0.6063999999999999,2.6437,-8.4,-8.9
O=C([O-])c1cccc(N2CCC([NH2+]CCCc3ccccc3)CC2)c1,0.7623,4.2068,-8.3,-9.0
O=C([O-])c1cc(N[C@@H]2CCCCC2(C)C)ccc1OCc1ccccc1,0.8432,4.0,-8.5,-8.8
O=C(CCc1ccccc1)N1CCC[C@@H]1CNc1ccccc1Cl,0.8347,3.3501,-8.1,-9.2
C[C@@H](Cc1ccccc1)C(=O)N1CCN(C(=O)[C@H]2CCCO2)CC1,0.8345,3.7925,-8.7,-8.6
O=C(C[NH+]1CCC(NC(=O)c2ccccc2)CC1)Nc1ccc(F)cc1,0.7449,3.9054,-8.2,-9.1
Cc1cccc(N2CCN(C(=O)Cn3nc(C)cc3C)CC2)c1,0.8619,3.0192,-8.2,-9.1
O=C(NCC1CC1)C(=O)Nc1cccc(C(=O)Nc2ccccc2)c1,0.7222999999999999,2.7658,-8.3,-8.9
O=C(NCCc1ccccc1)c1ccc(CS(=O)(=O)N2CCCC2)cc1,0.8023,2.8439,-8.3,-8.9
O=C([O-])[C@H]1CC2(CCN(Cc3c[nH]c4ccccc34)CC2)C1,0.9312,4.1469,-8.4,-8.8
O=C(C[NH+]1CCN(c2ccc(F)cc2)CC1)NCc1ccccc1,0.8437,3.9528,-8.2,-9.0
Cc1cscc1C(=O)Nc1cccc(C(=O)N[C@@H]2CCCC[C@@H]2C)c1,0.8298,3.9462,-8.2,-9.0
CN1C(=O)C(=Cc2ccccc2OCC(=O)NCc2ccccc2)C1=O,0.4794,3.0113,-8.6,-8.6
CC[C@@H]1CCCC[C@@H]1NC(=O)CCCN1C(=O)N[C@](C)(c2ccc(C)cc2)C1=O,0.6774,4.2696,-8.2,-9.0
O=C(Nc1ccccc1-c1nccn1C(F)F)c1ccc([N+](=O)[O-])cc1,0.539,3.3047,-8.5,-8.7
O=C([O-])c1cc(F)ccc1N1CCC(OCc2ccccc2)CC1,0.8355,3.3448,-8.2,-8.9
O=C([O-])c1ccc2c(c1)N(Cc1cccc(Cl)c1)[C@H](c1ccccc1)N2C(=O)c1ccccc1,0.4009,4.0669,-9.3,-7.8
COc1ccccc1C(=O)N1CC[C@@](CC(=O)N2CCC(O)CC2)C1,0.8875,3.5444,-7.8,-9.3
O=C([O-])[C@H]1Cc2c(nc(-c3ccccc3)n2Cc2ccccc2)C1,0.7299,4.0007,-8.7,-8.4
CC[C@@H](C)NC(=O)CNC(=O)c1ccccc1NC(=O)c1ccccc1,0.7049,3.1581,-8.7,-8.4
O=C(Cc1ccccc1)NCCc1nc(C2CC2)n2ccccc12,0.7486,3.244,-8.3,-8.8
O=C(NCCc1ccccc1)c1cnn(Cc2ccccc2)c1,0.751,2.7319,-8.0,-9.1
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)Nc1cccc(F)c1,0.8684,2.7796,-8.3,-8.8
COc1ccc(C(=O)N2CCCC[C@@H]2C(=O)Nc2ccc(C)cc2)cc1OC,0.8472,3.262,-8.5,-8.6
CN(CC(=O)Nc1ccc(F)cc1)C(=O)CCc1ccc(F)cc1,0.874,2.761,-8.1,-9.0
O=C(COC(=O)c1ccc(Cl)cc1)N/N=C/c1ccccc1F,0.5092,2.8739,-8.4,-8.7
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)N1CCC(O)CC1,0.7534,3.2497,-8.3,-8.7
O=C([O-])[C@H]1Cc2ccccc2CN1C(=O)c1ccc(F)cc1,0.8252,3.7371,-8.3,-8.7
CN1C(=O)C(=Cc2ccc(NC(=O)CCC(=O)[O-])cc2)C(=O)N1c1ccccc1,0.5716,3.7543,-8.3,-8.7
CN(C(=O)CSc1nnc(-c2ccccc2)n1C1CC1)c1ccc(F)cc1,0.5905,3.1694,-7.2,-9.8
COc1ccc(NC(=O)c2cccc(NC(=O)N3CCCCC3)c2)cc1,0.8637,2.7016,-8.4,-8.6
O=C([O-])[C@H]1CCCN(C(=O)Nc2ccccc2C(F)(F)F)C1,0.8926,3.8939,-8.9,-8.1
O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(CSc2ccccc2)o1,0.3827,3.0014,-8.2,-8.8
C[C@H]1C[C@@H]1C(=O)N1CCC(NC(=O)C(=O)Nc2ccccc2F)CC1,0.8041,3.8437,-7.9,-9.1
C[C@H]1C[C@@H]1c1nc(CN2CCO[C@@H](c3ccccc3)C2)n[nH]1,0.9319999999999999,4.5418,-8.4,-8.6
O=C(CCC(=O)N1CCCCC1)N1CCN(c2ccccc2)CC1,0.8399,2.827,-7.9,-9.0
CN1CCN(C(=O)c2ccc(=O)n(CC(=O)NC3CCCCC3)c2)CC1,0.8471,3.1922,-8.3,-8.6
CS(=O)(=O)c1ccc(C(=O)NNC(=O)CSc2nnc(Cc3ccccc3)o2)cc1,0.4034,3.227,-8.2,-8.7
CN(C)C(=O)c1ccc(NC(=O)c2ccc(OC[C@H]3CCCO3)cc2)cc1,0.8402,3.3333,-8.1,-8.8
C[C@@H]1CCC[C@@H](NC(=O)CNc2ccccc2C(=O)NC2CC2)C1,0.7414,3.7606,-8.4,-8.5
C[C@H](CNC(=O)C(=O)Nc1cccc(Cl)c1)c1ccccc1,0.841,3.2249,-8.0,-8.9
CSc1ccccc1NC(=O)CN1CCn2c(nnc2-c2ccccc2)C1,0.6803,3.2339,-8.1,-8.8
C[C@H]1CN(Cc2ccccc2)CCN1C(=O)Cc1ccccc1,0.8568,3.183,-8.4,-8.5
O=C(COc1ccccc1)N1CCC(Cc2ccccc2)CC1,0.8351999999999999,2.6912,-8.0,-8.9
O=C(CN(Cc1ccccc1)c1ccccc1)Nc1ccccc1,0.7238,2.6231,-8.2,-8.7
C[C@@H]1Cc2ccccc2N1C(=O)COc1ccc(Cl)cc1,0.855,3.2742,-8.1,-8.8
O=C(NCc1nc[nH]n1)Nc1ccccc1C(=O)NCC(F)(F)F,0.6482,3.7241,-8.5,-8.3
CCOc1ccccc1OCC(=O)N1CCC(OCc2ccccc2)CC1,0.7023,2.9149,-7.8,-9.0
O=C(Nc1ccc(F)cc1)c1ccc(-n2cccn2)cc1,0.7906,2.6914,-8.5,-8.3
CCc1nc(C)c(C(=O)N2CCC[C@H](C(=O)Nc3ccccc3)C2)s1,0.9008,3.5269,-7.9,-8.9
O=C(Nc1ccc2c(c1)CCC2)c1ccc(Cl)cc1,0.866,2.5891,-8.2,-8.6
CN(CCc1cccs1)C(=O)CSc1nc2ccccc2c(=O)[nH]1,0.5327999999999999,3.3982,-8.2,-8.6
O=C(Cc1ccc(OC(F)F)cc1)Nc1ccccc1C(=O)NCC1CCCCC1,0.6409,3.057,-8.6,-8.2
O=C(CCN1C(=O)CCSC1)Nc1ccccc1C(=O)NCC(F)(F)F,0.7722,3.4811,-8.3,-8.4
CN1C(=O)CC[C@@H]1c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,0.919,3.3502,-7.9,-8.8
CN(C)c1cccc(CNC(=O)C(=O)Nc2ccc(C(N)=O)cc2)c1,0.6990999999999999,2.9382,-8.1,-8.6
O=C(CN1CCc2ccccc21)Nc1ccc(F)c(Cl)c1,0.9313,2.8479,-8.2,-8.5
O=C([O-])c1cccc(CN(Cc2ccccc2)Cc2ccccc2)c1,0.6577999999999999,3.0676,-8.6,-8.1
O=C([O-])c1cc(-c2cccc(Br)c2)nn1-c1ccc(Cl)cc1,0.6944,3.3917,-8.2,-8.5
CS(=O)(=O)c1ccc(F)c(NC(=O)Cc2ccc(F)cc2)c1,0.8688,2.7757,-8.0,-8.7
O=C(Nc1cccc(OCC(F)(F)F)c1)c1ccc(Cl)cc1,0.8844,2.7391,-8.1,-8.6
CNC(=O)c1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1,0.6133,2.9087,-8.0,-8.7
O=C(NCc1nc2ccccc2[nH]1)c1ccc(Cl)cc1Cl,0.761,2.8968,-8.2,-8.5
Cc1cccc(OCC(=O)Nc2ccc(C)c(S(=O)(=O)N(C)C)c2)c1,0.8469,2.9031,-8.1,-8.6
C[C@@H]([NH2+]Cc1cccnc1)c1cccc(N2CCCC2=O)c1,0.9076,4.4228,-8.2,-8.5
CCc1ccc([C@H](C)NC(=O)NCc2ccccc2Cl)cc1,0.8296,3.1855,-8.2,-8.5
O=C(C[NH+]1CCC([C@H](O)c2ccccc2)CC1)N1CCCCC1,0.8611,4.7118,-8.1,-8.5
COCc1ccc(NC(=O)C(=O)N2CCCC[C@@H]2c2ccccc2)cc1,0.8467,3.4376,-7.8,-8.8
O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccc(F)cc1,0.6581,2.8398,-8.1,-8.5
COc1ccccc1C(=O)N1CCC(C(=O)N2CCC(C)CC2)CC1,0.8371,2.9163,-8.4,-8.2
Cc1csc(=O)n1CCC(=O)N1CCC(C(=O)N2CCCCC2)CC1,0.8081,3.3052,-7.7,-8.9
